"","state","county","year","new_location","lon","lat","londdmm","latddmm"
"22332","NJ",25,2018,"LITTLE ITALY",-73.6833333333333,40.0166666666667,7341,4001
"24753","RI",9,2021,"NORTH FISH TALES",-71.3166666666667,40.0166666666667,7119,4001
"22979","NJ",29,2008,"LILLIAN WRECK",-73.5333333333333,40.0333333333333,7332,4002
"34","CT",11,2021,"THE FLATS",-71.35,40.05,7121,4003
"89","CT",11,2003,"THE FLATS",-71.35,40.05,7121,4003
"23760","NY",103,2008,"THE FLATS",-71.35,40.05,7121,4003
"24354","RI",9,2021,"THE FLATS",-71.35,40.05,7121,4003
"22324","NJ",25,2020,"MANASQUAN BELL BUOY",-74,40.0833333333333,7400,4005
"21288","NJ",25,2011,"LITTLE ITALY",-73.6333333333333,40.0833333333333,7338,4005
"21289","NJ",25,2013,"LITTLE ITALY",-73.6333333333333,40.0833333333333,7338,4005
"21291","NJ",25,2014,"LITTLE ITALY",-73.6333333333333,40.0833333333333,7338,4005
"21985","NJ",29,2021,"LITTLE ITALY",-73.6333333333333,40.0833333333333,7338,4005
"21990","NJ",25,2022,"LITTLE ITALY",-73.6333333333333,40.0833333333333,7338,4005
"21992","NJ",25,2004,"LITTLE ITALY",-73.6333333333333,40.0833333333333,7338,4005
"21993","NJ",25,2008,"LITTLE ITALY",-73.6333333333333,40.0833333333333,7338,4005
"21994","NJ",29,2019,"LITTLE ITALY",-73.6333333333333,40.0833333333333,7338,4005
"22300","NJ",25,2019,"LITTLE ITALY",-73.6333333333333,40.0833333333333,7338,4005
"22302","NJ",25,2020,"LITTLE ITALY",-73.6333333333333,40.0833333333333,7338,4005
"22304","NJ",25,2021,"LITTLE ITALY",-73.6333333333333,40.0833333333333,7338,4005
"23907","NY",59,2010,"COMPASS ROSE NY",-72.9,40.0833333333333,7254,4005
"23198","NY",103,2004,"ATLANTIC CANYON",-70.1666666666667,40.0833333333333,7010,4005
"23405","NY",103,2004,"VEATCH CANYON",-69.8333333333333,40.0833333333333,6950,4005
"19328","NH",15,2007,"HYDROGRAPHERS CANYON",-68.95,40.0833333333333,6857,4005
"21848","NJ",29,2018,"SHARK RIVER REEF",-73.6833333333333,40.1,7341,4006
"21851","NJ",25,2018,"SHARK RIVER REEF",-73.6833333333333,40.1,7341,4006
"21853","NJ",29,2019,"SHARK RIVER REEF",-73.6833333333333,40.1,7341,4006
"22490","NJ",25,2022,"SHARK RIVER REEF",-73.6833333333333,40.1,7341,4006
"21832","NJ",29,2006,"SHARK RIVER REEF",-73.6666666666667,40.1,7340,4006
"21835","NJ",29,2007,"SHARK RIVER REEF",-73.6666666666667,40.1,7340,4006
"21836","NJ",25,2008,"SHARK RIVER REEF",-73.6666666666667,40.1,7340,4006
"21838","NJ",29,2009,"SHARK RIVER REEF",-73.6666666666667,40.1,7340,4006
"21839","NJ",25,2009,"SHARK RIVER REEF",-73.6666666666667,40.1,7340,4006
"21840","NJ",25,2012,"SHARK RIVER REEF",-73.6666666666667,40.1,7340,4006
"21841","NJ",25,2019,"SHARK RIVER REEF",-73.6666666666667,40.1,7340,4006
"21842","NJ",25,2022,"SHARK RIVER REEF",-73.6666666666667,40.1,7340,4006
"21846","NJ",25,2010,"SHARK RIVER REEF",-73.6666666666667,40.1,7340,4006
"21847","NJ",29,2017,"SHARK RIVER REEF",-73.6666666666667,40.1,7340,4006
"7659","MA",19,2013,"HYDROGRAPHERS CANYON",-68.95,40.1,6857,4006
"7661","MA",1,2017,"HYDROGRAPHERS CANYON",-68.95,40.1,6857,4006
"7662","MA",7,2019,"HYDROGRAPHERS CANYON",-68.95,40.1,6857,4006
"7663","MA",23,2011,"HYDROGRAPHERS CANYON",-68.95,40.1,6857,4006
"10310","MA",7,2003,"HYDROGRAPHERS CANYON",-68.95,40.1,6857,4006
"10313","MA",1,2015,"HYDROGRAPHERS CANYON",-68.95,40.1,6857,4006
"10314","MA",7,2015,"HYDROGRAPHERS CANYON",-68.95,40.1,6857,4006
"10320","MA",1,2004,"HYDROGRAPHERS CANYON",-68.95,40.1,6857,4006
"10321","MA",1,2006,"HYDROGRAPHERS CANYON",-68.95,40.1,6857,4006
"10323","MA",19,2016,"HYDROGRAPHERS CANYON",-68.95,40.1,6857,4006
"10325","MA",19,2020,"HYDROGRAPHERS CANYON",-68.95,40.1,6857,4006
"10326","MA",19,2007,"HYDROGRAPHERS CANYON",-68.95,40.1,6857,4006
"10330","MA",1,2012,"HYDROGRAPHERS CANYON",-68.95,40.1,6857,4006
"10339","MA",19,2012,"HYDROGRAPHERS CANYON",-68.95,40.1,6857,4006
"10341","MA",1,2019,"HYDROGRAPHERS CANYON",-68.95,40.1,6857,4006
"13359","MA",7,2007,"HYDROGRAPHERS CANYON",-68.95,40.1,6857,4006
"13360","MA",1,2003,"HYDROGRAPHERS CANYON",-68.95,40.1,6857,4006
"19329","NH",15,2010,"HYDROGRAPHERS CANYON",-68.95,40.1,6857,4006
"23889","NY",103,2012,"HYDROGRAPHERS CANYON",-68.95,40.1,6857,4006
"23890","NY",103,2019,"HYDROGRAPHERS CANYON",-68.95,40.1,6857,4006
"21943","NJ",25,2019,"NORTH SEAGIRT REEF",-73.95,40.1166666666667,7357,4007
"20858","NJ",29,2009,"MONSTER LEDGE",-73.5666666666667,40.1166666666667,7334,4007
"20860","NJ",25,2012,"MONSTER LEDGE",-73.5666666666667,40.1166666666667,7334,4007
"20861","NJ",25,2016,"MONSTER LEDGE",-73.5666666666667,40.1166666666667,7334,4007
"20862","NJ",25,2018,"MONSTER LEDGE",-73.5666666666667,40.1166666666667,7334,4007
"21208","NJ",25,2008,"MONSTER LEDGE",-73.5666666666667,40.1166666666667,7334,4007
"21209","NJ",25,2009,"MONSTER LEDGE",-73.5666666666667,40.1166666666667,7334,4007
"21215","NJ",25,2022,"MONSTER LEDGE",-73.5666666666667,40.1166666666667,7334,4007
"21216","NJ",25,2010,"MONSTER LEDGE",-73.5666666666667,40.1166666666667,7334,4007
"21219","NJ",25,2007,"MONSTER LEDGE",-73.5666666666667,40.1166666666667,7334,4007
"21585","NJ",25,2019,"MONSTER LEDGE",-73.5666666666667,40.1166666666667,7334,4007
"21589","NJ",25,2014,"MONSTER LEDGE",-73.5666666666667,40.1166666666667,7334,4007
"21590","NJ",29,2007,"MONSTER LEDGE",-73.5666666666667,40.1166666666667,7334,4007
"21881","NJ",25,2017,"MONSTER LEDGE",-73.5666666666667,40.1166666666667,7334,4007
"21887","NJ",25,2006,"MONSTER LEDGE",-73.5666666666667,40.1166666666667,7334,4007
"21893","NJ",25,2011,"MONSTER LEDGE",-73.5666666666667,40.1166666666667,7334,4007
"22481","NJ",25,2011,"MONSTER LEDGE SOUTH",-73.2333333333333,40.1166666666667,7314,4007
"23738","NY",59,2009,"ROCK PILE NY",-73,40.1166666666667,7300,4007
"21074","NJ",25,2019,"VIRGINIA WRECK",-72.8666666666667,40.1166666666667,7252,4007
"21766","NJ",25,2022,"VIRGINIA WRECK",-72.8666666666667,40.1166666666667,7252,4007
"21767","NJ",25,2010,"VIRGINIA WRECK",-72.8666666666667,40.1166666666667,7252,4007
"21768","NJ",29,2010,"VIRGINIA WRECK",-72.8666666666667,40.1166666666667,7252,4007
"22645","NJ",29,2019,"VIRGINIA WRECK",-72.8666666666667,40.1166666666667,7252,4007
"22734","NJ",25,2013,"VIRGINIA WRECK",-72.8666666666667,40.1166666666667,7252,4007
"23261","NY",59,2010,"VIRGINIA WRECK",-72.8666666666667,40.1166666666667,7252,4007
"23263","NY",103,2009,"VIRGINIA WRECK",-72.8666666666667,40.1166666666667,7252,4007
"23350","NY",59,2012,"VIRGINIA WRECK",-72.8666666666667,40.1166666666667,7252,4007
"23436","NY",103,2010,"VIRGINIA WRECK",-72.8666666666667,40.1166666666667,7252,4007
"23619","NY",59,2011,"VIRGINIA WRECK",-72.8666666666667,40.1166666666667,7252,4007
"23885","NY",59,2010,"COMPASS ROSE NY",-72.6833333333333,40.1166666666667,7241,4007
"23928","NY",103,2010,"COMPASS ROSE NY",-72.6833333333333,40.1166666666667,7241,4007
"23930","NY",103,2010,"NEAR COMPASS ROSE NY",-72.6,40.1166666666667,7236,4007
"22409","NJ",29,2022,"KLONDIKE WRECK",-73.9,40.1333333333333,7354,4008
"22720","NJ",29,2019,"KLONDIKE WRECK",-73.9,40.1333333333333,7354,4008
"22815","NJ",25,2022,"KLONDIKE WRECK",-73.9,40.1333333333333,7354,4008
"23798","NY",59,2010,"COMPASS ROSE NY",-72.9833333333333,40.1333333333333,7259,4008
"23584","NY",103,2010,"NY WRECK",-72.3333333333333,40.15,7220,4009
"22313","NJ",25,2002,"OIL WRECK",-73.75,40.1666666666667,7345,4010
"23577","NY",59,2008,"MONSTER LEDGE",-73.6,40.1666666666667,7336,4010
"20524","NJ",29,2008,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20525","NJ",25,2009,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20528","NJ",29,2011,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20533","NJ",25,2011,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20563","NJ",29,2004,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20565","NJ",25,2008,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20601","NJ",29,2003,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20607","NJ",25,2007,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20613","NJ",29,2002,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20646","NJ",25,2005,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20658","NJ",29,2012,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20659","NJ",25,2013,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20663","NJ",25,2015,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20664","NJ",25,2016,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20705","NJ",25,2019,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20755","NJ",25,2004,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20761","NJ",29,2007,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20782","NJ",29,2014,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20787","NJ",29,2019,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20788","NJ",25,2020,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20789","NJ",25,2021,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20790","NJ",25,2022,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20799","NJ",25,2010,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20880","NJ",29,2006,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20881","NJ",25,2006,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20909","NJ",29,2007,"CHICKEN MUDHOLE",-73.5833333333333,40.1666666666667,7335,4010
"20910","NJ",29,2008,"CHICKEN MUDHOLE",-73.5833333333333,40.1666666666667,7335,4010
"21033","NJ",25,2008,"CHICKEN MUDHOLE",-73.5833333333333,40.1666666666667,7335,4010
"21240","NJ",25,2003,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"21662","NJ",29,2009,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"21685","NJ",29,2020,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"21686","NJ",29,2022,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"22010","NJ",25,2012,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"22042","NJ",29,2018,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"22370","NJ",25,2018,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"22652","NJ",29,2013,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"22821","NJ",25,2014,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"23575","NY",59,2012,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"23748","NY",59,2009,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"23751","NY",59,2019,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"23752","NY",59,2008,"MONSTER LEDGE",-73.5833333333333,40.1666666666667,7335,4010
"20908","NJ",25,2015,"CHICKEN MUDHOLE",-73.55,40.1666666666667,7333,4010
"20826","NJ",25,2022,"CHICKEN MUDHOLE",-73.4166666666667,40.1666666666667,7325,4010
"21393","NJ",25,2010,"HA BUOY",-73.3333333333333,40.1666666666667,7320,4010
"21394","NJ",29,2022,"HA BUOY",-73.3333333333333,40.1666666666667,7320,4010
"21398","NJ",25,2022,"HA BUOY",-73.3333333333333,40.1666666666667,7320,4010
"23239","NY",103,2009,"HA BUOY",-73.3333333333333,40.1666666666667,7320,4010
"23407","NY",59,2003,"HA BUOY",-73.3333333333333,40.1666666666667,7320,4010
"23505","NY",103,2019,"HA BUOY",-73.3333333333333,40.1666666666667,7320,4010
"24081","NY",103,2009,"ROCK PILE NY",-73,40.1666666666667,7300,4010
"24099","NY",59,2009,"ROCK PILE NY",-73,40.1666666666667,7300,4010
"21944","NJ",29,2019,"NORTH VIRGINIA WRECK",-72.8333333333333,40.1666666666667,7250,4010
"23756","NY",103,2010,"NORTH VIRGINIA WRECK",-72.8333333333333,40.1666666666667,7250,4010
"23860","NY",103,2017,"MAIDENS CREEK",-72.0166666666667,40.1666666666667,7201,4010
"23846","NY",59,2013,"MUD HOLE NY",-71.3333333333333,40.1666666666667,7120,4010
"9770","MA",23,2010,"SOUTH OF STELLWAGEN BANK",-70.25,40.1666666666667,7015,4010
"21996","NJ",25,2017,"OIL WRECK",-73.75,40.2,7345,4012
"21999","NJ",25,2020,"OIL WRECK",-73.75,40.2,7345,4012
"22001","NJ",25,2012,"OIL WRECK",-73.75,40.2,7345,4012
"22314","NJ",25,2009,"OIL WRECK",-73.75,40.2,7345,4012
"22312","NJ",25,2016,"OIL WRECK",-72.7666666666667,40.2166666666667,7246,4013
"23702","NY",103,2010,"OIL WRECK",-72.7666666666667,40.2166666666667,7246,4013
"23800","NY",59,2010,"OIL WRECK",-72.7666666666667,40.2166666666667,7246,4013
"24274","RI",9,2003,"THE DUMP SOUTH",-70.8666666666667,40.25,7052,4015
"12799","MA",1,2004,"STAR",-70.1833333333333,40.25,7011,4015
"12801","MA",1,2012,"STAR",-70.1833333333333,40.25,7011,4015
"22926","NJ",25,2021,"FARMS",-73.8333333333333,40.2833333333333,7350,4017
"22937","NJ",25,2019,"FARMS",-73.8333333333333,40.2833333333333,7350,4017
"24799","RI",9,2019,"RI WRECK",-72.1833333333333,40.2833333333333,7211,4017
"178","CT",11,2015,"LITTLE TALES",-71.5,40.3166666666667,7130,4019
"22997","NJ",25,2020,"SHREWSBURY ROCK BUOY",-73.95,40.3333333333333,7357,4020
"23013","NJ",25,2022,"SHREWSBURY ROCK BUOY",-73.95,40.3333333333333,7357,4020
"23054","NJ",25,2012,"SHREWSBURY ROCK BUOY",-73.95,40.3333333333333,7357,4020
"22016","NJ",29,2017,"RATTLESNAKE",-73.9,40.3333333333333,7354,4020
"22018","NJ",25,2020,"RATTLESNAKE",-73.9,40.3333333333333,7354,4020
"22996","NJ",25,2007,"SHREWSBURY ROCK BUOY",-73.8333333333333,40.3333333333333,7350,4020
"23031","NJ",29,2022,"SHREWSBURY ROCK BUOY",-73.8333333333333,40.3333333333333,7350,4020
"23910","NY",59,2010,"LINDA YANKEE WRECK",-73.2666666666667,40.3333333333333,7316,4020
"23987","NY",103,2020,"LINDA YANKEE WRECK",-73.25,40.3333333333333,7315,4020
"23988","NY",103,2011,"LINDA YANKEE WRECK",-73.25,40.3333333333333,7315,4020
"213","CT",11,2008,"SOUTH OF MONTAUK",-71.5,40.3333333333333,7130,4020
"14327","MA",23,2008,"N NOTCH",-70.3333333333333,40.3333333333333,7020,4020
"14328","MA",23,2009,"N NOTCH",-70.3333333333333,40.3333333333333,7020,4020
"14329","MA",23,2019,"N NOTCH",-70.3333333333333,40.3333333333333,7020,4020
"14330","MA",23,2020,"N NOTCH",-70.3333333333333,40.3333333333333,7020,4020
"23496","NY",103,2014,"NY BIGHT",-72.0666666666667,40.3666666666667,7204,4022
"23464","NY",103,2010,"LINDA YANKEE WRECK",-73,40.3833333333333,7300,4023
"23563","NY",103,2011,"LINDA YANKEE WRECK",-73,40.3833333333333,7300,4023
"23565","NY",103,2009,"LINDA YANKEE WRECK",-73,40.3833333333333,7300,4023
"23909","NY",103,2012,"LINDA YANKEE WRECK",-73,40.3833333333333,7300,4023
"23986","NY",59,2019,"LINDA YANKEE WRECK",-73,40.3833333333333,7300,4023
"66","CT",11,2018,"COIMBRA WRECK",-72.35,40.3833333333333,7221,4023
"23222","NY",103,2011,"COIMBRA WRECK",-72.35,40.3833333333333,7221,4023
"23227","NY",103,2010,"COIMBRA WRECK",-72.35,40.3833333333333,7221,4023
"23453","NY",59,2010,"COIMBRA WRECK",-72.35,40.3833333333333,7221,4023
"23970","NY",103,2017,"NEAR COIMBRA WRECK",-72.5333333333333,40.4,7232,4024
"118","CT",11,2018,"COIMBRA WRECK",-72.3666666666667,40.4,7222,4024
"131","CT",11,2022,"COIMBRA WRECK",-72.3666666666667,40.4,7222,4024
"168","CT",11,2020,"COIMBRA WRECK",-72.3666666666667,40.4,7222,4024
"250","CT",11,2019,"COIMBRA WRECK",-72.3666666666667,40.4,7222,4024
"23077","NY",59,2014,"COIMBRA WRECK",-72.3666666666667,40.4,7222,4024
"23127","NY",103,2014,"COIMBRA WRECK",-72.3666666666667,40.4,7222,4024
"23128","NY",103,2011,"COIMBRA WRECK",-72.3666666666667,40.4,7222,4024
"23177","NY",103,2020,"COIMBRA WRECK",-72.3666666666667,40.4,7222,4024
"23197","NY",103,2013,"COIMBRA WRECK",-72.3666666666667,40.4,7222,4024
"23228","NY",103,2019,"COIMBRA WRECK",-72.3666666666667,40.4,7222,4024
"23498","NY",103,2018,"COIMBRA WRECK",-72.3666666666667,40.4,7222,4024
"23586","NY",103,2016,"COIMBRA WRECK",-72.3666666666667,40.4,7222,4024
"23678","NY",103,2015,"COIMBRA WRECK",-72.3666666666667,40.4,7222,4024
"23933","NY",103,2017,"COIMBRA WRECK",-72.3666666666667,40.4,7222,4024
"23998","NY",103,2021,"COIMBRA WRECK",-72.3666666666667,40.4,7222,4024
"23999","NY",103,2022,"COIMBRA WRECK",-72.3666666666667,40.4,7222,4024
"24066","NY",59,2018,"COIMBRA WRECK",-72.3666666666667,40.4,7222,4024
"24400","RI",9,2019,"COIMBRA WRECK",-72.3666666666667,40.4,7222,4024
"24471","RI",9,2020,"COIMBRA WRECK",-72.3666666666667,40.4,7222,4024
"116","CT",11,2019,"COIMBRA WRECK",-72.3333333333333,40.4,7220,4024
"23857","NY",103,2003,"NY BIGHT",-70.9666666666667,40.4,7058,4024
"23886","NY",103,2011,"40 FATHOMS",-71.5833333333333,40.4166666666667,7135,4025
"24008","NY",103,2010,"40 FATHOMS",-71.5833333333333,40.4166666666667,7135,4025
"16008","MA",1,2016,"THE DUMP SOUTH",-70.6666666666667,40.4166666666667,7040,4025
"23221","NY",59,2008,"CHOLERA BANK",-73.5333333333333,40.4333333333333,7332,4026
"23278","NY",59,2020,"CHOLERA BANK",-73.5333333333333,40.4333333333333,7332,4026
"23590","NY",103,2010,"NA BOUY",-73.1833333333333,40.4333333333333,7311,4026
"23684","NY",59,2006,"NA BOUY",-73.1833333333333,40.4333333333333,7311,4026
"23771","NY",59,2012,"NA BOUY",-73.1833333333333,40.4333333333333,7311,4026
"23772","NY",103,2009,"NA BOUY",-73.1833333333333,40.4333333333333,7311,4026
"23774","NY",103,2011,"NA BOUY",-73.1833333333333,40.4333333333333,7311,4026
"23583","NY",103,2002,"NY BIGHT",-72.0833333333333,40.4333333333333,7205,4026
"23598","NY",103,2003,"NEAR 40 FATHOMS",-71.5166666666667,40.4333333333333,7131,4026
"24026","NY",103,2014,"NORTH OF COIMBRA WRECK",-72.3666666666667,40.4833333333333,7222,4029
"23377","NY",103,2019,"OREGON INLET",-73.1833333333333,40.5,7311,4030
"23208","NY",103,2019,"OREGON WRECK",-72.8333333333333,40.5,7250,4030
"23216","NY",103,2008,"OREGON WRECK",-72.8333333333333,40.5,7250,4030
"23217","NY",103,2009,"OREGON WRECK",-72.8333333333333,40.5,7250,4030
"23745","NY",103,2011,"OREGON WRECK",-72.8333333333333,40.5,7250,4030
"200","CT",11,2002,"NEAR THE DUMP SOUTH RI",-71.3333333333333,40.5,7120,4030
"24348","RI",9,2003,"THE DUMP SOUTH RI",-71.0833333333333,40.5,7105,4030
"21617","NJ",29,2021,"AMBROSE CHANNEL",-73.9833333333333,40.5166666666667,7359,4031
"21618","NJ",25,2022,"AMBROSE CHANNEL",-73.9833333333333,40.5166666666667,7359,4031
"21619","NJ",25,2021,"AMBROSE CHANNEL",-73.9833333333333,40.5166666666667,7359,4031
"23313","NY",59,2022,"AMBROSE CHANNEL",-73.9833333333333,40.5166666666667,7359,4031
"24027","NY",103,2011,"NORTH OF COIMBRA WRECK",-72.4166666666667,40.5166666666667,7225,4031
"21930","NJ",25,2021,"ROCKAWAY REEF",-73.85,40.5333333333333,7351,4032
"22257","NJ",25,2022,"ROCKAWAY REEF",-73.85,40.5333333333333,7351,4032
"22263","NJ",29,2022,"ROCKAWAY REEF",-73.85,40.5333333333333,7351,4032
"1601","ME",5,2011,"OFF RICHMOND ISLAND",-70.2333333333333,40.5333333333333,7014,4032
"23974","NY",103,2008,"NORTH BUTTERFISH",-71.6,40.55,7136,4033
"24889","RI",9,2003,"NEAR BUTTERFISH HOLE",-71.25,40.5666666666667,7115,4034
"53","CT",11,2008,"RANGER WRECK",-71.8166666666667,40.5833333333333,7149,4035
"32","CT",11,2020,"RANGER WRECK",-71.7833333333333,40.5833333333333,7147,4035
"39","CT",11,2021,"RANGER WRECK",-71.7833333333333,40.5833333333333,7147,4035
"51","CT",11,2022,"RANGER WRECK",-71.7833333333333,40.5833333333333,7147,4035
"163","CT",7,2020,"RANGER WRECK",-71.7833333333333,40.5833333333333,7147,4035
"184","CT",11,2004,"RANGER WRECK",-71.7833333333333,40.5833333333333,7147,4035
"207","CT",11,2007,"RANGER WRECK",-71.7833333333333,40.5833333333333,7147,4035
"23251","NY",103,2004,"RANGER WRECK",-71.7833333333333,40.5833333333333,7147,4035
"23309","NY",103,2003,"RANGER WRECK",-71.7833333333333,40.5833333333333,7147,4035
"23342","NY",103,2005,"RANGER WRECK",-71.7833333333333,40.5833333333333,7147,4035
"23423","NY",103,2019,"RANGER WRECK",-71.7833333333333,40.5833333333333,7147,4035
"23431","NY",103,2021,"RANGER WRECK",-71.7833333333333,40.5833333333333,7147,4035
"23432","NY",103,2022,"RANGER WRECK",-71.7833333333333,40.5833333333333,7147,4035
"23524","NY",103,2020,"RANGER WRECK",-71.7833333333333,40.5833333333333,7147,4035
"23587","NY",103,2009,"RANGER WRECK",-71.7833333333333,40.5833333333333,7147,4035
"23593","NY",103,2016,"RANGER WRECK",-71.7833333333333,40.5833333333333,7147,4035
"23687","NY",103,2018,"RANGER WRECK",-71.7833333333333,40.5833333333333,7147,4035
"23862","NY",103,2010,"RANGER WRECK",-71.7833333333333,40.5833333333333,7147,4035
"24617","RI",9,2020,"RANGER WRECK",-71.7833333333333,40.5833333333333,7147,4035
"24871","RI",9,2021,"RANGER WRECK",-71.7833333333333,40.5833333333333,7147,4035
"24884","RI",9,2016,"RANGER WRECK",-71.7833333333333,40.5833333333333,7147,4035
"23497","NY",103,2022,"RANGER WRECK",-71.6833333333333,40.5833333333333,7141,4035
"24751","RI",9,2020,"RANGER WRECK",-71.6833333333333,40.5833333333333,7141,4035
"24592","RI",9,2002,"NEAR HORNS",-71.5,40.5833333333333,7130,4035
"24685","RI",9,2003,"HORNS SOUTHEAST",-71.3666666666667,40.6166666666667,7122,4037
"24175","RI",9,2003,"BUTTERFISH HOLE",-71.6,40.6333333333333,7136,4038
"24912","RI",9,2003,"OUTER BUTTERFISH",-71.6,40.6666666666667,7136,4040
"24856","RI",9,2002,"NEAR BUTTERFISH HOLE",-71.2,40.6666666666667,7112,4040
"1","CT",11,2016,"WEATHER BUOY",-72.4166666666667,40.6833333333333,7225,4041
"23530","NY",103,2016,"WEATHER BUOY",-72.4166666666667,40.6833333333333,7225,4041
"23531","NY",103,2021,"WEATHER BUOY",-72.4166666666667,40.6833333333333,7225,4041
"23376","NY",103,2006,"SOUTH OF MOUNTAUK",-72.0333333333333,40.6833333333333,7202,4041
"24545","RI",9,2003,"THE DUMP",-71.0166666666667,40.6833333333333,7101,4041
