"Size_class","id","year","fhours","depth","sst","lon","lat","catch"
"small","2017-162313",2017,9,-160,15.56,-69.9166666666667,41.6666666666667,0
"large","2017-162313",2017,9,-160,15.56,-69.9166666666667,41.6666666666667,0
"small","2017-162315",2017,10,-250,14.44,-69.35,41.4666666666667,0
"large","2017-162315",2017,10,-250,14.44,-69.35,41.4666666666667,0
"small","2017-162316",2017,10,-200,16.67,-69.6666666666667,41.6333333333333,0
"large","2017-162316",2017,10,-200,16.67,-69.6666666666667,41.6333333333333,0
"small","2017-162317",2017,9,-190,16.67,-69.6666666666667,41.6333333333333,0
"large","2017-162317",2017,9,-190,16.67,-69.6666666666667,41.6333333333333,0
"small","2017-162318",2017,9,-300,17.78,-69.2833333333333,41.2666666666667,0
"large","2017-162318",2017,9,-300,17.78,-69.2833333333333,41.2666666666667,0
"small","2017-162320",2017,9,-300,17.22,-69.6666666666667,41.6333333333333,0
"large","2017-162320",2017,9,-300,17.22,-69.6666666666667,41.6333333333333,0
"small","2017-162321",2017,4,-190,15.56,-69.6666666666667,41.6333333333333,0
"large","2017-162321",2017,4,-190,15.56,-69.6666666666667,41.6333333333333,0
"small","2017-162322",2017,9,-200,15.56,-69.6666666666667,41.6333333333333,0
"large","2017-162322",2017,9,-200,15.56,-69.6666666666667,41.6333333333333,0
"small","2017-162323",2017,9,-180,16.11,-69.35,41.4666666666667,0
"large","2017-162323",2017,9,-180,16.11,-69.35,41.4666666666667,0
"small","2017-162324",2017,9,-150,11.67,-69.35,41.4666666666667,0
"large","2017-162324",2017,9,-150,11.67,-69.35,41.4666666666667,0
"small","2017-162325",2017,9,-90,19.44,-69.9166666666667,41.6666666666667,0
"large","2017-162325",2017,9,-90,19.44,-69.9166666666667,41.6666666666667,0
"small","2017-162326",2017,10,-118,16.11,-69.6666666666667,41.6333333333333,0
"large","2017-162326",2017,10,-118,16.11,-69.6666666666667,41.6333333333333,0
"small","2017-162907",2017,10,-140,NA,-70.0833333333333,42.0833333333333,0
"large","2017-162907",2017,10,-140,NA,-70.0833333333333,42.0833333333333,0
"small","2017-163702",2017,5,-135,19.44,-71.5833333333333,40.8333333333333,0
"large","2017-163702",2017,5,-135,19.44,-71.5833333333333,40.8333333333333,0
"small","2017-165001",2017,7,-200,14.44,-70.4833333333333,43,0
"large","2017-165001",2017,7,-200,14.44,-70.4833333333333,43,0
"small","2017-165002",2017,1,-180,NA,-70.1666666666667,42.9166666666667,0
"large","2017-165002",2017,1,-180,NA,-70.1666666666667,42.9166666666667,1
"small","2017-165003",2017,5,-192,NA,-70.2166666666667,42.75,0
"large","2017-165003",2017,5,-192,NA,-70.2166666666667,42.75,0
"small","2017-165004",2017,2,-300,NA,-70.4833333333333,43,0
"large","2017-165004",2017,2,-300,NA,-70.4833333333333,43,0
"small","2017-165005",2017,8,-200,17.78,-70.4833333333333,42.8666666666667,0
"large","2017-165005",2017,8,-200,17.78,-70.4833333333333,42.8666666666667,1
"small","2017-165006",2017,5,-220,16.67,-70.5833333333333,42.8666666666667,0
"large","2017-165006",2017,5,-220,16.67,-70.5833333333333,42.8666666666667,0
"small","2017-165008",2017,14,-210,NA,-70.2166666666667,42.75,0
"large","2017-165008",2017,14,-210,NA,-70.2166666666667,42.75,1
"small","2017-165101",2017,10,-210,16.67,-70.4166666666667,42.8333333333333,0
"large","2017-165101",2017,10,-210,16.67,-70.4166666666667,42.8333333333333,0
"small","2017-165102",2017,12,-200,17.22,-70.1666666666667,42.9166666666667,0
"large","2017-165102",2017,12,-200,17.22,-70.1666666666667,42.9166666666667,0
"small","2017-165103",2017,10,-200,16.11,-70.1666666666667,42.9166666666667,0
"large","2017-165103",2017,10,-200,16.11,-70.1666666666667,42.9166666666667,0
"small","2017-165201",2017,7,-180,16.67,-70.4833333333333,42.8666666666667,0
"large","2017-165201",2017,7,-180,16.67,-70.4833333333333,42.8666666666667,0
"small","2017-165301",2017,6,-200,14.44,-70.2166666666667,42.75,0
"large","2017-165301",2017,6,-200,14.44,-70.2166666666667,42.75,0
"small","2017-165302",2017,2,-200,NA,-70.4833333333333,42.9666666666667,0
"large","2017-165302",2017,2,-200,NA,-70.4833333333333,42.9666666666667,0
"small","2017-166601",2017,6,-250,15.56,-69.6666666666667,41.6333333333333,0
"large","2017-166601",2017,6,-250,15.56,-69.6666666666667,41.6333333333333,0
"small","2017-166602",2017,6,-150,16.11,-69.6666666666667,41.6333333333333,0
"large","2017-166602",2017,6,-150,16.11,-69.6666666666667,41.6333333333333,0
"small","2017-166902",2017,8,-180,17.78,-71.2833333333333,40.9166666666667,0
"large","2017-166902",2017,8,-180,17.78,-71.2833333333333,40.9166666666667,0
"small","2017-167102",2017,8,-175,16.11,-69.9166666666667,41.7666666666667,0
"large","2017-167102",2017,8,-175,16.11,-69.9166666666667,41.7666666666667,0
"small","2017-167901",2017,8,-180,17.78,-70.1666666666667,42.9166666666667,0
"large","2017-167901",2017,8,-180,17.78,-70.1666666666667,42.9166666666667,1
"small","2017-167902",2017,2,-190,15.56,-70.1666666666667,42.9166666666667,0
"large","2017-167902",2017,2,-190,15.56,-70.1666666666667,42.9166666666667,1
"small","2017-167903",2017,10,-170,17.22,-70.1666666666667,42.9166666666667,0
"large","2017-167903",2017,10,-170,17.22,-70.1666666666667,42.9166666666667,0
"small","2017-167904",2017,18,-200,16.67,-70.1666666666667,42.9166666666667,1
"large","2017-167904",2017,18,-200,16.67,-70.1666666666667,42.9166666666667,0
"small","2017-167905",2017,2,-170,NA,-70.1666666666667,42.9166666666667,0
"large","2017-167905",2017,2,-170,NA,-70.1666666666667,42.9166666666667,1
"small","2017-167906",2017,10,-200,NA,-70.1666666666667,42.9166666666667,0
"large","2017-167906",2017,10,-200,NA,-70.1666666666667,42.9166666666667,0
"small","2017-167907",2017,10,-150,16.11,-70.2833333333333,42.2666666666667,0
"large","2017-167907",2017,10,-150,16.11,-70.2833333333333,42.2666666666667,0
"small","2017-167908",2017,18,-185,NA,-70.1666666666667,42.9166666666667,0
"large","2017-167908",2017,18,-185,NA,-70.1666666666667,42.9166666666667,1
"small","2017-168301",2017,8,-180,19.44,-71.55,40.8166666666667,0
"large","2017-168301",2017,8,-180,19.44,-71.55,40.8166666666667,0
"small","2017-168303",2017,12,-200,20.56,-72.75,39.8333333333333,0
"large","2017-168303",2017,12,-200,20.56,-72.75,39.8333333333333,0
"small","2017-168701",2017,6,-150,18.89,-70.1666666666667,42.9166666666667,0
"large","2017-168701",2017,6,-150,18.89,-70.1666666666667,42.9166666666667,0
"small","2017-169101",2017,7,-220,17.22,-70.5166666666667,42.9166666666667,0
"large","2017-169101",2017,7,-220,17.22,-70.5166666666667,42.9166666666667,0
"small","2017-169102",2017,8,-200,14.44,-70.6666666666667,42.7166666666667,0
"large","2017-169102",2017,8,-200,14.44,-70.6666666666667,42.7166666666667,0
"small","2017-169301",2017,5,-180,17.78,-70.4833333333333,43,0
"large","2017-169301",2017,5,-180,17.78,-70.4833333333333,43,1
"small","2017-169302",2017,5,-200,16.67,-70.1666666666667,42.9166666666667,0
"large","2017-169302",2017,5,-200,16.67,-70.1666666666667,42.9166666666667,1
"small","2017-169303",2017,3,-200,16.67,-70.1666666666667,42.9166666666667,0
"large","2017-169303",2017,3,-200,16.67,-70.1666666666667,42.9166666666667,1
"small","2017-169304",2017,8,-180,16.67,-70.2333333333333,42.8666666666667,0
"large","2017-169304",2017,8,-180,16.67,-70.2333333333333,42.8666666666667,1
"small","2017-169305",2017,8,-200,17.22,-70.4166666666667,42.8333333333333,0
"large","2017-169305",2017,8,-200,17.22,-70.4166666666667,42.8333333333333,1
"small","2017-169701",2017,7,-160,NA,-71.2833333333333,40.9166666666667,0
"large","2017-169701",2017,7,-160,NA,-71.2833333333333,40.9166666666667,0
"small","2017-169902",2017,7,-125,15.56,-69.6666666666667,41.6333333333333,0
"large","2017-169902",2017,7,-125,15.56,-69.6666666666667,41.6333333333333,0
"small","2017-170601",2017,4,-165,NA,-70.2833333333333,42.2666666666667,0
"large","2017-170601",2017,4,-165,NA,-70.2833333333333,42.2666666666667,0
"small","2017-170602",2017,8,-350,18.89,-70.2833333333333,42.0666666666667,1
"large","2017-170602",2017,8,-350,18.89,-70.2833333333333,42.0666666666667,0
"small","2017-171601",2017,10,-220,17.78,-70.4166666666667,42.8333333333333,0
"large","2017-171601",2017,10,-220,17.78,-70.4166666666667,42.8333333333333,0
"small","2017-171602",2017,10,-225,16.11,-70.6666666666667,42.7166666666667,0
"large","2017-171602",2017,10,-225,16.11,-70.6666666666667,42.7166666666667,0
"small","2017-171603",2017,7,-220,16.67,-70.55,42.7833333333333,0
"large","2017-171603",2017,7,-220,16.67,-70.55,42.7833333333333,0
"small","2017-171604",2017,7,-230,17.22,-70.55,42.7833333333333,0
"large","2017-171604",2017,7,-230,17.22,-70.55,42.7833333333333,0
"small","2017-172601",2017,7,-225,14.44,-70.5166666666667,42.9166666666667,0
"large","2017-172601",2017,7,-225,14.44,-70.5166666666667,42.9166666666667,0
"small","2017-172602",2017,5,-198,NA,-70.1666666666667,42.9166666666667,0
"large","2017-172602",2017,5,-198,NA,-70.1666666666667,42.9166666666667,1
"small","2017-172603",2017,9,-175,16.67,-70.3333333333333,41.8333333333333,0
"large","2017-172603",2017,9,-175,16.67,-70.3333333333333,41.8333333333333,0
"small","2017-174401",2017,3,-200,15.56,-70.1666666666667,42.9166666666667,0
"large","2017-174401",2017,3,-200,15.56,-70.1666666666667,42.9166666666667,1
"small","2017-174402",2017,4,-190,16.11,-70.1666666666667,42.9166666666667,0
"large","2017-174402",2017,4,-190,16.11,-70.1666666666667,42.9166666666667,2
"small","2017-174403",2017,8,-90,16.11,-70.1666666666667,42.9166666666667,0
"large","2017-174403",2017,8,-90,16.11,-70.1666666666667,42.9166666666667,0
"small","2017-174601",2017,5,-130,NA,-70.25,42.1666666666667,0
"large","2017-174601",2017,5,-130,NA,-70.25,42.1666666666667,0
"small","2017-174602",2017,7,-110,NA,-70.2333333333333,42.0166666666667,0
"large","2017-174602",2017,7,-110,NA,-70.2333333333333,42.0166666666667,0
"small","2017-174604",2017,7,-140,16.67,-70.25,42.1666666666667,0
"large","2017-174604",2017,7,-140,16.67,-70.25,42.1666666666667,0
"small","2017-174605",2017,9,-125,NA,-70.2333333333333,42.0166666666667,0
"large","2017-174605",2017,9,-125,NA,-70.2333333333333,42.0166666666667,0
"small","2017-174606",2017,9,-125,17.78,-70.3,41.9333333333333,0
"large","2017-174606",2017,9,-125,17.78,-70.3,41.9333333333333,0
"small","2017-174801",2017,6,-200,14.44,-70.2833333333333,42.2666666666667,0
"large","2017-174801",2017,6,-200,14.44,-70.2833333333333,42.2666666666667,1
"small","2017-174802",2017,5,-150,18.33,-70.25,42.1666666666667,0
"large","2017-174802",2017,5,-150,18.33,-70.25,42.1666666666667,1
"small","2017-174803",2017,6,-300,15.56,-70.2833333333333,42.2666666666667,0
"large","2017-174803",2017,6,-300,15.56,-70.2833333333333,42.2666666666667,0
"small","2017-174804",2017,12,-200,16.67,-70.1666666666667,42.9166666666667,0
"large","2017-174804",2017,12,-200,16.67,-70.1666666666667,42.9166666666667,0
"small","2017-174805",2017,12,-180,17.78,-70.1666666666667,42.9166666666667,0
"large","2017-174805",2017,12,-180,17.78,-70.1666666666667,42.9166666666667,0
"small","2017-174806",2017,8,-250,17.78,-70.1666666666667,42.9166666666667,0
"large","2017-174806",2017,8,-250,17.78,-70.1666666666667,42.9166666666667,0
"small","2017-174807",2017,10,-105,20,-70.4166666666667,42.4166666666667,0
"large","2017-174807",2017,10,-105,20,-70.4166666666667,42.4166666666667,0
"small","2017-174808",2017,10,-150,16.11,-70.1666666666667,42.9166666666667,0
"large","2017-174808",2017,10,-150,16.11,-70.1666666666667,42.9166666666667,0
"small","2017-174809",2017,9,-280,18.89,-70.1666666666667,42.9166666666667,0
"large","2017-174809",2017,9,-280,18.89,-70.1666666666667,42.9166666666667,0
"small","2017-174810",2017,7,-180,15.56,-70.1666666666667,42.9166666666667,0
"large","2017-174810",2017,7,-180,15.56,-70.1666666666667,42.9166666666667,0
"small","2017-174811",2017,11,-250,18.33,-70.1666666666667,42.9166666666667,0
"large","2017-174811",2017,11,-250,18.33,-70.1666666666667,42.9166666666667,1
"small","2017-174812",2017,4,-110,17.78,-70.2833333333333,42.2666666666667,0
"large","2017-174812",2017,4,-110,17.78,-70.2833333333333,42.2666666666667,1
"small","2017-174813",2017,10,-120,16.67,-70.2833333333333,42.2666666666667,0
"large","2017-174813",2017,10,-120,16.67,-70.2833333333333,42.2666666666667,1
"small","2017-174814",2017,12,-180,16.67,-70.2833333333333,42.2666666666667,0
"large","2017-174814",2017,12,-180,16.67,-70.2833333333333,42.2666666666667,0
"small","2017-174815",2017,10,-120,16.67,-70.2833333333333,42.2666666666667,0
"large","2017-174815",2017,10,-120,16.67,-70.2833333333333,42.2666666666667,0
"small","2017-174816",2017,9,-82,16.11,-70.2833333333333,42.2666666666667,0
"large","2017-174816",2017,9,-82,16.11,-70.2833333333333,42.2666666666667,0
"small","2017-174901",2017,6,-125,16.67,-70.2833333333333,42.2666666666667,0
"large","2017-174901",2017,6,-125,16.67,-70.2833333333333,42.2666666666667,0
"small","2017-174902",2017,6,-120,16.67,-70.2833333333333,42.2666666666667,0
"large","2017-174902",2017,6,-120,16.67,-70.2833333333333,42.2666666666667,0
"small","2017-175201",2017,5,-125,17.22,-69.9166666666667,41.6666666666667,0
"large","2017-175201",2017,5,-125,17.22,-69.9166666666667,41.6666666666667,2
"small","2017-175901",2017,4,-187,19.44,-70.4833333333333,42.8666666666667,0
"large","2017-175901",2017,4,-187,19.44,-70.4833333333333,42.8666666666667,0
"small","2017-175902",2017,6,-200,NA,-70.4833333333333,42.9666666666667,0
"large","2017-175902",2017,6,-200,NA,-70.4833333333333,42.9666666666667,0
"small","2017-175903",2017,8,-220,NA,-70.3333333333333,42.9166666666667,0
"large","2017-175903",2017,8,-220,NA,-70.3333333333333,42.9166666666667,0
"small","2017-175904",2017,10,-200,18.33,-70.1666666666667,42.9166666666667,0
"large","2017-175904",2017,10,-200,18.33,-70.1666666666667,42.9166666666667,0
"small","2017-176601",2017,20,-1200,21.11,-72.3333333333333,39.5,0
"large","2017-176601",2017,20,-1200,21.11,-72.3333333333333,39.5,0
"small","2017-176605",2017,24,-1100,22.22,-72.3333333333333,39.5,0
"large","2017-176605",2017,24,-1100,22.22,-72.3333333333333,39.5,0
"small","2017-176606",2017,24,-700,22.22,-72.3333333333333,39.5,0
"large","2017-176606",2017,24,-700,22.22,-72.3333333333333,39.5,0
"small","2017-179201",2017,6,-400,16.11,-69.6666666666667,41.6333333333333,0
"large","2017-179201",2017,6,-400,16.11,-69.6666666666667,41.6333333333333,0
"small","2017-181001",2017,6,-100,NA,-70.1666666666667,42.9166666666667,0
"large","2017-181001",2017,6,-100,NA,-70.1666666666667,42.9166666666667,1
"small","2017-181002",2017,8,-180,18.33,-70.1666666666667,42.9166666666667,1
"large","2017-181002",2017,8,-180,18.33,-70.1666666666667,42.9166666666667,0
"small","2017-181003",2017,8,-185,17.78,-70.45,42.6666666666667,0
"large","2017-181003",2017,8,-185,17.78,-70.45,42.6666666666667,1
"small","2017-183202",2017,5,-104,17.78,-70.2833333333333,42.2666666666667,0
"large","2017-183202",2017,5,-104,17.78,-70.2833333333333,42.2666666666667,1
"small","2017-184401",2017,6,-150,16.67,-70.1333333333333,42.0833333333333,0
"large","2017-184401",2017,6,-150,16.67,-70.1333333333333,42.0833333333333,0
"small","2017-186301",2017,4,-120,17.78,-70.1666666666667,42.0833333333333,1
"large","2017-186301",2017,4,-120,17.78,-70.1666666666667,42.0833333333333,0
"small","2017-189601",2017,6,-210,16.11,-70.1666666666667,42.9166666666667,0
"large","2017-189601",2017,6,-210,16.11,-70.1666666666667,42.9166666666667,0
"small","2017-189602",2017,6,-200,NA,-70.2333333333333,42.8666666666667,0
"large","2017-189602",2017,6,-200,NA,-70.2333333333333,42.8666666666667,0
"small","2017-189603",2017,2,-180,16.11,-70.4833333333333,42.8666666666667,0
"large","2017-189603",2017,2,-180,16.11,-70.4833333333333,42.8666666666667,1
"small","2017-189701",2017,8,-200,17.22,-70.1666666666667,42.9166666666667,0
"large","2017-189701",2017,8,-200,17.22,-70.1666666666667,42.9166666666667,0
"small","2017-189702",2017,8,-200,16.67,-70.1666666666667,42.9166666666667,0
"large","2017-189702",2017,8,-200,16.67,-70.1666666666667,42.9166666666667,0
"small","2017-189703",2017,7,-180,15.56,-70.1666666666667,42.9166666666667,0
"large","2017-189703",2017,7,-180,15.56,-70.1666666666667,42.9166666666667,1
"small","2017-189704",2017,8,-180,14.44,-70.1666666666667,42.9166666666667,0
"large","2017-189704",2017,8,-180,14.44,-70.1666666666667,42.9166666666667,1
"small","2017-189901",2017,4,-120,16.11,-70.25,42.1666666666667,0
"large","2017-189901",2017,4,-120,16.11,-70.25,42.1666666666667,0
"small","2017-189904",2017,4,-120,16.67,-70.1666666666667,42.0833333333333,0
"large","2017-189904",2017,4,-120,16.67,-70.1666666666667,42.0833333333333,1
"small","2017-189905",2017,5,-140,15.56,-70.25,42.1666666666667,0
"large","2017-189905",2017,5,-140,15.56,-70.25,42.1666666666667,0
"small","2017-189906",2017,5,-90,16.67,-70.3,41.9333333333333,0
"large","2017-189906",2017,5,-90,16.67,-70.3,41.9333333333333,1
"small","2017-189912",2017,10,-180,17.22,-70.3333333333333,41.8333333333333,0
"large","2017-189912",2017,10,-180,17.22,-70.3333333333333,41.8333333333333,1
"small","2017-189913",2017,7,-120,NA,-70.2333333333333,42.0166666666667,0
"large","2017-189913",2017,7,-120,NA,-70.2333333333333,42.0166666666667,1
"small","2017-189914",2017,8,-130,16.11,-70.2333333333333,42.0166666666667,0
"large","2017-189914",2017,8,-130,16.11,-70.2333333333333,42.0166666666667,0
"small","2017-189915",2017,8,-120,NA,-70.2333333333333,42.0166666666667,0
"large","2017-189915",2017,8,-120,NA,-70.2333333333333,42.0166666666667,0
"small","2017-189916",2017,11,-100,NA,-70.2833333333333,42.2666666666667,0
"large","2017-189916",2017,11,-100,NA,-70.2833333333333,42.2666666666667,0
"small","2017-189917",2017,10,-108,16.11,-70.2333333333333,42.0166666666667,0
"large","2017-189917",2017,10,-108,16.11,-70.2333333333333,42.0166666666667,0
"small","2017-190001",2017,3,-170,NA,-70.1666666666667,42.9166666666667,0
"large","2017-190001",2017,3,-170,NA,-70.1666666666667,42.9166666666667,1
"small","2017-190002",2017,1,-169,NA,-70.2833333333333,42.2666666666667,0
"large","2017-190002",2017,1,-169,NA,-70.2833333333333,42.2666666666667,1
"small","2017-190003",2017,4,-170,18.33,-70.2833333333333,42.2666666666667,0
"large","2017-190003",2017,4,-170,18.33,-70.2833333333333,42.2666666666667,1
"small","2017-190004",2017,3,-180,17.78,-70.1666666666667,42.9166666666667,0
"large","2017-190004",2017,3,-180,17.78,-70.1666666666667,42.9166666666667,1
"small","2017-190005",2017,1,-200,16.67,-70.1666666666667,42.9166666666667,0
"large","2017-190005",2017,1,-200,16.67,-70.1666666666667,42.9166666666667,1
"small","2017-190006",2017,8,-130,NA,-70.2833333333333,42.2666666666667,0
