stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,year,month,day,tracker,site_no,enterr,interr,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,q11a,id
34,03,1123,410,0,,7370,3,1,2014,06,21,233203,0090900,0,0,2,NJJN1123.pdf,00071704.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2332,3,1,0,2,0,0,0,8,2014-233203
34,03,1123,411,0,,7370,3,1,2014,06,21,233203,0090900,0,0,2,NJJN1123.pdf,00071704.tif,ORIGINAL,YFT,4711,2332,1,3,0,0,0,0,0,8,2014-233203
34,01,1125,412,0,,6416,6,1,2014,06,21,238201,0251808,0,0,2,NJJN1125.pdf,00072009.tif,ORIGINAL,BLUE SHARK,4931,2382,1,0,0,1,0,0,0,2,2014-238201
34,04,1125,413,0,,6416,6,1,2014,06,21,238204,0251808,0,0,2,NJJN1125.pdf,00072013.tif,ORIGINAL,DUSKY SHARK,4841,2382,1,0,0,1,0,0,0,2,2014-238204
34,04,1125,414,0,,6416,6,1,2014,06,21,238204,0251808,0,0,2,NJJN1125.pdf,00072013.tif,ORIGINAL,BLUE SHARK,4931,2382,2,0,0,1,0,0,0,2,2014-238204
34,05,1125,415,0,,6416,6,1,2014,06,21,238205,0251808,0,0,2,NJJN1125.pdf,00072015.tif,ORIGINAL,BLUEFISH,230,2382,1,1,0,0,0,0,0,3,2014-238205
34,06,1125,416,0,,6416,6,1,2014,06,21,238206,0251005,0,0,2,NJJN1125.pdf,00072017.tif,ORIGINAL,BLUE SHARK,4931,2382,1,0,0,1,0,0,0,2,2014-238206
34,07,1125,417,0,,6416,6,1,2014,06,21,238207,0251808,0,0,2,NJJN1125.pdf,00072019.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2382,1,0,0,2,0,0,0,1,2014-238207
34,07,1125,418,0,,6416,6,1,2014,06,21,238207,0251808,0,0,2,NJJN1125.pdf,00072019.tif,ORIGINAL,BLUE SHARK,4931,2382,2,0,0,1,0,0,0,1,2014-238207
34,08,1125,419,0,,6416,6,1,2014,06,21,238208,0251005,0,0,2,NJJN1125.pdf,00072021.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2382,1,1,1,0,0,0,0,2,2014-238208
34,09,1125,420,0,,6416,6,1,2014,06,21,238209,0251005,0,0,2,NJJN1125.pdf,00072023.tif,ORIGINAL,BLUE SHARK,4931,2382,1,0,0,4,0,0,0,1,2014-238209
34,10,1125,421,0,,6416,6,1,2014,06,21,238210,0251005,0,0,2,NJJN1125.pdf,00072025.tif,ORIGINAL,BLUE SHARK,4931,2382,1,0,0,1,0,0,0,3,2014-238210
34,03,1126,422,1,ALIVE;,7506,7,1,2014,06,21,233403,0291025,0,1,2,NJJN1126.pdf,00071714.tif,ORIGINAL,MARLIN,2181,2334,1,0,0,1,0,0,0,2,2014-233403
34,04,1126,423,0,,7506,7,1,2014,06,21,233404,0290186,0,0,1,NJJN1126.pdf,00071716.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2334,2,1,1,2,0,0,0,3,2014-233404
34,04,1126,424,0,,7506,7,1,2014,06,21,233404,0290186,0,0,1,NJJN1126.pdf,00071716.tif,ORIGINAL,YFT,4711,2334,1,6,6,0,0,0,0,3,2014-233404
34,05,1126,425,0,,7506,7,1,2014,06,21,233405,0293207,0,0,2,NJJN1126.pdf,00071718.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2334,2,1,0,0,0,0,0,2,2014-233405
34,05,1126,426,0,,7506,7,1,2014,06,21,233405,0293207,0,0,2,NJJN1126.pdf,00071718.tif,ORIGINAL,YFT,4711,2334,1,3,0,0,0,0,0,2,2014-233405
34,01,1129,427,0,,7506,5,1,2014,06,28,244501,0253209,0,0,2,NJJN1129.pdf,00072327.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2445,1,1,0,0,0,0,0,3,2014-244501
34,02,1129,428,0,,7506,5,1,2014,06,28,244502,0253209,0,0,2,NJJN1129.pdf,00072329.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2445,1,0,0,1,0,0,0,3,2014-244502
34,02,1129,429,0,,7506,5,1,2014,06,28,244502,0253209,0,0,2,NJJN1129.pdf,00072329.tif,ORIGINAL,BLUE SHARK,4931,2445,2,0,0,1,0,0,0,3,2014-244502
34,03,1129,430,0,,7506,5,1,2014,06,28,244503,0250014,0,0,1,NJJN1129.pdf,00072331.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2445,1,1,1,2,0,0,0,2,2014-244503
34,04,1129,431,0,,7506,5,3,2014,06,28,244504,0250100,0,0,2,NJJN1129.pdf,00072333.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2445,1,1,1,0,0,0,0,1,2014-244504
34,05,1129,432,0,,7506,5,1,2014,06,28,244505,0250100,0,0,2,NJJN1129.pdf,00072335.tif,ORIGINAL,HAMMERHEAD SHARK,4950,2445,1,0,0,1,0,0,0,2,2014-244505
34,06,1129,433,0,,7506,5,1,2014,06,28,244506,0250100,0,0,2,NJJN1129.pdf,00072337.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2445,1,1,1,0,0,0,0,2,2014-244506
34,07,1129,434,0,,7506,5,1,2014,06,28,244507,0250100,0,0,1,NJJN1129.pdf,00072339.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2445,1,1,1,0,0,0,0,2,2014-244507
34,01,1132,435,0,,7508,3,1,2014,06,29,246901,0090385,0,0,1,NJJN1132.pdf,00072474.tif,ORIGINAL,DOLPHIN,1050,2469,1,5,5,0,0,0,0,2,2014-246901
34,02,1132,436,0,,7508,3,1,2014,06,29,246902,0090900,0,0,1,NJJN1132.pdf,00072476.tif,ORIGINAL,DOLPHIN,1050,2469,1,2,2,0,0,0,0,3,2014-246902
34,03,1132,437,0,,7508,3,1,2014,06,29,246903,0090385,1,0,2,NJJN1132.pdf,00072478.tif,ORIGINAL,ATLANTIC BONITO,330,2469,3,0,0,2,0,0,0,2,2014-246903
34,03,1132,438,0,,7508,3,1,2014,06,29,246903,0090385,1,0,2,NJJN1132.pdf,00072478.tif,ORIGINAL,DOLPHIN,1050,2469,2,3,0,0,0,0,0,2,2014-246903
34,03,1132,439,0,,7508,3,1,2014,06,29,246903,0090385,1,0,2,NJJN1132.pdf,00072478.tif,ORIGINAL,YFT,4711,2469,1,1,0,4,0,0,0,2,2014-246903
34,04,1132,440,0,,7508,3,1,2014,06,29,246904,0090900,0,0,2,NJJN1132.pdf,00072480.tif,ORIGINAL,WHITE MARLIN,2161,2469,1,0,0,1,0,0,0,2,2014-246904
34,05,1132,441,0,,7508,3,1,2014,06,29,246905,0090900,0,0,2,NJJN1132.pdf,00072482.tif,ORIGINAL,DOLPHIN,1050,2469,2,3,1,0,0,0,0,1,2014-246905
34,05,1132,442,0,,7508,3,1,2014,06,29,246905,0090900,0,0,2,NJJN1132.pdf,00072482.tif,ORIGINAL,WHITE MARLIN,2161,2469,1,0,0,2,0,0,0,1,2014-246905
34,06,1132,443,0,,7508,3,1,2014,06,29,246906,0090900,0,0,1,NJJN1132.pdf,00072484.tif,ORIGINAL,DOLPHIN,1050,2469,1,1,1,0,0,0,0,2,2014-246906
34,01,1133,444,0,,6416,6,1,2014,06,29,250801,0251050,0,0,1,NJJN1133.pdf,00072792.tif,ORIGINAL,DOLPHIN,1050,2508,3,8,2,4,0,0,0,2,2014-250801
34,01,1133,445,0,,6416,6,1,2014,06,29,250801,0251050,0,0,1,NJJN1133.pdf,00072792.tif,ORIGINAL,ALBACORE TUNA,4701,2508,2,3,1,0,0,0,0,2,2014-250801
34,01,1133,446,0,,6416,6,1,2014,06,29,250801,0251050,0,0,1,NJJN1133.pdf,00072792.tif,ORIGINAL,YFT,4711,2508,1,4,3,0,0,0,0,2,2014-250801
34,02,1133,447,0,,6416,6,1,2014,06,29,250802,0251050,0,0,1,NJJN1133.pdf,00072794.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2508,1,1,1,0,0,0,0,2,2014-250802
34,03,1133,448,0,,6416,6,1,2014,06,29,250803,0251050,0,0,2,NJJN1133.pdf,00072796.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2508,1,1,1,0,0,0,0,2,2014-250803
34,03,1133,449,0,,6416,6,1,2014,06,29,250803,0251050,0,0,2,NJJN1133.pdf,00072796.tif,ORIGINAL,DUSKY SHARK,4841,2508,3,0,0,1,0,0,0,2,2014-250803
34,03,1133,450,0,,6416,6,1,2014,06,29,250803,0251050,0,0,2,NJJN1133.pdf,00072796.tif,ORIGINAL,TIGER SHARK,4911,2508,2,0,0,1,0,0,0,2,2014-250803
34,04,1133,451,0,,6416,6,1,2014,06,29,250804,0251050,0,0,1,NJJN1133.pdf,00072798.tif,ORIGINAL,WHITE MARLIN,2161,2508,2,0,0,1,0,0,0,2,2014-250804
34,04,1133,452,0,,6416,6,1,2014,06,29,250804,0251050,0,0,1,NJJN1133.pdf,00072798.tif,ORIGINAL,YFT,4711,2508,1,1,1,0,0,0,1,2,2014-250804
34,05,1133,453,0,,6416,6,1,2014,06,29,250805,0251050,0,0,1,NJJN1133.pdf,00072800.tif,ORIGINAL,YFT,4711,2508,1,1,1,0,0,0,1,2,2014-250805
34,06,1133,454,0,,6416,6,1,2014,06,29,250806,0251050,0,0,1,NJJN1133.pdf,00072802.tif,ORIGINAL,WHITE MARLIN,2161,2508,2,0,0,1,0,0,0,2,2014-250806
34,06,1133,455,0,,6416,6,1,2014,06,29,250806,0251050,0,0,1,NJJN1133.pdf,00072802.tif,ORIGINAL,YFT,4711,2508,1,1,1,0,0,0,1,2,2014-250806
34,07,1133,456,0,,6416,6,1,2014,06,29,250807,0251050,0,0,1,NJJN1133.pdf,00072804.tif,ORIGINAL,DOLPHIN,1050,2508,2,4,0,0,0,0,0,2,2014-250807
34,07,1133,457,0,,6416,6,1,2014,06,29,250807,0251050,0,0,1,NJJN1133.pdf,00072804.tif,ORIGINAL,WHITE MARLIN,2161,2508,3,0,0,1,0,0,0,2,2014-250807
34,07,1133,458,0,,6416,6,1,2014,06,29,250807,0251050,0,0,1,NJJN1133.pdf,00072804.tif,ORIGINAL,YFT,4711,2508,1,2,1,0,0,0,1,2,2014-250807
34,08,1133,459,0,,6416,6,1,2014,06,29,250808,0251050,0,0,1,NJJN1133.pdf,00072806.tif,ORIGINAL,YFT,4711,2508,1,2,1,0,0,0,1,1,2014-250808
34,01,1137,460,0,,7508,1,1,2014,06,22,233501,0011036,0,0,2,NJJN1137.pdf,00071871.tif,ORIGINAL,DOLPHIN,1050,2335,2,3,3,0,0,0,0,3,2014-233501
34,01,1137,461,0,,7508,1,1,2014,06,22,233501,0011036,0,0,2,NJJN1137.pdf,00071871.tif,ORIGINAL,YFT,4711,2335,1,1,1,1,0,0,0,3,2014-233501
34,01,1202,462,0,,7409,6,1,2014,06,14,229001,0251808,0,0,1,NJJN1202.pdf,00071456.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2290,1,1,1,0,0,0,0,2,2014-229001
34,01,1202,463,0,,7409,6,1,2014,06,14,229001,0251808,1,0,1,NJJN1202.pdf,00071456.tif,ORIGINAL,BLUE SHARK,4931,2290,2,0,0,2,0,0,0,2,2014-229001
34,02,1202,464,0,,7409,6,1,2014,06,14,229002,0251005,0,0,2,NJJN1202.pdf,00071458.tif,ORIGINAL,BLUE SHARK,4931,2290,1,0,0,2,0,0,0,3,2014-229002
34,03,1202,465,0,,7409,6,1,2014,06,14,229003,0251005,1,0,2,NJJN1202.pdf,00071460.tif,ORIGINAL,BLUE SHARK,4931,2290,1,0,0,2,0,0,0,3,2014-229003
34,05,1202,466,0,,7409,6,1,2014,06,14,229005,0251005,0,0,1,NJJN1202.pdf,00071463.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2290,1,1,1,0,0,0,0,2,2014-229005
34,05,1202,467,0,,7409,6,1,2014,06,14,229005,0251005,0,0,1,NJJN1202.pdf,00071463.tif,ORIGINAL,BLUE SHARK,4931,2290,2,0,0,3,0,0,0,2,2014-229005
34,06,1202,468,0,,7409,6,1,2014,06,14,229006,0251005,0,0,2,NJJN1202.pdf,00071465.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2290,1,1,0,0,0,0,0,2,2014-229006
34,06,1202,469,0,,7409,6,1,2014,06,14,229006,0251005,0,0,2,NJJN1202.pdf,00071465.tif,ORIGINAL,DUSKY SHARK,4841,2290,2,0,0,2,0,0,0,2,2014-229006
34,06,1202,470,0,,7409,6,1,2014,06,14,229006,0251005,0,0,2,NJJN1202.pdf,00071465.tif,ORIGINAL,BLUE SHARK,4931,2290,3,0,0,12,0,0,0,2,2014-229006
34,07,1202,471,0,,7409,6,1,2014,06,14,229007,0251005,0,0,2,NJJN1202.pdf,00071467.tif,ORIGINAL,BLUE SHARK,4931,2290,1,0,0,15,0,0,0,2,2014-229007
34,08,1202,472,0,,7409,6,1,2014,06,14,229008,0251005,0,0,2,NJJN1202.pdf,00071469.tif,ORIGINAL,BLUE SHARK,4931,2290,1,0,0,6,0,0,0,3,2014-229008
34,09,1202,473,0,,7409,6,1,2014,06,14,229009,0251005,0,0,2,NJJN1202.pdf,00071471.tif,ORIGINAL,BLUE SHARK,4931,2290,2,0,0,10,0,0,0,2,2014-229009
34,09,1202,474,0,,7409,6,1,2014,06,14,229009,0251005,0,0,2,NJJN1202.pdf,00071471.tif,ORIGINAL,HAMMERHEAD SHARK,4950,2290,1,0,0,1,0,0,0,2,2014-229009
34,10,1202,475,0,,7409,6,1,2014,06,14,229010,0251808,0,0,2,NJJN1202.pdf,00071473.tif,ORIGINAL,BLUE SHARK,4931,2290,1,0,0,6,0,0,0,8,2014-229010
34,11,1202,476,0,,7409,6,1,2014,06,14,229011,0251808,0,0,2,NJJN1202.pdf,00071475.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2290,1,0,0,2,0,0,0,8,2014-229011
34,11,1202,477,0,,7409,6,1,2014,06,14,229011,0251808,0,0,2,NJJN1202.pdf,00071475.tif,ORIGINAL,BLUE SHARK,4931,2290,2,0,0,2,0,0,0,8,2014-229011
34,12,1202,478,0,,7409,6,1,2014,06,14,229012,0251005,0,0,2,NJJN1202.pdf,00071477.tif,ORIGINAL,BLUE SHARK,4931,2290,1,0,0,7,0,0,0,3,2014-229012
34,13,1202,479,0,,7409,6,1,2014,06,14,229013,0251005,0,0,2,NJJN1202.pdf,00071479.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2290,2,0,0,1,0,0,0,2,2014-229013
34,13,1202,480,0,,7409,6,1,2014,06,14,229013,0251005,0,0,2,NJJN1202.pdf,00071479.tif,ORIGINAL,BLUE SHARK,4931,2290,1,0,0,2,0,0,0,2,2014-229013
34,01,1204,481,0,,6013,10,1,2014,06,21,233601,0290279,0,0,1,NJJN1204.pdf,00071729.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2336,1,1,1,0,0,0,1,2,2014-233601
34,02,1204,482,0,,6013,10,1,2014,06,21,233602,0290279,0,0,1,NJJN1204.pdf,00071731.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2336,1,1,1,1,0,0,1,2,2014-233602
34,03,1204,483,0,,6013,10,1,2014,06,21,233603,0290279,0,0,2,NJJN1204.pdf,00071733.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2336,1,1,1,0,0,0,0,2,2014-233603
34,04,1204,484,0,,6013,10,1,2014,06,21,233604,0290279,1,0,1,NJJN1204.pdf,00071735.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2336,1,1,1,1,0,0,1,2,2014-233604
34,05,1204,485,0,,6013,10,1,2014,06,21,233605,0290279,0,0,1,NJJN1204.pdf,00071737.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2336,1,1,1,0,0,0,1,2,2014-233605
34,06,1204,486,0,,6013,10,1,2014,06,21,233606,0290279,0,0,1,NJJN1204.pdf,00071739.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2336,1,1,1,0,0,0,1,2,2014-233606
34,06,1204,487,0,,6013,10,1,2014,06,21,233606,0290279,0,0,1,NJJN1204.pdf,00071739.tif,ORIGINAL,BLACKTIP SHARK,4871,2336,2,0,0,1,0,0,0,2,2014-233606
34,07,1204,488,0,,6013,10,1,2014,06,21,233607,0290279,0,0,1,NJJN1204.pdf,00071741.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2336,1,1,1,3,0,0,1,3,2014-233607
34,08,1204,489,0,,6013,10,1,2014,06,21,233608,0290279,0,0,1,NJJN1204.pdf,00071743.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2336,1,1,1,1,0,0,1,1,2014-233608
34,10,1204,490,0,,6013,10,1,2014,06,21,233610,0299009,0,0,2,NJJN1204.pdf,00071746.tif,ORIGINAL,BLUEFISH,230,2336,1,0,0,3,0,0,0,3,2014-233610
34,11,1204,491,0,,6013,10,1,2014,06,21,233611,0299118,0,0,2,NJJN1204.pdf,00071748.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2336,1,1,0,0,0,0,0,3,2014-233611
34,11,1204,492,0,,6013,10,1,2014,06,21,233611,0299118,0,0,2,NJJN1204.pdf,00071748.tif,ORIGINAL,DUSKY SHARK,4841,2336,2,0,0,2,0,0,0,3,2014-233611
34,11,1204,493,0,,6013,10,1,2014,06,21,233611,0299118,0,0,2,NJJN1204.pdf,00071748.tif,ORIGINAL,TIGER SHARK,4911,2336,3,0,0,1,0,0,0,3,2014-233611
34,12,1204,494,0,,6013,10,1,2014,06,21,233612,0299009,0,0,2,NJJN1204.pdf,00071750.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2336,1,1,0,1,0,0,0,1,2014-233612
34,13,1204,495,0,,6013,10,1,2014,06,21,233613,0290279,0,0,2,NJJN1204.pdf,00071752.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2336,1,1,1,0,0,0,0,3,2014-233613
34,14,1204,496,0,,6013,10,1,2014,06,21,233614,0290279,0,0,2,NJJN1204.pdf,00071754.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2336,1,1,0,0,0,0,0,3,2014-233614
34,01,1205,497,0,,6416,6,1,2014,06,28,249401,0251050,0,0,1,NJJN1205.pdf,00072652.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2494,1,1,1,0,0,0,0,2,2014-249401
34,02,1205,498,0,,6416,6,1,2014,06,28,249402,0251050,1,0,2,NJJN1205.pdf,00072654.tif,ORIGINAL,BLUEFISH,230,2494,1,1,0,0,0,0,0,2,2014-249402
34,03,1205,499,0,,6416,6,1,2014,06,28,249403,0251808,0,0,1,NJJN1205.pdf,00072656.tif,ORIGINAL,DOLPHIN,1050,2494,3,8,5,0,0,0,0,2,2014-249403
34,03,1205,500,0,,6416,6,1,2014,06,28,249403,0251808,0,0,1,NJJN1205.pdf,00072656.tif,ORIGINAL,WHITE MARLIN,2161,2494,1,0,0,1,0,0,0,2,2014-249403
34,03,1205,501,0,,6416,6,1,2014,06,28,249403,0251808,0,0,1,NJJN1205.pdf,00072656.tif,ORIGINAL,YFT,4711,2494,2,1,1,0,0,0,0,2,2014-249403
34,04,1205,502,0,,6416,6,1,2014,06,28,249404,0251808,0,0,1,NJJN1205.pdf,00072658.tif,ORIGINAL,DOLPHIN,1050,2494,1,3,3,0,0,0,0,3,2014-249404
34,04,1205,503,0,,6416,6,1,2014,06,28,249404,0251808,0,0,1,NJJN1205.pdf,00072658.tif,ORIGINAL,BLUE MARLIN,2171,2494,2,0,0,1,0,0,0,3,2014-249404
34,05,1205,504,0,,6416,6,1,2014,06,28,249405,0251050,0,0,1,NJJN1205.pdf,00072660.tif,ORIGINAL,WHITE MARLIN,2161,2494,1,0,0,1,0,0,0,3,2014-249405
34,05,1205,505,0,,6416,6,1,2014,06,28,249405,0251050,0,0,1,NJJN1205.pdf,00072660.tif,ORIGINAL,YFT,4711,2494,2,6,4,0,0,0,0,3,2014-249405
34,06,1205,506,0,,6416,6,1,2014,06,28,249406,0251050,0,0,1,NJJN1205.pdf,00072662.tif,ORIGINAL,WHITE MARLIN,2161,2494,1,0,0,1,0,0,0,1,2014-249406
34,06,1205,507,0,,6416,6,1,2014,06,28,249406,0251050,0,0,1,NJJN1205.pdf,00072662.tif,ORIGINAL,YFT,4711,2494,2,2,1,0,0,0,0,1,2014-249406
34,07,1205,508,0,,6416,6,1,2014,06,28,249407,0251050,0,1,1,NJJN1205.pdf,00072664.tif,ORIGINAL,DOLPHIN,1050,2494,2,2,0,0,0,0,0,2,2014-249407
34,07,1205,509,0,,6416,6,1,2014,06,28,249407,0251050,0,1,1,NJJN1205.pdf,00072664.tif,ORIGINAL,YFT,4711,2494,1,3,3,0,0,0,0,2,2014-249407
34,02,1206,510,0,,6416,10,1,2014,06,07,225702,0290894,0,0,1,NJJN1206.pdf,00071276.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2257,1,1,1,0,0,0,0,2,2014-225702
34,02,1206,511,0,,6416,10,1,2014,06,07,225702,0290894,0,0,1,NJJN1206.pdf,00071276.tif,ORIGINAL,BLUE SHARK,4931,2257,2,0,0,3,0,0,0,2,2014-225702
34,01,1207,512,0,,6416,10,1,2014,06,08,225801,0299009,1,0,2,NJJN1207.pdf,00071281.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2258,1,1,1,0,0,0,0,3,2014-225801
34,01,1208,513,0,,7508,3,1,2014,06,14,222301,0090900,0,1,1,NJJN1208.pdf,00071062.tif,ORIGINAL,DOLPHIN,1050,2223,2,4,4,0,0,0,0,2,2014-222301
34,01,1208,514,0,,7508,3,1,2014,06,14,222301,0090900,0,1,1,NJJN1208.pdf,00071062.tif,ORIGINAL,YFT,4711,2223,1,3,3,0,0,0,0,2,2014-222301
34,02,1208,515,0,,7508,3,1,2014,06,14,222302,0090900,0,1,2,NJJN1208.pdf,00071064.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2223,2,0,0,1,0,0,0,1,2014-222302
34,02,1208,516,0,,7508,3,1,2014,06,14,222302,0090900,0,1,2,NJJN1208.pdf,00071064.tif,ORIGINAL,TIGER SHARK,4911,2223,1,0,0,1,0,0,0,1,2014-222302
34,01,1213,517,0,,6416,6,1,2014,06,22,238301,0251050,0,0,2,NJJN1213.pdf,00072032.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2383,1,1,1,0,0,0,0,2,2014-238301
34,03,1213,518,0,,6416,6,1,2014,06,22,238303,0251005,0,0,2,NJJN1213.pdf,00072035.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2383,1,1,0,0,0,0,0,2,2014-238303
34,04,1213,519,0,,6416,6,1,2014,06,22,238304,0251005,0,0,2,NJJN1213.pdf,00072037.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2383,1,1,0,0,0,0,0,1,2014-238304
34,05,1213,520,0,,6416,6,1,2014,06,22,238305,0251005,0,0,2,NJJN1213.pdf,00072039.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2383,1,1,0,2,0,0,0,2,2014-238305
34,07,1213,521,0,,6416,6,1,2014,06,22,238307,0259005,0,0,2,NJJN1213.pdf,00072042.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2383,1,0,0,1,0,0,0,3,2014-238307
34,01,2101,522,0,,7361,11,1,2014,06,06,215501,0091044,0,0,2,NJJN2101.pdf,00070733.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2155,1,1,0,0,0,0,1,2,2014-215501
34,02,2101,523,0,,7361,11,1,2014,06,06,215502,0091672,0,0,1,NJJN2101.pdf,00070735.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2155,1,1,1,0,0,0,0,2,2014-215502
34,03,2101,524,0,,7361,11,1,2014,06,06,215503,0091131,0,0,1,NJJN2101.pdf,00070737.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2155,1,1,1,0,0,0,0,2,2014-215503
34,04,2101,525,0,,7361,11,1,2014,06,06,215504,0091131,0,0,2,NJJN2101.pdf,00070739.tif,ORIGINAL,SANDBAR SHARK,4821,2155,2,0,0,1,0,0,0,2,2014-215504
34,04,2101,526,0,,7361,11,1,2014,06,06,215504,0091131,0,0,2,NJJN2101.pdf,00070739.tif,ORIGINAL,BLUE SHARK,4931,2155,1,0,0,4,0,0,0,2,2014-215504
34,05,2101,527,0,,7361,11,1,2014,06,06,215505,0091131,0,0,2,NJJN2101.pdf,00070741.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2155,1,0,0,6,0,0,0,2,2014-215505
34,06,2101,528,0,,7361,11,1,2014,06,06,215506,0091131,0,0,2,NJJN2101.pdf,00070743.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2155,1,0,0,1,0,0,0,2,2014-215506
34,06,2101,529,0,,7361,11,1,2014,06,06,215506,0091131,0,0,2,NJJN2101.pdf,00070743.tif,ORIGINAL,BLUE SHARK,4931,2155,2,0,0,3,0,0,0,2,2014-215506
34,07,2101,530,0,,7361,11,1,2014,06,06,215507,0091131,0,0,2,NJJN2101.pdf,00070745.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2155,1,0,0,1,0,0,0,2,2014-215507
34,07,2101,531,0,,7361,11,1,2014,06,06,215507,0091131,0,0,2,NJJN2101.pdf,00070745.tif,ORIGINAL,BLUE SHARK,4931,2155,2,0,0,2,0,0,0,2,2014-215507
34,08,2101,532,0,,7361,11,1,2014,06,06,215508,0091671,0,0,2,NJJN2101.pdf,00070747.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2155,1,1,1,1,0,0,1,1,2014-215508
34,08,2101,533,0,,7361,11,1,2014,06,06,215508,0091671,0,0,2,NJJN2101.pdf,00070747.tif,ORIGINAL,BLUE SHARK,4931,2155,2,0,0,2,0,0,0,1,2014-215508
34,09,2101,534,0,,7361,11,1,2014,06,06,215509,0091672,0,0,2,NJJN2101.pdf,00070749.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2155,1,1,0,1,0,0,1,2,2014-215509
34,10,2101,535,0,,7361,11,1,2014,06,06,215510,0091672,0,0,1,NJJN2101.pdf,00070751.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2155,1,1,1,0,0,0,0,3,2014-215510
34,01,2113,536,0,,7370,11,1,2014,06,16,227701,0091131,0,0,1,NJJN2113.pdf,00071407.tif,ORIGINAL,DOLPHIN,1050,2277,2,5,3,2,0,0,0,2,2014-227701
34,01,2113,537,0,,7370,11,1,2014,06,16,227701,0091131,1,0,1,NJJN2113.pdf,00071407.tif,ORIGINAL,BLUE MARLIN,2171,2277,3,0,0,1,0,0,0,2,2014-227701
34,01,2113,538,0,,7370,11,1,2014,06,16,227701,0091131,0,0,1,NJJN2113.pdf,00071407.tif,ORIGINAL,YFT,4711,2277,1,4,1,0,0,0,0,2,2014-227701
34,02,2113,539,0,,7370,11,1,2014,06,16,227702,0091131,0,0,1,NJJN2113.pdf,00071409.tif,ORIGINAL,DOLPHIN,1050,2277,1,2,1,0,0,0,0,2,2014-227702
34,01,2114,540,0,,7508,11,1,2014,06,18,227801,0091671,1,0,1,NJJN2114.pdf,00071414.tif,ORIGINAL,DOLPHIN,1050,2278,2,7,7,0,0,0,0,2,2014-227801
34,01,2114,541,0,,7508,11,1,2014,06,18,227801,0091671,1,0,1,NJJN2114.pdf,00071414.tif,ORIGINAL,YFT,4711,2278,1,6,6,0,0,0,0,2,2014-227801
34,01,2127,542,0,,7508,11,1,2014,06,23,238401,0091044,0,0,1,NJJN2127.pdf,00071998.tif,ORIGINAL,DOLPHIN,1050,2384,2,3,3,0,0,0,0,2,2014-238401
