tracker,upprbill,lowerjaw,length,gender,curve,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,species,batch,prep,recno,filestat,s_index,serrflag,sprobfld,id
04,9996,9996,1004,6,1039,6447,5,1,2011,07,09,0471493,0,1,24,0,1209,1,mdjl1209.tif,00037822.tif,4711,0405,0,2,ORIGINAL,427,0,,2011-040502
04,9996,9996,1004,6,1010,7361,2,1,2011,07,10,0019235,0,0,34,0,1213,1,njjl1213.tif,00037887.tif,4711,0417,0,3,ORIGINAL,566,0,,2011-041702
06,9996,9996,1005,6,1025,6982,4,1,2011,07,20,1030135,0,0,36,0,2206,1,nyjl2206.tif,00039972.tif,4711,0672,0,4,ORIGINAL,621,0,,2011-067202
05,9996,9996,1005,6,1013,6590,1,1,2011,07,16,8100002,0,0,51,0,1105,1,vajl1105.tif,00039057.tif,4711,0545,0,2,ORIGINAL,630,0,,2011-054502
05,9996,9996,1005,6,9997,6590,1,1,2011,07,16,8100002,0,1,51,0,1105,1,vajl1105.tif,00039063.tif,4711,0545,0,3,ORIGINAL,634,0,,2011-054505
06,9996,9996,1006,6,1033,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040178.tif,4711,0684,0,1,ORIGINAL,605,0,,2011-068416
04,9996,9996,1007,6,1012,7393,2,1,2011,07,01,8100265,0,0,51,0,2110,1,vajl2110.tif,00038302.tif,4711,0460,0,4,ORIGINAL,705,0,,2011-046002
03,9996,9996,1009,6,1023,6783,2,1,2011,07,05,0051599,0,0,10,0,2104,1,dejl2104.tif,00037152.tif,4711,0326,0,2,ORIGINAL,407,0,,2011-032601
04,9996,9996,1010,6,1038,6783,5,1,2011,07,06,0471493,0,0,24,0,2205,1,mdjl2205.tif,00037839.tif,4711,0408,0,4,ORIGINAL,441,0,,2011-040804
03,9996,9996,1010,6,1030,7326,7,1,2011,07,06,0470938,0,0,24,0,2101,1,mdjl2101.tif,00037239.tif,4711,0338,0,4,ORIGINAL,499,0,,2011-033802
06,9996,9996,1010,6,1031,6982,4,1,2011,07,20,1030135,0,0,36,0,2206,1,nyjl2206.tif,00039972.tif,4711,0672,0,3,ORIGINAL,620,0,,2011-067202
04,9996,9996,1011,6,1023,7393,2,1,2011,07,01,8100265,0,0,51,0,2110,1,vajl2110.tif,00038302.tif,4711,0460,0,3,ORIGINAL,704,0,,2011-046002
06,9996,9996,1012,6,1033,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040166.tif,4711,0684,0,1,ORIGINAL,590,0,,2011-068410
04,9996,9996,1012,6,1031,6633,1,1,2011,07,09,8100091,0,1,51,0,1104,1,vajl1104.tif,00038038.tif,4711,0432,0,1,ORIGINAL,643,0,,2011-043204
05,9996,9996,1015,6,1029,6936,5,1,2011,07,24,0471493,0,0,24,1,1206,1,mdjl1206.tif,00039403.tif,4711,0591,0,1,ORIGINAL,478,0,,2011-059111
04,9996,9996,1017,6,1021,7379,2,1,2011,07,11,0470022,0,0,24,0,2206,1,mdjl2206.tif,00037847.tif,4711,0409,0,1,ORIGINAL,526,0,,2011-040902
06,9996,9996,1018,6,1047,6783,3,1,2011,07,27,0470853,0,0,24,0,2108,1,mdjl2108.tif,00039747.tif,4711,0645,0,2,ORIGINAL,468,0,,2011-064501
03,9996,9996,1020,6,1080,7326,1,1,2011,07,05,0470019,0,0,24,0,2204,1,mdjl2204.tif,00037429.tif,4711,0345,0,5,ORIGINAL,515,0,,2011-034502
04,9996,9996,1020,6,1040,7326,1,1,2011,07,10,0470019,0,1,24,0,1210,1,mdjl1210.tif,00038159.tif,4711,0406,0,2,ORIGINAL,518,0,,2011-040606
06,9996,9996,1020,6,1039,6982,4,1,2011,07,20,1030135,0,0,36,0,2206,1,nyjl2206.tif,00039972.tif,4711,0672,0,1,ORIGINAL,618,0,,2011-067202
04,9996,9996,1020,6,1076,2836,2,1,2011,07,11,8100387,0,1,51,0,2118,1,vajl2118.tif,00038325.tif,4711,0463,0,1,ORIGINAL,624,0,,2011-046302
04,9996,9996,1021,6,1032,6783,3,1,2011,07,12,0470853,0,0,24,0,2202,1,mdjl2202.tif,00038451.tif,4711,0478,0,1,ORIGINAL,454,0,,2011-047803
04,9996,9996,1021,6,1029,7379,2,1,2011,07,11,0470022,0,1,24,0,2206,1,mdjl2206.tif,00037847.tif,4711,0409,0,4,ORIGINAL,529,0,,2011-040902
04,9996,9996,1021,6,1050,7393,1,1,2011,07,10,8100091,0,0,51,1,1113,1,vajl1113.tif,00038295.tif,4711,0458,0,1,ORIGINAL,697,0,,2011-045813
06,9996,9996,1022,6,1054,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040180.tif,4711,0684,0,1,ORIGINAL,609,0,,2011-068417
04,9996,9996,1022,6,1027,6778,7,1,2011,07,13,0011199,0,0,51,0,2104,1,vajl2104.tif,00038524.tif,4711,0487,0,2,ORIGINAL,659,0,,2011-048701
05,9996,9996,1022,6,1027,6778,7,3,2011,07,18,0010025,0,0,51,0,2123,1,vajl2123.tif,00039210.tif,4711,0559,0,1,ORIGINAL,668,0,,2011-055901
05,9996,9996,1023,6,1033,6590,1,1,2011,07,16,8100002,0,0,51,0,1105,1,vajl1105.tif,00039063.tif,4711,0545,0,1,ORIGINAL,632,0,,2011-054505
03,9996,9996,1024,6,1033,6478,2,1,2011,07,03,0051599,0,0,10,0,1203,1,dejl1203.tif,00037004.tif,4711,0304,0,3,ORIGINAL,390,0,,2011-030401
03,9996,9996,1024,6,1049,6783,2,1,2011,07,07,0051599,0,1,10,0,2101,1,dejl2101.tif,00037794.tif,4711,0397,0,1,ORIGINAL,409,0,,2011-039702
04,9996,9996,1024,6,1031,7379,2,1,2011,07,11,0470022,0,0,24,0,2206,1,mdjl2206.tif,00037847.tif,4711,0409,0,2,ORIGINAL,527,0,,2011-040902
05,9996,9996,1024,6,1031,6590,1,1,2011,07,16,8100002,0,0,51,0,1105,1,vajl1105.tif,00039063.tif,4711,0545,0,2,ORIGINAL,633,0,,2011-054505
06,9996,9996,1024,6,1032,6590,1,1,2011,07,20,8100091,0,0,51,0,2105,1,vajl2105.tif,00039880.tif,4711,0620,0,1,ORIGINAL,637,0,,2011-062002
03,9996,9996,1026,6,1043,6478,2,1,2011,07,03,0051599,0,0,10,0,1203,1,dejl1203.tif,00037004.tif,4711,0304,0,1,ORIGINAL,388,0,,2011-030401
06,9996,9996,1026,6,1047,6936,5,1,2011,07,30,0471493,0,0,24,0,1103,1,mdjl1103.tif,00039817.tif,4711,0655,0,1,ORIGINAL,480,0,,2011-065501
04,9996,9996,1026,6,1034,7393,2,1,2011,07,01,8100265,0,0,51,0,2110,1,vajl2110.tif,00038302.tif,4711,0460,0,1,ORIGINAL,702,0,,2011-046002
06,9996,9996,1027,6,1044,6936,5,1,2011,07,30,0471493,0,0,24,0,1103,1,mdjl1103.tif,00039819.tif,4711,0655,0,2,ORIGINAL,482,0,,2011-065502
04,9996,9996,1028,6,1038,6783,3,1,2011,07,12,0470853,0,0,24,0,2202,1,mdjl2202.tif,00038449.tif,4711,0478,0,4,ORIGINAL,453,0,,2011-047802
03,9996,9996,1030,6,1050,7326,3,1,2011,07,02,0470853,0,0,24,0,1201,1,mdjl1201.tif,00037213.tif,4711,0335,0,1,ORIGINAL,489,0,,2011-033509
05,9996,9996,1031,6,1043,6447,5,1,2011,07,20,0471493,0,0,24,0,2106,1,mdjl2106.tif,00039247.tif,4711,0569,0,2,ORIGINAL,433,0,,2011-056902
06,9996,9996,1031,6,1056,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040182.tif,4711,0684,0,1,ORIGINAL,610,0,,2011-068418
04,9996,9996,1032,6,1110,7370,3,1,2011,07,02,0090385,0,0,34,0,1201,1,njjl1201.tif,00038103.tif,4711,0442,0,1,ORIGINAL,570,0,,2011-044204
03,9996,9996,1034,6,1052,6478,2,1,2011,07,03,0051599,0,0,10,0,1203,1,dejl1203.tif,00037004.tif,4711,0304,0,2,ORIGINAL,389,0,,2011-030401
06,9996,9996,1034,6,1046,6757,2,1,2011,07,28,1030473,0,0,36,0,2114,1,nyjl2114.tif,00040145.tif,4711,0667,0,1,ORIGINAL,587,0,,2011-066704
04,9996,9996,1034,6,1053,6633,1,1,2011,07,09,8100091,0,0,51,0,1104,1,vajl1104.tif,00038040.tif,4711,0432,0,3,ORIGINAL,646,0,,2011-043205
04,9996,9996,1035,6,1056,6783,3,1,2011,07,12,0470853,0,0,24,0,2202,1,mdjl2202.tif,00038447.tif,4711,0478,0,9,ORIGINAL,449,0,,2011-047801
06,9996,9996,1037,6,1052,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040176.tif,4711,0684,0,2,ORIGINAL,603,0,,2011-068415
05,9996,9996,1037,6,1070,7392,3,1,2011,07,16,8100088,1,0,51,0,1115,1,vajl1115.tif,00039096.tif,4711,0547,0,2,ORIGINAL,687,0,,2011-054701
04,9996,9996,1037,6,1080,7393,1,1,2011,07,10,8100091,0,0,51,0,1113,1,vajl1113.tif,00038279.tif,4711,0458,0,3,ORIGINAL,694,0,,2011-045805
06,9996,9996,1038,6,1051,6757,2,1,2011,07,31,1030564,1,0,36,0,1121,1,nyjl1121.tif,00040155.tif,4711,0684,0,1,ORIGINAL,589,0,,2011-068403
06,9996,9996,1038,6,1051,6855,1,4,2011,07,31,0590626,0,0,36,0,1118,1,nyjl1118.tif,00040017.tif,4711,0680,0,4,ORIGINAL,616,0,,2011-068004
05,9996,9996,1040,6,1070,7345,11,1,2011,07,17,0091671,0,1,34,0,1103,1,njjl1103.tif,00038999.tif,4711,0532,0,1,ORIGINAL,554,0,,2011-053204
03,9996,9996,1040,6,1070,7352,11,1,2011,07,01,0090051,0,0,34,0,2111,1,njjl2111.tif,00037535.tif,4711,0357,0,1,ORIGINAL,555,0,,2011-035704
03,9996,9996,1040,6,1062,7393,1,1,2011,07,02,8100091,0,0,51,0,1109,1,vajl1109.tif,00037085.tif,4711,0317,0,1,ORIGINAL,691,0,,2011-031705
06,9996,9996,1042,6,1059,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040178.tif,4711,0684,0,3,ORIGINAL,606,0,,2011-068416
03,9996,9996,1043,6,1057,6478,2,1,2011,07,02,0051599,0,0,10,1,1202,1,dejl1202.tif,00037932.tif,4711,0396,0,1,ORIGINAL,395,0,,2011-039610
06,9996,9996,1043,6,1055,6936,5,1,2011,07,30,0471493,0,0,24,0,1103,1,mdjl1103.tif,00039831.tif,4711,0655,0,2,ORIGINAL,486,0,,2011-065509
04,9996,9996,1043,6,1072,6416,6,1,2011,07,10,0251050,0,0,34,1,1112,1,njjl1112.tif,00038394.tif,4711,0469,0,1,ORIGINAL,537,0,,2011-046910
05,9996,9996,1043,6,1072,6708,3,1,2011,07,24,0090900,0,0,34,0,1208,1,njjl1208.tif,00039445.tif,4711,0595,0,1,ORIGINAL,545,0,,2011-059503
03,9996,9996,1043,6,1063,7393,1,1,2011,07,02,8100091,0,0,51,0,1109,1,vajl1109.tif,00037085.tif,4711,0317,0,2,ORIGINAL,692,0,,2011-031705
04,9996,9996,1046,6,1074,7393,1,1,2011,07,10,8100091,0,0,51,1,1113,1,vajl1113.tif,00038295.tif,4711,0458,0,2,ORIGINAL,698,0,,2011-045813
06,9996,9996,1046,6,1072,7393,3,1,2011,07,11,8100088,0,1,51,0,2210,1,vajl2210.tif,00040034.tif,4711,0683,0,1,ORIGINAL,707,0,,2011-068301
06,9996,9996,1048,6,1070,6936,5,1,2011,07,30,0471493,0,0,24,0,1103,1,mdjl1103.tif,00039819.tif,4711,0655,0,1,ORIGINAL,481,0,,2011-065502
06,9996,9996,1048,6,1065,6757,2,4,2011,07,31,1030373,1,0,36,1,1121,1,nyjl1121.tif,00040170.tif,4711,0684,0,1,ORIGINAL,594,0,,2011-068412
03,9996,9996,1050,6,1130,7326,3,1,2011,07,01,0470853,0,0,24,0,2203,1,mdjl2203.tif,00037359.tif,4711,0344,0,6,ORIGINAL,505,0,,2011-034404
04,9996,9996,1050,6,1065,7393,2,1,2011,07,01,8100265,0,0,51,0,2110,1,vajl2110.tif,00038302.tif,4711,0460,0,2,ORIGINAL,703,0,,2011-046002
04,9996,9996,1051,6,1064,6633,1,1,2011,07,09,8100091,0,1,51,0,1104,1,vajl1104.tif,00038038.tif,4711,0432,0,3,ORIGINAL,645,0,,2011-043204
05,9996,9996,1052,6,1083,6708,3,1,2011,07,24,0090900,0,0,34,0,1208,1,njjl1208.tif,00039445.tif,4711,0595,0,2,ORIGINAL,546,0,,2011-059503
05,9996,9996,1052,6,1063,6757,2,1,2011,07,20,1031780,0,0,36,0,2213,1,nyjl2213.tif,00039241.tif,4711,0563,0,1,ORIGINAL,577,0,,2011-056303
04,9996,9996,1052,6,1058,6778,7,1,2011,07,08,0010025,0,0,51,0,2116,1,vajl2116.tif,00038308.tif,4711,0461,0,1,ORIGINAL,656,0,,2011-046101
06,9996,9996,1053,6,1065,6855,1,4,2011,07,31,0590626,0,0,36,0,1118,1,nyjl1118.tif,00040017.tif,4711,0680,0,3,ORIGINAL,615,0,,2011-068004
03,9996,9996,1054,6,1082,7393,1,1,2011,07,02,8100091,0,0,51,0,1109,1,vajl1109.tif,00037087.tif,4711,0317,0,1,ORIGINAL,693,0,,2011-031706
05,9996,9996,1056,6,1063,6013,10,1,2011,07,16,0290894,0,0,34,0,1214,1,njjl1214.tif,00038927.tif,4711,0521,0,3,ORIGINAL,531,0,,2011-052102
03,9996,9996,1057,6,1066,7379,3,1,2011,07,07,0470853,0,0,24,0,2201,1,mdjl2201.tif,00037733.tif,4711,0381,0,1,ORIGINAL,522,0,,2011-038103
06,9996,9996,1058,6,1081,6936,5,1,2011,07,30,0471493,0,0,24,0,1103,1,mdjl1103.tif,00039826.tif,4711,0655,0,2,ORIGINAL,484,0,,2011-065506
03,9996,9996,1060,6,1080,7326,3,1,2011,07,01,0470853,0,0,24,0,2203,1,mdjl2203.tif,00037359.tif,4711,0344,0,3,ORIGINAL,502,0,,2011-034404
06,9996,9996,1060,6,1078,6982,4,1,2011,07,20,1030135,0,0,36,0,2206,1,nyjl2206.tif,00039972.tif,4711,0672,0,2,ORIGINAL,619,0,,2011-067202
05,9996,9996,1061,6,1069,6757,2,1,2011,07,20,1031780,0,0,36,0,2213,1,nyjl2213.tif,00039241.tif,4711,0563,0,2,ORIGINAL,578,0,,2011-056303
06,9996,9996,1062,6,1068,6936,5,1,2011,07,30,0471493,0,0,24,1,1103,1,mdjl1103.tif,00039836.tif,4711,0655,0,1,ORIGINAL,488,0,,2011-065512
04,9996,9996,1062,6,1066,6778,7,1,2011,07,13,0011199,0,0,51,0,2104,1,vajl2104.tif,00038524.tif,4711,0487,0,3,ORIGINAL,660,0,,2011-048701
06,9996,9996,1064,6,1081,6936,5,1,2011,07,30,0471493,0,0,24,0,1103,1,mdjl1103.tif,00039831.tif,4711,0655,0,1,ORIGINAL,485,0,,2011-065509
06,9996,9996,1066,6,1087,6757,2,4,2011,07,31,1030373,1,0,36,1,1121,1,nyjl1121.tif,00040170.tif,4711,0684,0,3,ORIGINAL,596,0,,2011-068412
04,9996,9996,1067,6,1138,7370,3,1,2011,07,10,0090385,0,0,34,0,1206,1,njjl1206.tif,00038703.tif,4711,0496,0,1,ORIGINAL,572,0,,2011-049607
05,9996,9996,1067,6,1072,6590,1,1,2011,07,16,8100091,1,0,51,0,1105,1,vajl1105.tif,00039069.tif,4711,0545,0,2,ORIGINAL,636,0,,2011-054508
05,9996,9996,1068,6,1084,6478,2,1,2011,07,17,0051599,0,0,10,0,1206,1,dejl1206.tif,00039120.tif,4711,0553,0,1,ORIGINAL,399,0,,2011-055301
03,9996,9996,1071,6,1079,7379,3,1,2011,07,07,0470853,0,0,24,0,2201,1,mdjl2201.tif,00037733.tif,4711,0381,0,2,ORIGINAL,523,0,,2011-038103
04,9996,9996,1073,6,1104,6416,6,1,2011,07,10,0251050,0,0,34,1,1112,1,njjl1112.tif,00038396.tif,4711,0469,0,2,ORIGINAL,539,0,,2011-046911
06,9996,9996,1074,6,1097,7393,3,1,2011,07,11,8100088,0,1,51,0,2210,1,vajl2210.tif,00040034.tif,4711,0683,0,2,ORIGINAL,708,0,,2011-068301
03,9996,9996,1080,6,1100,7326,3,1,2011,07,01,0470853,0,0,24,0,2203,1,mdjl2203.tif,00037359.tif,4711,0344,0,5,ORIGINAL,504,0,,2011-034404
06,9996,9996,1085,6,1127,6783,3,1,2011,07,27,0470853,0,0,24,0,2108,1,mdjl2108.tif,00039747.tif,4711,0645,0,1,ORIGINAL,467,0,,2011-064501
05,9996,9996,1090,6,1143,7352,3,1,2011,07,16,0090062,0,1,34,0,1207,1,njjl1207.tif,00038908.tif,4711,0520,0,1,ORIGINAL,556,0,,2011-052001
04,9996,9996,1091,6,1106,6783,5,1,2011,07,06,0471493,0,0,24,0,2205,1,mdjl2205.tif,00037835.tif,4711,0408,0,1,ORIGINAL,434,0,,2011-040802
03,9996,9996,1091,6,1108,7379,3,1,2011,07,07,0470853,0,0,24,0,2201,1,mdjl2201.tif,00037731.tif,4711,0381,0,1,ORIGINAL,521,0,,2011-038102
06,9996,9996,1093,6,1131,6708,11,1,2011,07,31,0091131,0,0,34,0,1106,1,njjl1106.tif,00039994.tif,4711,0676,0,1,ORIGINAL,553,0,,2011-067603
04,9996,9996,1095,6,1113,6447,5,1,2011,07,09,0471493,0,0,24,0,1209,1,mdjl1209.tif,00037822.tif,4711,0405,0,1,ORIGINAL,426,0,,2011-040502
04,9996,9996,1099,6,1103,6633,1,1,2011,07,09,8100091,0,1,51,0,1104,1,vajl1104.tif,00038038.tif,4711,0432,0,2,ORIGINAL,644,0,,2011-043204
04,9996,9996,1102,6,1107,6778,7,1,2011,07,13,0011199,0,0,51,0,2104,1,vajl2104.tif,00038524.tif,4711,0487,0,5,ORIGINAL,662,0,,2011-048701
04,9996,9996,1103,6,1108,6778,7,1,2011,07,13,0011199,0,0,51,0,2104,1,vajl2104.tif,00038524.tif,4711,0487,0,6,ORIGINAL,663,0,,2011-048701
06,9996,9996,1106,6,1118,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040176.tif,4711,0684,0,1,ORIGINAL,602,0,,2011-068415
04,9996,9996,1111,6,1117,6778,7,1,2011,07,13,0011199,0,0,51,0,2104,1,vajl2104.tif,00038524.tif,4711,0487,0,4,ORIGINAL,661,0,,2011-048701
03,9996,9996,1117,6,1125,6936,5,1,2011,07,07,0471493,0,0,24,0,2114,1,mdjl2114.tif,00037715.tif,4711,0380,0,1,ORIGINAL,471,0,,2011-038001
06,9996,9996,1117,6,1138,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040168.tif,4711,0684,0,1,ORIGINAL,593,0,,2011-068411
06,9996,9996,1122,6,1149,6757,2,4,2011,07,31,1030373,1,0,36,1,1121,1,nyjl1121.tif,00040170.tif,4711,0684,0,2,ORIGINAL,595,0,,2011-068412
05,9996,9996,1140,6,1154,6447,3,1,2011,07,14,0470853,0,0,24,0,2207,1,mdjl2207.tif,00038605.tif,4711,0504,0,2,ORIGINAL,431,0,,2011-050401
04,9996,9996,1142,6,1165,6447,5,1,2011,07,12,0471493,0,0,24,0,2115,1,mdjl2115.tif,00038511.tif,4711,0484,0,2,ORIGINAL,429,0,,2011-048401
06,9996,9996,1146,6,1170,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040178.tif,4711,0684,0,4,ORIGINAL,607,0,,2011-068416
04,9996,9996,1155,6,1159,6778,7,1,2011,07,13,0011199,0,0,51,0,2104,1,vajl2104.tif,00038524.tif,4711,0487,0,1,ORIGINAL,658,0,,2011-048701
04,9996,9996,1159,6,1183,6447,5,1,2011,07,12,0471493,0,0,24,0,2115,1,mdjl2115.tif,00038511.tif,4711,0484,0,1,ORIGINAL,428,0,,2011-048401
06,9996,9996,1172,6,1208,6708,3,1,2011,07,27,0090385,0,0,34,0,2218,1,njjl2218.tif,00039704.tif,4711,0635,0,3,ORIGINAL,552,0,,2011-063503
03,9996,9996,1191,6,1246,6633,1,1,2011,07,04,8100091,0,0,51,0,1112,1,vajl1112.tif,00037033.tif,4711,0312,0,2,ORIGINAL,638,0,,2011-031201
06,9996,9996,1192,6,1199,6778,7,1,2011,07,23,0010025,0,0,51,0,1106,1,vajl1106.tif,00039591.tif,4711,0618,0,1,ORIGINAL,670,0,,2011-061803
06,9996,9996,1236,6,1288,6757,2,1,2011,07,28,1030473,0,0,36,0,2114,1,nyjl2114.tif,00040139.tif,4711,0667,0,1,ORIGINAL,585,0,,2011-066701
05,9996,9996,1258,6,1273,6447,3,1,2011,07,14,0470853,0,0,24,0,2207,1,mdjl2207.tif,00038605.tif,4711,0504,0,1,ORIGINAL,430,0,,2011-050401
06,9996,9996,1276,6,1459,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040172.tif,4711,0684,0,1,ORIGINAL,598,1,LENGTH;CURVE VS. LENGTH;,2011-068413
05,9996,9996,1372,6,9996,7352,3,1,2011,07,16,0090385,0,0,34,0,1207,1,njjl1207.tif,00038912.tif,4720,0520,0,4,ORIGINAL,711,0,,2011-052003
05,9996,9996,1444,6,9996,6778,7,3,2011,07,17,0010025,0,1,51,0,1204,1,vajl1204.tif,00039116.tif,4720,0549,0,1,ORIGINAL,713,0,,2011-054904
04,9996,9996,1481,6,9996,6633,1,1,2011,07,09,8100002,0,0,51,0,1104,1,vajl1104.tif,00038034.tif,4720,0432,0,5,ORIGINAL,712,0,,2011-043202
05,9996,9996,1499,6,9996,6783,2,1,2011,07,23,0051599,0,0,10,0,1207,1,dejl1207.tif,00039325.tif,4720,0581,0,1,ORIGINAL,709,0,,2011-058105
05,9996,9996,1604,6,9996,6778,7,1,2011,07,16,0010024,0,1,51,0,1208,1,vajl1208.tif,00039195.tif,4720,0557,0,1,ORIGINAL,714,0,,2011-055706
05,9996,9996,1711,6,9996,6008,7,1,2011,07,16,0470938,0,0,24,0,1107,1,mdjl1107.tif,00038771.tif,4720,0515,0,1,ORIGINAL,710,1,LENGTH;,2011-051506
04,9996,9996,1569,2,9996,6593,11,1,2011,07,10,0090033,0,0,44,1,1209,1,rijl1209.tif,00038484.tif,4931,0481,0,1,ORIGINAL,718,1,LENGTH;,2011-048111
04,9996,9996,1956,2,9996,6593,11,1,2011,07,10,0090033,0,0,44,1,1209,1,rijl1209.tif,00038482.tif,4931,0481,0,1,ORIGINAL,717,0,,2011-048110
04,9996,9996,2124,2,9996,6593,11,1,2011,07,10,0090033,0,0,44,0,1209,1,rijl1209.tif,00038480.tif,4931,0481,0,1,ORIGINAL,716,0,,2011-048109
04,9996,9996,2296,2,9996,6593,11,1,2011,07,10,0090033,0,0,44,1,1209,1,rijl1209.tif,00038486.tif,4931,0481,0,1,ORIGINAL,719,0,,2011-048112
04,9996,9996,2649,1,9996,6593,11,1,2011,07,10,0090033,0,0,44,0,1209,1,rijl1209.tif,00038472.tif,4931,0481,0,1,ORIGINAL,715,0,,2011-048105
04,9996,9996,691,1,9996,6590,1,1,2011,07,11,8100002,0,0,51,0,2117,1,vajl2117.tif,00038332.tif,4941,0462,0,1,ORIGINAL,720,1,LENGTH;,2011-046201
05,9996,9996,1790,9,1800,6441,4,4,2011,07,09,0319007,,,23,1,1101,,,,4671,,6,,,,,,2011-23-07-05
13,9996,9996,9998,9,2690,6767,4,4,2011,07,18,0319007,,,23,1,2203,,,,4671,,2,,,,,,2011-23-07-13
