tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,proxy,contact,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,tracker,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
4000,34,NJ,SOUTH JERSEY SHARK,02,6,6,LOBSTER CLAW,7370,34,1842,1116,1131,11,1,2,2,3,2,1830,3551,9996,1,1,4,7,0,0,1,0,1,0,0,5,9998,9998,50,180,65,1,1,1,njjn1116.tif,00059668.tif,2013,0,1,0,ORIGINAL,06,15,19524,010502,0105,0091131,009,5,66,0,,Y,2,2013-010502
6,34,NJ,6,03,6,6,WILMINGTON CANYON,7370,34,1900,1116,1131,11,1,1,2,2,1,1530,4691,4711,2,12,8,9,0,1,1,1,0,0,0,4,3824,7327,70,3000,68,1,1,1,njjn1116.tif,00059670.tif,2013,0,0,0,ORIGINAL,06,15,19524,010503,0105,0091131,009,5,355,0,,Y,2,2013-010503
6,36,NY,6,01,6,6,VIRGINIA WRECK,7471,36,1758,1105,0175,3,1,1,2,3,7,1755,3551,3531,2,2,3,5,0,0,1,0,1,0,0,4,4007,7252,40,188,60,1,1,1,nyjn1105.tif,00059680.tif,2013,0,1,0,ORIGINAL,06,15,19524,010801,0108,1030175,103,4,378,0,,Y,2,2013-010801
6,36,NY,6,02,6,6,7,7471,36,1904,1105,0589,3,1,1,2,2,7,1800,3591,9996,2,2,3,2,0,0,1,0,1,0,0,2,9998,9998,10,140,59,1,1,1,nyjn1105.tif,00059682.tif,2013,0,1,0,ORIGINAL,06,15,19524,010802,0108,1030589,103,4,379,0,,N,1,2013-010802
6,34,NJ,6,01,6,6,MUD HOLE,6416,34,1735,1202,1050,6,1,1,2,3,1,1730,3551,9996,2,1,4,5,0,0,1,0,1,0,0,4,4006,7340,25,180,64,1,1,1,njjn1202.tif,00059688.tif,2013,0,0,0,ORIGINAL,06,09,19518,010901,0109,0251050,025,5,360,0,,N,1,2013-010901
6,34,NJ,6,02,6,6,LILLIAN WRECK,6416,34,1800,1202,1050,6,1,1,2,2,1,1755,3551,3531,2,2,4,7,0,0,1,1,1,0,0,5,4000,7329,18,230,65,1,1,2,njjn1202.tif,00059690.tif,2013,0,0,0,ORIGINAL,06,09,19518,010902,0109,0251050,025,5,359,0,,Y,2,2013-010902
6,34,NJ,6,03,6,6,FINGERS,6416,34,1814,1202,1050,6,1,1,2,2,2,1800,3551,9996,2,12,4,12,0,0,1,0,1,0,0,3,3931,7331,49,135,62,1,1,1,njjn1202.tif,00059691.tif,2013,0,0,0,ORIGINAL,06,09,19518,010903,0109,0251050,025,5,361,0,,N,2,2013-010903
6,34,NJ,6,04,6,6,RESOR WRECK,6416,34,1835,1202,1050,6,1,1,2,3,2,1827,3551,3531,2,2,3,4,0,0,1,0,1,0,0,4,3946,7325,48,135,64,1,1,1,njjn1202.tif,00059693.tif,2013,0,0,0,ORIGINAL,06,09,19518,010904,0109,0251050,025,5,362,0,,N,1,2013-010904
6,34,NJ,7,01,6,6,MISTY BLUE,7427,34,1645,1104,0900,3,1,1,2,3,1,1630,3591,9996,1,1,5,8,0,0,1,0,1,0,0,2,9998,9998,29,120,64,1,1,1,njjn1104.tif,00059698.tif,2013,0,1,0,ORIGINAL,06,15,19524,011001,0110,0090900,009,5,340,0,,N,2,2013-011001
4000,34,NJ,SOUTH JERSEY SHARK,02,6,6,TRIPLE WRECKS,7427,34,1655,1104,0900,3,1,1,2,3,1,1645,3591,9996,1,2,5,8,0,0,1,0,1,0,0,7,3947,7325,24,100,60,1,1,1,njjn1104.tif,00059700.tif,2013,1,0,0,ORIGINAL,06,15,19524,011002,0110,0090900,009,5,46,1,Q27;,Y,2,2013-011002
4000,34,NJ,SOUTH JERSEY SHARK,03,6,6,7,7427,34,1720,1104,0900,3,1,1,2,2,1,1705,3591,9996,1,2,3,8,0,0,1,0,1,0,0,6,9999,9999,52,160,64,1,1,1,njjn1104.tif,00059702.tif,2013,0,1,0,ORIGINAL,06,15,19524,011003,0110,0090900,009,5,51,0,,Y,2,2013-011003
4000,34,NJ,SOUTH JERSEY SHARK,04,6,6,MISTY BLUE,7427,34,1750,1104,0900,3,1,1,2,2,1,1730,3591,9996,1,2,4,7,0,0,1,0,1,0,0,5,9998,9998,32,140,64,1,1,1,njjn1104.tif,00059704.tif,2013,0,0,0,ORIGINAL,06,15,19524,011004,0110,0090900,009,5,49,0,,Y,2,2013-011004
4000,34,NJ,SOUTH JERSEY SHARK,05,6,6,750 SQUARE,7427,34,1810,1104,0900,3,1,1,2,2,1,1800,3591,9996,1,1,4,8,0,0,1,0,1,0,0,4,3855,7355,30,125,65,1,1,1,njjn1104.tif,00059706.tif,2013,1,0,0,ORIGINAL,06,15,19524,011005,0110,0090900,009,5,48,0,,Y,2,2013-011005
4000,34,NJ,SOUTH JERSEY SHARK,06,6,6,MISTY BLUE,7427,34,1840,1104,0900,3,1,2,2,3,1,1830,3591,9996,1,2,5,8,0,0,1,0,1,0,0,6,9998,9998,50,160,64,1,1,1,njjn1104.tif,00059708.tif,2013,0,0,0,ORIGINAL,06,15,19524,011006,0110,0090900,009,5,47,0,,Y,2,2013-011006
6,34,NJ,6,07,6,6,WILMINGTON CANYON,7427,34,1850,1104,0900,3,1,2,1,3,1,1845,4711,1050,2,2,13,8,0,0,1,1,0,0,0,5,3824,7327,68,500,68,1,1,1,njjn1104.tif,00059710.tif,2013,0,0,0,ORIGINAL,06,15,19524,011007,0110,0090900,009,5,339,1,Q19;,Y,2,2013-011007
4000,42,PA,SOUTH JERSEY SHARK,08,6,6,MISTY BLUE,7427,34,1930,1104,0900,3,1,1,2,2,1,1925,3591,9996,1,2,4,8,0,0,1,0,1,0,0,9,3845,7432,30,165,58,1,1,1,njjn1104.tif,00059712.tif,2013,0,1,0,ORIGINAL,06,15,19524,011008,0110,0090900,009,5,50,1,Q23;Q23;Q27;,Y,1,2013-011008
6,24,MD,6,01,6,6,BALTIMORE CANYON,7472,24,1730,1103,0022,2,1,2,1,3,1,1710,4711,1050,2,2,11,6,0,0,1,1,0,0,0,6,3820,7345,57,480,67,1,1,1,mdjn1103.tif,00059758.tif,2013,0,0,0,ORIGINAL,06,15,19524,011801,0118,0470022,047,7,126,0,,Y,1,2013-011801
6,24,MD,6,02,6,6,BALTIMORE CANYON,7472,24,1805,1103,0022,2,1,1,2,3,1,1730,4711,9996,2,2,9,6,0,0,1,1,0,0,0,6,3820,7345,72,6000,69,1,1,2,mdjn1103.tif,00059760.tif,2013,0,0,0,ORIGINAL,06,15,19524,011802,0118,0470022,047,7,127,0,,Y,2,2013-011802
6,24,MD,6,01,6,6,WASHINGTON CANYON,6783,51,1618,1103,0039,8,3,1,2,2,1,1546,4656,9996,2,2,5,4,0,1,1,1,0,0,0,2,3727,7427,50,300,65,1,1,2,vajn1103.tif,00059763.tif,2013,0,1,0,ORIGINAL,06,15,19524,012001,0120,0010039,001,8,399,0,,Y,2,2013-012001
6,24,MD,6,02,6,6,LUMPY BOTTOM,6783,51,1630,1103,1216,8,1,1,2,2,1,1615,3551,3591,2,2,4,6,0,0,1,0,1,0,0,3,3802,7420,40,105,69,1,1,1,vajn1103.tif,00059764.tif,2013,0,0,0,ORIGINAL,06,15,19524,012002,0120,0011216,001,8,397,0,,Y,2,2013-012002
6,24,MD,6,03,6,6,30 FATHOM LINE,6783,51,1727,1103,0039,8,3,1,2,2,2,1707,3551,3531,2,12,6,8,0,1,1,1,1,0,0,3,9998,9998,33,155,67,1,1,1,vajn1103.tif,00059766.tif,2013,0,0,0,ORIGINAL,06,15,19524,012003,0120,0010039,001,8,400,0,,Y,2,2013-012003
6,51,VA,6,04,6,6,30 FATHOM LINE,6783,51,1801,1103,0039,8,3,1,2,2,1,1737,3591,9996,2,2,4,6,0,1,1,0,1,0,0,3,9998,9998,40,193,98,1,1,1,vajn1103.tif,00059768.tif,2013,0,1,0,ORIGINAL,06,15,19524,012004,0120,0010039,001,8,398,0,,Y,2,2013-012004
6,51,VA,6,01,6,6,300 LINE,6633,51,1450,1112,0091,1,1,1,2,2,1,1430,4711,9996,2,2,10,6,0,1,1,1,0,0,0,6,9998,9998,65,600,69,1,1,1,vajn1112.tif,00059772.tif,2013,0,0,0,ORIGINAL,06,15,19524,012101,0121,8100091,810,8,422,0,,Y,1,2013-012101
6,37,NC,6,02,6,6,60 TO 70 MILES EAST,6633,51,1735,1112,0091,1,1,2,1,3,1,1720,4711,1050,2,1,6,5,0,1,1,1,0,0,0,6,9998,9998,70,330,70,1,1,1,vajn1112.tif,00059774.tif,2013,0,0,0,ORIGINAL,06,15,19524,012102,0121,8100091,810,8,423,0,,Y,1,2013-012102
6,51,VA,6,03,6,6,CIGAR,6633,51,1805,1112,0091,1,1,1,2,1,1,1740,4711,1050,2,2,9,8,0,1,1,1,0,0,0,6,3630,7450,72,600,70,1,1,1,vajn1112.tif,00059776.tif,2013,1,0,0,ORIGINAL,06,15,19524,012103,0121,8100091,810,8,426,0,,Y,1,2013-012103
6,51,VA,6,04,6,6,DUMP BUOYS,6633,51,1810,1112,0091,1,1,2,1,3,1,1230,3591,9996,2,1,3,5,0,0,1,0,1,0,0,5,9998,9998,5,45,66,1,1,1,vajn1112.tif,00059778.tif,2013,0,0,0,ORIGINAL,06,15,19524,012104,0121,8100091,810,8,419,1,Q15;,Y,2,2013-012104
6,51,VA,6,05,6,6,599 LINE,6633,51,1830,1112,0091,1,1,1,2,2,1,1800,4711,9996,2,12,8,6,0,0,1,1,0,0,0,7,9998,9998,40,780,73,1,1,2,vajn1112.tif,00059780.tif,2013,0,0,0,ORIGINAL,06,15,19524,012105,0121,8100091,810,8,425,0,,Y,2,2013-012105
6,51,VA,6,06,6,6,NORFOLK CANYON,6633,51,1855,1112,0091,1,1,1,2,2,1,1810,4711,9996,2,2,11,7,0,1,1,1,0,0,0,5,3705,7435,65,1800,73,1,1,1,vajn1112.tif,00059781.tif,2013,0,0,0,ORIGINAL,06,15,19524,012106,0121,8100091,810,8,424,0,,Y,2,2013-012106
6,51,VA,6,07,6,6,CIGAR,6633,51,1905,1112,0002,1,1,1,2,2,1,1825,4711,1050,2,2,8,7,0,1,1,1,0,0,0,5,3630,7450,68,900,71,2,2,1,vajn1112.tif,00059783.tif,2013,0,0,0,ORIGINAL,06,15,19524,012107,0121,8100002,810,8,421,0,,Y,2,2013-012107
6,51,VA,6,08,6,6,SE CIGAR,6633,51,1915,1112,0002,1,1,1,2,2,1,1830,4711,9996,2,12,8,8,0,1,1,1,0,0,0,8,3630,7450,72,6000,73,1,1,1,vajn1112.tif,00059785.tif,2013,0,0,0,ORIGINAL,06,15,19524,012108,0121,8100002,810,8,418,0,,Y,2,2013-012108
6,51,VA,6,09,6,6,750 LINE,6633,51,1930,1112,0002,1,1,1,2,2,6,1845,4711,1050,2,2,11,6,0,1,1,1,0,0,0,7,9998,9998,55,1200,71,1,1,1,vajn1112.tif,00059787.tif,2013,0,1,0,ORIGINAL,06,15,19524,012109,0121,8100002,810,8,428,0,,N,2,2013-012109
6,51,VA,6,10,6,6,CIGAR,6633,51,1945,1112,0002,1,1,2,1,3,1,1830,4656,9996,2,2,9,8,0,1,1,1,0,0,0,8,3630,7450,65,900,69,1,1,1,vajn1112.tif,00059789.tif,2013,0,0,0,ORIGINAL,06,15,19524,012110,0121,8100002,810,8,420,0,,Y,2,2013-012110
6,51,VA,6,11,6,6,CIGAR,6633,51,1955,1112,0091,1,1,1,2,2,1,1915,4711,1050,2,1,10,6,0,1,1,1,0,0,0,5,3630,7450,90,6000,74,1,1,1,vajn1112.tif,00059791.tif,2013,0,0,0,ORIGINAL,06,15,19524,012111,0121,8100091,810,8,427,0,,Y,2,2013-012111
T314,34,NJ,BRETT BAILEY,01,6,6,7,7409,34,1635,1211,0894,10,1,1,2,2,1,1610,3551,3531,1,2,4,7,0,0,1,0,1,1,0,4,9998,9998,33,2200,61,1,1,1,njjn1211.tif,00059803.tif,2013,0,1,0,ORIGINAL,06,15,19524,012301,0123,0290894,029,5,723,0,,Y,2,2013-012301
6,34,NJ,6,02,6,6,LITTLE ITALY,7409,34,1650,1211,0894,10,1,1,2,3,1,1630,3551,3531,2,2,2,6,0,0,1,0,1,0,0,4,4005,7338,20,100,65,1,1,1,njjn1211.tif,00059805.tif,2013,0,0,0,ORIGINAL,06,15,19524,012302,0123,0290894,029,5,367,0,,Y,2,2013-012302
T314,34,NJ,BRETT BAILEY,03,6,6,7,7409,34,1720,1211,9118,10,1,2,2,3,2,1700,3551,3531,1,2,3,5,0,0,1,0,1,1,0,3,9998,9998,55,125,61,1,1,1,njjn1211.tif,00059807.tif,2013,0,1,0,ORIGINAL,06,15,19524,012303,0123,0299118,029,5,724,0,,N,1,2013-012303
6,34,NJ,6,04,6,6,CHICKEN CANYON,7409,34,1750,1211,1655,10,1,1,2,2,1,1710,4677,9996,2,2,7,6,0,1,0,1,0,1,0,6,3952,7303,50,180,60,1,1,1,njjn1211.tif,00059809.tif,2013,0,0,0,ORIGINAL,06,15,19524,012304,0123,0291655,029,5,366,1,Q27;,Y,2,2013-012304
T314,34,NJ,BRETT BAILEY,05,6,6,CHICKEN CANYON,7409,34,1830,1211,9009,10,1,2,2,3,1,1750,3551,3531,1,2,4,7,0,0,1,0,1,1,0,3,3952,7303,55,160,61,1,1,1,njjn1211.tif,00059811.tif,2013,0,1,0,ORIGINAL,06,15,19524,012305,0123,0299009,029,5,722,0,,Y,1,2013-012305
6,34,NJ,6,06,6,6,LITTLE ITALY,7409,34,1930,1211,0279,10,1,1,2,2,1,1600,3551,3531,2,12,4,7,0,0,1,0,1,1,0,3,4005,7338,20,115,62,2,2,1,njjn1211.tif,00059813.tif,2013,0,0,0,ORIGINAL,06,15,19524,012306,0123,0290279,029,5,365,0,,Y,2,2013-012306
T314,34,NJ,BRETT BAILEY,07,6,6,LITTLE ITALY,7409,34,1950,1211,0279,10,1,1,2,3,2,1830,3551,9996,1,2,4,9,0,0,1,0,1,0,0,2,4005,7338,20,130,61,1,1,2,njjn1211.tif,00059815.tif,2013,1,0,0,ORIGINAL,06,15,19524,012307,0123,0290279,029,5,721,0,,N,2,2013-012307
T204,36,NY,HUDSON ANGLERS,01,6,6,GLORY HOLE,7453,36,1530,1104,0213,1,1,1,2,2,1,1230,3551,3531,1,2,2,1,0,0,1,0,1,1,0,4,3955,7315,50,191,61,1,1,1,nyjn1104.tif,00059823.tif,2013,0,0,0,ORIGINAL,06,15,19524,012501,0125,0590213,059,4,624,0,,Y,1,2013-012501
T204,36,NY,HUDSON ANGLERS,02,6,6,LINDA,7453,36,1636,1104,0213,1,1,1,2,2,1,1636,3551,9996,1,2,4,6,0,0,1,0,0,1,0,4,4023,7300,34,138,61,1,1,1,nyjn1104.tif,00059825.tif,2013,0,0,0,ORIGINAL,06,15,19524,012502,0125,0590213,059,4,613,0,,Y,1,2013-012502
T204,36,NY,HUDSON ANGLERS,03,6,6,7,7453,36,1653,1104,0213,1,1,1,2,2,1,1653,3551,3531,1,2,3,8,0,0,1,0,1,0,0,3,9998,9998,998,140,61,1,1,1,nyjn1104.tif,00059827.tif,2013,1,1,0,ORIGINAL,06,15,19524,012503,0125,0590213,059,4,626,0,,Y,1,2013-012503
T204,36,NY,HUDSON ANGLERS,04,6,6,MUD HOLE,7453,36,1657,1104,0213,1,1,1,2,1,1,1657,3551,3531,1,2,4,8,0,0,1,0,1,1,0,4,4010,7335,22,120,62,1,1,1,nyjn1104.tif,00059829.tif,2013,0,1,0,REVISED,06,15,19524,012504,0125,0590213,059,4,617,0,,Y,1,2013-012504
T204,36,NY,HUDSON ANGLERS,05,6,6,OLLIES LUMP,7453,36,1640,1104,0213,1,1,1,2,2,1,1640,3531,3551,1,2,2,8,0,0,1,0,0,1,0,2,3945,7340,22,85,97,1,1,1,nyjn1104.tif,00059831.tif,2013,0,1,0,REVISED,06,15,19524,012505,0125,0590213,059,4,625,0,,Y,1,2013-012505
T204,36,NY,HUDSON ANGLERS,06,6,6,MAKO HOTEL,7453,36,1700,1104,0213,1,1,1,2,2,6,1700,3551,9996,1,2,3,5,0,0,1,0,0,1,0,4,4000,7310,40,140,59,1,1,1,nyjn1104.tif,00059833.tif,2013,0,1,0,ORIGINAL,06,15,19524,012506,0125,0590213,059,4,632,0,,N,1,2013-012506
T204,36,NY,HUDSON ANGLERS,07,6,6,7,7453,36,1704,1104,0213,1,1,1,2,2,1,1704,3551,9996,1,2,4,7,0,0,1,0,1,0,0,4,9998,9998,30,150,59,1,1,1,nyjn1104.tif,00059835.tif,2013,0,1,0,ORIGINAL,06,15,19524,012507,0125,0590213,059,4,618,0,,Y,1,2013-012507
T204,36,NY,HUDSON ANGLERS,08,6,6,7,7453,36,1711,1104,0213,1,1,1,2,2,1,1711,3551,9996,1,2,4,5,0,0,1,0,1,1,0,4,9998,9998,22,130,59,1,1,1,nyjn1104.tif,00059837.tif,2013,0,1,0,ORIGINAL,06,15,19524,012508,0125,0590213,059,4,631,0,,Y,1,2013-012508
T204,36,NY,HUDSON ANGLERS,09,6,6,LINDA,7453,36,1712,1104,0213,1,1,1,2,2,1,1712,3551,9996,1,2,6,5,0,0,1,0,1,1,0,6,4023,7300,22,150,59,1,2,1,nyjn1104.tif,00059839.tif,2013,0,0,0,ORIGINAL,06,15,19524,012509,0125,0590213,059,4,619,0,,Y,1,2013-012509
T204,36,NY,HUDSON ANGLERS,10,6,6,LINDA,7453,36,1722,1104,0213,1,1,1,2,2,6,1722,3551,9996,1,2,3,7,1,0,1,0,1,0,0,5,4023,7300,45,159,60,1,1,1,nyjn1104.tif,00059841.tif,2013,0,1,0,ORIGINAL,06,15,19524,012510,0125,0590213,059,4,633,0,,N,1,2013-012510
T204,36,NY,HUDSON ANGLERS,11,6,6,VIRGINIA WRECK,7453,36,1730,1104,0213,1,1,1,2,3,1,1730,3551,9996,1,2,3,7,0,0,1,0,1,0,0,3,4007,7252,40,175,59,1,1,1,nyjn1104.tif,00059843.tif,2013,0,0,0,ORIGINAL,06,15,19524,012511,0125,0590213,059,4,622,0,,N,1,2013-012511
T204,36,NY,HUDSON ANGLERS,12,6,6,N OF HOLE,7453,36,1738,1104,0213,1,1,1,2,2,1,1738,3551,9996,1,12,3,7,0,0,1,0,1,1,0,5,4010,7335,48,235,62,1,1,1,nyjn1104.tif,00059845.tif,2013,0,0,0,ORIGINAL,06,15,19524,012512,0125,0590213,059,4,616,0,,Y,1,2013-012512
T204,36,NY,HUDSON ANGLERS,13,6,6,7,7453,36,1744,1104,0213,1,1,1,2,2,1,1744,3551,9996,1,2,4,6,0,0,1,0,1,0,0,4,9998,9998,40,200,67,1,2,1,nyjn1104.tif,00059847.tif,2013,0,1,0,ORIGINAL,06,15,19524,012513,0125,0590213,059,4,614,0,,Y,1,2013-012513
T204,36,NY,HUDSON ANGLERS,14,6,6,LONG HOOK,7453,36,1753,1104,0213,1,1,1,2,2,7,1753,3551,9996,1,2,4,5,0,0,1,0,0,1,0,4,9998,9998,40,220,61,1,1,1,nyjn1104.tif,00059849.tif,2013,0,1,0,ORIGINAL,06,15,19524,012514,0125,0590213,059,4,621,0,,Y,1,2013-012514
T204,36,NY,HUDSON ANGLERS,15,6,6,MAKO HOTEL,7453,36,1757,1104,0213,1,1,1,2,2,1,1757,3551,9996,1,2,3,11,0,0,1,0,1,0,0,3,4000,7310,50,246,60,1,2,1,nyjn1104.tif,00059851.tif,2013,0,0,0,ORIGINAL,06,15,19524,012515,0125,0590213,059,4,620,0,,Y,1,2013-012515
T204,36,NY,HUDSON ANGLERS,16,6,6,7,7453,36,1808,1104,0213,1,1,1,2,2,1,1808,3551,9996,1,12,3,12,0,0,1,0,1,0,0,6,9998,9998,23,107,62,1,1,1,nyjn1104.tif,00059853.tif,2013,0,1,0,ORIGINAL,06,15,19524,012516,0125,0590213,059,4,623,0,,Y,1,2013-012516
T204,36,NY,HUDSON ANGLERS,17,6,6,THE END,7453,36,1811,1104,0213,1,1,1,2,2,1,1811,3531,9996,1,1,5,6,0,0,1,0,1,1,0,5,9998,9998,42,103,61,1,1,1,nyjn1104.tif,00059855.tif,2013,0,0,0,ORIGINAL,06,15,19524,012517,0125,0590213,059,4,630,0,,Y,1,2013-012517
T204,36,NY,HUDSON ANGLERS,18,6,6,SCHOONER WRECK,7453,36,1817,1104,0213,1,1,2,2,3,1,1817,3551,9996,1,1,3,6,0,0,1,0,0,1,0,5,9998,9998,45,175,60,2,2,1,nyjn1104.tif,00059857.tif,2013,0,0,0,ORIGINAL,06,15,19524,012518,0125,0590213,059,4,615,0,,Y,1,2013-012518
T204,36,NY,HUDSON ANGLERS,19,6,6,ROCK PILE,7453,36,1831,1104,0213,1,1,1,2,2,7,1831,3551,9996,1,2,4,11,0,0,1,0,1,1,0,6,4010,7300,30,161,61,1,1,1,nyjn1104.tif,00059859.tif,2013,0,1,0,ORIGINAL,06,15,19524,012519,0125,0590213,059,4,628,0,,Y,1,2013-012519
T204,36,NY,HUDSON ANGLERS,20,6,6,7,7453,36,1836,1104,0213,1,1,1,2,2,1,1836,3551,9996,1,2,4,12,0,0,1,0,1,1,0,6,9998,9998,33,150,62,1,2,1,nyjn1104.tif,00059861.tif,2013,0,1,0,ORIGINAL,06,15,19524,012520,0125,0590213,059,4,629,0,,Y,1,2013-012520
T204,36,NY,HUDSON ANGLERS,21,6,6,TRIPLE WRECK,7453,36,1843,1104,0213,1,1,1,2,2,7,1843,4931,3551,1,2,3,12,0,0,1,0,0,1,0,6,3935,7255,62,215,61,1,1,1,nyjn1104.tif,00059863.tif,2013,0,1,0,ORIGINAL,06,15,19524,012521,0125,0590213,059,4,627,0,,Y,1,2013-012521
6,51,VA,6,01,6,6,N OF CIGAR,2836,51,1735,1209,0088,3,1,1,2,2,1,1705,4711,9996,2,2,9,7,0,0,1,1,0,0,0,6,9998,9998,60,600,70,1,1,1,vajn1209.tif,00059867.tif,2013,0,0,0,ORIGINAL,06,15,19524,012601,0126,8100088,810,8,471,0,,Y,2,2013-012601
6,51,VA,6,02,6,6,CIGAR,2836,51,1735,1209,0088,3,1,1,2,2,1,1716,4656,2181,2,2,8,8,0,0,1,1,0,0,0,6,3630,7450,60,600,70,1,1,1,vajn1209.tif,00059869.tif,2013,1,0,0,ORIGINAL,06,15,19524,012602,0126,8100088,810,8,473,0,,Y,1,2013-012602
6,51,VA,6,03,6,6,CIGAR,2836,51,1850,1209,0088,3,1,2,2,3,1,1718,4656,9996,2,2,11,8,0,0,1,1,0,0,0,4,3630,7450,60,600,70,2,2,1,vajn1209.tif,00059871.tif,2013,0,0,0,ORIGINAL,06,15,19524,012603,0126,8100088,810,8,476,0,,Y,2,2013-012603
6,51,VA,6,04,6,6,SE OF CIGAR,2836,51,1739,1209,0088,3,1,2,1,3,1,1720,4656,1050,2,2,10,8,0,0,1,1,0,0,0,5,9998,9998,65,600,72,1,1,1,vajn1209.tif,00059873.tif,2013,0,0,0,ORIGINAL,06,15,19524,012604,0126,8100088,810,8,472,0,,Y,2,2013-012604
6,51,VA,6,05,6,6,E CIGAR,2836,51,1750,1209,0088,3,1,2,1,3,1,1725,4711,7777,2,2,7,6,0,0,1,1,0,0,0,6,9998,9998,65,600,70,1,1,2,vajn1209.tif,00059875.tif,2013,0,0,0,ORIGINAL,06,15,19524,012605,0126,8100088,810,8,468,0,,Y,2,2013-012605
6,51,VA,6,06,6,6,CIGAR,2836,51,1825,1209,0088,3,1,2,1,3,1,1750,4711,1050,2,2,8,7,0,0,1,1,0,0,0,6,3630,7450,62,600,72,2,2,1,vajn1209.tif,00059876.tif,2013,0,0,0,ORIGINAL,06,15,19524,012606,0126,8100088,810,8,469,0,,Y,2,2013-012606
6,51,VA,6,07,6,6,300 LINE,2836,51,1810,1209,0088,3,1,2,1,3,1,1745,4711,9996,2,2,10,8,0,0,1,1,0,0,0,4,9998,9998,62,600,69,1,1,1,vajn1209.tif,00059878.tif,2013,0,0,0,ORIGINAL,06,15,19524,012607,0126,8100088,810,8,470,0,,Y,2,2013-012607
6,37,NC,6,08,6,6,NORFOLK CANYON,2836,51,1835,1209,0088,3,1,2,2,3,1,1825,4656,9996,2,2,8,8,0,0,1,1,0,0,0,3,3705,7435,60,600,71,1,1,1,vajn1209.tif,00059880.tif,2013,0,0,0,ORIGINAL,06,15,19524,012608,0126,8100088,810,8,467,0,,Y,2,2013-012608
6,51,VA,6,09,6,6,800 LINE,2836,51,1843,1209,0088,3,1,2,2,3,1,1839,4711,9996,2,2,7,7,0,0,1,1,0,0,0,3,9998,9998,35,600,72,1,1,2,vajn1209.tif,00059882.tif,2013,0,1,1,ORIGINAL,06,15,19524,012609,0126,8100088,810,8,475,0,,Y,2,2013-012609
6,51,VA,6,10,6,6,NORFOLK CANYON,2836,51,1846,1209,0088,3,1,2,1,3,1,1831,4656,7777,2,2,8,9,0,0,1,1,0,0,0,2,3705,7435,60,600,68,2,2,2,vajn1209.tif,00059883.tif,2013,0,0,0,ORIGINAL,06,15,19524,012610,0126,8100088,810,8,474,0,,Y,2,2013-012610
6,51,VA,6,11,6,6,850 LINE,2836,51,1845,1209,0088,3,1,1,2,2,1,1840,4656,1050,2,2,8,8,0,0,1,1,0,0,0,5,9998,9998,50,1200,70,1,1,1,vajn1209.tif,00059884.tif,2013,0,1,0,ORIGINAL,06,15,19524,012611,0126,8100088,810,8,477,0,,Y,2,2013-012611
6,10,DE,6,01,6,6,MASSEYS CANYON,6447,10,1607,1203,1599,2,1,1,2,2,2,1600,4711,9996,2,1,6,6,0,0,1,1,0,0,0,3,3825,7420,44,180,66,2,2,2,dejn1203.tif,00059888.tif,2013,0,0,0,ORIGINAL,06,15,19524,012701,0127,0051599,005,6,112,0,,N,2,2013-012701
6,24,MD,6,02,6,6,FINGERS,6447,10,1626,1203,1599,2,1,1,2,2,1,1615,3551,9996,2,2,4,6,0,0,1,0,1,0,0,4,3812,7437,42,160,62,2,2,1,dejn1203.tif,00059889.tif,2013,0,0,0,ORIGINAL,06,15,19524,012702,0127,0051599,005,6,110,0,,Y,1,2013-012702
T501,10,DE,OC SHARK TOURNAMENT,03,6,6,DEL JERSEY LAND,6447,10,1719,1203,1599,2,1,1,2,2,1,1700,3531,3551,1,1,3,8,0,0,1,0,1,0,0,4,9998,9998,27,130,64,1,1,1,dejn1203.tif,00059891.tif,2013,0,0,0,ORIGINAL,06,15,19524,012703,0127,0051599,005,6,739,0,,Y,2,2013-012703
T501,10,DE,OC SHARK TOURNAMENT,04,6,6,HOT DOG,6447,10,1725,1203,1599,2,1,2,1,3,1,1700,3551,9996,1,1,5,7,0,0,1,0,1,0,0,5,3806,7417,40,162,56,1,1,2,dejn1203.tif,00059893.tif,2013,0,0,0,ORIGINAL,06,15,19524,012704,0127,0051599,005,6,740,1,Q27;,N,2,2013-012704
6,10,DE,6,05,6,6,BALTIMORE CANYON,6447,10,1739,1203,1599,2,1,1,2,2,7,1730,4711,1050,2,2,10,6,0,1,1,1,0,0,0,4,3806,7349,65,3000,68,1,1,1,dejn1203.tif,00059894.tif,2013,0,1,0,ORIGINAL,06,15,19524,012705,0127,0051599,005,6,111,0,,Y,2,2013-012705
6,10,DE,6,06,6,6,TRIPLE WRECKS,6447,10,1750,1203,1599,2,1,1,2,2,6,1715,3551,3531,2,1,3,11,0,0,1,0,1,0,0,3,3830,7432,30,130,68,1,1,1,dejn1203.tif,00059896.tif,2013,0,1,0,ORIGINAL,06,15,19524,012706,0127,0051599,005,6,113,0,,N,2,2013-012706
