tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,proxy,contact,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,tracker,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
6,51,VA,6,04,6,6,CIGAR,7393,51,1815,1116,0091,1,1,2,1,3,1,1800,4711,9996,2,2,8,8,0,1,1,1,0,0,0,6,3630,7450,60,240,71,2,1,1,vajn1116.tif,00047285.tif,2012,0,0,0,ORIGINAL,06,10,19154,013404,0134,8100091,810,8,579,0,,Y,1,2012-013404
6,51,VA,6,05,6,6,200 LINE,7393,51,1829,1116,0091,1,1,2,2,3,1,1745,4711,9996,2,2,9,8,0,0,1,1,0,0,0,7,9998,9998,65,99998,68,1,1,1,vajn1116.tif,00047287.tif,2012,0,0,0,ORIGINAL,06,10,19154,013405,0134,8100091,810,8,580,0,,Y,2,2012-013405
6,51,VA,6,06,6,6,CIGAR,7393,51,1837,1116,0091,1,1,1,2,2,6,1820,4656,9996,2,12,7,6,1,1,1,1,0,0,0,6,3630,7450,60,330,71,1,1,1,vajn1116.tif,00047289.tif,2012,0,1,0,ORIGINAL,06,10,19154,013406,0134,8100091,810,8,584,0,,N,2,2012-013406
6,51,VA,6,01,6,6,7,7393,51,1630,1207,0088,3,1,2,1,3,1,1300,7777,9996,2,2,14,3,1,1,1,1,0,0,0,6,9998,9998,60,300,70,1,2,1,vajn1207.tif,00047293.tif,2012,0,1,0,ORIGINAL,06,09,19153,013501,0135,8100088,810,8,618,1,Q19;,Y,2,2012-013501
6,51,VA,6,02,6,6,WEATHER BUOY,7393,51,1724,1207,0088,3,1,1,2,2,1,1718,4656,9996,2,2,11,6,0,0,1,1,0,0,0,5,9998,9998,67,500,73,2,1,1,vajn1207.tif,00047295.tif,2012,0,0,0,ORIGINAL,06,09,19153,013502,0135,8100088,810,8,622,0,,Y,2,2012-013502
6,51,VA,6,03,6,6,WEATHER BUOY,7393,51,1730,1207,0088,3,1,1,2,2,1,1700,4656,9996,2,1,6,7,1,1,1,1,0,0,0,4,9998,9998,60,300,68,2,2,1,vajn1207.tif,00047297.tif,2012,0,0,0,ORIGINAL,06,09,19153,013503,0135,8100088,810,8,624,0,,Y,2,2012-013503
6,51,VA,6,04,6,6,NORFOLK CANYON,7393,51,1730,1207,0088,3,1,2,1,3,1,1700,4656,9996,2,2,9,7,0,0,1,1,0,0,0,6,3705,7435,60,400,69,1,1,1,vajn1207.tif,00047299.tif,2012,0,0,0,ORIGINAL,06,09,19153,013504,0135,8100088,810,8,619,0,,Y,1,2012-013504
6,51,VA,6,05,6,6,NORFOLK CANYON,7393,51,1750,1207,0438,3,3,1,2,2,1,1735,4711,9996,2,2,8,7,0,1,1,1,0,0,0,5,3705,7435,68,300,68,2,1,1,vajn1207.tif,00047301.tif,2012,0,0,0,ORIGINAL,06,09,19153,013505,0135,8100438,810,8,623,0,,Y,1,2012-013505
6,51,VA,6,06,6,6,900 100 FATHOM,7393,51,1800,1207,0438,3,3,1,2,2,1,1730,4656,9996,2,2,10,7,0,1,1,1,0,0,0,4,9998,9998,62,400,70,2,1,1,vajn1207.tif,00047303.tif,2012,0,0,0,ORIGINAL,06,09,19153,013506,0135,8100438,810,8,620,0,,Y,1,2012-013506
6,51,VA,6,07,6,6,CIGAR,7393,51,1825,1207,0088,3,1,1,2,2,1,1800,4711,9996,2,12,8,7,0,1,1,1,0,0,0,6,3630,7450,70,450,71,2,1,1,vajn1207.tif,00047305.tif,2012,0,0,0,ORIGINAL,06,09,19153,013507,0135,8100088,810,8,625,0,,Y,2,2012-013507
6,51,VA,6,08,6,6,NORFOLK CANYON,7393,51,1835,1207,0088,3,1,2,1,3,1,1810,4656,9996,2,12,12,8,1,1,1,1,0,0,0,6,3705,7435,60,300,74,2,1,1,vajn1207.tif,00047307.tif,2012,0,0,0,ORIGINAL,06,09,19153,013508,0135,8100088,810,8,621,0,,Y,2,2012-013508
6,51,VA,6,09,6,6,300 100 FATHOM,7393,51,1840,1207,0088,3,1,1,2,3,1,1830,4711,9996,2,2,9,9,0,1,1,1,0,0,0,8,9998,9998,65,150,65,2,1,1,vajn1207.tif,00047309.tif,2012,0,0,0,ORIGINAL,06,09,19153,013509,0135,8100088,810,8,617,0,,Y,1,2012-013509
6,24,MD,6,01,6,6,WASHINGTON CANYON,6778,51,1725,2208,0025,7,3,1,2,2,2,1700,4711,1050,2,2,9,7,0,1,1,1,0,0,0,4,3727,7427,47,240,68,2,1,1,vajn2208.tif,00047313.tif,2012,0,1,0,ORIGINAL,06,08,19152,013601,0136,0010025,001,8,653,0,,Y,1,2012-013601
6,51,VA,6,02,6,6,NORFOLK CANYON,6778,51,1745,2208,0024,7,1,2,1,3,1,1715,4711,1050,2,2,8,6,0,0,1,1,0,0,0,2,3705,7435,55,330,68,2,1,1,vajn2208.tif,00047315.tif,2012,1,0,0,ORIGINAL,06,08,19152,013602,0136,0010024,001,8,651,0,,Y,2,2012-013602
6,24,MD,6,03,6,6,NORFOLK CANYON,6778,51,1900,2208,0024,7,1,1,2,2,2,1820,4676,4711,2,2,6,7,0,1,0,1,0,0,0,1,3705,7435,46,200,71,2,1,1,vajn2208.tif,00047317.tif,2012,0,0,0,ORIGINAL,06,08,19152,013603,0136,0010024,001,8,652,0,,N,1,2012-013603
6,25,MA,6,01,6,6,CRAB LEDGE,7405,25,1400,2110,0922,10,1,2,1,3,2,1400,4671,9996,2,2,3,4,0,1,0,1,0,0,0,3,4138,6946,15,200,98,2,1,2,majn2110.tif,00047322.tif,2012,0,0,0,ORIGINAL,06,12,19156,013701,0137,0010922,001,2,379,0,,Y,2,2012-013701
6,25,MA,6,02,6,6,CRAB LEDGE,7405,25,1430,2110,0922,10,1,1,2,1,2,1430,4671,9996,2,2,4,8,0,1,0,1,0,0,0,2,4138,6946,15,255,56,2,1,2,majn2110.tif,00047323.tif,2012,1,0,0,ORIGINAL,06,12,19156,013702,0137,0010922,001,2,378,0,,Y,2,2012-013702
6,25,MA,6,01,6,LIVE BAIT,CHATHAM,7416,25,1800,2134,0820,12,1,1,2,1,7,1800,4679,9996,2,2,4,12,1,0,0,0,0,0,1,3,4140,6955,20,250,52,2,2,1,majn2134.tif,00047328.tif,2012,1,1,0,ORIGINAL,06,12,19156,013901,0139,0190820,019,2,396,0,,Y,1,2012-013901
6,25,MA,6,01,6,6,STELLWAGEN BANK SW,7426,25,1537,2136,0784,8,1,2,2,3,2,1537,4671,9996,2,2,6,6,0,1,0,1,0,0,0,3,4210,7015,5,180,50,2,1,1,majn2136.tif,00047333.tif,2012,1,1,0,ORIGINAL,06,13,19157,014001,0140,0230784,023,2,398,1,Q27;,Y,2,2012-014001
6,25,MA,6,02,6,6,STELLWAGEN BANK,7426,25,1600,2136,0784,8,1,2,1,3,2,1600,4677,9996,2,2,6,4,0,1,0,1,0,0,0,4,4216,7017,16,100,55,1,1,1,majn2136.tif,00047335.tif,2012,0,1,0,ORIGINAL,06,13,19157,014002,0140,0230784,023,2,397,0,,N,2,2012-014002
6,25,MA,6,01,6,DRIFTING,STELLWAGEN BANK,7426,25,1333,2138,0217,8,3,2,2,3,2,1333,4671,4678,2,1,3,10,1,0,0,0,0,0,1,1,4216,7017,12,96,98,2,1,2,majn2138.tif,00047340.tif,2012,0,0,0,ORIGINAL,06,14,19158,014101,0141,0230217,023,2,399,0,,Y,2,2012-014101
6,51,VA,6,01,6,6,THE 100 LINE,7415,51,1801,2103,0088,3,1,2,1,3,1,1755,1050,4711,2,2,11,7,0,0,1,1,0,0,0,6,9998,9998,60,300,72,1,1,1,vajn2103.tif,00047353.tif,2012,0,1,0,ORIGINAL,06,12,19156,014601,0146,8100088,810,8,634,0,,Y,1,2012-014601
6,51,VA,6,02,6,6,NORFOLK CANYON,7415,51,1812,2103,0088,3,1,2,1,3,1,1759,4711,1050,2,2,10,8,0,0,1,1,0,0,0,6,3705,7435,60,350,75,2,2,1,vajn2103.tif,00047355.tif,2012,0,1,0,ORIGINAL,06,12,19156,014602,0146,8100088,810,8,635,0,,N,1,2012-014602
6,36,NY,6,01,6,6,MUD HOLE,6855,36,1645,1207,0624,1,1,1,2,2,1,1640,3551,3531,2,2,3,4,0,0,1,0,1,1,0,3,4010,7335,36,180,64,2,1,1,nyjn1207.tif,00047397.tif,2012,0,0,0,ORIGINAL,06,09,19153,015101,0151,0590624,059,4,525,0,,Y,1,2012-015101
6,36,NY,6,02,6,6,GLORY HOLE,6855,36,1838,1207,0213,1,1,1,2,2,1,1700,4678,3591,2,2,8,6,0,1,1,1,0,0,0,4,3955,7315,40,168,64,1,1,1,nyjn1207.tif,00047399.tif,2012,0,0,0,ORIGINAL,06,09,19153,015102,0151,0590213,059,4,524,0,,Y,2,2012-015102
T206,09,CT,STAR ISLAND SHARK,01,6,6,20 MI OFF POINT,6757,36,1540,2105,0135,4,1,1,2,2,1,1500,3551,3531,1,2,4,5,0,0,1,0,1,1,0,7,9999,9999,20,180,98,2,1,1,nyjn2105.tif,00047404.tif,2012,0,0,0,ORIGINAL,06,15,19159,015201,0152,1030135,103,4,807,0,,Y,1,2012-015201
T206,09,CT,STAR ISLAND SHARK,02,6,6,7,6757,36,1553,2105,0135,4,1,1,2,2,2,1540,3551,3531,1,12,4,4,0,0,1,0,1,1,0,3,9999,9999,20,200,65,2,1,1,nyjn2105.tif,00047406.tif,2012,0,1,0,ORIGINAL,06,15,19159,015202,0152,1030135,103,4,830,0,,N,2,2012-015202
T206,44,RI,STAR ISLAND SHARK,03,6,6,JENNYS HORN,6757,36,1625,2105,0085,4,1,1,2,2,2,1530,3551,3531,1,12,3,5,0,0,1,0,1,1,0,4,4049,7133,22,204,62,2,1,1,nyjn2105.tif,00047408.tif,2012,0,0,0,ORIGINAL,06,15,19159,015203,0152,1030085,103,4,827,0,,Y,2,2012-015203
T206,09,CT,STAR ISLAND SHARK,04,6,6,45 MI SE,6757,36,1635,2105,0085,4,1,1,2,2,1,1600,3551,3531,1,2,2,6,1,0,1,0,1,1,0,7,9998,9998,45,270,59,2,1,1,nyjn2105.tif,00047410.tif,2012,0,0,0,ORIGINAL,06,15,19159,015204,0152,1030085,103,4,821,1,Q23;,Y,2,2012-015204
T206,09,CT,STAR ISLAND SHARK,05,6,6,BUTTERFISH HOLE,6757,36,1645,2105,0085,4,1,1,2,2,1,1600,3551,3531,1,2,3,7,1,0,1,0,1,1,0,4,4050,7135,20,188,63,1,1,1,nyjn2105.tif,00047412.tif,2012,0,0,0,ORIGINAL,06,15,19159,015205,0152,1030085,103,4,809,0,,Y,1,2012-015205
T206,36,NY,STAR ISLAND SHARK,06,6,6,S BUTTERFISH,6757,36,1649,2105,0085,4,1,1,2,2,2,1400,3551,3531,1,2,1,2,0,0,1,0,1,1,0,1,4050,7135,30,200,62,1,1,1,nyjn2105.tif,00047414.tif,2012,0,0,0,ORIGINAL,06,15,19159,015206,0152,1030085,103,4,824,0,,N,2,2012-015206
T206,09,CT,STAR ISLAND SHARK,07,6,6,BLOCK ISLAND SE,6757,36,1655,2105,0085,4,1,1,2,2,1,1650,3551,3531,1,12,3,7,0,0,1,0,1,1,0,3,9998,9998,20,135,62,1,1,1,nyjn2105.tif,00047416.tif,2012,0,0,0,ORIGINAL,06,15,19159,015207,0152,1030085,103,4,826,0,,Y,2,2012-015207
T206,36,NY,STAR ISLAND SHARK,08,6,6,BUTTER NUT HOLE,6757,36,1700,2105,0085,4,1,1,2,2,1,1700,3551,3531,1,12,4,6,0,0,1,0,1,1,0,6,4050,7135,35,134,63,2,1,1,nyjn2105.tif,00047418.tif,2012,0,0,0,ORIGINAL,06,15,19159,015208,0152,1030085,103,4,828,0,,Y,2,2012-015208
T206,09,CT,STAR ISLAND SHARK,09,6,6,40 MI SOUTH,6757,36,1700,2105,0085,4,1,1,2,2,1,1600,3551,3531,1,2,4,4,1,0,1,0,1,1,0,5,9999,9999,40,160,57,2,1,1,nyjn2105.tif,00047420.tif,2012,0,0,0,ORIGINAL,06,15,19159,015209,0152,1030085,103,4,805,0,,Y,2,2012-015209
T206,09,CT,STAR ISLAND SHARK,10,6,6,7,6757,36,1708,2105,0085,4,1,1,2,2,2,1700,3551,3531,1,2,3,7,1,0,1,0,1,1,0,6,9999,9999,35,207,62,2,1,1,nyjn2105.tif,00047422.tif,2012,0,1,0,ORIGINAL,06,15,19159,015210,0152,1030085,103,4,831,0,,N,2,2012-015210
T206,36,NY,STAR ISLAND SHARK,11,6,6,SHINNECOCK,6757,36,1715,2105,0085,4,1,1,2,2,1,1630,3551,3531,1,12,4,6,0,0,1,0,1,1,0,5,9998,9998,60,200,65,2,1,1,nyjn2105.tif,00047424.tif,2012,0,0,0,ORIGINAL,06,15,19159,015211,0152,1030085,103,4,815,0,,Y,1,2012-015211
T206,36,NY,STAR ISLAND SHARK,12,OFFSET J'S,6,BUTTERFISH HOLE,6757,36,1723,2105,0085,4,1,1,2,2,6,1300,3551,3531,1,32,3,4,1,0,0,0,1,1,0,4,4050,7135,18,150,63,2,1,1,nyjn2105.tif,00047426.tif,2012,0,1,0,ORIGINAL,06,15,19159,015212,0152,1030085,103,4,834,1,Q15;Q18;,N,2,2012-015212
T206,36,NY,STAR ISLAND SHARK,13,6,6,SE OF POINT,6757,36,1735,2105,0085,4,1,1,2,2,1,1730,3551,3531,1,2,3,7,0,0,1,0,1,1,0,4,9999,9999,37,285,63,1,1,1,nyjn2105.tif,00047428.tif,2012,0,0,0,ORIGINAL,06,15,19159,015213,0152,1030085,103,4,825,0,,Y,2,2012-015213
T206,09,CT,STAR ISLAND SHARK,14,6,6,BLOCK ISLAND SOUND,6757,36,1745,2105,0085,4,1,1,2,2,1,1740,3551,3531,1,2,5,7,1,0,1,0,1,1,0,5,9998,9998,998,99998,62,1,1,1,nyjn2105.tif,00047430.tif,2012,0,0,0,ORIGINAL,06,15,19159,015214,0152,1030085,103,4,820,0,,Y,2,2012-015214
T206,36,NY,STAR ISLAND SHARK,15,6,6,SHARKS LEDGE,6757,36,1750,2105,0085,4,1,1,2,2,1,1750,3551,3531,1,2,3,4,0,0,1,0,1,1,0,3,4104,7128,30,120,62,1,1,2,nyjn2105.tif,00047432.tif,2012,0,0,0,ORIGINAL,06,15,19159,015215,0152,1030085,103,4,812,0,,Y,2,2012-015215
T206,12,FL,STAR ISLAND SHARK,16,6,6,36 MI OFF POINT,6757,36,1800,2105,0085,4,1,1,2,2,2,1700,3551,3531,1,2,4,6,0,0,1,0,1,1,0,4,9998,9998,36,180,62,2,1,1,nyjn2105.tif,00047433.tif,2012,0,0,0,ORIGINAL,06,15,19159,015216,0152,1030085,103,4,832,0,,N,2,2012-015216
T206,36,NY,STAR ISLAND SHARK,17,6,6,SW OF POINT,6757,36,1805,2105,0085,4,1,1,2,2,1,1805,3551,3531,1,2,3,7,0,0,1,0,1,1,0,3,9998,9998,37,198,64,2,1,1,nyjn2105.tif,00047435.tif,2012,0,0,0,ORIGINAL,06,15,19159,015217,0152,1030085,103,4,814,0,,Y,2,2012-015217
T206,36,NY,STAR ISLAND SHARK,18,6,6,SW OF INLET,6757,36,1800,2105,0085,4,1,1,2,2,1,1730,3531,3551,1,2,3,6,0,0,1,0,1,1,0,5,9998,9998,40,287,63,2,1,1,nyjn2105.tif,00047437.tif,2012,0,0,0,ORIGINAL,06,15,19159,015218,0152,1030085,103,4,811,0,,Y,2,2012-015218
T206,34,NJ,STAR ISLAND SHARK,19,6,6,BUTTERFISH HOLE,6757,36,1818,2105,0085,4,1,1,2,2,2,1800,3531,3551,1,2,3,7,0,0,1,0,1,1,0,3,4050,7135,20,195,98,2,1,1,nyjn2105.tif,00047439.tif,2012,0,0,0,ORIGINAL,06,15,19159,015219,0152,1030085,103,4,823,0,,N,2,2012-015219
T206,36,NY,STAR ISLAND SHARK,20,6,6,30 FATHOMS LINE,6757,36,1825,2105,0085,4,1,1,2,1,1,1825,3551,3531,1,12,4,7,1,0,1,0,1,1,0,3,9998,9998,30,180,66,2,1,1,nyjn2105.tif,00047441.tif,2012,0,0,0,ORIGINAL,06,15,19159,015220,0152,1030085,103,4,816,0,,Y,2,2012-015220
T206,09,CT,STAR ISLAND SHARK,21,6,6,JENNYS HORN,6757,36,1835,2105,0085,4,1,1,2,4,6,1730,3551,3531,1,1,4,7,0,0,1,0,1,1,0,5,4049,7133,27,220,60,2,1,1,nyjn2105.tif,00047443.tif,2012,0,0,0,ORIGINAL,06,15,19159,015221,0152,1030085,103,4,833,0,,N,2,2012-015221
T206,09,CT,STAR ISLAND SHARK,22,6,6,RANGER WRECK,6757,36,1845,2105,0085,4,1,1,2,2,1,1600,4931,3551,1,2,4,7,1,0,1,0,1,0,0,5,4035,7147,36,220,68,2,1,1,nyjn2105.tif,00047445.tif,2012,0,0,0,ORIGINAL,06,15,19159,015222,0152,1030085,103,4,817,0,,Y,2,2012-015222
T206,36,NY,STAR ISLAND SHARK,23,6,6,RANGER WRECK,6757,36,1850,2105,0085,4,1,1,2,2,1,1815,3551,3531,1,2,3,9,1,0,1,0,1,0,0,6,4035,7147,35,200,64,2,1,1,nyjn2105.tif,00047447.tif,2012,0,0,0,ORIGINAL,06,15,19159,015223,0152,1030085,103,4,822,0,,Y,2,2012-015223
T206,09,CT,STAR ISLAND SHARK,24,6,6,7,6757,36,1900,2105,0085,4,1,1,2,2,1,1800,3531,3551,1,2,2,9,0,0,1,0,1,1,0,4,9999,9999,16,100,62,2,1,1,nyjn2105.tif,00047449.tif,2012,0,1,0,ORIGINAL,06,15,19159,015224,0152,1030085,103,4,829,0,,Y,2,2012-015224
T206,36,NY,STAR ISLAND SHARK,25,6,6,SW POINT,6757,36,1908,2105,0085,4,1,1,2,2,1,1800,3551,3531,1,2,3,6,0,0,1,0,1,1,0,5,9998,9998,42,195,64,2,1,1,nyjn2105.tif,00047451.tif,2012,0,0,0,ORIGINAL,06,15,19159,015225,0152,1030085,103,4,819,0,,Y,2,2012-015225
T206,09,CT,STAR ISLAND SHARK,26,6,6,15 SOUTH SHINNECOCK,6757,36,1920,2105,0085,4,1,1,2,2,1,1840,3531,3551,1,12,4,7,0,0,1,0,1,1,0,9,9998,9998,15,185,64,2,1,1,nyjn2105.tif,00047453.tif,2012,0,0,0,ORIGINAL,06,15,19159,015226,0152,1030085,103,4,808,1,Q23;Q23;,Y,2,2012-015226
T206,44,RI,STAR ISLAND SHARK,27,6,6,RYANS HORN,6757,36,1927,2105,0085,4,1,1,2,2,1,1850,3551,3531,1,12,3,8,0,0,1,0,1,1,0,4,4046,7127,28,240,63,2,1,1,nyjn2105.tif,00047455.tif,2012,0,0,0,ORIGINAL,06,15,19159,015227,0152,1030085,103,4,810,0,,Y,2,2012-015227
T206,09,CT,STAR ISLAND SHARK,28,6,6,OF SHINNECOCK,6757,36,1935,2105,0085,4,1,1,2,9,6,1730,3551,3531,1,2,3,7,0,0,1,0,1,1,0,2,9998,9998,35,240,60,1,1,1,nyjn2105.tif,00047457.tif,2012,0,0,0,ORIGINAL,06,15,19159,015228,0152,1030085,103,4,835,0,,N,2,2012-015228
T206,09,CT,STAR ISLAND SHARK,29,6,6,SW BUTTERFISH,6757,36,1945,2105,0085,4,1,1,2,2,1,1830,3551,3531,1,2,4,7,1,0,1,0,1,1,0,5,4050,7135,25,183,64,2,1,1,nyjn2105.tif,00047459.tif,2012,0,0,0,ORIGINAL,06,15,19159,015229,0152,1030085,103,4,804,0,,Y,2,2012-015229
T206,36,NY,STAR ISLAND SHARK,30,6,6,7,6757,36,1953,2105,0085,4,1,1,2,3,2,1800,3551,3531,1,12,3,6,1,0,1,0,1,1,0,4,9999,9999,21,173,63,2,1,1,nyjn2105.tif,00047461.tif,2012,0,1,0,ORIGINAL,06,15,19159,015230,0152,1030085,103,4,806,0,,N,2,2012-015230
T206,09,CT,STAR ISLAND SHARK,31,6,LIVE LINE,7,6757,36,2000,2105,0085,4,1,1,2,2,1,1805,3551,3531,1,2,4,8,1,0,1,0,1,1,1,5,9999,9999,20,200,61,1,1,1,nyjn2105.tif,00047463.tif,2012,0,1,0,ORIGINAL,06,15,19159,015231,0152,1030085,103,4,818,0,,Y,2,2012-015231
T206,09,CT,STAR ISLAND SHARK,32,6,LIVE LINE,RYANS HORN,6757,36,2010,2105,0085,4,1,1,2,1,1,1745,3531,3551,1,12,5,8,1,0,1,0,1,1,1,4,4046,7127,32,200,64,2,1,1,nyjn2105.tif,00047465.tif,2012,0,0,0,ORIGINAL,06,15,19159,015232,0152,1030085,103,4,813,0,,Y,2,2012-015232
6,10,DE,6,01,6,6,POOR MANS CANYON,6447,10,1703,2203,1599,2,1,2,1,3,1,1640,4711,9996,2,2,6,8,0,1,1,1,0,0,0,3,3752,7406,55,300,71,2,2,1,dejn2203.tif,00047473.tif,2012,0,0,0,ORIGINAL,06,18,19162,015501,0155,0051599,005,6,151,0,,Y,2,2012-015501
6,10,DE,6,02,6,6,BALTIMORE CANYON,6447,10,1728,2203,1599,2,1,1,2,2,1,1720,4711,9996,2,2,10,10,0,1,1,1,0,0,0,5,3814,7350,60,600,69,2,2,1,dejn2203.tif,00047475.tif,2012,0,0,0,ORIGINAL,06,18,19162,015502,0155,0051599,005,6,150,0,,Y,2,2012-015502
6,25,MA,6,01,6,6,JEFFREYS LEDGE,6583,25,1810,1130,0024,15,1,2,2,3,1,1802,4671,9996,2,2,4,12,0,1,0,1,0,0,0,3,4247,7020,32,210,58,2,1,2,majn1130.tif,00047481.tif,2012,0,0,0,ORIGINAL,06,16,19160,015701,0157,0090024,009,2,345,0,,Y,2,2012-015701
6,25,MA,6,01,6,HARPOONING DRIFTING,STELLWAGEN BANK,7420,25,1755,2125,0024,15,1,1,2,1,7,1750,4671,9996,2,2,2,9,0,0,1,0,0,0,1,3,4210,7015,26,180,58,2,1,2,majn2125.tif,00047493.tif,2012,1,1,0,ORIGINAL,06,18,19162,015901,0159,0090024,009,2,389,0,,Y,2,2012-015901
6,25,MA,6,02,6,ANCHORED,STELLWAGEN BANK,7420,25,1800,2125,0024,15,1,2,2,3,2,1730,4671,9996,2,1,2,8,1,0,0,0,0,0,1,3,4210,7015,26,100,58,2,1,2,majn2125.tif,00047494.tif,2012,1,1,0,ORIGINAL,06,18,19162,015902,0159,0090024,009,2,390,0,,Y,2,2012-015902
6,25,MA,6,01,6,6,BC BUOY BEYOND,7404,25,1515,2204,0623,4,1,1,2,1,6,1515,4671,9996,2,2,2,8,0,1,0,1,0,0,0,2,4141,6935,30,250,59,1,1,2,majn2204.tif,00047488.tif,2012,0,1,0,ORIGINAL,06,18,19162,016101,0161,0010623,001,2,420,0,,N,2,2012-016101
T501,24,MD,OCEAN CITY SHARK TOURNAMENT,01,6,6,FINGERS 20 FATHOM,6936,24,1700,1102,1493,5,1,1,2,2,1,1650,3591,9996,1,1,4,7,0,0,1,0,1,0,0,4,3812,7437,22,126,67,2,1,1,mdjn1102.tif,00047497.tif,2012,0,0,0,ORIGINAL,06,16,19160,016301,0163,0471493,047,7,918,0,,Y,2,2012-016301
T501,24,MD,OCEAN CITY SHARK TOURNAMENT,01,6,6,7,6447,24,1657,1110,0853,3,1,1,2,2,1,1645,3551,3531,1,1,4,8,0,0,1,0,1,0,0,5,9999,9999,30,180,67,2,2,1,mdjn1110.tif,00047501.tif,2012,0,1,0,ORIGINAL,06,16,19160,016401,0164,0470853,047,7,919,0,,Y,2,2012-016401
T501,24,MD,OCEAN CITY SHARK TOURNAMENT,02,6,6,FINGERS,6447,24,1713,1110,0853,3,1,1,2,2,6,1700,3551,3531,1,1,4,8,0,0,1,0,1,0,0,3,3812,7437,27,99998,60,2,1,1,mdjn1110.tif,00047503.tif,2012,0,1,0,ORIGINAL,06,16,19160,016402,0164,0470853,047,7,920,0,,N,2,2012-016402
6,24,MD,7,01,6,6,FINGERS 20 FATHOM,6783,24,1551,1111,0856,4,3,1,2,2,1,1545,3591,9996,1,1,4,5,0,1,1,0,1,0,0,2,3812,7437,23,120,68,2,1,1,mdjn1111.tif,00047507.tif,2012,1,1,0,ORIGINAL,06,16,19160,016501,0165,0470856,047,7,213,0,,Y,1,2012-016501
T501,24,MD,OCEAN CITY SHARK TOURNAMENT,01,6,6,JACKSPOT,7379,24,1545,1112,0856,4,3,1,2,2,1,1530,3551,9996,1,1,4,9,0,0,1,0,1,1,0,3,3805,7445,20,100,98,2,1,1,mdjn1112.tif,00047511.tif,2012,0,1,0,REVISED,06,17,19161,016601,0166,0470856,047,7,921,0,,N,2,2012-016601
T501,24,MD,OCEAN CITY SHARK TOURNAMENT,01,6,6,TWIN WRECKS,6794,24,1700,1205,0853,3,1,1,2,2,1,1650,3551,9996,1,1,5,8,0,0,1,0,1,0,0,4,3813,7443,18,105,64,2,1,1,mdjn1205.tif,00047515.tif,2012,0,0,0,ORIGINAL,06,17,19161,016701,0167,0470853,047,7,923,0,,Y,2,2012-016701
T501,24,MD,OCEAN CITY SHARK TOURNAMENT,02,6,6,7,6794,24,1725,1205,0853,3,1,1,2,2,1,1715,3551,9996,1,1,4,8,0,0,1,0,1,0,0,5,9998,9998,30,180,66,2,2,1,mdjn1205.tif,00047517.tif,2012,0,1,0,ORIGINAL,06,17,19161,016702,0167,0470853,047,7,924,0,,Y,2,2012-016702
T501,24,MD,OCEAN CITY SHARK TOURNAMENT,03,6,6,7,6794,24,1730,1205,0853,3,1,1,2,2,6,1530,3551,9996,1,1,4,9,0,0,1,0,1,0,0,3,9998,9998,15,100,98,2,1,1,mdjn1205.tif,00047519.tif,2012,1,1,0,ORIGINAL,06,17,19161,016703,0167,0470853,047,7,925,0,,N,2,2012-016703
T501,24,MD,OCEAN CITY SHARK TOURNAMENT,04,6,6,7,6794,24,1740,1205,0853,3,1,2,1,3,1,1700,3551,9996,1,1,3,8,0,0,1,0,1,0,0,6,9998,9998,26,99998,68,1,1,1,mdjn1205.tif,00047521.tif,2012,1,1,0,ORIGINAL,06,17,19161,016704,0167,0470853,047,7,922,0,,Y,2,2012-016704
6,24,MD,6,01,6,6,BALTIMORE CANYON,6936,24,1620,2109,0856,4,3,1,2,2,1,1620,4711,9996,2,2,6,7,0,1,1,1,0,0,0,4,3814,7350,50,500,70,2,1,1,mdjn2109.tif,00047527.tif,2012,0,0,0,ORIGINAL,06,19,19163,016901,0169,0470856,047,7,278,0,,Y,2,2012-016901
6,10,DE,6,02,6,6,MASSEYS CANYON,6936,24,1700,2109,0856,4,3,1,2,2,1,1700,4711,9996,2,2,8,6,0,1,1,1,0,0,0,2,3825,7420,35,150,67,2,1,1,mdjn2109.tif,00047529.tif,2012,0,1,0,ORIGINAL,06,19,19163,016902,0169,0470856,047,7,275,0,,Y,2,2012-016902
6,24,MD,6,03,6,6,30 FATHOMS,6936,24,1730,2109,0856,4,3,1,2,2,7,1730,4711,4670,2,2,4,5,0,1,1,1,0,0,0,2,9998,9998,45,240,68,2,1,1,mdjn2109.tif,00047531.tif,2012,0,1,0,ORIGINAL,06,19,19163,016903,0169,0470856,047,7,274,0,,Y,2,2012-016903
6,10,DE,6,04,6,6,POOR MANS CANYON,6936,24,1810,2109,0856,4,3,1,2,2,2,1810,7777,9996,2,2,7,8,0,1,1,1,0,0,0,3,3752,7406,57,100,70,2,1,1,mdjn2109.tif,00047533.tif,2012,0,0,0,ORIGINAL,06,19,19163,016904,0169,0470856,047,7,277,0,,N,2,2012-016904
