intcode,cluster,sitetype,year,month,day,tracker,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,filestat,c_index,cerrflag,cprobfld,id
6855,1,1,2011,06,18,023634,0590213,0,0,36,34,1209,1,nyjn1209.tif,00036416.tif,BLUEFISH,230,0236,2,1,1,0,0,0,0,ORIGINAL,691,0,,2011-023634
6855,1,1,2011,06,18,023634,0590213,0,0,36,34,1209,1,nyjn1209.tif,00036416.tif,BLUE SHARK,4931,0236,1,1,1,9,0,0,1,ORIGINAL,692,0,,2011-023634
6855,1,1,2011,06,18,023635,0590213,0,0,36,35,1209,1,nyjn1209.tif,00036418.tif,BLUE SHARK,4931,0236,1,1,1,20,0,0,1,ORIGINAL,693,0,,2011-023635
6855,1,1,2011,06,18,023636,0590213,0,0,36,36,1209,2,nyjn1209.tif,00036420.tif,SHORTFIN MAKO SHARK,3551,0236,2,0,0,1,0,0,0,ORIGINAL,694,0,,2011-023636
6855,1,1,2011,06,18,023636,0590213,0,0,36,36,1209,2,nyjn1209.tif,00036420.tif,BLUE SHARK,4931,0236,1,0,0,10,0,0,0,ORIGINAL,695,0,,2011-023636
6858,3,1,2011,06,04,004601,1030175,0,0,36,01,1107,2,nyjn1107.tif,00035228.tif,BLUE SHARK,4931,0046,1,0,0,11,0,0,0,ORIGINAL,696,0,,2011-004601
6858,3,1,2011,06,05,008301,1030169,0,0,36,01,1205,2,nyjn1205.tif,00035380.tif,TILEFISH,4470,0083,1,5,5,0,0,0,0,ORIGINAL,697,0,,2011-008301
6858,3,1,2011,06,05,008302,1030589,0,0,36,02,1205,1,nyjn1205.tif,00035382.tif,BFT LARGE SCHOOL,4678,0083,1,1,1,0,0,0,0,ORIGINAL,698,0,,2011-008302
6858,3,1,2011,06,05,008303,1030589,0,0,36,03,1205,1,nyjn1205.tif,00035384.tif,YFT,4711,0083,1,6,6,3,0,0,0,ORIGINAL,699,0,,2011-008303
6858,3,1,2011,06,05,008304,1030169,0,0,36,04,1205,2,nyjn1205.tif,00035386.tif,YFT,4711,0083,1,0,0,5,0,0,0,ORIGINAL,700,0,,2011-008304
6858,3,1,2011,06,18,020501,1030175,0,0,36,01,1208,2,nyjn1208.tif,00036124.tif,BLUE SHARK,4931,0205,1,0,0,50,0,0,0,ORIGINAL,701,1,ALIVE;,2011-020501
6858,3,1,2011,06,21,022701,1030169,0,0,36,01,2114,2,nyjn2114.tif,00036299.tif,SHORTFIN MAKO SHARK,3551,0227,1,1,1,0,0,0,0,ORIGINAL,702,0,,2011-022701
6982,5,1,2011,06,04,004401,1030037,0,0,36,01,1103,2,nyjn1103.tif,00035217.tif,BLUE SHARK,4931,0044,1,0,0,7,0,0,0,ORIGINAL,703,0,,2011-004401
6982,5,1,2011,06,04,004402,1030037,0,1,36,02,1103,2,nyjn1103.tif,00035219.tif,BFT LARGE SCHOOL,4678,0044,1,1,1,0,0,0,0,ORIGINAL,704,0,,2011-004402
6982,4,1,2011,06,18,021201,1030085,0,0,36,01,1110,2,nyjn1110.tif,00036209.tif,BLUE SHARK,4931,0212,1,0,0,20,0,0,0,ORIGINAL,705,0,,2011-021201
6982,4,1,2011,06,18,021202,1030085,0,0,36,02,1110,2,nyjn1110.tif,00036211.tif,SHORTFIN MAKO SHARK,3551,0212,2,1,1,0,0,0,1,ORIGINAL,706,0,,2011-021202
6982,4,1,2011,06,18,021202,1030085,0,0,36,02,1110,2,nyjn1110.tif,00036211.tif,BLUE SHARK,4931,0212,1,0,0,10,0,0,0,ORIGINAL,707,0,,2011-021202
6982,4,1,2011,06,18,021203,1030085,0,0,36,03,1110,2,nyjn1110.tif,00036213.tif,BLUE SHARK,4931,0212,1,0,0,20,0,0,0,ORIGINAL,708,0,,2011-021203
6982,4,1,2011,06,18,021204,1030085,0,0,36,04,1110,2,nyjn1110.tif,00036215.tif,BLUE SHARK,4931,0212,1,0,0,25,0,0,0,ORIGINAL,709,0,,2011-021204
6982,4,1,2011,06,18,021205,1030085,0,0,36,05,1110,2,nyjn1110.tif,00036217.tif,BLUE SHARK,4931,0212,1,0,0,12,0,0,0,ORIGINAL,710,0,,2011-021205
6982,4,1,2011,06,18,021206,1030085,0,0,36,06,1110,2,nyjn1110.tif,00036219.tif,BFT YOUNG SCHOOL,4673,0212,1,0,0,1,0,0,0,ORIGINAL,711,0,,2011-021206
6982,4,1,2011,06,18,021207,1030085,0,0,36,07,1110,2,nyjn1110.tif,00036221.tif,SHORTFIN MAKO SHARK,3551,0212,2,1,0,0,0,0,1,ORIGINAL,712,0,,2011-021207
6982,4,1,2011,06,18,021207,1030085,0,0,36,07,1110,2,nyjn1110.tif,00036221.tif,BLUE SHARK,4931,0212,1,0,0,15,0,0,0,ORIGINAL,713,0,,2011-021207
6982,4,1,2011,06,18,021208,1030085,0,0,36,08,1110,2,nyjn1110.tif,00036223.tif,BLUE SHARK,4931,0212,1,0,0,15,0,0,0,ORIGINAL,714,0,,2011-021208
6982,4,1,2011,06,18,021209,1030085,0,0,36,09,1110,2,nyjn1110.tif,00036225.tif,BLUE SHARK,4931,0212,1,0,0,9,0,0,0,ORIGINAL,715,0,,2011-021209
6982,4,1,2011,06,18,021210,1030085,0,0,36,10,1110,2,nyjn1110.tif,00036227.tif,BLUE SHARK,4931,0212,1,0,0,30,0,0,0,ORIGINAL,716,0,,2011-021210
6982,4,1,2011,06,18,021211,1030085,0,0,36,11,1110,2,nyjn1110.tif,00036229.tif,BLUE SHARK,4931,0212,1,0,0,20,0,0,0,ORIGINAL,717,0,,2011-021211
6982,4,1,2011,06,18,021212,1030085,0,0,36,12,1110,2,nyjn1110.tif,00036231.tif,BLUE SHARK,4931,0212,1,0,0,12,0,0,0,ORIGINAL,718,0,,2011-021212
6982,4,1,2011,06,18,021213,1030085,0,0,36,13,1110,2,nyjn1110.tif,00036233.tif,BLUE SHARK,4931,0212,1,0,0,20,0,0,0,ORIGINAL,719,0,,2011-021213
6982,4,1,2011,06,18,021214,1030085,0,0,36,14,1110,2,nyjn1110.tif,00036235.tif,BLUE SHARK,4931,0212,1,0,0,20,0,0,0,ORIGINAL,720,0,,2011-021214
6982,4,1,2011,06,18,021215,1030085,0,0,36,15,1110,2,nyjn1110.tif,00036237.tif,BLUE SHARK,4931,0212,1,0,0,40,0,0,0,ORIGINAL,721,1,ALIVE;,2011-021215
6982,4,1,2011,06,18,021217,1030085,0,0,36,17,1110,2,nyjn1110.tif,00036240.tif,BLUE SHARK,4931,0212,1,0,0,3,0,0,0,ORIGINAL,722,0,,2011-021217
6982,4,1,2011,06,18,021218,1030085,0,0,36,18,1110,1,nyjn1110.tif,00036242.tif,SHORTFIN MAKO SHARK,3551,0212,2,1,1,0,0,0,1,ORIGINAL,723,0,,2011-021218
6982,4,1,2011,06,18,021218,1030085,0,0,36,18,1110,1,nyjn1110.tif,00036242.tif,BLUE SHARK,4931,0212,1,0,0,30,0,0,0,ORIGINAL,724,0,,2011-021218
6982,4,1,2011,06,18,021219,1030085,1,0,36,19,1110,2,nyjn1110.tif,00036244.tif,BLUE SHARK,4931,0212,1,0,0,20,0,0,0,ORIGINAL,725,0,,2011-021219
6982,4,1,2011,06,18,021220,1030085,0,0,36,20,1110,2,nyjn1110.tif,00036246.tif,BLUE SHARK,4931,0212,1,0,0,15,0,0,0,ORIGINAL,726,0,,2011-021220
6982,4,1,2011,06,18,021221,1030085,0,0,36,21,1110,2,nyjn1110.tif,00036248.tif,BLUE SHARK,4931,0212,1,0,0,16,0,0,0,ORIGINAL,727,0,,2011-021221
6982,4,1,2011,06,18,021222,1030085,0,0,36,22,1110,2,nyjn1110.tif,00036250.tif,BLUE SHARK,4931,0212,1,0,0,7,0,0,0,ORIGINAL,728,0,,2011-021222
6982,5,1,2011,06,17,021401,1030086,0,0,36,01,2112,2,nyjn2112.tif,00036171.tif,BLUE SHARK,4931,0214,1,0,0,7,0,0,0,ORIGINAL,729,0,,2011-021401
6982,5,1,2011,06,17,021402,1030037,0,1,36,02,2112,2,nyjn2112.tif,00036173.tif,BLUE SHARK,4931,0214,1,0,0,13,0,0,0,ORIGINAL,730,0,,2011-021402
6982,5,1,2011,06,17,021403,1030037,0,1,36,03,2112,2,nyjn2112.tif,00036175.tif,BLUE SHARK,4931,0214,1,0,0,20,0,0,0,ORIGINAL,731,0,,2011-021403
6982,5,1,2011,06,17,021404,1030037,0,0,36,04,2112,2,nyjn2112.tif,00036177.tif,BLUE SHARK,4931,0214,1,0,0,14,0,0,0,ORIGINAL,732,0,,2011-021404
6982,5,1,2011,06,17,021405,1030037,0,0,36,05,2112,2,nyjn2112.tif,00036179.tif,BLUE SHARK,4931,0214,1,0,0,15,0,0,0,ORIGINAL,733,0,,2011-021405
6982,5,1,2011,06,17,021406,1030037,0,0,36,06,2112,2,nyjn2112.tif,00036181.tif,BLUE SHARK,4931,0214,1,0,0,30,0,0,0,ORIGINAL,734,0,,2011-021406
6982,5,1,2011,06,17,021407,1030037,0,0,36,07,2112,2,nyjn2112.tif,00036183.tif,BLUE SHARK,4931,0214,1,0,0,20,0,0,0,ORIGINAL,735,0,,2011-021407
6982,5,1,2011,06,17,021408,1030037,0,0,36,08,2112,2,nyjn2112.tif,00036185.tif,BLUE SHARK,4931,0214,1,0,0,12,0,0,0,ORIGINAL,736,0,,2011-021408
6982,5,1,2011,06,17,021409,1030037,0,0,36,09,2112,2,nyjn2112.tif,00036187.tif,BLUE SHARK,4931,0214,1,0,0,10,0,0,0,ORIGINAL,737,0,,2011-021409
6982,5,1,2011,06,17,021410,1030037,0,1,36,10,2112,2,nyjn2112.tif,00036189.tif,BLUE SHARK,4931,0214,1,0,0,36,0,0,0,ORIGINAL,738,1,ALIVE;,2011-021410
6982,5,1,2011,06,17,021411,1030037,0,0,36,11,2112,2,nyjn2112.tif,00036191.tif,BLUE SHARK,4931,0214,1,0,0,12,0,0,0,ORIGINAL,739,0,,2011-021411
6982,5,1,2011,06,17,021412,1030037,0,0,36,12,2112,2,nyjn2112.tif,00036193.tif,BLUE SHARK,4931,0214,1,0,0,20,0,0,0,ORIGINAL,740,0,,2011-021412
6982,5,1,2011,06,17,021413,1030037,0,0,36,13,2112,2,nyjn2112.tif,00036195.tif,BLUE SHARK,4931,0214,1,0,0,17,0,0,0,ORIGINAL,741,0,,2011-021413
6982,5,1,2011,06,17,021414,1030037,0,0,36,14,2112,2,nyjn2112.tif,00036198.tif,BLUE SHARK,4931,0214,1,0,0,30,0,0,0,ORIGINAL,742,0,,2011-021414
6982,5,1,2011,06,17,021415,1030037,0,0,36,15,2112,2,nyjn2112.tif,00036200.tif,BLUE SHARK,4931,0214,1,0,0,37,0,0,0,ORIGINAL,743,1,ALIVE;,2011-021415
6982,5,1,2011,06,25,027001,1030037,0,0,36,01,1203,1,nyjn1203.tif,00036686.tif,COMMON THRESHER SHARK,3531,0270,1,1,1,0,0,0,1,ORIGINAL,744,0,,2011-027001
6982,5,1,2011,06,25,027002,1030037,0,1,36,02,1203,1,nyjn1203.tif,00036688.tif,SHORTFIN MAKO SHARK,3551,0270,2,1,1,0,0,0,0,ORIGINAL,745,0,,2011-027002
6982,5,1,2011,06,25,027002,1030037,0,1,36,02,1203,1,nyjn1203.tif,00036688.tif,BLUE SHARK,4931,0270,1,0,0,5,0,0,0,ORIGINAL,746,0,,2011-027002
6982,5,1,2011,06,25,027003,1030037,0,1,36,03,1203,2,nyjn1203.tif,00036690.tif,BLUE SHARK,4931,0270,1,0,0,6,0,0,0,ORIGINAL,747,0,,2011-027003
6982,5,1,2011,06,25,027004,1030037,0,0,36,04,1203,2,nyjn1203.tif,00036692.tif,BLUE SHARK,4931,0270,1,1,0,19,0,0,1,ORIGINAL,748,0,,2011-027004
6982,5,1,2011,06,25,027005,1030037,0,0,36,05,1203,1,nyjn1203.tif,00036693.tif,COMMON THRESHER SHARK,3531,0270,1,1,1,0,0,0,1,ORIGINAL,749,0,,2011-027005
6982,5,1,2011,06,25,027005,1030037,0,0,36,05,1203,1,nyjn1203.tif,00036693.tif,BLUE SHARK,4931,0270,2,0,0,6,0,0,0,ORIGINAL,750,0,,2011-027005
6982,5,1,2011,06,25,027006,1030037,0,0,36,06,1203,1,nyjn1203.tif,00036697.tif,SHORTFIN MAKO SHARK,3551,0270,1,1,1,0,0,0,1,ORIGINAL,751,0,,2011-027006
6982,5,1,2011,06,25,027006,1030037,0,0,36,06,1203,1,nyjn1203.tif,00036697.tif,BLUE SHARK,4931,0270,2,0,0,20,0,0,0,ORIGINAL,752,0,,2011-027006
6982,5,1,2011,06,25,027007,1030037,0,0,36,07,1203,2,nyjn1203.tif,00036699.tif,BLUE SHARK,4931,0270,1,0,0,15,0,0,0,ORIGINAL,753,0,,2011-027007
6982,5,1,2011,06,25,027008,1030037,0,0,36,08,1203,1,nyjn1203.tif,00036701.tif,SHORTFIN MAKO SHARK,3551,0270,1,1,1,0,0,0,1,ORIGINAL,754,0,,2011-027008
6982,5,1,2011,06,25,027008,1030037,0,0,36,08,1203,1,nyjn1203.tif,00036701.tif,BLUE SHARK,4931,0270,2,0,0,6,0,0,0,ORIGINAL,755,0,,2011-027008
6982,5,1,2011,06,25,027009,1030037,0,0,36,09,1203,2,nyjn1203.tif,00036703.tif,BLUE SHARK,4931,0270,1,0,0,20,0,0,0,ORIGINAL,756,0,,2011-027009
6982,5,1,2011,06,25,027010,1030037,0,0,36,10,1203,2,nyjn1203.tif,00036695.tif,BLUE SHARK,4931,0270,1,0,0,10,0,0,0,ORIGINAL,757,0,,2011-027010
7371,4,1,2011,06,15,021101,1030146,0,0,36,01,2102,2,nyjn2102.tif,00036147.tif,BLUE SHARK,4931,0211,1,0,0,8,0,0,0,ORIGINAL,758,0,,2011-021101
7371,4,1,2011,06,25,038501,1030085,0,0,36,01,1112,2,nyjn1112.tif,00037509.tif,BLUE SHARK,4931,0385,1,0,0,8,0,0,0,ORIGINAL,759,0,,2011-038501
7371,4,1,2011,06,25,038503,1030085,1,1,36,03,1112,2,nyjn1112.tif,00037512.tif,SHORTFIN MAKO SHARK,3551,0385,2,1,0,0,0,0,0,ORIGINAL,760,0,,2011-038503
7371,4,1,2011,06,25,038503,1030085,1,1,36,03,1112,2,nyjn1112.tif,00037512.tif,BFT LARGE SCHOOL,4678,0385,1,1,0,0,0,0,0,ORIGINAL,761,0,,2011-038503
7371,4,1,2011,06,25,038503,1030085,1,1,36,03,1112,2,nyjn1112.tif,00037512.tif,BLUE SHARK,4931,0385,3,0,0,50,0,0,0,ORIGINAL,762,1,ALIVE;,2011-038503
7371,4,1,2011,06,25,038504,1030146,0,0,36,04,1112,2,nyjn1112.tif,00037514.tif,COMMON THRESHER SHARK,3531,0385,1,1,0,0,0,0,0,ORIGINAL,763,0,,2011-038504
7371,4,1,2011,06,25,038504,1030146,0,0,36,04,1112,2,nyjn1112.tif,00037514.tif,BLUE SHARK,4931,0385,2,0,0,15,0,0,0,ORIGINAL,764,0,,2011-038504
7371,4,1,2011,06,24,038701,1030134,0,0,36,01,2118,2,nyjn2118.tif,00037500.tif,BLUE SHARK,4931,0387,1,0,0,10,0,0,0,ORIGINAL,765,0,,2011-038701
7371,4,1,2011,06,24,038702,1030133,0,0,36,02,2118,2,nyjn2118.tif,00037502.tif,BLUE SHARK,4931,0387,1,0,0,20,0,0,0,ORIGINAL,766,0,,2011-038702
7371,4,1,2011,06,24,038703,1030133,0,0,36,03,2118,2,nyjn2118.tif,00037504.tif,COMMON THRESHER SHARK,3531,0387,2,1,0,0,0,0,0,ORIGINAL,767,0,,2011-038703
7371,4,1,2011,06,24,038703,1030133,0,0,36,03,2118,2,nyjn2118.tif,00037504.tif,BLUE SHARK,4931,0387,1,0,0,18,0,0,0,ORIGINAL,768,0,,2011-038703
2836,3,1,2011,06,19,019101,8100088,0,0,51,01,1113,2,vajn1113.tif,00036057.tif,DOLPHIN,1050,0191,1,1,0,0,0,0,0,ORIGINAL,769,0,,2011-019101
2836,1,1,2011,06,21,021601,8100091,0,0,51,01,2102,1,vajn2102.tif,00036157.tif,DOLPHIN,1050,0216,2,2,2,0,0,0,0,ORIGINAL,770,0,,2011-021601
2836,1,1,2011,06,21,021601,8100091,0,0,51,01,2102,1,vajn2102.tif,00036157.tif,BFT SCHOOL,4677,0216,1,1,1,21,0,0,0,ORIGINAL,771,0,,2011-021601
2836,1,1,2011,06,21,021602,8100002,0,0,51,02,2102,1,vajn2102.tif,00036159.tif,DOLPHIN,1050,0216,3,7,7,0,0,0,0,ORIGINAL,772,0,,2011-021602
2836,1,1,2011,06,21,021602,8100002,0,0,51,02,2102,1,vajn2102.tif,00036159.tif,BFT SCHOOL,4677,0216,2,1,1,0,0,0,0,ORIGINAL,773,0,,2011-021602
2836,1,1,2011,06,21,021602,8100002,0,0,51,02,2102,1,vajn2102.tif,00036159.tif,BFT LARGE SCHOOL,4678,0216,1,1,1,0,0,0,0,ORIGINAL,774,0,,2011-021602
6447,8,1,2011,06,01,001301,0010039,0,1,51,01,2106,1,vajn2106.tif,00035059.tif,SKIPJACK TUNA,4661,0013,2,2,0,0,0,0,0,ORIGINAL,775,0,,2011-001301
6447,8,1,2011,06,01,001301,0010039,0,1,51,01,2106,1,vajn2106.tif,00035059.tif,YFT,4711,0013,1,9,1,7,0,0,0,ORIGINAL,776,0,,2011-001301
6447,8,1,2011,06,18,019001,0010039,1,0,51,01,1112,2,vajn1112.tif,00036044.tif,BLACK SEA BASS,3350,0190,2,5,0,0,0,0,0,ORIGINAL,777,0,,2011-019001
6447,8,1,2011,06,18,019001,0010039,1,0,51,01,1112,2,vajn1112.tif,00036044.tif,BFT SCHOOL,4677,0190,1,1,0,0,0,0,0,ORIGINAL,778,0,,2011-019001
6447,8,1,2011,06,18,019003,0010039,0,0,51,03,1112,2,vajn1112.tif,00036047.tif,DOLPHIN,1050,0190,1,1,0,0,0,0,0,ORIGINAL,779,0,,2011-019003
6447,8,1,2011,06,18,019004,0010039,0,0,51,04,1112,2,vajn1112.tif,00036049.tif,DOLPHIN,1050,0190,2,2,0,0,0,0,0,ORIGINAL,780,0,,2011-019004
6447,8,1,2011,06,18,019004,0010039,0,0,51,04,1112,2,vajn1112.tif,00036049.tif,BFT SCHOOL,4677,0190,1,1,0,4,0,0,0,ORIGINAL,781,0,,2011-019004
6447,8,1,2011,06,18,019005,0010955,0,0,51,05,1112,2,vajn1112.tif,00036051.tif,DOLPHIN,1050,0190,1,3,0,0,0,0,0,ORIGINAL,782,0,,2011-019005
6447,8,1,2011,06,18,019005,0010955,0,0,51,05,1112,2,vajn1112.tif,00036051.tif,SEABASS,3350,0190,2,8,0,30,0,0,0,ORIGINAL,783,0,,2011-019005
6447,8,1,2011,06,18,019006,0010955,0,0,51,06,1112,2,vajn1112.tif,00036053.tif,SHORTFIN MAKO SHARK,3551,0190,1,0,0,1,0,0,0,ORIGINAL,784,0,,2011-019006
6590,3,3,2011,06,07,008601,8100438,1,0,51,01,2203,2,vajn2203.tif,00035404.tif,DOLPHIN,1050,0086,1,50,0,0,0,0,0,ORIGINAL,785,1,KEPT;,2011-008601
6590,3,3,2011,06,11,010901,8100438,0,0,51,01,1109,2,vajn1109.tif,00035532.tif,DOLPHIN,1050,0109,1,12,0,0,0,0,0,ORIGINAL,786,0,,2011-010901
6590,3,3,2011,06,11,010902,8100438,1,0,51,02,1109,2,vajn1109.tif,00035534.tif,GREATER AMBERJACK,30,0109,1,5,0,0,0,0,0,ORIGINAL,787,1,CAUGHT OUT OF AREA;,2011-010902
6590,3,1,2011,06,12,011301,8100088,0,0,51,01,1204,2,vajn1204.tif,00035551.tif,DOLPHIN,1050,0113,1,2,0,0,0,0,0,ORIGINAL,788,0,,2011-011301
6590,3,1,2011,06,12,011302,8100088,0,0,51,02,1204,2,vajn1204.tif,00035553.tif,WHITE MARLIN,2161,0113,1,0,0,1,0,0,0,ORIGINAL,789,0,,2011-011302
6590,3,1,2011,06,12,011302,8100088,0,0,51,02,1204,2,vajn1204.tif,00035553.tif,BLUE MARLIN,2171,0113,2,0,0,1,0,0,0,ORIGINAL,790,0,,2011-011302
6590,3,1,2011,06,12,011303,8100088,0,0,51,03,1204,1,vajn1204.tif,00035555.tif,DOLPHIN,1050,0113,2,5,5,0,0,0,0,ORIGINAL,791,0,,2011-011303
6590,3,1,2011,06,12,011303,8100088,0,0,51,03,1204,1,vajn1204.tif,00035555.tif,WHITE MARLIN,2161,0113,1,0,0,2,0,0,0,ORIGINAL,792,0,,2011-011303
6590,3,1,2011,06,16,017701,8100088,0,0,51,01,2206,1,vajn2206.tif,00035905.tif,DOLPHIN,1050,0177,1,4,4,0,0,0,0,ORIGINAL,793,0,,2011-017701
6590,3,1,2011,06,16,017701,8100088,0,0,51,01,2206,1,vajn2206.tif,00035905.tif,BLUE MARLIN,2171,0177,2,0,0,1,0,0,0,ORIGINAL,794,0,,2011-017701
6633,3,1,2011,06,08,008501,8100088,0,0,51,01,2111,2,vajn2111.tif,00035398.tif,DOLPHIN,1050,0085,1,35,0,0,0,0,0,ORIGINAL,795,0,,2011-008501
6633,3,1,2011,06,08,008502,8101832,0,0,51,02,2111,2,vajn2111.tif,00035400.tif,DOLPHIN,1050,0085,1,2,0,0,0,0,0,ORIGINAL,796,0,,2011-008502
6633,1,1,2011,06,12,011001,8100091,0,0,51,01,1110,1,vajn1110.tif,00035526.tif,DOLPHIN,1050,0110,2,13,13,0,0,0,0,ORIGINAL,797,0,,2011-011001
6633,1,1,2011,06,12,011001,8100091,0,0,51,01,1110,1,vajn1110.tif,00035526.tif,WHITE MARLIN,2161,0110,3,0,0,3,0,0,0,ORIGINAL,798,0,,2011-011001
6633,1,1,2011,06,12,011001,8100091,0,0,51,01,1110,1,vajn1110.tif,00035526.tif,BLUE MARLIN,2171,0110,4,0,0,3,0,0,0,ORIGINAL,799,0,,2011-011001
6633,1,1,2011,06,12,011001,8100091,0,0,51,01,1110,1,vajn1110.tif,00035526.tif,WAHOO,4720,0110,1,1,1,0,0,0,0,ORIGINAL,800,0,,2011-011001
6633,1,1,2011,06,19,019401,8100002,0,0,51,01,1205,1,vajn1205.tif,00036081.tif,BLUEFISH,230,0194,3,15,0,0,0,0,0,ORIGINAL,801,0,,2011-019401
6633,1,1,2011,06,19,019401,8100002,0,0,51,01,1205,1,vajn1205.tif,00036081.tif,SPANISH MACKEREL,3840,0194,4,1,0,0,0,0,0,ORIGINAL,802,0,,2011-019401
6633,1,1,2011,06,19,019401,8100002,0,0,51,01,1205,1,vajn1205.tif,00036081.tif,SANDBAR SHARK,4821,0194,1,1,1,0,0,0,0,ORIGINAL,803,1,RARE OR ILLEGAL SPECIES KEPT;,2011-019401
6633,1,1,2011,06,19,019401,8100002,0,0,51,01,1205,1,vajn1205.tif,00036081.tif,BLACKTIP SHARK,4871,0194,2,0,0,6,0,0,0,ORIGINAL,804,0,,2011-019401
6633,1,1,2011,06,19,019403,8100002,0,0,51,03,1205,2,vajn1205.tif,00036084.tif,BFT SCHOOL,4677,0194,1,1,0,3,0,0,0,ORIGINAL,805,0,,2011-019403
6633,1,1,2011,06,19,019404,8100002,0,0,51,04,1205,1,vajn1205.tif,00036086.tif,DOLPHIN,1050,0194,1,8,2,0,0,0,0,ORIGINAL,806,0,,2011-019404
6633,1,1,2011,06,19,019404,8100002,0,0,51,04,1205,1,vajn1205.tif,00036086.tif,SKIPJACK TUNA,4661,0194,3,1,1,0,0,0,0,ORIGINAL,807,0,,2011-019404
6633,1,1,2011,06,19,019404,8100002,0,0,51,04,1205,1,vajn1205.tif,00036086.tif,YFT,4711,0194,2,1,0,0,0,0,0,ORIGINAL,808,0,,2011-019404
6633,3,1,2011,06,21,021701,8100088,0,0,51,01,2103,1,vajn2103.tif,00036163.tif,BFT SCHOOL,4677,0217,2,1,1,1,0,0,0,ORIGINAL,809,0,,2011-021701
6633,3,1,2011,06,21,021701,8100088,0,0,51,01,2103,1,vajn2103.tif,00036163.tif,BFT LARGE SCHOOL,4678,0217,1,1,1,6,0,0,0,ORIGINAL,810,0,,2011-021701
6633,3,1,2011,06,22,022901,8100088,0,0,51,01,2215,1,vajn2215.tif,00036305.tif,DOLPHIN,1050,0229,2,13,13,0,0,0,0,ORIGINAL,811,0,,2011-022901
6633,3,1,2011,06,22,022901,8100088,0,0,51,01,2215,1,vajn2215.tif,00036305.tif,WHITE MARLIN,2161,0229,1,1,1,1,0,0,0,ORIGINAL,812,0,,2011-022901
6633,3,1,2011,06,22,022902,8100088,0,0,51,02,2215,1,vajn2215.tif,00036307.tif,DOLPHIN,1050,0229,2,6,6,0,0,0,0,ORIGINAL,813,0,,2011-022902
6633,3,1,2011,06,22,022902,8100088,0,0,51,02,2215,1,vajn2215.tif,00036307.tif,BFT SCHOOL,4677,0229,1,1,1,0,0,0,0,ORIGINAL,814,0,,2011-022902
6633,3,1,2011,06,22,022903,8100088,0,0,51,03,2215,1,vajn2215.tif,00036309.tif,KING MACKEREL,1940,0229,1,1,1,0,0,0,0,ORIGINAL,815,0,,2011-022903
6633,3,1,2011,06,22,022903,8100088,0,0,51,03,2215,1,vajn2215.tif,00036309.tif,BFT SCHOOL,4677,0229,2,1,1,2,0,0,0,ORIGINAL,816,0,,2011-022903
6633,3,1,2011,06,26,025101,8100088,0,0,51,01,1208,1,vajn1208.tif,00036499.tif,DOLPHIN,1050,0251,2,1,1,0,0,0,0,ORIGINAL,817,0,,2011-025101
6633,3,1,2011,06,26,025101,8100088,0,0,51,01,1208,1,vajn1208.tif,00036499.tif,BFT SMALL MEDIUM,4676,0251,3,1,1,4,0,0,0,ORIGINAL,818,1,*SPECIES AT KEPT VALUE*;,2011-025101
6633,3,1,2011,06,26,025101,8100088,0,0,51,01,1208,1,vajn1208.tif,00036499.tif,YFT,4711,0251,1,7,2,0,0,0,0,ORIGINAL,819,0,,2011-025101
6633,3,1,2011,06,26,025102,8100088,0,0,51,02,1208,2,vajn1208.tif,00036501.tif,BLUEFISH,230,0251,2,0,0,24,0,0,0,ORIGINAL,820,0,,2011-025102
6633,3,1,2011,06,26,025102,8100088,0,0,51,02,1208,2,vajn1208.tif,00036501.tif,SPANISH MACKEREL,3840,0251,1,12,0,0,0,0,0,ORIGINAL,821,0,,2011-025102
6633,3,1,2011,06,26,025103,8100088,0,0,51,03,1208,1,vajn1208.tif,00036503.tif,DOLPHIN,1050,0251,1,6,4,0,0,0,0,ORIGINAL,822,0,,2011-025103
6633,3,1,2011,06,26,025103,8100088,0,0,51,03,1208,1,vajn1208.tif,00036503.tif,BLUE MARLIN,2171,0251,2,0,0,1,0,0,0,ORIGINAL,823,0,,2011-025103
6633,3,1,2011,06,26,025104,8100088,0,0,51,04,1208,2,vajn1208.tif,00036505.tif,YFT,4711,0251,1,4,0,0,0,0,0,ORIGINAL,824,0,,2011-025104
6633,3,1,2011,06,26,025105,8100088,0,0,51,05,1208,2,vajn1208.tif,00036507.tif,WHITE MARLIN,2161,0251,1,0,0,2,0,0,0,ORIGINAL,825,0,,2011-025105
6633,3,1,2011,06,26,025105,8100088,0,0,51,05,1208,2,vajn1208.tif,00036507.tif,YFT,4711,0251,2,4,0,0,0,0,0,ORIGINAL,826,0,,2011-025105
6633,3,1,2011,06,26,025106,8100088,0,0,51,06,1208,1,vajn1208.tif,00036509.tif,DOLPHIN,1050,0251,3,39,39,0,0,0,0,ORIGINAL,827,0,,2011-025106
6633,3,1,2011,06,26,025106,8100088,0,0,51,06,1208,1,vajn1208.tif,00036509.tif,WHITE MARLIN,2161,0251,1,1,1,2,0,0,0,ORIGINAL,828,0,,2011-025106
6633,3,1,2011,06,26,025106,8100088,0,0,51,06,1208,1,vajn1208.tif,00036509.tif,YFT,4711,0251,2,4,4,0,0,0,0,ORIGINAL,829,0,,2011-025106
