tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,proxy,contact,catch,faxno,tifno,year,enterr,interr,permismt,month,day,intdate,tracker,batch,site_no,county,filestat,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
6,24,MD,6,01,6,6,B BUOY,6783,24,1638,2105,0024,2,1,2,1,3,1,1622,3531,9996,2,2,3,6,0,0,1,0,1,0,0,1,9998,9998,18,80,69,2,1,1,mdjn2105.tif,00035039.tif,2011,0,0,0,06,01,18779,000901,0009,0470024,047,ORIGINAL,7,221,0,,Y,2,2011-000901
6,10,DE,6,01,6,6,HAMBONE,6936,24,1700,2205,0853,3,1,2,1,3,2,1645,3591,9996,2,2,3,8,0,0,1,0,1,0,0,6,3811,7424,31,117,71,2,2,1,mdjn2205.tif,00035045.tif,2011,0,0,0,06,02,18780,001101,0011,0470853,047,ORIGINAL,7,244,0,,N,1,2011-001101
6,24,MD,6,02,6,6,BALTIMORE CANYON,6936,24,1715,2205,0853,3,1,2,2,3,2,1645,4656,9996,2,2,10,6,0,1,1,1,0,0,0,4,3806,7349,70,600,71,1,1,1,mdjn2205.tif,00035047.tif,2011,0,0,0,06,02,18780,001102,0011,0470853,047,ORIGINAL,7,243,0,,N,1,2011-001102
6,24,MD,6,03,6,6,POOR MANS CANYON,6936,24,1800,2205,0853,3,1,2,2,3,1,1745,4670,4711,2,2,11,8,0,0,1,1,0,0,0,6,3752,7406,55,330,70,2,1,1,mdjn2205.tif,00035049.tif,2011,0,0,0,06,02,18780,001103,0011,0470853,047,ORIGINAL,7,245,0,,Y,2,2011-001103
6,24,MD,6,04,6,6,FINGERS,6936,24,1815,2205,0853,3,1,2,1,3,1,1750,3591,9996,2,1,5,7,0,0,1,0,1,0,0,3,3805,7440,27,120,98,2,1,1,mdjn2205.tif,00035051.tif,2011,0,0,0,06,02,18780,001104,0011,0470853,047,ORIGINAL,7,242,0,,Y,1,2011-001104
6,24,MD,6,01,6,6,WASHINGTON CANYON,6447,51,1801,2106,0039,8,1,1,2,2,1,1745,4711,9996,2,2,8,7,0,1,1,1,0,0,0,3,3727,7427,57,800,74,2,1,1,vajn2106.tif,00035058.tif,2011,0,1,0,06,01,18779,001301,0013,0010039,001,ORIGINAL,8,511,0,,Y,1,2011-001301
6,36,NY,6,01,6,CASTING,RACE POINT,6698,25,1450,2117,0279,18,3,1,2,1,1,1440,4180,4670,2,2,2,2,0,1,0,1,0,0,1,3,4204,7017,1,100,98,1,1,2,majn2117.tif,00035069.tif,2011,0,0,0,06,02,18780,001701,0017,0010279,001,ORIGINAL,2,317,0,,Y,2,2011-001701
6,10,DE,6,01,6,6,WILMINGTON CANYON,6478,10,1555,1202,1599,2,1,1,2,2,1,1551,4711,9996,2,2,7,6,0,1,1,1,0,0,0,3,3824,7327,65,600,72,2,1,1,dejn1202.tif,00035080.tif,2011,0,0,0,06,04,18782,002101,0021,0051599,005,ORIGINAL,6,108,0,,Y,1,2011-002101
6,10,DE,6,02,6,6,WILMINGTON CANYON,6478,10,1635,1202,1599,2,1,1,2,2,1,1625,4711,9996,2,2,8,5,0,1,1,1,0,0,0,4,3824,7327,70,600,73,2,1,1,dejn1202.tif,00035082.tif,2011,0,1,0,06,04,18782,002102,0021,0051599,005,ORIGINAL,6,111,0,,Y,1,2011-002102
6,10,DE,6,03,6,6,MASSEYS CANYON,6478,10,1705,1202,1599,2,1,1,2,2,1,1700,3551,9996,2,12,5,8,0,0,1,0,1,0,0,6,3825,7420,35,120,65,2,1,1,dejn1202.tif,00035084.tif,2011,0,1,0,06,04,18782,002103,0021,0051599,005,ORIGINAL,6,105,0,,Y,2,2011-002103
6,10,DE,6,04,6,6,BALTIMORE CANYON,6478,10,1730,1202,1599,2,1,1,2,2,1,1705,4711,9996,2,2,8,6,0,1,1,1,0,0,0,5,3814,7350,69,650,69,2,2,1,dejn1202.tif,00035086.tif,2011,0,1,0,06,04,18782,002104,0021,0051599,005,ORIGINAL,6,104,0,,Y,1,2011-002104
T500,10,DE,MAKO MANIA,05,6,6,MASSEYS CANYON,6478,10,1745,1202,1599,2,1,2,2,3,2,1715,3551,9996,1,12,4,8,0,0,1,0,1,0,0,6,3825,7420,35,120,65,1,1,1,dejn1202.tif,00035088.tif,2011,0,0,0,06,04,18782,002105,0021,0051599,005,ORIGINAL,6,779,0,,N,2,2011-002105
T500,10,DE,MAKO MANIA,06,6,6,HOT DOG,6478,10,1755,1202,1599,2,1,2,2,3,1,1750,3551,3531,1,2,3,8,0,0,1,0,1,0,0,3,3806,7417,35,130,98,2,1,1,dejn1202.tif,00035090.tif,2011,0,1,0,06,04,18782,002106,0021,0051599,005,ORIGINAL,6,778,0,,Y,2,2011-002106
6,10,DE,6,07,6,6,ELEPHANNT TRUNK,6478,10,1801,1202,1599,2,1,2,2,3,7,1755,3551,9996,2,2,4,6,0,0,1,0,1,0,0,3,3835,7405,35,112,70,2,1,1,dejn1202.tif,00035092.tif,2011,0,1,0,06,04,18782,002107,0021,0051599,005,ORIGINAL,6,106,0,,Y,2,2011-002107
6,10,DE,6,08,6,6,WILMINGTON CANYON,6478,10,1807,1202,1599,2,1,1,2,2,1,1800,7777,9996,2,12,6,8,0,1,1,1,0,0,0,3,3824,7327,65,200,71,2,1,1,dejn1202.tif,00035094.tif,2011,0,0,0,06,04,18782,002108,0021,0051599,005,ORIGINAL,6,109,0,,Y,2,2011-002108
6,10,DE,6,09,6,6,CHICKEN BONE,6478,10,1830,1202,1599,2,1,1,2,2,1,1815,4672,3551,2,2,6,7,0,1,1,1,0,0,0,4,3815,7428,35,180,68,1,1,1,dejn1202.tif,00035096.tif,2011,0,0,0,06,04,18782,002109,0021,0051599,005,ORIGINAL,6,110,0,,Y,2,2011-002109
6,10,DE,6,10,6,6,WILMINGTON CANYON,6478,10,1835,1202,1599,2,1,1,2,2,1,1830,4711,9996,2,2,7,8,0,1,1,1,0,0,0,5,3824,7327,75,720,76,1,1,1,dejn1202.tif,00035098.tif,2011,0,0,0,06,04,18782,002110,0021,0051599,005,ORIGINAL,6,107,0,,Y,2,2011-002110
6,10,DE,6,01,6,6,BALTIMORE CANYON,6783,10,1552,1101,1599,2,1,1,2,2,1,1542,4656,9996,2,2,10,15,0,1,1,1,1,0,0,4,3814,7350,60,400,73,2,1,1,dejn1101.tif,00035109.tif,2011,0,0,0,06,05,18783,002401,0024,0051599,005,ORIGINAL,6,93,0,,Y,1,2011-002401
6,10,DE,6,02,6,6,ELEPHANT TRUNK,6783,10,1600,1101,1599,2,1,1,2,2,1,1551,4711,9996,2,2,8,6,0,1,1,1,0,0,0,2,3835,7405,55,180,70,1,1,1,dejn1101.tif,00035111.tif,2011,0,0,0,06,05,18783,002402,0024,0051599,005,ORIGINAL,6,95,0,,Y,1,2011-002402
6,10,DE,6,03,6,6,HAMBONE,6783,10,1607,1101,1599,2,1,1,2,1,1,1601,4670,9996,2,2,7,6,0,0,1,1,1,0,0,4,3811,7424,40,120,69,1,1,1,dejn1101.tif,00035113.tif,2011,0,1,0,06,05,18783,002403,0024,0051599,005,ORIGINAL,6,97,0,,Y,1,2011-002403
6,24,MD,6,04,6,6,WILMINGTON CANYON,6783,10,1635,1101,1599,2,1,1,2,2,2,1630,4656,9996,2,2,6,4,0,1,1,1,0,0,0,4,3824,7327,75,600,71,2,1,1,dejn1101.tif,00035115.tif,2011,0,1,0,06,05,18783,002404,0024,0051599,005,ORIGINAL,6,96,0,,Y,2,2011-002404
6,10,DE,6,05,6,6,WILMINGTON CANYON,6783,10,1648,1101,1599,2,1,1,2,2,1,1630,4656,9996,2,2,9,6,0,1,1,1,0,0,0,5,3824,7327,58,240,70,2,2,1,dejn1101.tif,00035117.tif,2011,0,0,0,06,05,18783,002405,0024,0051599,005,ORIGINAL,6,94,0,,Y,1,2011-002405
6,10,DE,6,06,6,6,B BUOY,6783,10,1651,1101,1599,2,1,1,2,2,6,1600,3531,9996,2,12,7,9,0,1,1,1,1,0,0,2,9998,9998,10,90,98,2,1,2,dejn1101.tif,00035119.tif,2011,0,1,0,06,05,18783,002406,0024,0051599,005,ORIGINAL,6,99,0,,N,2,2011-002406
T500,10,DE,MAKO MANIA,07,6,6,HAMBONE,6783,10,1709,1101,1599,2,1,2,2,3,2,1703,3551,9996,1,1,4,8,0,0,1,0,1,0,0,6,3811,7424,40,120,69,1,1,2,dejn1101.tif,00035120.tif,2011,0,0,0,06,05,18783,002407,0024,0051599,005,ORIGINAL,6,777,0,,N,2,2011-002407
6,10,DE,6,08,6,6,WILMINGTON CANYON,6783,10,1728,1101,1599,2,1,1,2,2,1,1720,4711,9996,2,12,11,10,1,1,1,1,0,1,0,5,3824,7327,80,320,71,2,1,1,dejn1101.tif,00035121.tif,2011,0,0,0,06,05,18783,002408,0024,0051599,005,ORIGINAL,6,98,0,,Y,1,2011-002408
6,10,DE,6,09,6,6,WILMINGTON CANYON,6783,10,1750,1101,1599,2,1,1,2,3,2,1746,4711,9996,2,2,9,6,0,1,1,1,0,0,0,4,3824,7327,74,300,71,2,1,1,dejn1101.tif,00035123.tif,2011,0,0,0,06,05,18783,002409,0024,0051599,005,ORIGINAL,6,92,0,,N,1,2011-002409
6,25,MA,6,01,6,KITE FISHING,STELLWAGEN BANK,6583,25,1515,2119,0024,15,1,2,1,3,2,1500,4671,2695,2,2,2,6,1,0,0,0,0,0,1,7,4225,7025,20,100,52,1,1,1,majn2119.tif,00035142.tif,2011,0,1,0,06,03,18781,003101,0031,0090024,009,ORIGINAL,2,318,1,Q23;,Y,2,2011-003101
6,24,MD,6,01,6,6,WILMINGTON CANYON,7326,24,1645,2101,0938,7,1,2,1,3,1,1630,4711,9996,2,2,13,8,0,0,1,1,0,0,0,8,3824,7327,60,3600,69,2,1,1,mdjn2101.tif,00035148.tif,2011,0,0,0,06,03,18781,003301,0033,0470938,047,ORIGINAL,7,210,1,Q19;,Y,1,2011-003301
6,10,DE,6,02,6,6,WILMINGTON CANYON,7326,24,1830,2101,0938,7,1,1,2,2,1,1815,3551,4711,2,1,10,24,0,0,1,0,1,1,0,5,3727,7427,70,3000,72,2,1,1,mdjn2101.tif,00035150.tif,2011,0,1,0,06,03,18781,003302,0033,0470938,047,REVISED,7,212,1,Q11A;,N,1,2011-003302
6,24,MD,6,03,6,6,BALTIMORE CANYON,7326,24,1845,2101,0938,7,1,2,1,3,1,1830,4711,9996,2,2,8,7,0,1,1,1,0,0,0,6,3806,7349,65,1200,70,2,1,2,mdjn2101.tif,00035152.tif,2011,0,0,0,06,03,18781,003303,0033,0470938,047,ORIGINAL,7,211,0,,N,2,2011-003303
6,24,MD,6,01,6,6,HAMBONE,6783,24,1550,2107,0856,4,3,1,2,2,1,1535,4711,4656,2,2,5,2,0,1,0,1,0,0,0,3,3811,7424,40,130,69,2,1,2,mdjn2107.tif,00035155.tif,2011,0,0,0,06,03,18781,003401,0034,0470856,047,ORIGINAL,7,222,0,,Y,2,2011-003401
T500,37,NC,MAKO MANIA,02,6,6,HAMBONE,6783,24,1714,2107,0856,4,3,1,2,2,1,1706,3551,9996,1,2,4,8,0,0,1,0,1,0,0,4,3811,7424,40,140,69,2,1,1,mdjn2107.tif,00035156.tif,2011,0,0,0,06,03,18781,003402,0034,0470856,047,ORIGINAL,7,787,0,,Y,2,2011-003402
T500,51,VA,MAKO MANIA,03,6,6,MASSEYS CANYON,6783,24,1742,2107,0856,4,3,1,2,2,7,1712,3551,9996,1,12,6,8,0,1,1,1,1,0,0,4,3825,7420,35,130,68,2,1,1,mdjn2107.tif,00035158.tif,2011,1,1,0,06,03,18781,003403,0034,0470856,047,ORIGINAL,7,786,0,,Y,2,2011-003403
T500,24,MD,MAKO MANIA,01,6,6,20 MILE LINE,6936,24,1710,2201,0853,3,1,2,2,3,2,1630,3591,9996,1,1,4,8,0,0,1,0,1,0,0,4,9998,9998,20,150,71,2,1,1,mdjn2201.tif,00035162.tif,2011,0,0,0,06,03,18781,003501,0035,0470853,047,ORIGINAL,7,790,0,,N,2,2011-003501
T500,24,MD,MAKO MANIA,02,6,6,WASHINGTON CANYON,6936,24,1900,2201,0853,3,1,2,1,3,1,1750,3591,9996,1,2,3,7,0,0,1,0,1,0,0,4,3727,7427,40,600,70,2,1,1,mdjn2201.tif,00035164.tif,2011,0,0,0,06,03,18781,003502,0035,0470853,047,ORIGINAL,7,789,0,,Y,1,2011-003502
T500,24,MD,MAKO MANIA,03,6,6,TEA CUP,6936,24,1920,2201,0853,3,1,2,1,3,2,1910,3551,9996,1,2,3,8,0,0,1,0,1,0,0,5,3821,7410,47,180,71,2,1,1,mdjn2201.tif,00035166.tif,2011,0,0,0,06,03,18781,003503,0035,0470853,047,ORIGINAL,7,788,0,,N,1,2011-003503
6,36,NY,6,01,6,6,CHICKEN CANYON,6855,36,1729,1101,0213,1,1,1,2,2,1,1600,4678,4677,2,2,8,5,0,1,0,1,0,0,0,3,3952,7303,60,240,62,2,1,1,nyjn1101.tif,00035184.tif,2011,0,0,0,06,04,18782,004001,0040,0590213,059,ORIGINAL,4,404,0,,Y,2,2011-004001
6,36,NY,6,02,6,6,HUDSON CANYON,6855,36,1902,1101,0624,1,1,1,2,2,1,1815,4676,4678,2,2,5,7,0,1,1,1,0,0,0,4,3938,7224,85,800,65,2,1,1,nyjn1101.tif,00035186.tif,2011,0,0,0,06,04,18782,004002,0040,0590624,059,ORIGINAL,4,403,0,,Y,2,2011-004002
T500,24,MD,MAKO MANIA,01,6,6,FINGERS,6447,24,1603,1201,0853,3,1,1,2,2,1,1550,3551,3531,1,1,4,8,0,0,1,0,1,0,0,5,3805,7440,28,137,72,2,1,1,mdjn1201.tif,00035195.tif,2011,0,0,0,06,05,18783,004301,0043,0470853,047,ORIGINAL,7,785,0,,Y,2,2011-004301
T500,24,MD,MAKO MANIA,02,6,6,FINGERS,6447,24,1616,1201,0853,3,1,1,2,2,1,1600,3551,9996,1,2,3,8,0,0,1,0,1,0,0,6,3812,7437,24,120,67,2,1,1,mdjn1201.tif,00035197.tif,2011,0,0,0,06,05,18783,004302,0043,0470853,047,ORIGINAL,7,780,0,,Y,2,2011-004302
T500,10,DE,MAKO MANIA,03,6,6,MASSEYS CANYON,6447,24,1643,1201,0853,3,1,2,1,3,2,1630,3551,9996,1,2,3,8,0,0,1,0,1,0,0,4,3825,7420,31,168,71,2,2,2,mdjn1201.tif,00035199.tif,2011,0,0,0,06,05,18783,004303,0043,0470853,047,ORIGINAL,7,781,0,,N,2,2011-004303
T500,24,MD,MAKO MANIA,04,6,6,HOT DOG,6447,24,1721,1201,0853,3,1,2,1,3,7,1715,3551,9996,1,2,5,8,0,0,1,0,1,0,0,6,3806,7417,47,195,68,2,2,2,mdjn1201.tif,00035200.tif,2011,0,1,0,06,05,18783,004304,0043,0470853,047,ORIGINAL,7,783,0,,N,2,2011-004304
6,24,MD,6,05,6,6,SAUSAGES,6447,24,1728,1201,0853,3,1,2,2,3,1,1720,3591,9996,2,12,6,8,0,0,1,0,1,0,0,6,3759,7433,32,138,70,2,2,1,mdjn1201.tif,00035201.tif,2011,0,0,0,06,05,18783,004305,0043,0470853,047,ORIGINAL,7,207,0,,Y,2,2011-004305
T500,24,MD,MAKO MANIA,06,6,6,ELEPHANT TRUNK,6447,24,1738,1201,0853,3,1,2,1,3,1,1700,3551,9996,1,2,3,8,0,0,1,0,1,0,0,5,3835,7405,48,192,71,2,2,1,mdjn1201.tif,00035203.tif,2011,0,0,0,06,05,18783,004306,0043,0470853,047,ORIGINAL,7,784,0,,N,2,2011-004306
T500,24,MD,MAKO MANIA,07,6,6,TEA CUP,6447,24,1745,1201,0853,3,1,2,1,3,7,1700,3551,9996,1,2,3,8,0,0,1,0,1,0,0,5,3821,7410,45,216,72,2,2,1,mdjn1201.tif,00035205.tif,2011,0,1,0,06,05,18783,004307,0043,0470853,047,ORIGINAL,7,782,0,,Y,1,2011-004307
6,24,MD,6,08,6,6,FINGERS,6447,24,1803,1201,0853,3,1,2,1,3,1,1720,3591,9996,2,1,6,7,0,0,1,0,1,0,0,2,3805,7440,27,127,98,2,1,1,mdjn1201.tif,00035207.tif,2011,0,0,0,06,05,18783,004308,0043,0470853,047,ORIGINAL,7,206,0,,Y,2,2011-004308
6,24,MD,6,09,6,6,BALTIMORE CANYON,6447,24,1816,1201,0853,3,1,2,1,3,1,1700,4711,9996,2,2,8,8,0,1,1,1,0,0,0,6,3820,7345,55,420,72,2,1,1,mdjn1201.tif,00035209.tif,2011,0,1,0,06,05,18783,004309,0043,0470853,047,ORIGINAL,7,209,0,,Y,1,2011-004309
6,51,VA,6,10,6,6,NORFOLK CANYON,6447,24,1849,1201,0853,3,1,1,2,3,1,1730,7777,9996,2,2,9,48,0,1,1,1,1,0,0,3,3705,7435,80,6000,80,2,2,1,mdjn1201.tif,00035211.tif,2011,0,0,0,06,05,18783,004310,0043,0470853,047,ORIGINAL,7,208,1,Q20;,Y,1,2011-004310
6,36,NY,6,01,6,6,32M SSE MONTAUK,6982,36,1630,1103,0037,5,1,2,1,3,1,1625,3591,9996,2,12,2,5,0,0,1,0,1,0,0,2,9998,9998,32,212,60,2,1,1,nyjn1103.tif,00035216.tif,2011,0,0,0,06,04,18782,004401,0044,1030037,103,ORIGINAL,4,405,0,,Y,2,2011-004401
6,36,NY,6,02,6,6,10ME TAIL FISH,6982,36,1720,1103,0037,5,1,1,2,2,2,1710,4711,9996,2,2,8,5,0,1,0,1,0,0,0,4,9998,9998,85,600,68,2,1,1,nyjn1103.tif,00035218.tif,2011,0,0,0,06,04,18782,004402,0044,1030037,103,ORIGINAL,4,406,0,,Y,2,2011-004402
6,36,NY,6,01,6,6,COIMBRA,6858,36,1600,1107,0175,3,1,1,2,1,1,1430,3551,3531,2,2,2,4,0,0,1,0,1,0,0,2,4024,7222,30,185,60,2,1,1,nyjn1107.tif,00035227.tif,2011,0,0,0,06,04,18782,004601,0046,1030175,103,ORIGINAL,4,407,0,,Y,2,2011-004601
6,51,VA,6,01,6,6,WASHINGTON CANYON,6778,51,1635,1101,0025,7,3,1,2,2,2,1629,4656,1050,2,2,10,7,0,0,1,1,0,0,0,4,3727,7427,60,1200,69,2,1,1,vajn1101.tif,00035241.tif,2011,0,0,0,06,04,18782,005001,0050,0010025,001,ORIGINAL,8,428,0,,Y,2,2011-005001
6,51,VA,6,02,6,6,100 FATHOM,6778,51,1656,1101,0024,7,1,2,1,3,2,1640,4711,4678,2,2,10,7,0,1,1,1,0,0,0,6,9998,9998,57,600,69,2,1,2,vajn1101.tif,00035243.tif,2011,1,1,0,06,04,18782,005002,0050,0010024,001,ORIGINAL,8,425,0,,Y,2,2011-005002
6,51,VA,6,03,6,6,WASHINGTON CANYON,6778,51,1735,1101,0025,7,3,1,2,2,2,1700,4711,4678,2,2,7,8,0,1,1,1,0,0,0,4,3727,7427,55,1000,73,2,1,2,vajn1101.tif,00035244.tif,2011,0,0,0,06,04,18782,005003,0050,0010025,001,ORIGINAL,8,429,0,,Y,2,2011-005003
6,24,MD,6,04,6,6,WASHINGTON CANYON,6778,51,1850,1101,0025,7,3,1,2,2,2,1835,4678,4711,2,2,5,6,0,1,0,1,0,0,0,3,3727,7427,55,1000,68,2,1,2,vajn1101.tif,00035245.tif,2011,0,0,0,06,04,18782,005004,0050,0010025,001,ORIGINAL,8,427,0,,Y,2,2011-005004
6,51,VA,6,05,6,6,NORFOLK CANYON,6778,51,1904,1101,0025,7,1,2,2,3,1,1830,4711,4678,2,2,11,8,1,1,1,1,0,0,0,4,3705,7435,55,330,72,1,1,1,vajn1101.tif,00035246.tif,2011,0,0,0,06,04,18782,005005,0050,0010025,001,ORIGINAL,8,426,0,,Y,2,2011-005005
6,10,DE,6,06,6,DRIFTING,THE FINGERS,6778,51,1915,1101,0025,7,3,1,2,2,2,1900,3551,4678,2,12,4,7,0,0,1,0,0,0,1,3,3700,7510,34,140,72,2,1,2,vajn1101.tif,00035248.tif,2011,0,0,0,06,04,18782,005006,0050,0010025,001,ORIGINAL,8,430,0,,N,2,2011-005006
6,51,VA,6,01,6,6,NORFOLK CANYON,6778,51,1750,1102,0024,7,1,1,2,2,2,1738,4711,5250,2,2,9,6,0,1,1,1,0,0,0,9,3705,7435,46,100,71,1,1,1,vajn1102.tif,00035251.tif,2011,0,0,0,06,05,18783,005101,0051,0010024,001,ORIGINAL,8,431,1,Q23;,Y,1,2011-005101
6,37,NC,6,01,6,6,SOUTH TOWER,7393,51,9997,1203,0088,3,1,2,1,3,7,9997,570,1050,2,1,2,6,1,0,0,1,0,0,0,2,3615,7515,17,102,75,1,1,1,vajn1203.tif,00035255.tif,2011,0,1,0,06,05,18783,005201,0052,8100088,810,ORIGINAL,8,478,0,,Y,2,2011-005201
6,51,VA,6,02,6,6,South Tower,7393,51,1746,1203,0088,3,1,2,1,2,1,1746,30,2171,2,12,7,8,1,0,1,1,0,0,0,8,3615,7515,66,650,72,2,1,1,vajn1203.tif,00035257.tif,2011,0,1,0,06,05,18783,005202,0052,8100088,810,ORIGINAL,8,477,0,,Y,1,2011-005202
6,51,VA,6,03,6,6,CHESAPEAKE TOWER,7393,51,1940,1203,0438,3,3,1,2,2,7,1925,1050,9996,2,2,3,12,0,0,1,1,0,0,0,4,3655,7545,35,110,72,2,1,1,vajn1203.tif,00035259.tif,2011,0,1,0,06,05,18783,005203,0052,8100438,810,ORIGINAL,8,479,0,,Y,2,2011-005203
6,10,DE,6,01,6,6,HAMBONE,6447,10,1656,2104,1599,2,1,1,2,2,7,1650,3551,9996,2,1,3,5,0,0,1,0,1,0,0,2,3811,7424,35,120,69,2,1,1,dejn2104.tif,00035267.tif,2011,0,1,0,06,06,18784,005501,0055,0051599,005,ORIGINAL,6,129,0,,Y,2,2011-005501
6,10,DE,6,02,6,6,SPENCER CANYON,6447,10,1747,2104,1599,2,1,1,2,2,1,1740,4711,3551,2,12,9,24,0,1,1,1,1,0,0,4,3837,7312,90,3000,74,1,2,1,dejn2104.tif,00035269.tif,2011,1,0,0,06,06,18784,005502,0055,0051599,005,ORIGINAL,6,128,0,,Y,2,2011-005502
6,10,DE,6,03,6,6,BALTIMORE CANYON,6447,10,1759,2104,1599,2,1,1,2,2,1,1745,4711,1050,2,2,5,8,0,1,1,1,0,0,0,4,3814,7350,65,1500,76,2,1,1,dejn2104.tif,00035271.tif,2011,0,0,0,06,06,18784,005503,0055,0051599,005,ORIGINAL,6,130,0,,Y,2,2011-005503
6,10,DE,6,04,6,6,WILMINGTON CANYON,6447,10,1826,2104,1599,2,1,1,2,2,1,1800,4711,3551,2,2,8,8,0,1,1,1,1,0,0,5,3824,7327,71,600,72,2,1,1,dejn2104.tif,00035273.tif,2011,0,0,0,06,06,18784,005504,0055,0051599,005,ORIGINAL,6,127,0,,Y,2,2011-005504
6,10,DE,6,05,6,6,7,6447,10,1837,2104,1599,2,1,1,2,8,6,1815,4672,4711,2,2,8,6,0,1,1,1,0,1,0,5,9998,9998,48,213,74,1,1,1,dejn2104.tif,00035275.tif,2011,0,1,0,06,06,18784,005505,0055,0051599,005,ORIGINAL,6,131,0,,N,1,2011-005505
6,25,MA,6,01,6,6,STELLWAGEN S,6634,25,1310,1102,0218,8,1,1,2,2,2,1300,4671,4679,2,2,4,8,0,1,0,1,0,0,0,5,4210,7015,8,120,98,2,1,2,majn1102.tif,00035286.tif,2011,0,1,0,06,05,18783,005601,0056,0230218,023,ORIGINAL,2,250,0,,Y,2,2011-005601
6,25,MA,6,02,6,6,STELLWAGEN S,6634,25,1330,1102,0217,8,3,1,2,2,2,1320,4678,4679,2,2,3,5,0,1,0,1,0,0,0,2,4210,7015,6,150,53,2,1,1,majn1102.tif,00035287.tif,2011,0,1,0,06,05,18783,005602,0056,0230217,023,ORIGINAL,2,253,0,,Y,2,2011-005602
6,25,MA,6,03,6,6,STELLWAGEN S,6634,25,1420,1102,0218,8,1,2,2,3,2,1400,4671,4679,2,12,3,6,1,1,0,1,0,0,0,2,4210,7015,10,170,98,2,1,1,majn1102.tif,00035289.tif,2011,0,0,0,06,05,18783,005603,0056,0230218,023,ORIGINAL,2,251,0,,Y,2,2011-005603
6,25,MA,6,04,6,LIVE LINE,STELLWAGEN S,6634,25,1430,1102,0217,8,3,1,2,2,1,1420,4671,4679,2,2,2,10,1,0,1,0,0,0,1,3,4210,7015,10,350,51,1,1,2,majn1102.tif,00035291.tif,2011,0,0,0,06,05,18783,005604,0056,0230217,023,ORIGINAL,2,254,0,,Y,2,2011-005604
6,09,CT,6,05,6,6,STELLWAGEN S,6634,25,1500,1102,0217,8,3,1,2,2,2,1430,4678,4679,2,2,4,8,0,1,0,1,0,0,0,3,4210,7015,10,120,98,2,1,2,majn1102.tif,00035292.tif,2011,0,0,0,06,05,18783,005605,0056,0230217,023,ORIGINAL,2,252,0,,Y,2,2011-005605
6,25,MA,6,06,6,LIVE LINE,STELLWAGEN S,6634,25,1605,1102,0217,8,3,1,2,1,6,1540,4671,4679,2,2,3,6,1,1,0,1,0,0,1,4,4210,7015,7,130,55,1,1,1,majn1102.tif,00035293.tif,2011,0,1,0,06,05,18783,005606,0056,0230217,023,ORIGINAL,2,255,0,,N,2,2011-005606
6,34,NJ,6,01,6,6,LORI DAWN,6708,34,1615,1201,0385,3,1,1,2,2,1,1600,3551,9996,2,2,4,6,0,0,1,0,1,0,0,4,3839,7417,33,130,66,2,1,1,njjn1201.tif,00035300.tif,2011,0,0,0,06,04,18782,006101,0061,0090385,009,ORIGINAL,5,359,0,,Y,2,2011-006101
6,34,NJ,6,02,6,6,WILMINGTON CANYON,6708,34,1655,1201,0062,3,1,1,2,2,1,1635,4711,9996,2,2,9,8,0,0,1,1,0,0,0,5,3824,7327,72,500,71,2,1,1,njjn1201.tif,00035302.tif,2011,0,0,0,06,04,18782,006102,0061,0090062,009,ORIGINAL,5,360,0,,Y,1,2011-006102
6,34,NJ,6,03,6,6,TEA CUP,6708,34,1809,1201,0062,3,1,1,2,2,1,1730,3551,9996,2,2,4,8,0,0,1,0,1,0,0,5,3821,7410,47,164,69,2,2,1,njjn1201.tif,00035305.tif,2011,0,1,0,06,04,18782,006103,0061,0090062,009,ORIGINAL,5,357,0,,Y,1,2011-006103
6,34,NJ,6,04,6,6,20 F 28 MILE,6708,34,1905,1201,0385,3,1,1,2,3,2,1830,3551,9996,2,2,4,8,0,0,1,0,1,1,0,3,3900,7405,35,100,67,2,1,1,njjn1201.tif,00035307.tif,2011,0,0,0,06,04,18782,006104,0061,0090385,009,ORIGINAL,5,358,0,,N,1,2011-006104
6,25,MA,6,01,6,DRIFTING,STELLWAGEN BANK,7381,25,1500,2106,0217,8,3,1,2,2,2,1500,4677,4678,2,1,4,5,1,0,0,0,0,0,1,3,4216,7017,6,100,98,2,1,2,majn2106.tif,00035327.tif,2011,0,1,0,06,07,18785,006701,0067,0230217,023,ORIGINAL,2,316,0,,Y,2,2011-006701
6,25,MA,6,02,6,CASTING,CAPE COD BAY N,7381,25,1450,2106,0784,8,1,2,1,3,1,1450,4678,4671,2,12,4,6,0,1,0,0,0,0,1,4,4200,7020,1,100,55,2,1,2,majn2106.tif,00035328.tif,2011,0,1,0,06,07,18785,006702,0067,0230784,023,ORIGINAL,2,315,0,,Y,2,2011-006702
