tracker,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,alive,othlp,species,batch,row,kept,observe,dead,sell,weighed,filestat,c_index,cerrflag,cprobfld,id
06,6757,2,1,2011,07,23,1030342,0,0,36,0,1115,1,nyjl1115.tif,00039515.tif,0,YFT,4711,0603,2,2,2,0,0,2,ORIGINAL,1033,0,,2011-060303
06,6757,2,1,2011,07,23,1030564,0,0,36,0,1115,2,nyjl1115.tif,00039517.tif,1,SKIPJACK TUNA,4661,0603,2,0,0,0,0,0,ORIGINAL,1034,0,,2011-060304
06,6757,2,1,2011,07,23,1030564,0,0,36,0,1115,2,nyjl1115.tif,00039517.tif,1,BFT YOUNG SCHOO,4673,0603,1,0,0,0,0,0,ORIGINAL,1035,0,,2011-060304
06,6757,2,1,2011,07,23,1030564,0,0,36,0,1115,1,nyjl1115.tif,00039519.tif,5,BFT SCHOOL,4677,0603,2,1,1,0,0,0,ORIGINAL,1036,0,,2011-060305
06,6757,2,1,2011,07,23,1030564,0,0,36,0,1115,1,nyjl1115.tif,00039519.tif,2,YFT,4711,0603,1,3,2,0,0,0,ORIGINAL,1037,0,,2011-060305
06,6757,2,1,2011,07,23,1030564,0,0,36,0,1115,2,nyjl1115.tif,00039521.tif,3,BLUE SHARK,4931,0603,1,0,0,0,0,0,ORIGINAL,1038,0,,2011-060306
06,6757,2,1,2011,07,24,1030564,0,0,36,0,1210,2,nyjl1210.tif,00039503.tif,8,SKIPJACK TUNA,4661,0605,2,2,0,0,0,0,ORIGINAL,1039,0,,2011-060501
06,6757,2,1,2011,07,24,1030564,0,0,36,0,1210,2,nyjl1210.tif,00039503.tif,3,YFT,4711,0605,1,3,3,0,0,0,ORIGINAL,1040,0,,2011-060501
06,6757,2,1,2011,07,24,1039001,0,0,36,0,1210,2,nyjl1210.tif,00039505.tif,0,DOLPHIN,1050,0605,1,2,0,0,0,0,ORIGINAL,1041,0,,2011-060502
06,6757,2,1,2011,07,21,1030564,0,0,36,0,2104,2,nyjl2104.tif,00039527.tif,1,BLUE MARLIN,2171,0606,1,0,0,0,0,0,ORIGINAL,1042,0,,2011-060601
06,6757,2,1,2011,07,21,1030564,0,0,36,0,2104,2,nyjl2104.tif,00039527.tif,10,YFT,4711,0606,2,5,0,0,0,0,ORIGINAL,1043,0,,2011-060601
06,6757,2,4,2011,07,30,1030373,0,0,36,0,1117,1,nyjl1117.tif,00039931.tif,0,DOLPHIN,1050,0664,1,1,1,0,0,1,ORIGINAL,1044,0,,2011-066401
06,6757,2,4,2011,07,30,1030373,0,0,36,0,1117,1,nyjl1117.tif,00039931.tif,0,YFT,4711,0664,2,3,0,0,0,0,ORIGINAL,1045,0,,2011-066401
06,6757,2,4,2011,07,30,1030373,0,0,36,0,1117,1,nyjl1117.tif,00039933.tif,0,BLUEFISH,230,0664,4,4,0,0,0,0,ORIGINAL,1046,0,,2011-066402
06,6757,2,4,2011,07,30,1030373,0,0,36,0,1117,1,nyjl1117.tif,00039933.tif,0,DOLPHIN,1050,0664,2,1,0,0,0,0,ORIGINAL,1047,0,,2011-066402
06,6757,2,4,2011,07,30,1030373,0,0,36,0,1117,1,nyjl1117.tif,00039933.tif,0,SHORTFIN MAKO S,3551,0664,1,1,1,0,0,1,ORIGINAL,1048,0,,2011-066402
06,6757,2,4,2011,07,30,1030373,0,0,36,0,1117,1,nyjl1117.tif,00039933.tif,1,HAMMERHEAD SHAR,4950,0664,3,0,0,0,0,0,ORIGINAL,1049,0,,2011-066402
06,6757,2,4,2011,07,30,1030373,0,0,36,0,1117,1,nyjl1117.tif,00039935.tif,0,DOLPHIN,1050,0664,2,1,1,0,0,0,ORIGINAL,1050,0,,2011-066403
06,6757,2,4,2011,07,30,1030373,0,0,36,0,1117,1,nyjl1117.tif,00039935.tif,0,YFT,4711,0664,1,1,1,0,0,1,ORIGINAL,1051,0,,2011-066403
06,6757,2,4,2011,07,30,1030373,0,0,36,0,1117,1,nyjl1117.tif,00039937.tif,2,DOLPHIN,1050,0664,2,0,0,0,0,0,ORIGINAL,1052,0,,2011-066404
06,6757,2,4,2011,07,30,1030373,0,0,36,0,1117,1,nyjl1117.tif,00039937.tif,0,YFT,4711,0664,1,4,3,0,0,3,ORIGINAL,1053,0,,2011-066404
06,6757,2,1,2011,07,28,1030473,0,0,36,0,2114,1,nyjl2114.tif,00040139.tif,0,BFT SCHOOL,4677,0667,2,1,1,0,0,0,ORIGINAL,1054,0,,2011-066701
06,6757,2,1,2011,07,28,1030473,0,0,36,0,2114,1,nyjl2114.tif,00040139.tif,0,YFT,4711,0667,1,2,2,0,0,0,ORIGINAL,1055,0,,2011-066701
06,6757,2,1,2011,07,28,1030564,0,0,36,0,2114,2,nyjl2114.tif,00040141.tif,0,YFT,4711,0667,1,4,0,0,0,0,ORIGINAL,1056,0,,2011-066702
06,6757,2,2,2011,07,28,1030564,1,0,36,0,2114,2,nyjl2114.tif,00040143.tif,0,YFT,4711,0667,1,1,0,0,0,0,ORIGINAL,1057,0,,2011-066703
06,6757,2,2,2011,07,28,1030564,1,0,36,0,2114,2,nyjl2114.tif,00040143.tif,1,SANDBAR SHARK,4821,0667,2,0,0,0,0,0,ORIGINAL,1058,0,,2011-066703
06,6757,2,1,2011,07,28,1030473,0,0,36,0,2114,1,nyjl2114.tif,00040145.tif,0,YFT,4711,0667,1,2,2,0,0,0,ORIGINAL,1059,0,,2011-066704
06,6757,2,1,2011,07,31,1039001,0,0,36,0,1121,2,nyjl1121.tif,00040151.tif,2,YFT,4711,0684,1,6,0,0,0,0,ORIGINAL,1060,0,,2011-068401
06,6757,2,1,2011,07,31,1031780,0,0,36,0,1121,1,nyjl1121.tif,00040153.tif,1,BLUE MARLIN,2171,0684,2,0,0,0,0,0,ORIGINAL,1061,0,,2011-068402
06,6757,2,1,2011,07,31,1031780,0,0,36,0,1121,1,nyjl1121.tif,00040153.tif,0,SHORTFIN MAKO S,3551,0684,1,1,1,0,0,0,ORIGINAL,1062,0,,2011-068402
06,6757,2,1,2011,07,31,1030564,1,0,36,0,1121,1,nyjl1121.tif,00040155.tif,0,YFT,4711,0684,1,1,1,0,0,0,ORIGINAL,1063,0,,2011-068403
06,6757,2,1,2011,07,31,1030564,0,0,36,0,1121,2,nyjl1121.tif,00040157.tif,0,YFT,4711,0684,1,1,0,1,0,0,ORIGINAL,1064,1,DEAD;,2011-068404
06,6757,2,1,2011,07,31,1030564,0,0,36,0,1121,1,nyjl1121.tif,00040162.tif,0,DOLPHIN,1050,0684,1,1,1,0,0,0,ORIGINAL,1065,0,,2011-068408
06,6757,2,1,2011,07,31,1030564,0,0,36,0,1121,1,nyjl1121.tif,00040162.tif,0,GOLDEN TILEFISH,4467,0684,2,35,0,0,0,0,ORIGINAL,1066,1,CAUGHT OUT OF AREA;RARE OR ILLEGAL SPECIES KEPT;,2011-068408
06,6757,2,4,2011,07,31,1030373,0,0,36,0,1121,1,nyjl1121.tif,00040164.tif,1,SHORTFIN MAKO S,3551,0684,1,1,1,0,0,0,ORIGINAL,1067,0,,2011-068409
06,6757,2,4,2011,07,31,1030373,0,0,36,0,1121,1,nyjl1121.tif,00040164.tif,4,BLUE SHARK,4931,0684,2,0,0,0,0,0,ORIGINAL,1068,0,,2011-068409
06,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040166.tif,0,DOLPHIN,1050,0684,2,1,1,0,0,1,ORIGINAL,1069,0,,2011-068410
06,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040166.tif,6,YFT,4711,0684,1,3,3,0,0,3,ORIGINAL,1070,0,,2011-068410
06,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040168.tif,2,WHITE MARLIN,2161,0684,2,0,0,0,0,0,ORIGINAL,1071,0,,2011-068411
06,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040168.tif,0,YFT,4711,0684,1,1,1,0,0,1,ORIGINAL,1072,0,,2011-068411
06,6757,2,4,2011,07,31,1030373,1,0,36,1,1121,1,nyjl1121.tif,00040170.tif,1,WHITE MARLIN,2161,0684,3,0,0,0,0,0,ORIGINAL,1073,0,,2011-068412
06,6757,2,4,2011,07,31,1030373,1,0,36,1,1121,1,nyjl1121.tif,00040170.tif,1,BLUE MARLIN,2171,0684,4,0,0,0,0,0,ORIGINAL,1074,0,,2011-068412
06,6757,2,4,2011,07,31,1030373,1,0,36,1,1121,1,nyjl1121.tif,00040170.tif,2,SHORTFIN MAKO S,3551,0684,2,0,0,0,0,0,ORIGINAL,1075,0,,2011-068412
06,6757,2,4,2011,07,31,1030373,1,0,36,1,1121,1,nyjl1121.tif,00040170.tif,0,YFT,4711,0684,1,8,4,0,0,4,ORIGINAL,1076,0,,2011-068412
06,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040172.tif,0,YFT,4711,0684,1,2,2,0,0,2,ORIGINAL,1077,0,,2011-068413
06,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040174.tif,0,DOLPHIN,1050,0684,2,3,3,0,0,3,ORIGINAL,1078,0,,2011-068414
06,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040174.tif,0,YFT,4711,0684,1,2,2,0,0,2,ORIGINAL,1079,0,,2011-068414
06,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040176.tif,0,DOLPHIN,1050,0684,3,1,0,0,0,0,ORIGINAL,1080,0,,2011-068415
06,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040176.tif,5,WHITE MARLIN,2161,0684,2,0,0,0,0,0,ORIGINAL,1081,0,,2011-068415
06,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040176.tif,1,BLUE MARLIN,2171,0684,4,0,0,0,0,0,ORIGINAL,1082,0,,2011-068415
06,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040176.tif,0,YFT,4711,0684,1,3,3,0,0,3,ORIGINAL,1083,0,,2011-068415
06,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040178.tif,0,DOLPHIN,1050,0684,3,1,0,0,0,0,ORIGINAL,1084,0,,2011-068416
06,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040178.tif,0,ALBACORE TUNA,4701,0684,1,1,1,0,0,1,ORIGINAL,1085,0,,2011-068416
06,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040178.tif,0,YFT,4711,0684,2,9,4,0,0,4,ORIGINAL,1086,0,,2011-068416
06,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040180.tif,0,DOLPHIN,1050,0684,2,1,0,0,0,0,ORIGINAL,1087,0,,2011-068417
06,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040180.tif,0,YFT,4711,0684,1,2,1,0,0,1,ORIGINAL,1088,0,,2011-068417
06,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040182.tif,0,SWORDFISH,4328,0684,2,1,1,0,0,1,ORIGINAL,1089,0,,2011-068418
06,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040182.tif,0,YFT,4711,0684,1,1,1,0,0,1,ORIGINAL,1090,0,,2011-068418
06,6757,2,1,2011,07,31,1039001,0,0,36,1,1121,1,nyjl1121.tif,00040184.tif,1,BFT SCHOOL,4677,0684,2,1,1,0,0,0,ORIGINAL,1091,0,,2011-068419
06,6757,2,1,2011,07,31,1039001,0,0,36,1,1121,1,nyjl1121.tif,00040184.tif,0,YFT,4711,0684,1,9,2,0,0,0,ORIGINAL,1092,0,,2011-068419
06,6757,2,1,2011,07,31,1030564,0,0,36,2,1121,2,nyjl1121.tif,00040186.tif,0,YFT,4711,0684,1,2,0,0,0,0,ORIGINAL,1093,0,,2011-068420
06,6757,2,1,2011,07,31,1031780,0,0,36,2,1121,1,nyjl1121.tif,00040188.tif,0,DOLPHIN,1050,0684,1,3,3,0,0,0,ORIGINAL,1094,0,,2011-068421
06,6757,2,1,2011,07,31,1031780,0,0,36,2,1121,1,nyjl1121.tif,00040188.tif,2,SHORTFIN MAKO S,3551,0684,2,0,0,0,0,0,ORIGINAL,1095,0,,2011-068421
05,6835,4,1,2011,07,16,1030146,0,0,36,0,1113,2,nyjl1113.tif,00038959.tif,1,SHORTFIN MAKO S,3551,0527,1,1,0,0,0,0,ORIGINAL,1096,0,,2011-052701
05,6835,4,1,2011,07,16,1030146,0,0,36,0,1113,2,nyjl1113.tif,00038959.tif,4,BLUE SHARK,4931,0527,2,0,0,0,0,0,ORIGINAL,1097,0,,2011-052701
05,6835,4,1,2011,07,16,1030146,0,0,36,0,1113,2,nyjl1113.tif,00038961.tif,7,BLUE SHARK,4931,0527,1,0,0,0,0,0,ORIGINAL,1098,0,,2011-052702
05,6835,4,1,2011,07,16,1030134,0,0,36,0,1113,2,nyjl1113.tif,00038963.tif,0,YFT,4711,0527,1,5,0,0,0,0,ORIGINAL,1099,0,,2011-052703
05,6835,4,1,2011,07,16,1030135,0,0,36,0,1113,2,nyjl1113.tif,00038965.tif,0,SHORTFIN MAKO S,3551,0527,2,1,0,0,0,0,ORIGINAL,1100,0,,2011-052704
05,6835,4,1,2011,07,16,1030135,0,0,36,0,1113,2,nyjl1113.tif,00038965.tif,30,BLUE SHARK,4931,0527,1,0,0,0,0,0,ORIGINAL,1101,0,,2011-052704
05,6835,4,1,2011,07,16,1030135,0,0,36,0,1113,2,nyjl1113.tif,00038967.tif,4,SHORTFIN MAKO S,3551,0527,1,0,0,0,0,0,ORIGINAL,1102,0,,2011-052705
05,6835,4,1,2011,07,16,1030135,0,0,36,0,1113,2,nyjl1113.tif,00038967.tif,14,BLUE SHARK,4931,0527,2,0,0,0,0,0,ORIGINAL,1103,0,,2011-052705
05,6835,4,1,2011,07,16,1030085,0,1,36,0,1113,1,nyjl1113.tif,00038969.tif,0,COMMON THRESHER,3531,0527,2,1,1,0,0,0,ORIGINAL,1104,0,,2011-052706
05,6835,4,1,2011,07,16,1030085,0,1,36,0,1113,1,nyjl1113.tif,00038969.tif,1,BLUE SHARK,4931,0527,1,0,0,0,0,0,ORIGINAL,1105,0,,2011-052706
05,6835,4,1,2011,07,16,1030085,0,0,36,0,1113,2,nyjl1113.tif,00038971.tif,0,BIGEYE TUNA,4691,0527,1,1,1,0,0,0,ORIGINAL,1106,0,,2011-052707
05,6835,4,1,2011,07,16,1030085,0,0,36,0,1113,2,nyjl1113.tif,00038971.tif,0,YFT,4711,0527,2,1,0,0,0,0,ORIGINAL,1107,0,,2011-052707
05,6835,4,1,2011,07,16,1030085,1,0,36,0,1113,2,nyjl1113.tif,00038973.tif,1,SHORTFIN MAKO S,3551,0527,2,0,0,0,0,0,ORIGINAL,1108,0,,2011-052708
05,6835,4,1,2011,07,16,1030085,1,0,36,0,1113,2,nyjl1113.tif,00038973.tif,8,BLUE SHARK,4931,0527,1,0,0,0,0,0,ORIGINAL,1109,0,,2011-052708
05,6835,4,1,2011,07,16,1030085,0,0,36,0,1113,2,nyjl1113.tif,00038975.tif,2,SHORTFIN MAKO S,3551,0527,2,0,0,0,0,0,ORIGINAL,1110,0,,2011-052709
05,6835,4,1,2011,07,16,1030085,0,0,36,0,1113,2,nyjl1113.tif,00038975.tif,1,BLUE SHARK,4931,0527,1,0,0,0,0,0,ORIGINAL,1111,0,,2011-052709
05,6835,4,1,2011,07,16,1030085,0,0,36,1,1113,2,nyjl1113.tif,00038977.tif,12,BLUE SHARK,4931,0527,1,0,0,0,0,0,ORIGINAL,1112,0,,2011-052710
03,6855,1,1,2011,07,05,0590624,0,0,36,0,2101,1,nyjl2101.tif,00037130.tif,0,COMMON THRESHER,3531,0323,1,1,1,0,0,0,ORIGINAL,1113,0,,2011-032301
04,6855,1,1,2011,07,09,0590043,0,0,36,0,1108,2,nyjl1108.tif,00037978.tif,0,STRIPED BASS,4180,0424,1,6,6,0,0,0,ORIGINAL,1114,0,,2011-042401
04,6855,1,4,2011,07,02,0590626,0,0,36,0,1107,1,nyjl1107.tif,00038165.tif,0,SHORTFIN MAKO S,3551,0449,1,1,1,0,0,0,ORIGINAL,1115,0,,2011-044901
04,6855,1,4,2011,07,02,0590626,0,0,36,0,1107,1,nyjl1107.tif,00038167.tif,0,COMMON THRESHER,3531,0449,1,1,1,0,0,0,ORIGINAL,1116,0,,2011-044902
04,6855,1,4,2011,07,02,0590626,0,0,36,0,1107,1,nyjl1107.tif,00038169.tif,5,BLUEFISH,230,0449,2,0,0,0,0,0,ORIGINAL,1117,0,,2011-044903
04,6855,1,4,2011,07,02,0590626,0,0,36,0,1107,1,nyjl1107.tif,00038169.tif,0,BFT SCHOOL,4677,0449,1,1,1,0,0,0,ORIGINAL,1118,0,,2011-044903
04,6855,1,1,2011,07,02,0590213,0,1,36,0,1107,1,nyjl1107.tif,00038172.tif,0,DOLPHIN,1050,0449,2,2,2,0,0,0,ORIGINAL,1119,0,,2011-044905
04,6855,1,1,2011,07,02,0590213,0,1,36,0,1107,1,nyjl1107.tif,00038172.tif,0,BFT SMALL MEDIU,4676,0449,1,1,1,0,0,0,ORIGINAL,1120,1,*SPECIES AT KEPT VALUE*;,2011-044905
06,6855,1,4,2011,07,27,0590626,0,0,36,0,2113,1,nyjl2113.tif,00039726.tif,0,BLUEFISH,230,0639,3,0,0,1,0,0,ORIGINAL,1121,1,DEAD;,2011-063901
06,6855,1,4,2011,07,27,0590626,0,0,36,0,2113,1,nyjl2113.tif,00039726.tif,0,DOLPHIN,1050,0639,2,0,0,1,0,0,ORIGINAL,1122,1,DEAD;,2011-063901
06,6855,1,4,2011,07,27,0590626,0,0,36,0,2113,1,nyjl2113.tif,00039726.tif,0,SHORTFIN MAKO S,3551,0639,1,1,1,0,0,0,ORIGINAL,1123,0,,2011-063901
06,6855,1,1,2011,07,27,0590043,0,0,36,0,2113,2,nyjl2113.tif,00039728.tif,0,SHORTFIN MAKO S,3551,0639,1,1,1,0,0,0,ORIGINAL,1124,0,,2011-063902
06,6855,1,1,2011,07,27,0590624,0,0,36,0,2113,2,nyjl2113.tif,00039730.tif,11,BFT SCHOOL,4677,0639,2,0,0,0,0,0,ORIGINAL,1125,0,,2011-063903
06,6855,1,1,2011,07,27,0590624,0,0,36,0,2113,2,nyjl2113.tif,00039730.tif,10,BFT LARGE SCHOO,4678,0639,1,1,1,0,0,0,ORIGINAL,1126,0,,2011-063903
06,6855,1,1,2011,07,31,0590624,0,0,36,0,1118,1,nyjl1118.tif,00040012.tif,0,DOLPHIN,1050,0680,1,1,1,0,0,0,ORIGINAL,1127,0,,2011-068001
06,6855,1,4,2011,07,31,0590626,0,0,36,0,1118,1,nyjl1118.tif,00040015.tif,0,DOLPHIN,1050,0680,1,3,3,0,0,0,ORIGINAL,1128,0,,2011-068003
06,6855,1,4,2011,07,31,0590626,0,0,36,0,1118,1,nyjl1118.tif,00040015.tif,1,BLUE SHARK,4931,0680,2,0,0,0,0,0,ORIGINAL,1129,0,,2011-068003
06,6855,1,4,2011,07,31,0590626,0,0,36,0,1118,1,nyjl1118.tif,00040017.tif,0,YFT,4711,0680,1,4,4,0,0,0,ORIGINAL,1130,0,,2011-068004
06,6855,1,4,2011,07,31,0590626,0,0,36,0,1118,1,nyjl1118.tif,00040019.tif,0,DOLPHIN,1050,0680,2,3,3,0,0,0,ORIGINAL,1131,0,,2011-068005
06,6855,1,4,2011,07,31,0590626,0,0,36,0,1118,1,nyjl1118.tif,00040019.tif,4,BFT SCHOOL,4677,0680,1,1,1,0,0,0,ORIGINAL,1132,0,,2011-068005
03,6858,3,1,2011,07,02,1030169,0,0,36,0,1207,1,nyjl1207.tif,00037122.tif,0,DOLPHIN,1050,0322,2,1,1,0,0,0,ORIGINAL,1133,0,,2011-032201
03,6858,3,1,2011,07,02,1030169,0,0,36,0,1207,1,nyjl1207.tif,00037122.tif,10,YFT,4711,0322,1,10,1,0,0,0,ORIGINAL,1134,0,,2011-032201
03,6858,3,1,2011,07,02,1030169,0,0,36,0,1207,1,nyjl1207.tif,00037122.tif,3,DUSKY SHARK,4841,0322,3,0,0,0,0,0,ORIGINAL,1135,0,,2011-032201
03,6858,3,1,2011,07,02,1030169,0,0,36,0,1207,2,nyjl1207.tif,00037124.tif,0,DOLPHIN,1050,0322,3,2,1,0,0,0,ORIGINAL,1136,0,,2011-032202
03,6858,3,1,2011,07,02,1030169,0,0,36,0,1207,2,nyjl1207.tif,00037124.tif,0,TILEFISH,4470,0322,4,6,0,0,0,0,ORIGINAL,1137,0,,2011-032202
03,6858,3,1,2011,07,02,1030169,0,0,36,0,1207,2,nyjl1207.tif,00037124.tif,0,BFT SCHOOL,4677,0322,2,1,0,0,0,0,ORIGINAL,1138,0,,2011-032202
03,6858,3,1,2011,07,02,1030169,0,0,36,0,1207,2,nyjl1207.tif,00037124.tif,16,YFT,4711,0322,1,3,0,0,0,0,ORIGINAL,1139,0,,2011-032202
03,6858,3,1,2011,07,05,1030589,0,0,36,0,2107,2,nyjl2107.tif,00037135.tif,1,SHORTFIN MAKO S,3551,0324,1,1,0,0,0,0,ORIGINAL,1140,0,,2011-032401
03,6858,3,1,2011,07,05,1030589,0,0,36,0,2107,2,nyjl2107.tif,00037137.tif,0,SHORTFIN MAKO S,3551,0324,2,1,1,0,0,0,ORIGINAL,1141,0,,2011-032402
03,6858,3,1,2011,07,05,1030589,0,0,36,0,2107,2,nyjl2107.tif,00037137.tif,2,BLUE SHARK,4931,0324,1,0,0,0,0,0,ORIGINAL,1142,0,,2011-032402
03,6858,3,1,2011,07,05,1030589,0,0,36,0,2107,1,nyjl2107.tif,00037139.tif,0,COMMON THRESHER,3531,0324,1,1,1,0,0,0,ORIGINAL,1143,0,,2011-032403
03,6858,3,1,2011,07,01,1030169,0,0,36,0,2201,2,nyjl2201.tif,00037144.tif,0,SKIPJACK TUNA,4661,0325,3,3,0,0,0,0,ORIGINAL,1144,0,,2011-032501
03,6858,3,1,2011,07,01,1030169,0,0,36,0,2201,2,nyjl2201.tif,00037144.tif,16,YFT,4711,0325,1,6,0,0,0,0,ORIGINAL,1145,0,,2011-032501
03,6858,3,1,2011,07,01,1030589,0,0,36,0,2201,2,nyjl2201.tif,00037147.tif,0,SHORTFIN MAKO S,3551,0325,1,1,1,0,0,0,ORIGINAL,1146,0,,2011-032503
06,6858,3,1,2011,07,24,1030169,0,0,36,0,1202,2,nyjl1202.tif,00039484.tif,0,BLUEFISH,230,0604,3,1,0,0,0,0,ORIGINAL,1147,0,,2011-060401
06,6858,3,1,2011,07,24,1030169,0,0,36,0,1202,2,nyjl1202.tif,00039484.tif,2,SPINY DOGFISH,3521,0604,2,0,0,0,0,0,ORIGINAL,1148,0,,2011-060401
06,6858,3,1,2011,07,24,1030169,0,0,36,0,1202,2,nyjl1202.tif,00039484.tif,16,BLUE SHARK,4931,0604,1,0,0,0,0,0,ORIGINAL,1149,0,,2011-060401
06,6858,3,1,2011,07,24,1030175,1,1,36,0,1202,2,nyjl1202.tif,00039486.tif,3,BFT SCHOOL,4677,0604,2,1,0,0,0,0,ORIGINAL,1150,0,,2011-060402
06,6858,3,1,2011,07,24,1030175,1,1,36,0,1202,2,nyjl1202.tif,00039486.tif,0,YFT,4711,0604,1,1,0,0,0,0,ORIGINAL,1151,0,,2011-060402
06,6858,3,1,2011,07,24,1030175,0,0,36,0,1202,2,nyjl1202.tif,00039488.tif,1,BFT SCHOOL,4677,0604,1,1,0,0,0,0,ORIGINAL,1152,0,,2011-060403
06,6858,3,1,2011,07,24,1030589,0,0,36,0,1202,2,nyjl1202.tif,00039491.tif,7,BFT SCHOOL,4677,0604,1,0,0,0,0,0,ORIGINAL,1153,0,,2011-060405
06,6858,3,1,2011,07,24,1030589,0,0,36,0,1202,2,nyjl1202.tif,00039491.tif,0,YFT,4711,0604,2,1,0,0,0,0,ORIGINAL,1154,0,,2011-060405
06,6858,3,1,2011,07,24,1030589,0,0,36,0,1202,2,nyjl1202.tif,00039493.tif,9,SHORTFIN MAKO S,3551,0604,1,0,0,0,0,0,ORIGINAL,1155,1,ALIVE;,2011-060406
06,6858,3,1,2011,07,24,1030169,0,0,36,0,1202,2,nyjl1202.tif,00039495.tif,1,BLUE MARLIN,2171,0604,1,0,0,0,0,0,ORIGINAL,1156,0,,2011-060407
06,6858,3,1,2011,07,24,1030169,0,0,36,0,1202,2,nyjl1202.tif,00039495.tif,50,SKIPJACK TUNA,4661,0604,2,0,0,0,0,0,ORIGINAL,1157,1,ALIVE;,2011-060407
06,6858,3,1,2011,07,24,1030175,0,0,36,0,1202,2,nyjl1202.tif,00039497.tif,0,DOLPHIN,1050,0604,1,3,0,0,0,0,ORIGINAL,1158,0,,2011-060408
06,6858,3,1,2011,07,28,1030589,0,0,36,0,2118,2,nyjl2118.tif,00039957.tif,0,DOLPHIN,1050,0670,2,1,0,0,0,0,ORIGINAL,1159,0,,2011-067001
06,6858,3,1,2011,07,28,1030589,0,0,36,0,2118,2,nyjl2118.tif,00039957.tif,0,YFT,4711,0670,1,11,0,0,0,0,ORIGINAL,1160,0,,2011-067001
06,6858,3,1,2011,07,28,1030589,0,1,36,0,2118,2,nyjl2118.tif,00039960.tif,0,BFT SCHOOL,4677,0670,2,1,1,0,0,0,ORIGINAL,1161,0,,2011-067003
06,6858,3,1,2011,07,28,1030589,0,1,36,0,2118,2,nyjl2118.tif,00039960.tif,0,BFT LARGE SCHOO,4678,0670,3,1,1,0,0,0,ORIGINAL,1162,0,,2011-067003
06,6858,3,1,2011,07,28,1030589,0,1,36,0,2118,2,nyjl2118.tif,00039960.tif,0,YFT,4711,0670,1,3,0,0,0,0,ORIGINAL,1163,0,,2011-067003
06,6858,3,1,2011,07,31,1030589,0,0,36,0,1120,1,nyjl1120.tif,00040193.tif,0,DOLPHIN,1050,0698,2,1,1,0,0,0,ORIGINAL,1164,0,,2011-069801
06,6858,3,1,2011,07,31,1030589,0,0,36,0,1120,1,nyjl1120.tif,00040193.tif,6,WHITE MARLIN,2161,0698,1,0,0,0,0,0,ORIGINAL,1165,0,,2011-069801
06,6858,3,1,2011,07,31,1030589,0,0,36,0,1120,1,nyjl1120.tif,00040193.tif,0,YFT,4711,0698,3,5,0,0,0,0,ORIGINAL,1166,0,,2011-069801
06,6858,3,1,2011,07,31,1030589,0,0,36,0,1120,2,nyjl1120.tif,00040195.tif,0,YFT,4711,0698,1,9,0,0,0,0,ORIGINAL,1167,0,,2011-069802
06,6858,3,1,2011,07,31,1030589,0,0,36,0,1120,1,nyjl1120.tif,00040197.tif,3,DOLPHIN,1050,0698,2,3,0,0,0,0,ORIGINAL,1168,0,,2011-069803
06,6858,3,1,2011,07,31,1030589,0,0,36,0,1120,1,nyjl1120.tif,00040197.tif,0,SHORTFIN MAKO S,3551,0698,1,1,1,0,0,0,ORIGINAL,1169,0,,2011-069803
06,6858,3,1,2011,07,31,1030589,0,0,36,0,1120,1,nyjl1120.tif,00040197.tif,3,BLUE SHARK,4931,0698,3,0,0,0,0,0,ORIGINAL,1170,0,,2011-069803
06,6858,3,1,2011,07,31,1030589,0,0,36,0,1120,2,nyjl1120.tif,00040199.tif,1,YFT,4711,0698,1,4,0,0,0,0,ORIGINAL,1171,0,,2011-069804
06,6858,3,1,2011,07,31,1030175,0,0,36,0,1120,2,nyjl1120.tif,00040201.tif,0,DOLPHIN,1050,0698,2,4,0,0,0,0,ORIGINAL,1172,0,,2011-069805
