tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,proxy,contact,catch,faxno,tifno,year,enterr,interr,permismt,filestat,batch,month,day,intdate,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,fm_other_other,id
06,6,25,MA,6,0,6,6,OFF CHATHAM,7404,25,1410,1124,0922,10,1,1,2,2,7,1400,4677,9996,2,1,4,8,0,1,0,1,0,0,0,4,4140,6955,3,105,69,1,1,2,majl1124.tif,00050963.tif,2012,0,1,0,ORIGINAL,0696,07,22,19196,0010922,001,2,481,0,,Y,2,,2012-069601
07,6,25,MA,6,0,6,CASTING,PEAKED HILL,7381,25,1200,1203,0217,8,3,1,2,2,2,1200,4677,4678,2,2,2,8,0,1,0,1,0,0,1,1,4205,7008,4,132,98,2,1,1,majl1203.tif,00050978.tif,2012,0,0,0,ORIGINAL,0702,07,21,19195,0230217,023,2,488,0,,Y,1,,2012-070201
07,6,25,MA,6,0,6,6,PEAKED HILL,7381,25,1215,1203,0217,8,3,2,2,3,2,1215,4677,4678,2,2,5,5,0,1,0,1,0,0,0,2,4205,7008,5,180,98,2,1,2,majl1203.tif,00050980.tif,2012,0,1,0,ORIGINAL,0702,07,21,19195,0230217,023,2,487,0,,Y,2,,2012-070202
07,6,25,MA,6,0,6,6,WILDCAT,7381,25,1510,1203,0217,8,1,2,2,3,1,1450,3551,9996,2,1,3,8,0,0,1,0,0,1,0,4,9998,9998,32,474,70,2,1,1,majl1203.tif,00050981.tif,2012,0,1,0,ORIGINAL,0702,07,21,19195,0230217,023,2,492,0,,Y,2,,2012-070203
07,6,25,MA,6,0,6,6,CAPE COD BACKSIDE,7381,25,1600,1203,0217,8,1,1,2,2,1,1545,4677,4678,2,2,4,5,0,1,0,1,0,0,0,2,9998,9998,5,150,98,2,2,1,majl1203.tif,00050982.tif,2012,0,1,0,ORIGINAL,0702,07,21,19195,0230217,023,2,490,0,,Y,2,,2012-070204
07,6,25,MA,6,0,6,DRIFTING,SW CORNER,7381,25,1620,1203,0217,8,1,1,2,8,6,1600,4671,9996,2,2,3,8,1,0,0,1,0,0,1,5,4210,7015,6,200,68,2,1,2,majl1203.tif,00050985.tif,2012,0,1,0,ORIGINAL,0702,07,21,19195,0230217,023,2,493,0,,N,2,,2012-070205
07,6,25,MA,6,0,6,6,SW  CORNER,7381,25,1630,1203,0218,8,1,2,1,3,1,1610,4931,9996,2,2,4,4,1,1,1,1,0,0,0,6,4210,7015,14,300,69,2,1,1,majl1203.tif,00050986.tif,2012,0,0,0,ORIGINAL,0702,07,21,19195,0230218,023,2,486,0,,N,2,,2012-070206
07,6,44,RI,6,0,6,DRIFTING,SW CORNER,7381,25,1700,1203,0217,8,1,1,2,1,1,1700,4671,9996,2,12,4,7,1,1,1,1,0,0,1,2,4210,7015,15,150,68,2,1,2,majl1203.tif,00050988.tif,2012,0,0,0,ORIGINAL,0702,07,21,19195,0230217,023,2,485,0,,Y,2,,2012-070207
07,6,25,MA,6,0,6,6,SW CORNER,7381,25,1720,1203,0784,8,1,1,2,1,1,1650,4671,9996,2,2,5,10,0,1,0,1,0,0,0,2,4210,7015,6,180,70,2,2,2,majl1203.tif,00050989.tif,2012,0,0,0,ORIGINAL,0702,07,21,19195,0230784,023,2,489,0,,Y,2,,2012-070208
07,6,25,MA,6,0,6,6,SW CORNER,7381,25,1820,1203,0784,8,1,1,2,2,1,1630,4677,4678,2,2,5,3,0,1,0,1,0,0,0,1,4210,7015,6,90,69,2,1,1,majl1203.tif,00050990.tif,2012,1,1,0,ORIGINAL,0702,07,21,19195,0230784,023,2,491,0,,Y,2,,2012-070209
07,6,24,MD,6,0,6,6,HOT DOG,6936,24,1515,1106,0856,4,3,1,2,2,1,1515,4656,9996,2,1,6,6,0,0,1,0,0,1,0,4,3806,7417,40,120,76,2,2,2,mdjl1106.tif,00050997.tif,2012,0,0,0,ORIGINAL,0704,07,22,19196,0470856,047,7,259,0,,Y,2,,2012-070401
07,6,24,MD,6,0,6,6,HOT DOG,6936,24,1600,1106,0856,4,3,1,2,2,1,1600,4711,9996,2,1,6,6,1,0,1,0,0,1,0,5,3806,7417,41,125,77,2,1,2,mdjl1106.tif,00050998.tif,2012,0,0,0,ORIGINAL,0704,07,22,19196,0470856,047,7,264,0,,Y,2,,2012-070402
07,6,10,DE,6,0,6,6,HAMBONE,6936,24,1615,1106,0856,4,3,1,2,2,1,1615,4656,9996,2,2,9,7,0,0,1,1,0,1,0,6,3811,7424,45,150,78,2,1,2,mdjl1106.tif,00050999.tif,2012,0,0,0,ORIGINAL,0704,07,22,19196,0470856,047,7,262,0,,Y,2,,2012-070403
07,6,24,MD,6,0,6,6,MASSEYS CANYON,6936,24,1645,1106,0856,4,3,1,2,2,1,1645,4656,9996,2,12,7,8,0,0,1,1,0,1,0,2,3825,7420,30,110,79,2,1,1,mdjl1106.tif,00051000.tif,2012,1,0,0,ORIGINAL,0704,07,22,19196,0470856,047,7,258,0,,Y,2,,2012-070404
07,6,24,MD,6,0,6,6,HOT DOG,6936,24,1715,1106,0856,4,3,1,2,2,1,1715,4711,9996,2,1,4,6,0,0,1,0,0,1,0,7,3806,7417,42,125,98,1,1,2,mdjl1106.tif,00051002.tif,2012,0,0,0,ORIGINAL,0704,07,22,19196,0470856,047,7,257,0,,Y,2,,2012-070405
07,6,51,VA,6,0,6,6,HOT DOG,6936,24,1730,1106,0856,4,3,1,2,2,1,1730,4656,9996,2,12,8,6,0,1,1,1,0,1,0,3,3806,7417,42,180,80,1,1,2,mdjl1106.tif,00051003.tif,2012,0,0,0,ORIGINAL,0704,07,22,19196,0470856,047,7,263,0,,Y,2,,2012-070406
07,6,24,MD,6,0,6,6,HOT DOG,6936,24,1740,1106,0856,4,3,2,2,3,1,1740,4656,9996,2,1,4,8,0,1,1,1,0,1,0,5,3806,7417,42,300,80,2,1,2,mdjl1106.tif,00051004.tif,2012,0,0,0,ORIGINAL,0704,07,22,19196,0470856,047,7,266,0,,Y,2,,2012-070407
07,6,12,FL,6,0,6,6,NO NAME,6936,24,1800,1106,0856,4,3,1,2,2,2,1800,3591,9996,2,1,4,5,1,0,1,0,1,0,0,3,9998,9998,3,50,78,2,1,1,mdjl1106.tif,00051005.tif,2012,0,1,0,ORIGINAL,0704,07,22,19196,0470856,047,7,260,0,,N,2,,2012-070408
07,6,24,MD,6,0,6,6,HOT DOG,6936,24,1805,1106,0856,4,3,1,2,2,1,1805,4656,9996,2,1,5,8,0,0,1,0,0,1,0,3,3806,7417,41,126,75,2,1,2,mdjl1106.tif,00051007.tif,2012,1,0,0,ORIGINAL,0704,07,22,19196,0470856,047,7,261,0,,Y,2,,2012-070409
07,6,10,DE,6,1,6,6,HOT DOG,6936,24,1815,1106,0856,4,3,1,2,2,1,1815,4656,9996,2,2,3,7,0,0,1,0,0,1,0,2,3806,7417,40,136,75,1,1,2,mdjl1106.tif,00051008.tif,2012,0,1,0,ORIGINAL,0704,07,22,19196,0470856,047,7,265,0,,Y,2,,2012-070410
07,6,24,MD,6,0,6,6,HOT DOG,7379,24,1515,2115,0938,7,1,2,1,3,1,1445,4711,9996,2,1,4,6,0,0,1,0,0,1,0,4,3806,7417,42,130,98,1,1,1,mdjl2115.tif,00051011.tif,2012,1,1,0,ORIGINAL,0705,07,20,19194,0470938,047,7,403,0,,Y,2,,2012-070501
07,6,24,MD,6,0,6,6,HOT DOG,7379,24,1545,2115,0938,7,1,1,2,2,1,1515,4711,9996,2,1,3,6,0,0,1,0,0,1,0,4,3808,7417,40,120,80,2,1,1,mdjl2115.tif,00051013.tif,2012,0,0,0,ORIGINAL,0705,07,20,19194,0470938,047,7,404,0,,Y,2,,2012-070502
07,6,24,MD,6,0,6,6,HOT DOG,7379,24,1615,2115,0938,7,1,2,1,3,6,1530,4711,9996,2,1,5,6,0,0,1,0,0,1,0,6,3806,7417,40,120,98,2,1,1,mdjl2115.tif,00051015.tif,2012,0,1,0,ORIGINAL,0705,07,20,19194,0470938,047,7,405,0,,N,1,,2012-070503
07,6,33,NH,6,0,6,6,BIGELOW BIGHT,7438,33,1734,1103,0088,1,1,2,2,1,7,1400,4671,9996,2,1,4,8,1,0,1,0,1,1,0,2,9998,9998,10,174,98,2,2,2,nhjl1103.tif,00051020.tif,2012,0,1,0,ORIGINAL,0706,07,21,19195,0150088,015,1,598,0,,N,2,,2012-070601
07,6,25,MA,6,0,6,6,SCANTUM BASIN,7438,33,1835,1103,0020,1,1,1,2,3,2,1831,4671,9996,2,1,2,6,1,0,1,1,1,1,0,2,9999,9999,18,200,98,2,2,2,nhjl1103.tif,00051021.tif,2012,0,1,0,ORIGINAL,0706,07,21,19195,0150020,015,1,597,0,,Y,2,,2012-070602
07,6,10,DE,6,0,6,6,HOT DOG,6478,10,1625,2209,1599,2,1,1,2,2,1,1615,4656,9996,2,1,3,6,1,0,1,0,0,1,0,3,3805,7417,48,150,76,2,1,1,dejl2209.tif,00051024.tif,2012,1,1,0,ORIGINAL,0707,07,23,19197,0051599,005,6,224,0,,Y,2,,2012-070701
07,6,10,DE,6,0,6,6,BALTIMORE CANYON,6478,10,1720,2209,1599,2,1,1,2,2,7,1715,4711,9996,2,2,6,6,0,0,1,1,0,0,0,3,3814,7350,64,600,76,2,2,1,dejl2209.tif,00051026.tif,2012,0,1,0,ORIGINAL,0707,07,23,19197,0051599,005,6,225,0,,Y,1,,2012-070702
07,6,25,MA,6,0,6,LIVE LINE,STELLWAGEN BANK,6583,25,1820,1135,0666,17,1,2,2,3,7,1630,4671,4677,2,12,4,10,1,0,1,0,0,0,1,4,4216,7017,13,120,68,2,1,2,majl1135.tif,00051032.tif,2012,0,1,0,ORIGINAL,0708,07,22,19196,0090666,009,2,484,0,,Y,2,,2012-070801
07,6,25,MA,6,0,6,6,JEFFREYS LEDGE,7435,25,1610,2111,0024,15,1,2,2,3,1,1600,4671,9996,2,1,2,6,1,0,0,1,0,0,0,2,4255,7010,20,200,70,2,2,2,majl2111.tif,00051037.tif,2012,0,1,1,ORIGINAL,0710,07,24,19198,0090024,009,2,536,0,,Y,2,,2012-071001
07,6,25,MA,6,0,6,LIVE LINEING,STELLWAGEN BANK,7435,25,1640,2111,0024,15,1,2,1,3,7,1630,4671,9996,2,1,4,8,1,0,0,0,0,0,1,4,4210,7015,15,175,70,2,2,2,majl2111.tif,00051038.tif,2012,0,1,0,ORIGINAL,0710,07,24,19198,0090024,009,2,537,0,,Y,2,,2012-071002
07,6,25,MA,6,0,6,LIVE LINEING,STELLWAGEN BANK,7435,25,1735,2111,0024,15,1,2,1,3,1,1725,4671,9996,2,1,4,8,1,0,0,0,0,0,1,4,4216,7017,17,185,70,2,2,2,majl2111.tif,00051039.tif,2012,0,0,0,ORIGINAL,0710,07,24,19198,0090024,009,2,538,0,,Y,2,,2012-071003
07,6,36,NY,6,0,6,LIVE LINE,PEAKED HILL,6698,25,1540,2136,0279,18,3,1,2,1,7,1530,4671,9996,2,2,1,10,1,0,0,0,0,0,1,1,4205,7007,2,200,58,2,1,1,majl2136.tif,00051042.tif,2012,0,1,0,ORIGINAL,0711,07,20,19194,0010279,001,2,556,0,,Y,2,,2012-071101
07,6,25,MA,6,0,6,6,PEAKED HILL,6634,25,1320,2157,0784,8,1,1,2,2,1,1305,4677,4678,2,2,2,3,0,1,0,1,0,0,0,2,4205,7008,2,120,98,7,2,2,majl2157.tif,00051054.tif,2012,0,1,0,ORIGINAL,0714,07,23,19197,0230784,023,2,569,0,,Y,2,,2012-071401
07,6,25,MA,6,0,6,6,STELLWAGEN BANK,6634,25,1540,2157,0218,8,1,2,1,3,1,1530,3591,9996,2,2,2,4,0,0,1,0,1,0,0,6,4216,7017,32,300,72,1,1,1,majl2157.tif,00051055.tif,2012,0,0,0,ORIGINAL,0714,07,23,19197,0230218,023,2,567,1,Q23;,Y,2,,2012-071402
07,6,25,MA,6,0,6,6,STELLWAGEN SOUTH,6634,25,1600,2157,0218,8,1,2,1,3,7,1550,3591,9996,2,2,2,5,0,0,1,0,1,0,0,6,4210,7015,15,275,70,1,2,1,majl2157.tif,00051057.tif,2012,0,1,0,ORIGINAL,0714,07,23,19197,0230218,023,2,568,1,Q23;,Y,2,,2012-071403
07,6,25,MA,6,0,6,6,CRAB LEDGE,7405,25,1340,2158,0922,10,1,1,2,2,1,1335,4677,9996,2,2,3,4,0,1,0,1,0,0,0,1,4138,6940,15,160,98,2,2,2,majl2158.tif,00051062.tif,2012,0,1,0,REVISED,0715,07,23,19197,0010922,001,2,570,0,,Y,2,,2012-071501
07,6,24,MD,6,0,6,6,POOR MANS CANYON,6783,24,1633,1105,0853,3,1,1,2,2,1,1624,4711,9996,2,2,9,6,0,1,1,1,0,0,0,7,3752,7406,55,840,79,2,1,1,mdjl1105.tif,00051067.tif,2012,0,0,0,ORIGINAL,0717,07,22,19196,0470853,047,7,255,0,,Y,2,,2012-071701
07,6,24,MD,6,0,6,6,POOR MANS CANYON,6783,24,1651,1105,0853,3,1,1,2,2,1,1634,4711,9996,2,12,7,8,0,1,1,1,0,1,0,5,3752,7406,60,1425,79,2,1,1,mdjl1105.tif,00051069.tif,2012,0,1,0,ORIGINAL,0717,07,22,19196,0470853,047,7,254,0,,N,1,,2012-071702
07,6,24,MD,6,0,6,6,HOT DOG,6783,24,1700,1105,0853,3,1,2,2,3,1,1640,4711,9996,2,1,4,6,0,0,1,0,0,1,0,3,3806,7417,40,118,80,1,1,1,mdjl1105.tif,00051071.tif,2012,0,0,0,ORIGINAL,0717,07,22,19196,0470853,047,7,253,0,,Y,2,,2012-071703
07,6,24,MD,6,0,6,6,HOT DOG,6783,24,1706,1105,0853,3,1,1,2,2,1,1650,4711,9996,2,12,6,10,0,1,1,1,0,1,0,6,3806,7417,40,180,78,2,2,1,mdjl1105.tif,00051073.tif,2012,0,0,0,ORIGINAL,0717,07,22,19196,0470853,047,7,256,0,,Y,1,,2012-071704
07,6450,24,MD,KIDS CLASSIC,0,6,6,CHICKEN BONE,6783,24,1716,1105,0853,3,1,2,2,3,1,1645,4711,9996,1,12,10,8,0,1,1,1,0,0,0,2,3815,7428,30,120,98,1,1,1,mdjl1105.tif,00051075.tif,2012,0,0,0,ORIGINAL,0717,07,22,19196,0470853,047,7,1036,0,,Y,2,,2012-071705
07,6,24,MD,6,0,6,6,HOT DOG,6783,24,1724,1105,0853,3,1,1,2,2,1,1720,4711,2161,2,12,7,8,0,1,1,1,0,1,0,5,3806,7417,30,132,80,2,2,1,mdjl1105.tif,00051077.tif,2012,0,0,0,ORIGINAL,0717,07,22,19196,0470853,047,7,252,0,,Y,2,,2012-071706
07,6,24,MD,6,0,6,6,HOT DOG,6783,24,1733,1105,0853,3,1,2,2,3,1,1726,4711,9996,2,12,7,10,0,1,1,1,0,1,0,2,3806,7417,40,130,76,2,1,2,mdjl1105.tif,00051079.tif,2012,1,1,1,ORIGINAL,0717,07,22,19196,0470853,047,7,251,0,,Y,2,,2012-071707
07,6,24,MD,6,0,6,6,HOT DOG,6783,24,1659,2102,0853,3,1,2,1,8,6,1645,4711,9996,2,1,6,10,0,0,1,0,0,1,0,6,3806,7417,42,126,81,2,1,1,mdjl2102.tif,00051085.tif,2012,0,1,0,ORIGINAL,0718,07,23,19197,0470853,047,7,358,0,,N,1,,2012-071801
07,6,10,DE,6,0,6,6,HAMBONE,6783,24,1730,2102,0853,3,1,2,1,3,1,1702,4711,9996,2,1,5,8,0,0,1,0,0,1,0,6,3811,7424,35,130,98,2,2,1,mdjl2102.tif,00051087.tif,2012,0,0,0,ORIGINAL,0718,07,23,19197,0470853,047,7,357,0,,Y,1,,2012-071802
07,6,24,MD,6,0,6,6,HOT DOG,6783,24,1720,2102,0853,3,1,2,1,3,1,1708,4711,9996,2,12,9,8,0,1,1,1,0,1,0,6,3806,7417,42,120,79,2,2,2,mdjl2102.tif,00051089.tif,2012,0,0,0,ORIGINAL,0718,07,23,19197,0470853,047,7,355,0,,Y,2,,2012-071803
07,6,51,VA,6,0,6,6,HOT DOG,6783,24,1748,2102,0853,3,1,2,1,3,7,1736,4711,9996,2,1,3,8,0,0,1,0,0,1,0,4,3806,7417,40,120,98,2,2,1,mdjl2102.tif,00051090.tif,2012,0,1,0,ORIGINAL,0718,07,23,19197,0470853,047,7,356,0,,Y,1,,2012-071804
07,6,24,MD,6,0,6,6,GREAT GULL SHOAL,6783,24,1810,2102,0853,3,1,2,1,3,1,1745,3591,9996,2,12,5,3,0,0,1,0,1,0,0,5,3814,7502,5,62,98,2,2,1,mdjl2102.tif,00051092.tif,2012,0,0,0,ORIGINAL,0718,07,23,19197,0470853,047,7,354,0,,Y,2,,2012-071805
07,6,24,MD,6,0,6,6,HOT DOG,6555,24,1705,2116,0866,6,1,1,2,2,1,1700,4711,9996,2,12,6,8,0,0,1,0,0,1,0,4,3806,7417,50,120,77,2,1,2,mdjl2116.tif,00051096.tif,2012,0,0,0,ORIGINAL,0719,07,23,19197,0470866,047,7,406,0,,Y,2,,2012-071901
07,6,10,DE,6,0,6,6,JACKSPOT,6936,24,1610,2117,0856,4,3,1,2,2,1,1610,7777,9996,2,1,4,2,0,1,1,1,0,0,0,5,3805,7445,21,100,75,2,1,2,mdjl2117.tif,00051099.tif,2012,1,0,0,ORIGINAL,0720,07,24,19198,0470856,047,7,407,0,,Y,2,,2012-072001
07,6,33,NH,6,0,A,6,JEFFREYS LEDGE,7433,33,1715,1203,0099,2,1,1,2,1,6,1630,4676,9996,2,3,4,10,1,1,1,0,0,1,0,4,4255,7010,30,400,71,2,2,2,nhjl1203.tif,00051103.tif,2012,0,0,0,ORIGINAL,0721,07,21,19195,0150099,015,1,600,0,,Y,2,,2012-072101
07,6,33,NH,6,0,6,6,SCANTUM BASIN,7433,33,1645,1208,0088,1,1,1,2,3,2,1630,4677,9996,2,2,5,8,0,1,0,1,0,0,0,2,4250,7025,16,350,64,2,1,2,nhjl1208.tif,00051107.tif,2012,1,0,0,ORIGINAL,0722,07,22,19196,0150088,015,1,609,0,,Y,2,,2012-072201
07,6,33,NH,6,0,6,6,WHALEBACK LEDGE,7433,33,1700,1208,0088,1,1,1,2,1,2,1630,4670,9996,2,12,2,6,1,1,0,1,0,0,0,2,9997,9997,11,200,98,2,1,2,nhjl1208.tif,00051108.tif,2012,0,1,0,REVISED,0722,07,22,19196,0150088,015,1,610,1,Q24_LONG/LAT;,N,2,,2012-072202
07,6,33,NH,6,0,6,LIVE RUNNING,ISLES OF SHOAL,7433,33,1540,2111,0020,1,3,1,2,2,1,1530,4676,9996,2,1,3,8,1,0,0,0,0,0,1,1,4300,7029,3,220,65,2,1,2,nhjl2111.tif,00051112.tif,2012,0,0,0,ORIGINAL,0724,07,20,19194,0150020,015,1,614,0,,Y,2,,2012-072401
07,6,33,NH,6,0,6,6,SCANTUM BASIN,7438,33,1635,2114,1970,1,1,2,2,3,6,1632,4679,9996,2,2,3,3,1,0,0,0,0,1,0,2,9998,9998,8,120,98,2,2,2,nhjl2114.tif,00051116.tif,2012,0,1,0,ORIGINAL,0725,07,23,19197,0151970,015,1,615,0,,N,2,,2012-072501
07,6,34,NJ,6,0,6,6,HOT DOG,7370,34,1615,1107,0062,3,1,1,2,2,1,1600,4711,9996,2,1,6,7,0,0,1,1,0,1,0,4,3806,7417,55,130,76,2,1,2,njjl1107.tif,00051135.tif,2012,0,0,0,ORIGINAL,0727,07,22,19196,0090062,009,5,631,0,,Y,2,,2012-072701
07,6,34,NJ,6,0,6,6,EAST LUMP,7370,34,1643,1107,0062,3,1,1,2,4,6,1600,4711,9996,2,2,5,5,0,1,1,1,0,0,0,2,9997,9997,20,60,70,7,1,2,njjl1107.tif,00051136.tif,2012,0,1,0,ORIGINAL,0727,07,22,19196,0090062,009,5,635,1,Q24_LONG/LAT;,N,2,,2012-072702
07,6,34,NJ,6,0,6,6,HOT DOG,7370,34,1700,1107,0062,3,1,1,2,2,2,1640,4711,9996,2,1,7,5,1,0,1,1,0,1,0,4,3806,7417,55,180,78,2,1,2,njjl1107.tif,00051137.tif,2012,0,0,0,ORIGINAL,0727,07,22,19196,0090062,009,5,634,0,,Y,2,,2012-072703
07,6,34,NJ,6,0,6,6,MISTY BLUE,7370,34,1725,1107,0385,3,1,1,2,2,1,1600,4711,9996,2,1,4,8,0,0,1,0,0,1,0,4,9997,9997,28,135,78,2,1,1,njjl1107.tif,00051138.tif,2012,0,1,0,ORIGINAL,0727,07,22,19196,0090385,009,5,633,1,Q24_LONG/LAT;,Y,2,,2012-072704
07,6,34,NJ,6,0,6,6,500 FATHOM,7370,34,1756,1107,0900,3,1,1,2,2,1,1645,2161,9996,2,1,7,7,0,1,1,1,0,0,0,7,3806,7349,85,3000,80,2,2,1,njjl1107.tif,00051140.tif,2012,0,0,0,ORIGINAL,0727,07,22,19196,0090900,009,5,630,0,,Y,2,,2012-072705
07,6,34,NJ,6,0,6,6,HOT DOG,7370,34,1810,1107,0385,3,1,1,2,2,1,1730,4711,9996,2,12,8,9,0,1,1,1,0,1,0,6,3806,7417,55,180,77,2,1,2,njjl1107.tif,00051142.tif,2012,1,0,0,ORIGINAL,0727,07,22,19196,0090385,009,5,632,0,,Y,2,,2012-072706
07,6,34,NJ,6,0,6,6,HOT DOG,7427,34,1535,1131,0386,11,1,1,2,2,1,1535,4711,4670,2,1,4,4,0,0,1,0,0,1,0,4,3806,7417,57,167,77,2,1,1,njjl1131.tif,00051537.tif,2012,0,0,0,ORIGINAL,0731,07,22,19196,0090386,009,5,709,0,,Y,1,,2012-073101
07,6,34,NJ,6,0,6,6,HOT DOG,7427,34,1735,1131,1044,11,1,2,1,3,1,1630,4711,4670,2,1,4,4,1,0,1,0,0,1,0,4,3806,7417,55,120,79,2,1,1,njjl1131.tif,00051539.tif,2012,0,0,0,ORIGINAL,0731,07,22,19196,0091044,009,5,711,0,,Y,2,,2012-073102
07,6,34,NJ,6,0,6,6,HOT DOG,7427,34,1755,1131,0386,11,1,1,2,2,1,1730,4711,4670,2,1,5,7,1,0,1,0,0,1,0,5,3806,7417,55,160,78,1,1,1,njjl1131.tif,00051541.tif,2012,0,0,0,ORIGINAL,0731,07,22,19196,0090386,009,5,708,0,,Y,1,,2012-073103
07,6,42,PA,6,0,6,6,HOT DOG,7427,34,1820,1131,1044,11,1,1,2,2,1,1800,4711,4670,2,12,7,5,1,0,1,1,0,1,0,4,3806,7417,55,120,75,2,1,1,njjl1131.tif,00051543.tif,2012,0,0,0,ORIGINAL,0731,07,22,19196,0091044,009,5,715,0,,Y,1,,2012-073104
07,6,12,FL,6,0,6,6,HOT DOG,7427,34,1645,1131,1131,11,1,1,2,2,2,1630,4711,4670,2,1,6,13,0,0,1,0,0,1,0,6,3806,7417,55,140,74,2,1,1,njjl1131.tif,00051545.tif,2012,0,0,0,ORIGINAL,0731,07,22,19196,0091131,009,5,714,0,,N,1,,2012-073105
07,6,34,NJ,6,0,6,6,BALTIMORE CANYON,7427,34,1850,1131,1131,11,1,1,2,2,7,1830,2161,2171,2,1,7,7,0,0,1,1,0,0,0,6,3820,7345,75,600,80,2,1,7,njjl1131.tif,00051547.tif,2012,0,1,0,ORIGINAL,0731,07,22,19196,0091131,009,5,713,0,,Y,2,,2012-073106
07,6,34,NJ,6,0,6,6,BALTIMORE CANYON,7427,34,1910,1131,1131,11,1,1,2,2,7,1845,4711,4670,2,1,8,9,0,1,1,1,0,0,0,6,3820,7345,80,600,78,2,2,2,njjl1131.tif,00051549.tif,2012,0,1,0,ORIGINAL,0731,07,22,19196,0091131,009,5,712,0,,Y,2,,2012-073107
07,6,34,NJ,6,0,6,6,HOT DOG,7427,34,1945,1131,1672,11,1,2,1,3,1,1915,4711,4670,2,12,6,7,1,1,1,1,0,1,0,6,3806,7417,57,126,75,2,1,1,njjl1131.tif,00051551.tif,2012,0,0,0,ORIGINAL,0731,07,22,19196,0091672,009,5,710,0,,Y,2,,2012-073108
07,6,36,NY,6,0,6,6,FINGERS,7422,36,1710,1102,0135,4,1,2,1,3,1,1500,3591,9996,2,1,3,4,0,0,1,0,1,0,0,6,4055,7055,25,239,69,2,1,1,nyjl1102.tif,00051155.tif,2012,0,0,0,ORIGINAL,0735,07,21,19195,1030135,103,4,793,0,,Y,2,,2012-073501
07,T211,36,NY,MONTAUK CHALLENGE,0,6,6,BUTTERFISH HOLE,7422,36,1730,1102,0135,4,1,1,2,4,6,1650,3551,9996,1,12,4,8,0,0,1,0,1,0,0,4,4050,7135,15,200,65,2,1,1,nyjl1102.tif,00051157.tif,2012,0,0,0,ORIGINAL,0735,07,21,19195,1030135,103,4,1179,0,,N,2,,2012-073502
07,T213,09,CT,SOUTH NORWALK BC,0,6,6,SHINNECOCK,7422,36,1815,1102,0085,4,1,1,2,2,7,1700,4931,3551,1,2,4,10,1,0,1,0,1,1,0,5,9998,9998,20,150,72,1,1,1,nyjl1102.tif,00051159.tif,2012,0,1,0,ORIGINAL,0735,07,21,19195,1030085,103,4,1182,0,,Y,2,,2012-073503
07,T213,09,CT,SOUTH NORWALK BC,0,6,6,JENNYS HORN,7422,36,1835,1102,0085,4,1,1,2,2,2,1730,3591,9996,1,12,4,7,0,0,1,0,0,1,0,2,4049,7133,30,179,73,2,1,1,nyjl1102.tif,00051161.tif,2012,0,1,0,ORIGINAL,0735,07,21,19195,1030085,103,4,1183,0,,N,2,,2012-073504
07,6,25,MA,6,0,6,6,4 MI W BC BUEY,7404,25,1145,2138,0922,10,1,1,2,2,1,1145,4678,9996,2,1,4,1,0,1,0,1,0,0,0,2,4141,6935,998,200,98,2,1,1,majl2138.tif,00051168.tif,2012,0,1,0,REVISED,0737,07,20,19194,0010922,001,2,558,0,,Y,2,,2012-073701
07,6,25,MA,6,0,6,6,5 MI OFF NAUSET,7404,25,1155,2138,0922,10,1,1,2,3,7,1100,4678,9996,2,1,2,4,0,1,0,1,0,0,0,2,4140,6955,5,150,98,1,2,2,majl2138.tif,00051170.tif,2012,0,1,0,REVISED,0737,07,20,19194,0010922,001,2,557,0,,Y,2,,2012-073702
07,6,50,VT,6,0,6,6,3 TO 5MI E NAUSET,7404,25,1150,2138,0922,10,1,1,2,2,6,1100,4678,4677,2,2,4,4,0,1,0,1,0,0,0,2,9998,9998,5,160,98,2,2,2,majl2138.tif,00051171.tif,2012,0,1,0,REVISED,0737,07,20,19194,0010922,001,2,559,0,,N,2,,2012-073703
07,6,25,MA,6,0,6,6,E CHATHAH,7279,25,1235,2159,9036,21,1,1,2,2,7,1225,4676,4677,2,2,3,4,0,1,0,1,0,0,0,3,4140,6955,6,190,65,2,1,2,majl2159.tif,00051174.tif,2012,1,1,0,ORIGINAL,0738,07,24,19198,0019036,001,2,571,0,,Y,2,,2012-073801
07,6,25,MA,6,0,6,6,E CHATHAM,7279,25,1305,2159,9036,21,1,1,2,1,1,1300,4678,4676,2,1,1,1,0,1,0,1,0,0,0,3,4140,6955,8,135,65,2,1,1,majl2159.tif,00051175.tif,2012,0,0,0,ORIGINAL,0738,07,24,19198,0019036,001,2,572,0,,Y,1,,2012-073802
07,6,09,CT,6,0,6,6,FISH TALES,7423,36,1730,1103,0133,5,1,1,2,2,1,1725,4670,4691,2,2,6,12,0,1,0,1,0,0,0,4,9999,9999,70,600,72,1,1,1,nyjl1103.tif,00051180.tif,2012,0,1,0,REVISED,0739,07,22,19196,1030133,103,4,794,0,,Y,2,,2012-073901
