tracker,stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,q23,year,month,day,site_no,enterr,interr,measur,faxno,tifno,filestat,alive,othlp,species,batch,row,kept,observe,dead,sell,weighed,q11a,id
071802,51,02,1203,1767,0,,7661,3,1,2,2019,07,20,8100088,0,1,1,VAJL1203.pdf,00136728.tif,ORIGINAL,0,BLUELINE TILEFISH,4440,0718,2,4,4,0,0,0,1,2019-071802
071802,51,02,1203,1768,1,RARE OR ILLEGAL SPECIES KEPT;,7661,3,1,2,2019,07,20,8100088,0,1,1,VAJL1203.pdf,00136728.tif,ORIGINAL,0,HAKE FISH,5240,0718,4,1,0,0,0,0,1,2019-071802
071804,51,04,1203,1769,0,,7661,3,1,7,2019,07,20,8100088,0,0,1,VAJL1203.pdf,00136731.tif,ORIGINAL,0,DOLPHIN,1050,0718,1,1,1,0,0,0,2,2019-071804
071805,51,05,1203,1770,0,,7661,3,1,3,2019,07,20,8101832,0,0,2,VAJL1203.pdf,00136733.tif,ORIGINAL,0,DOLPHIN,1050,0718,2,2,0,0,0,0,2,2019-071805
071805,51,05,1203,1771,0,,7661,3,1,3,2019,07,20,8101832,0,0,2,VAJL1203.pdf,00136733.tif,ORIGINAL,6,WHITE MARLIN,2161,0718,1,0,0,0,0,0,2,2019-071805
071805,51,05,1203,1772,0,,7661,3,1,3,2019,07,20,8101832,0,0,2,VAJL1203.pdf,00136733.tif,ORIGINAL,1,DUSKY SHARK,4841,0718,3,0,0,0,0,0,2,2019-071805
080001,51,01,1204,1773,0,,6633,3,1,3,2019,07,27,8101832,0,0,2,VAJL1204.pdf,00137235.tif,ORIGINAL,1,DOLPHIN,1050,0800,3,0,0,0,0,0,3,2019-080001
080001,51,01,1204,1774,0,,6633,3,1,3,2019,07,27,8101832,0,0,2,VAJL1204.pdf,00137235.tif,ORIGINAL,3,WHITE MARLIN,2161,0800,2,0,0,0,0,0,3,2019-080001
080001,51,01,1204,1775,0,,6633,3,1,3,2019,07,27,8101832,0,0,2,VAJL1204.pdf,00137235.tif,ORIGINAL,2,BLUE MARLIN,2171,0800,1,0,0,0,0,0,3,2019-080001
080002,51,02,1204,1776,0,,6633,3,1,2,2019,07,27,8101832,0,0,2,VAJL1204.pdf,00137237.tif,ORIGINAL,0,DOLPHIN,1050,0800,2,2,0,0,0,0,2,2019-080002
080002,51,02,1204,1777,0,,6633,3,1,2,2019,07,27,8101832,0,0,2,VAJL1204.pdf,00137237.tif,ORIGINAL,3,WHITE MARLIN,2161,0800,1,0,0,0,0,0,2,2019-080002
080003,51,03,1204,1778,0,,6633,3,1,5,2019,07,27,8100088,0,1,2,VAJL1204.pdf,00137239.tif,ORIGINAL,2,WHITE MARLIN,2161,0800,1,0,0,0,0,0,3,2019-080003
080003,51,03,1204,1779,1,ALIVE;,6633,3,1,5,2019,07,27,8100088,0,1,2,VAJL1204.pdf,00137239.tif,ORIGINAL,2,SPEARFISH,2181,0800,2,0,0,0,0,0,3,2019-080003
080004,51,04,1204,1780,0,,6633,3,1,5,2019,07,27,8101832,0,0,2,VAJL1204.pdf,00137241.tif,ORIGINAL,0,DOLPHIN,1050,0800,1,2,0,0,0,0,2,2019-080004
080004,51,04,1204,1781,0,,6633,3,1,5,2019,07,27,8101832,0,0,2,VAJL1204.pdf,00137241.tif,ORIGINAL,3,WHITE MARLIN,2161,0800,2,0,0,0,0,0,2,2019-080004
080004,51,04,1204,1782,1,ALIVE;,6633,3,1,5,2019,07,27,8101832,0,0,2,VAJL1204.pdf,00137241.tif,ORIGINAL,1,ROUNDSCALE SPEARFISH,4009,0800,3,0,0,0,0,0,2,2019-080004
087801,51,01,1206,1783,0,,7696,3,1,4,2019,07,28,8100088,0,0,1,VAJL1206.pdf,00137789.tif,ORIGINAL,0,DOLPHIN,1050,0878,1,31,31,0,0,0,3,2019-087801
087801,51,01,1206,1784,0,,7696,3,1,4,2019,07,28,8100088,0,0,1,VAJL1206.pdf,00137789.tif,ORIGINAL,1,WHITE MARLIN,2161,0878,2,0,0,0,0,0,3,2019-087801
087801,51,01,1206,1785,1,ALIVE;,7696,3,1,4,2019,07,28,8100088,0,0,1,VAJL1206.pdf,00137789.tif,ORIGINAL,1,SPEARFISH,2181,0878,3,0,0,0,0,0,3,2019-087801
087802,51,02,1206,1786,0,,7696,3,1,8,2019,07,28,8100088,0,0,2,VAJL1206.pdf,00137791.tif,ORIGINAL,2,WHITE MARLIN,2161,0878,1,0,0,0,0,0,2,2019-087802
087802,51,02,1206,1787,0,,7696,3,1,8,2019,07,28,8100088,0,0,2,VAJL1206.pdf,00137791.tif,ORIGINAL,1,BLUE MARLIN,2171,0878,2,0,0,0,0,0,2,2019-087802
087803,51,03,1206,1788,0,,7696,3,1,2,2019,07,28,8100088,0,0,1,VAJL1206.pdf,00137793.tif,ORIGINAL,0,DOLPHIN,1050,0878,1,1,1,0,0,0,3,2019-087803
087803,51,03,1206,1789,1,CAUGHT OUT OF AREA;RARE OR ILLEGAL SPECIES KEPT;,7696,3,1,2,2019,07,28,8100088,0,0,1,VAJL1206.pdf,00137793.tif,ORIGINAL,0,YELLOWTAIL SNAPPER,3360,0878,3,4,4,0,0,0,3,2019-087803
087803,51,03,1206,1790,0,,7696,3,1,2,2019,07,28,8100088,0,0,1,VAJL1206.pdf,00137793.tif,ORIGINAL,0,TILEFISH,4470,0878,2,15,15,0,0,0,3,2019-087803
087803,51,03,1206,1791,1,RARE OR ILLEGAL SPECIES KEPT;,7696,3,1,2,2019,07,28,8100088,0,0,1,VAJL1206.pdf,00137793.tif,ORIGINAL,0,HAKE,5240,0878,4,1,0,0,0,0,3,2019-087803
087803,51,03,1206,1792,1,CAUGHT OUT OF AREA;RARE OR ILLEGAL SPECIES KEPT;,7696,3,1,2,2019,07,28,8100088,0,0,1,VAJL1206.pdf,00137793.tif,ORIGINAL,0,LONGFIN SEABASS,5250,0878,5,2,0,0,0,0,3,2019-087803
087804,51,04,1206,1793,0,,7696,3,1,4,2019,07,28,8100088,0,0,2,VAJL1206.pdf,00137795.tif,ORIGINAL,0,DOLPHIN,1050,0878,1,4,0,0,0,0,3,2019-087804
087805,51,05,1206,1794,0,,7696,3,1,5,2019,07,28,8100088,0,0,2,VAJL1206.pdf,00137797.tif,ORIGINAL,3,WHITE MARLIN,2161,0878,1,0,0,0,0,0,2,2019-087805
087806,51,06,1206,1795,0,,7696,3,1,9,2019,07,28,8100088,0,0,2,VAJL1206.pdf,00137799.tif,ORIGINAL,0,BLACKBELLY ROSEFISH,2420,0878,1,12,12,0,0,0,3,2019-087806
087806,51,06,1206,1796,0,,7696,3,1,9,2019,07,28,8100088,0,0,2,VAJL1206.pdf,00137799.tif,ORIGINAL,0,GOLDEN TILEFISH,4467,0878,2,3,3,0,0,0,3,2019-087806
080201,51,01,2102,1797,0,,7652,7,3,3,2019,07,26,0010025,0,0,2,VAJL2102.pdf,00137247.tif,ORIGINAL,0,DOLPHIN,1050,0802,1,1,0,0,0,0,2,2019-080201
080201,51,01,2102,1798,1,ALIVE;,7652,7,3,3,2019,07,26,0010025,0,0,2,VAJL2102.pdf,00137247.tif,ORIGINAL,1,KING MACKEREL,1940,0802,2,0,0,0,0,0,2,2019-080201
038901,51,01,2104,1799,0,,6633,1,1,7,2019,07,01,8100002,0,1,1,VAJL2104.pdf,00134702.tif,ORIGINAL,0,DOLPHIN,1050,0389,3,2,2,0,0,0,3,2019-038901
038901,51,01,2104,1800,0,,6633,1,1,7,2019,07,01,8100002,0,1,1,VAJL2104.pdf,00134702.tif,ORIGINAL,0,BLACKFIN TUNA,4641,0389,2,2,2,0,0,0,3,2019-038901
038901,51,01,2104,1801,0,,6633,1,1,7,2019,07,01,8100002,0,1,1,VAJL2104.pdf,00134702.tif,ORIGINAL,0,YFT,4711,0389,1,3,3,0,0,0,3,2019-038901
039101,51,01,2106,1802,0,,7696,1,1,4,2019,07,03,8100002,0,0,2,VAJL2106.pdf,00134710.tif,ORIGINAL,0,DOLPHIN,1050,0391,1,1,1,0,0,0,3,2019-039101
039102,51,02,2106,1803,0,,7696,1,1,6,2019,07,03,8100002,0,0,2,VAJL2106.pdf,00134712.tif,ORIGINAL,0,DOLPHIN,1050,0391,2,3,0,0,0,0,2,2019-039102
039102,51,02,2106,1804,0,,7696,1,1,6,2019,07,03,8100002,0,0,2,VAJL2106.pdf,00134712.tif,ORIGINAL,0,YFT,4711,0391,3,5,0,0,0,0,2,2019-039102
039102,51,02,2106,1805,0,,7696,1,1,6,2019,07,03,8100002,0,0,2,VAJL2106.pdf,00134712.tif,ORIGINAL,0,WAHOO,4720,0391,1,1,0,0,0,0,2,2019-039102
039103,51,03,2106,1806,0,,7696,1,1,6,2019,07,03,8100002,0,0,1,VAJL2106.pdf,00134714.tif,ORIGINAL,0,DOLPHIN,1050,0391,1,2,2,0,0,0,2,2019-039103
039103,51,03,2106,1807,0,,7696,1,1,6,2019,07,03,8100002,0,0,1,VAJL2106.pdf,00134714.tif,ORIGINAL,0,BIGEYE TUNA,4691,0391,2,1,1,0,0,0,2,2019-039103
045301,51,01,2107,1808,0,,7652,7,3,5,2019,07,03,0010025,0,0,2,VAJL2107.pdf,00135042.tif,ORIGINAL,0,SKIPJACK TUNA,4661,0453,2,1,0,0,0,0,2,2019-045301
045301,51,01,2107,1809,0,,7652,7,3,5,2019,07,03,0010025,0,0,2,VAJL2107.pdf,00135042.tif,ORIGINAL,2,YFT,4711,0453,1,1,0,0,0,0,2,2019-045301
045401,51,01,2108,1810,0,,7688,1,1,3,2019,07,05,8100091,0,0,1,VAJL2108.pdf,00135046.tif,ORIGINAL,0,DOLPHIN,1050,0454,1,6,6,0,0,0,3,2019-045401
045402,51,02,2108,1811,0,,7688,1,1,6,2019,07,05,8100002,0,0,2,VAJL2108.pdf,00135048.tif,ORIGINAL,0,DOLPHIN,1050,0454,1,1,1,0,0,0,2,2019-045402
045403,51,03,2108,1812,0,,7688,1,1,5,2019,07,05,8100091,0,0,2,VAJL2108.pdf,00135050.tif,ORIGINAL,0,YFT,4711,0454,1,3,0,0,0,0,2,2019-045403
049101,51,01,2110,1813,0,,7686,1,1,6,2019,07,10,8100091,0,0,2,VAJL2110.pdf,00135230.tif,ORIGINAL,2,WHITE MARLIN,2161,0491,1,0,0,0,0,0,2,2019-049101
049101,51,01,2110,1814,0,,7686,1,1,6,2019,07,10,8100091,0,0,2,VAJL2110.pdf,00135230.tif,ORIGINAL,0,BLACK SEA BASS,3350,0491,3,1,1,0,0,0,2,2019-049101
049101,51,01,2110,1815,0,,7686,1,1,6,2019,07,10,8100091,0,0,2,VAJL2110.pdf,00135230.tif,ORIGINAL,0,BLUELINE TILEFISH,4440,0491,2,12,10,0,0,0,2,2019-049101
049102,51,02,2110,1816,0,,7686,1,1,3,2019,07,10,8100002,0,1,1,VAJL2110.pdf,00135232.tif,ORIGINAL,0,DOLPHIN,1050,0491,2,1,1,0,0,0,1,2019-049102
049102,51,02,2110,1817,0,,7686,1,1,3,2019,07,10,8100002,0,1,1,VAJL2110.pdf,00135232.tif,ORIGINAL,0,YFT,4711,0491,1,2,2,0,0,0,1,2019-049102
049103,51,03,2110,1818,0,,7686,1,1,4,2019,07,10,8100002,0,0,1,VAJL2110.pdf,00135234.tif,ORIGINAL,0,DOLPHIN,1050,0491,2,1,1,0,0,0,3,2019-049103
049103,51,03,2110,1819,0,,7686,1,1,4,2019,07,10,8100002,0,0,1,VAJL2110.pdf,00135234.tif,ORIGINAL,0,BLACK SEA BASS,3350,0491,4,2,2,0,0,0,3,2019-049103
049103,51,03,2110,1820,0,,7686,1,1,4,2019,07,10,8100002,0,0,1,VAJL2110.pdf,00135234.tif,ORIGINAL,0,BLUELINE TILEFISH,4440,0491,3,10,10,0,0,0,3,2019-049103
049103,51,03,2110,1821,0,,7686,1,1,4,2019,07,10,8100002,0,0,1,VAJL2110.pdf,00135234.tif,ORIGINAL,0,YFT,4711,0491,1,3,3,0,0,0,3,2019-049103
049104,51,04,2110,1822,0,,7686,1,1,6,2019,07,10,8100002,0,0,1,VAJL2110.pdf,00135236.tif,ORIGINAL,0,DOLPHIN,1050,0491,2,5,5,0,0,0,2,2019-049104
049104,51,04,2110,1823,0,,7686,1,1,6,2019,07,10,8100002,0,0,1,VAJL2110.pdf,00135236.tif,ORIGINAL,1,WHITE MARLIN,2161,0491,1,0,0,0,0,0,2,2019-049104
049105,51,05,2110,1824,1,ALIVE;,7686,1,1,7,2019,07,10,8100002,0,0,1,VAJL2110.pdf,00135238.tif,ORIGINAL,2,BLACKBELLY ROSEFISH,2420,0491,4,0,0,0,0,0,3,2019-049105
049105,51,05,2110,1825,0,,7686,1,1,7,2019,07,10,8100002,0,0,1,VAJL2110.pdf,00135238.tif,ORIGINAL,0,BLACK SEA BASS,3350,0491,3,2,2,0,0,0,3,2019-049105
049105,51,05,2110,1826,0,,7686,1,1,7,2019,07,10,8100002,0,0,1,VAJL2110.pdf,00135238.tif,ORIGINAL,0,BLUELINE TILEFISH,4440,0491,2,5,5,0,0,0,3,2019-049105
049105,51,05,2110,1827,0,,7686,1,1,7,2019,07,10,8100002,0,0,1,VAJL2110.pdf,00135238.tif,ORIGINAL,0,BIGEYE TUNA,4691,0491,1,1,1,0,0,0,3,2019-049105
052801,51,01,2111,1828,0,,7696,3,1,6,2019,07,12,8100088,0,0,2,VAJL2111.pdf,00135460.tif,ORIGINAL,0,DOLPHIN,1050,0528,1,2,0,0,0,0,3,2019-052801
052801,51,01,2111,1829,0,,7696,3,1,6,2019,07,12,8100088,0,0,2,VAJL2111.pdf,00135460.tif,ORIGINAL,1,YFT,4711,0528,2,0,0,0,0,0,3,2019-052801
060501,51,01,2113,1830,0,,6633,1,1,6,2019,07,16,8100002,0,0,2,VAJL2113.pdf,00136105.tif,ORIGINAL,0,DOLPHIN,1050,0605,1,12,0,0,0,0,3,2019-060501
060501,51,01,2113,1831,1,SPECIES;RARE OR ILLEGAL SPECIES KEPT;ALIVE;,6633,1,1,6,2019,07,16,8100002,0,0,2,VAJL2113.pdf,00136105.tif,ORIGINAL,3,BAR JACKS,8888,0605,2,2,0,0,0,0,3,2019-060501
060502,51,02,2113,1832,0,,6633,1,1,5,2019,07,16,8100002,0,0,1,VAJL2113.pdf,00136107.tif,ORIGINAL,0,GREATER AMBERJACK,30,0605,3,1,1,0,0,0,3,2019-060502
060502,51,02,2113,1833,0,,6633,1,1,5,2019,07,16,8100002,0,0,1,VAJL2113.pdf,00136107.tif,ORIGINAL,0,DOLPHIN,1050,0605,2,1,1,0,0,0,3,2019-060502
060502,51,02,2113,1834,0,,6633,1,1,5,2019,07,16,8100002,0,0,1,VAJL2113.pdf,00136107.tif,ORIGINAL,0,SPANISH MACKEREL,3840,0605,1,2,2,0,0,0,3,2019-060502
060503,51,03,2113,1835,0,,6633,1,1,5,2019,07,16,8100002,0,0,1,VAJL2113.pdf,00136109.tif,ORIGINAL,0,DOLPHIN,1050,0605,5,6,6,0,0,0,3,2019-060503
060503,51,03,2113,1836,0,,6633,1,1,5,2019,07,16,8100002,0,0,1,VAJL2113.pdf,00136109.tif,ORIGINAL,2,WHITE MARLIN,2161,0605,1,0,0,0,0,0,3,2019-060503
060503,51,03,2113,1837,0,,6633,1,1,5,2019,07,16,8100002,0,0,1,VAJL2113.pdf,00136109.tif,ORIGINAL,1,BLUE MARLIN,2171,0605,2,0,0,0,0,0,3,2019-060503
060503,51,03,2113,1838,0,,6633,1,1,5,2019,07,16,8100002,0,0,1,VAJL2113.pdf,00136109.tif,ORIGINAL,0,BLACK SEA BASS,3350,0605,4,3,3,0,0,0,3,2019-060503
060503,51,03,2113,1839,0,,6633,1,1,5,2019,07,16,8100002,0,0,1,VAJL2113.pdf,00136109.tif,ORIGINAL,0,BLUELINE TILEFISH,4440,0605,3,30,30,0,0,0,3,2019-060503
060504,51,04,2113,1840,0,,6633,1,1,2,2019,07,16,8100091,0,0,2,VAJL2113.pdf,00136111.tif,ORIGINAL,0,DOLPHIN,1050,0605,1,1,0,0,0,0,2,2019-060504
071901,51,01,2115,1841,0,,6633,1,1,5,2019,07,19,8100091,0,0,1,VAJL2115.pdf,00136737.tif,ORIGINAL,0,DOLPHIN,1050,0719,1,2,1,0,0,0,3,2019-071901
071902,51,02,2115,1842,0,,6633,1,1,2,2019,07,19,8100002,0,0,2,VAJL2115.pdf,00136739.tif,ORIGINAL,5,WHITE MARLIN,2161,0719,1,0,0,0,0,0,3,2019-071902
071902,51,02,2115,1843,0,,6633,1,1,2,2019,07,19,8100002,0,0,2,VAJL2115.pdf,00136739.tif,ORIGINAL,3,BLUE MARLIN,2171,0719,2,0,0,0,0,0,3,2019-071902
087901,51,01,2118,1844,0,,7652,8,3,3,2019,07,30,0010039,0,1,2,VAJL2118.pdf,00137803.tif,ORIGINAL,0,ATLANTIC BONITO,330,0879,2,1,0,0,0,0,2,2019-087901
087901,51,01,2118,1845,0,,7652,8,3,3,2019,07,30,0010039,0,1,2,VAJL2118.pdf,00137803.tif,ORIGINAL,1,DOLPHIN,1050,0879,1,1,0,0,0,0,2,2019-087901
087901,51,01,2118,1846,1,CAUGHT OUT OF AREA;,7652,8,3,3,2019,07,30,0010039,0,1,2,VAJL2118.pdf,00137803.tif,ORIGINAL,0,ATLANTIC MACKEREL,2120,0879,4,1,0,0,0,0,2,2019-087901
087901,51,01,2118,1847,0,,7652,8,3,3,2019,07,30,0010039,0,1,2,VAJL2118.pdf,00137803.tif,ORIGINAL,1,WHITE MARLIN,2161,0879,3,0,0,0,0,0,2,2019-087901
084101,51,01,2120,1848,0,,7686,1,1,1,2019,07,26,8100091,0,0,2,VAJL2120.pdf,00137550.tif,ORIGINAL,2,WHITE MARLIN,2161,0841,1,0,0,0,0,0,2,2019-084101
084102,51,02,2120,1849,0,,7686,1,1,7,2019,07,26,8100091,0,0,2,VAJL2120.pdf,00137552.tif,ORIGINAL,1,WHITE MARLIN,2161,0841,1,0,0,0,0,0,1,2019-084102
084102,51,02,2120,1850,0,,7686,1,1,7,2019,07,26,8100091,0,0,2,VAJL2120.pdf,00137552.tif,ORIGINAL,1,BLUE MARLIN,2171,0841,2,0,0,0,0,0,1,2019-084102
084103,51,03,2120,1851,0,,7686,1,1,6,2019,07,26,8100091,0,0,1,VAJL2120.pdf,00137554.tif,ORIGINAL,0,DOLPHIN,1050,0841,1,3,3,0,0,1,2,2019-084103
084103,51,03,2120,1852,0,,7686,1,1,6,2019,07,26,8100091,0,0,1,VAJL2120.pdf,00137554.tif,ORIGINAL,0,YFT,4711,0841,2,1,1,0,0,1,2,2019-084103
084105,51,05,2120,1853,0,,7686,1,1,4,2019,07,26,8100091,0,0,2,VAJL2120.pdf,00137557.tif,ORIGINAL,3,WHITE MARLIN,2161,0841,1,0,0,0,0,0,2,2019-084105
084106,51,06,2120,1854,0,,7686,1,1,4,2019,07,26,8100091,0,0,1,VAJL2120.pdf,00137559.tif,ORIGINAL,1,BLUE MARLIN,2171,0841,1,0,0,0,0,0,3,2019-084106
084106,51,06,2120,1855,0,,7686,1,1,4,2019,07,26,8100091,0,0,1,VAJL2120.pdf,00137559.tif,ORIGINAL,1,YFT,4711,0841,2,1,1,0,0,1,3,2019-084106
084107,51,07,2120,1856,0,,7686,1,1,4,2019,07,26,8100091,0,0,1,VAJL2120.pdf,00137561.tif,ORIGINAL,0,DOLPHIN,1050,0841,2,1,1,0,0,0,3,2019-084107
084107,51,07,2120,1857,0,,7686,1,1,4,2019,07,26,8100091,0,0,1,VAJL2120.pdf,00137561.tif,ORIGINAL,2,WHITE MARLIN,2161,0841,1,0,0,0,0,0,3,2019-084107
084107,51,07,2120,1858,0,,7686,1,1,4,2019,07,26,8100091,0,0,1,VAJL2120.pdf,00137561.tif,ORIGINAL,0,YFT,4711,0841,3,1,1,0,0,1,3,2019-084107
084108,51,08,2120,1859,0,,7686,1,1,6,2019,07,26,8100091,0,0,1,VAJL2120.pdf,00137563.tif,ORIGINAL,1,WHITE MARLIN,2161,0841,1,0,0,0,0,0,2,2019-084108
084108,51,08,2120,1860,0,,7686,1,1,6,2019,07,26,8100091,0,0,1,VAJL2120.pdf,00137563.tif,ORIGINAL,0,YFT,4711,0841,2,1,1,0,0,1,2,2019-084108
084109,51,09,2120,1861,0,,7686,1,1,7,2019,07,26,8100091,1,0,2,VAJL2120.pdf,00137565.tif,ORIGINAL,0,DOLPHIN,1050,0841,1,1,1,0,0,0,3,2019-084109
084109,51,09,2120,1862,0,,7686,1,1,7,2019,07,26,8100091,1,0,2,VAJL2120.pdf,00137565.tif,ORIGINAL,2,WHITE MARLIN,2161,0841,2,0,0,0,0,0,3,2019-084109
084110,51,10,2120,1863,0,,7686,1,1,8,2019,07,26,8100091,0,0,2,VAJL2120.pdf,00137567.tif,ORIGINAL,1,WHITE MARLIN,2161,0841,2,0,0,0,0,0,3,2019-084110
084110,51,10,2120,1864,0,,7686,1,1,8,2019,07,26,8100091,0,0,2,VAJL2120.pdf,00137567.tif,ORIGINAL,1,LONGBILL SPEARFISH,4010,0841,3,0,0,0,0,0,3,2019-084110
084110,51,10,2120,1865,0,,7686,1,1,8,2019,07,26,8100091,0,0,2,VAJL2120.pdf,00137567.tif,ORIGINAL,0,YFT,4711,0841,1,3,2,0,0,0,3,2019-084110
084111,51,11,2120,1866,0,,7686,1,1,5,2019,07,26,8100091,0,0,2,VAJL2120.pdf,00137569.tif,ORIGINAL,0,DOLPHIN,1050,0841,3,7,0,0,0,0,3,2019-084111
084111,51,11,2120,1867,0,,7686,1,1,5,2019,07,26,8100091,0,0,2,VAJL2120.pdf,00137569.tif,ORIGINAL,1,WHITE MARLIN,2161,0841,2,0,0,0,0,0,3,2019-084111
084111,51,11,2120,1868,0,,7686,1,1,5,2019,07,26,8100091,0,0,2,VAJL2120.pdf,00137569.tif,ORIGINAL,1,BLUE MARLIN,2171,0841,1,0,0,0,0,0,3,2019-084111
084112,51,12,2120,1869,0,,7686,1,1,4,2019,07,26,8100091,0,0,2,VAJL2120.pdf,00137571.tif,ORIGINAL,3,WHITE MARLIN,2161,0841,1,0,0,0,0,0,3,2019-084112
084113,51,13,2120,1870,0,,7686,1,1,5,2019,07,26,8100091,0,0,2,VAJL2120.pdf,00137573.tif,ORIGINAL,5,WHITE MARLIN,2161,0841,1,0,0,0,0,0,3,2019-084113
084113,51,13,2120,1871,0,,7686,1,1,5,2019,07,26,8100091,0,0,2,VAJL2120.pdf,00137573.tif,ORIGINAL,1,BLUE MARLIN,2171,0841,2,0,0,0,0,0,3,2019-084113
084114,51,14,2120,1872,0,,7686,1,1,5,2019,07,26,8100002,0,0,2,VAJL2120.pdf,00137575.tif,ORIGINAL,2,WHITE MARLIN,2161,0841,1,0,0,0,0,0,2,2019-084114
084116,51,16,2120,1873,0,,7686,1,1,5,2019,07,26,8100002,0,0,2,VAJL2120.pdf,00137578.tif,ORIGINAL,1,WHITE MARLIN,2161,0841,1,0,0,0,0,0,3,2019-084116
084116,51,16,2120,1874,0,,7686,1,1,5,2019,07,26,8100002,0,0,2,VAJL2120.pdf,00137578.tif,ORIGINAL,1,BLUE MARLIN,2171,0841,2,0,0,0,0,0,3,2019-084116
084117,51,17,2120,1875,0,,7686,1,1,6,2019,07,26,8100002,0,0,2,VAJL2120.pdf,00137580.tif,ORIGINAL,1,YFT,4711,0841,1,1,0,0,0,0,2,2019-084117
084118,51,18,2120,1876,0,,7686,1,1,1,2019,07,26,8100002,0,0,2,VAJL2120.pdf,00137582.tif,ORIGINAL,0,DOLPHIN,1050,0841,2,2,0,0,0,0,2,2019-084118
084118,51,18,2120,1877,0,,7686,1,1,1,2019,07,26,8100002,0,0,2,VAJL2120.pdf,00137582.tif,ORIGINAL,0,YFT,4711,0841,1,1,0,0,0,0,2,2019-084118
088001,51,01,2121,1878,0,,6633,1,1,6,2019,07,31,8100002,0,0,2,VAJL2121.pdf,00137807.tif,ORIGINAL,2,WHITE MARLIN,2161,0880,2,0,0,0,0,0,3,2019-088001
088001,51,01,2121,1879,0,,6633,1,1,6,2019,07,31,8100002,0,0,2,VAJL2121.pdf,00137807.tif,ORIGINAL,1,BLUE MARLIN,2171,0880,1,0,0,0,0,0,3,2019-088001
088001,51,01,2121,1880,0,,6633,1,1,6,2019,07,31,8100002,0,0,2,VAJL2121.pdf,00137807.tif,ORIGINAL,0,BLUELINE TILEFISH,4440,0880,3,1,0,0,0,0,3,2019-088001
088002,51,02,2121,1881,0,,6633,1,1,6,2019,07,31,8100091,0,0,2,VAJL2121.pdf,00137809.tif,ORIGINAL,1,WHITE MARLIN,2161,0880,1,0,0,0,0,0,2,2019-088002
088002,51,02,2121,1882,0,,6633,1,1,6,2019,07,31,8100091,0,0,2,VAJL2121.pdf,00137809.tif,ORIGINAL,2,BLUE MARLIN,2171,0880,2,0,0,0,0,0,2,2019-088002
088003,51,03,2121,1883,0,,6633,1,1,5,2019,07,31,8100091,0,0,2,VAJL2121.pdf,00137811.tif,ORIGINAL,1,WHITE MARLIN,2161,0880,1,0,0,0,0,0,3,2019-088003
088101,51,01,2123,1884,0,,6633,3,1,8,2019,07,30,8100088,0,1,1,VAJL2123.pdf,00137815.tif,ORIGINAL,0,SWORDFISH,4328,0881,1,1,1,0,0,0,3,2019-088101
088101,51,01,2123,1885,1,KEPT;,6633,3,1,8,2019,07,30,8100088,0,1,1,VAJL2123.pdf,00137815.tif,ORIGINAL,0,BLUELINE TILEFISH,4440,0881,2,56,0,0,0,0,3,2019-088101
088102,51,02,2123,1886,0,,6633,3,1,6,2019,07,30,8100088,1,0,2,VAJL2123.pdf,00137817.tif,ORIGINAL,1,WHITE MARLIN,2161,0881,1,0,0,0,0,0,3,2019-088102
088102,51,02,2123,1887,0,,6633,3,1,6,2019,07,30,8100088,1,0,2,VAJL2123.pdf,00137817.tif,ORIGINAL,3,BLACK SEA BASS,3350,0881,3,0,0,0,0,0,3,2019-088102
088102,51,02,2123,1888,0,,6633,3,1,6,2019,07,30,8100088,1,0,2,VAJL2123.pdf,00137817.tif,ORIGINAL,0,BLUELINE TILEFISH,4440,0881,2,30,0,0,0,0,3,2019-088102
088103,51,03,2123,1889,1,ALIVE;,6633,3,1,3,2019,07,30,8100088,0,1,1,VAJL2123.pdf,00137819.tif,ORIGINAL,1,SWORDFISH,4328,0881,1,1,1,0,0,0,2,2019-088103
075802,51,02,2124,1890,0,,7688,1,1,6,2019,07,25,8100091,0,0,2,VAJL2124.pdf,00136912.tif,ORIGINAL,1,WHITE MARLIN,2161,0758,1,0,0,0,0,0,2,2019-075802
075803,51,03,2124,1891,0,,7688,1,1,5,2019,07,25,8100091,0,0,2,VAJL2124.pdf,00136914.tif,ORIGINAL,1,WHITE MARLIN,2161,0758,1,0,0,0,0,0,3,2019-075803
075804,51,04,2124,1892,0,,7688,1,1,6,2019,07,25,8100091,0,0,2,VAJL2124.pdf,00136916.tif,ORIGINAL,0,DOLPHIN,1050,0758,3,1,1,0,0,0,3,2019-075804
075804,51,04,2124,1893,0,,7688,1,1,6,2019,07,25,8100091,0,0,2,VAJL2124.pdf,00136916.tif,ORIGINAL,4,WHITE MARLIN,2161,0758,1,0,0,0,0,0,3,2019-075804
075804,51,04,2124,1894,0,,7688,1,1,6,2019,07,25,8100091,0,0,2,VAJL2124.pdf,00136916.tif,ORIGINAL,1,BLUE MARLIN,2171,0758,2,0,0,0,0,0,3,2019-075804
072101,51,01,2127,1895,0,,6783,8,3,4,2019,07,19,0010039,0,0,1,VAJL2127.pdf,00136745.tif,ORIGINAL,0,DOLPHIN,1050,0721,1,5,5,0,0,0,2,2019-072101
