id,year,month,day,stcode,county,siteno,tourn,tcode,tourn_name,new_tcode,new_name,inttime,site_no,sitetype,docno,location,prim_op,todayt,category,ppstate,ppstfips,returnt,prim1,prim2,hook,hook_oth,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chunk,fm_chum,fm_other,fm_other_oth,party,latddmm,londdmm,miles,depth,sst,young_school_bft,school_bft,large_school_bft,small_med_bft,large_med_bft,giant_bft,unk_bft,school_or_lgschool_bft
2021-432911,2021,8,2,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1910,471493,1,11,POOR MANS CANYON,1,2,2,MD,24,1800,2161,9996,1,6,6,7,0,1,1,1,0,0,0,6,8,3752,7406,70,1300,78,0,0,0,0,0,0,0,0
2021-432912,2021,8,2,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1925,471493,1,12,WILMINGTON CANYON,1,2,2,MD,24,1845,2161,9996,1,6,6,7,0,1,0,1,0,0,0,6,4,3824,7327,80,5000,76,0,0,0,0,0,0,0,0
2021-432913,2021,8,2,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1935,471493,1,13,POOR MANS CANYON,1,2,2,MD,24,1845,2161,4711,1,6,7,7,0,1,1,1,0,0,0,6,7,3752,7406,60,450,77,0,0,0,0,0,0,0,0
2021-432914,2021,8,2,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1945,471493,1,14,POOR MANS CANYON,1,2,2,MD,24,1845,2161,9996,1,6,9,7,0,1,1,1,0,0,0,6,7,3752,7406,67,1200,75,0,0,0,0,0,0,0,0
2021-432915,2021,8,2,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1955,471493,1,15,BALTIMORE CANYON,1,2,2,MD,24,1915,2161,7777,12,6,8,7,0,1,1,1,0,0,0,6,7,3814,7350,66,600,77,0,0,0,0,0,0,0,0
2021-432916,2021,8,2,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,2005,471493,1,16,POOR MANS CANYON,1,2,2,MD,24,1900,2161,9996,1,6,6,7,0,1,1,1,0,0,0,6,7,3752,7406,60,1500,74,0,0,0,0,0,0,0,0
2021-432917,2021,8,2,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,2020,471493,1,17,WILMINGTON CANYON,1,2,2,MD,24,1930,2161,9996,1,6,8,7,0,1,1,1,0,0,0,6,6,3824,7327,70,3000,77,0,0,0,0,0,0,0,0
2021-432918,2021,8,2,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,2030,471493,1,18,BALTIMORE CANYON,2,1,3,MD,24,1915,2161,9996,1,6,4,7,0,1,1,1,0,0,0,6,6,3814,7350,60,1200,76,0,0,0,0,0,0,0,0
2021-432919,2021,8,2,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,2040,471493,1,19,BALTIMORE CANYON,1,2,2,MD,24,1915,2161,9996,1,6,5,7,0,1,1,1,0,0,0,6,7,3814,7350,65,900,76,0,0,0,0,0,0,0,0
2021-438202,2021,8,2,34,9,900,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1715,90900,1,2,SPENCER CANYON,1,2,1,FL,12,1700,2161,9996,1,6,6,5,0,1,1,1,0,0,0,6,3,3837,7312,88,600,76,0,0,0,0,0,0,0,0
2021-438203,2021,8,2,34,9,900,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1820,90900,1,3,WILMINGTON CANYON,1,2,3,NJ,34,1800,2161,2171,12,6,7,7,0,0,1,1,0,0,0,6,4,3824,7327,80,1000,78,0,0,0,0,0,0,0,0
2021-438701,2021,8,2,34,9,1131,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1827,91131,1,1,WILMINGTON CANYON,1,2,2,NJ,34,1820,2161,9996,1,6,6,7,0,1,1,1,0,0,0,6,4,3824,7327,70,560,77,0,0,0,0,0,0,0,0
2021-438702,2021,8,2,34,9,1131,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1850,91131,1,2,WILMINGTON CANYON,1,2,3,FL,12,1835,2161,9996,12,6,8,7,0,1,1,1,0,0,0,6,6,3824,7327,70,600,77,0,0,0,0,0,0,0,0
2021-438703,2021,8,2,34,9,1131,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1915,91131,1,3,WILMINGTON CANYON,1,2,3,NJ,34,1910,4711,9996,12,6,8,7,0,1,1,1,0,0,0,6,4,3824,7324,70,600,74,0,0,0,0,0,0,0,0
2021-438704,2021,8,2,34,9,1131,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1931,91131,1,4,BALTIMORE CANYON,1,2,2,NJ,34,1905,2161,9996,1,6,4,7,0,0,1,1,0,0,0,6,5,3820,7345,75,1000,76,0,0,0,0,0,0,0,0
2021-438705,2021,8,2,34,9,1131,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1946,91131,1,5,WILMINGTON CANYON,1,2,2,NJ,34,1930,2161,9996,1,6,5,7,0,1,1,1,0,0,0,6,2,3824,7327,74,1200,71,0,0,0,0,0,0,0,0
2021-438706,2021,8,2,34,9,1131,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1956,91131,1,6,WILMINGTON CANYON,1,2,3,NJ,34,1930,4691,9996,1,6,7,7,0,0,1,1,0,0,0,6,6,3824,7327,75,1500,76,0,0,0,0,0,0,0,0
2021-438707,2021,8,2,34,9,1131,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,2010,91131,1,7,BALTIMORE CANYON,1,2,2,FL,12,1930,2161,9996,1,6,6,7,0,1,1,1,0,0,0,6,6,3820,7345,85,6000,77,0,0,0,0,0,0,0,0
2021-433001,2021,8,3,24,47,22,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1725,470022,1,1,POOR MANS CANYON,2,1,3,DE,10,1700,2161,7777,1,6,8,7,0,1,1,1,0,0,0,6,8,3752,7406,55,600,76,0,0,0,0,0,0,0,0
2021-433002,2021,8,3,24,47,22,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1735,470022,1,2,HOT DOG,1,2,2,MD,24,1700,2161,4711,1,6,9,6,0,0,1,1,0,0,0,6,6,3806,7417,52,240,76,0,0,0,0,0,0,0,0
2021-433003,2021,8,3,24,47,22,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1750,470022,1,3,WASHINGTON CANYON,2,2,3,DE,10,1730,2161,7777,12,6,8,7,0,1,1,1,0,0,0,6,3,3729,7430,68,1200,75,0,0,0,0,0,0,0,0
2021-433004,2021,8,3,24,47,22,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1801,470022,1,4,BALTIMORE CANYON,1,2,2,SC,45,1730,2161,4711,2,6,4,8,0,1,1,1,0,0,0,6,4,3814,7350,64,800,75,0,0,0,0,0,0,0,0
2021-433005,2021,8,3,24,47,22,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1810,470022,1,5,POOR MANS CANYON,1,2,2,MD,24,1745,2161,7777,1,6,6,7,0,1,1,1,0,0,0,6,6,3752,7406,54,600,76,0,0,0,0,0,0,0,0
2021-433006,2021,8,3,24,47,22,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1835,470022,1,6,WASHINGTON CANYON,2,1,3,MD,24,1800,2161,7777,12,6,8,7,0,1,1,1,0,0,0,6,6,3729,7430,65,2500,78,0,0,0,0,0,0,0,0
2021-433007,2021,8,3,24,47,22,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1838,470022,1,7,WASHINGTON CANYON,2,1,3,NC,37,1800,2161,4711,1,6,5,7,0,1,1,1,0,0,0,6,9,3729,7430,91,1500,78,0,0,0,0,0,0,0,0
2021-433008,2021,8,3,24,47,22,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1848,470022,1,8,WASHINGTON CANYON,2,1,3,MD,24,1845,2161,4711,1,6,8,7,0,1,1,1,0,0,0,6,6,3729,7430,70,1200,74,0,0,0,0,0,0,0,0
2021-433303,2021,8,3,24,47,856,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1630,470856,3,3,POOR MANS CANYON,1,2,3,MD,24,1625,2161,9996,1,6,8,7,0,1,1,1,0,0,0,6,6,3752,7406,60,2000,75,0,0,0,0,0,0,0,0
2021-433306,2021,8,3,24,47,856,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1725,470856,3,6,WASHINGTON CANYON,1,2,2,MD,24,1720,2161,9996,1,6,7,7,0,1,1,1,0,0,0,6,4,3729,7430,60,800,75,0,0,0,0,0,0,0,0
2021-433307,2021,8,3,24,47,856,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1740,470856,3,7,BALTIMORE CANYON,1,2,2,MD,24,1735,2161,9996,1,6,7,7,0,1,1,1,0,0,0,6,4,3814,7350,60,1000,77,0,0,0,0,0,0,0,0
2021-433308,2021,8,3,24,47,856,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1745,470856,3,8,POOR MANS CANYON,1,2,2,MD,24,1740,2161,9996,1,6,4,7,0,1,1,1,0,0,0,6,7,3752,7406,70,3000,77,0,0,0,0,0,0,0,0
2021-433309,2021,8,3,24,47,856,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1750,470856,3,9,BALTIMORE CANYON,1,2,2,MD,24,1745,2161,9996,1,6,11,7,0,1,1,1,0,0,0,6,4,3814,7350,60,1000,78,0,0,0,0,0,0,0,0
2021-433310,2021,8,3,24,47,856,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1755,470856,3,10,BALTIMORE CANYON,1,2,2,DE,10,1750,2161,9996,1,6,2,7,0,1,1,1,0,0,0,6,2,3814,7350,60,600,77,0,0,0,0,0,0,0,0
2021-433311,2021,8,3,24,47,856,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1850,470856,3,11,POOR MANS CANYON,1,2,2,MD,24,1845,2161,9996,1,6,6,7,0,1,1,1,0,0,0,6,4,3752,7406,66,2400,77,0,0,0,0,0,0,0,0
2021-433312,2021,8,3,24,47,856,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1905,470856,3,12,WASHINGTON CANYON,1,2,2,MD,24,1900,2161,9996,1,6,10,7,0,1,1,1,0,0,0,6,7,3729,7430,60,1000,76,0,0,0,0,0,0,0,0
2021-433801,2021,8,3,24,47,938,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1730,470938,1,1,BALTIMORE CANYON,2,2,3,MD,24,1725,2161,9996,1,6,7,7,0,1,1,1,0,0,0,6,7,3820,7345,55,1500,78,0,0,0,0,0,0,0,0
2021-433802,2021,8,3,24,47,938,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1755,470938,1,2,BALTIMORE CANYON,2,2,3,DE,10,1745,2161,9996,1,6,7,7,0,1,1,1,0,0,0,6,5,3814,7350,53,600,76,0,0,0,0,0,0,0,0
2021-433803,2021,8,3,24,47,938,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1820,470938,1,3,BALTIMORE CANYON,1,2,2,MD,24,1805,2161,9996,12,6,6,7,0,1,1,1,0,0,0,6,5,3820,7345,52,1500,75,0,0,0,0,0,0,0,0
2021-433804,2021,8,3,24,47,938,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1830,470938,1,4,HOT DOG,1,2,2,MD,24,1825,2161,9996,12,6,7,7,0,1,1,1,0,0,0,6,3,3806,7417,46,180,76,0,0,0,0,0,0,0,0
2021-433805,2021,8,3,24,47,938,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1850,470938,1,5,BALTIMORE CANYON,1,2,2,NC,37,1825,2161,9996,1,6,5,7,0,0,1,1,0,0,0,6,5,3820,7345,58,6000,77,0,0,0,0,0,0,0,0
2021-433806,2021,8,3,24,47,938,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1900,470938,1,6,WASHINGTON CANYON,2,2,3,MD,24,1845,2161,9996,1,6,8,7,0,0,1,1,0,0,0,6,7,3727,7427,60,3000,77,0,0,0,0,0,0,0,0
2021-433807,2021,8,3,24,47,938,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1930,470938,1,7,POOR MANS CANYON,1,2,2,MD,24,1915,2161,9996,12,6,6,7,0,1,1,1,0,0,0,6,7,3752,7406,55,1500,77,0,0,0,0,0,0,0,0
2021-433404,2021,8,3,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1730,471493,1,4,POOR MANS CANYON,2,1,3,FL,12,1710,2161,4711,1,6,6,7,0,1,1,1,0,0,0,6,6,3752,7406,64,1200,76,0,0,0,0,0,0,0,0
2021-433407,2021,8,3,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1815,471493,1,7,BALTIMORE CANYON,1,2,2,MD,24,1800,2161,2171,1,6,5,7,0,1,1,1,0,0,0,6,6,3814,7350,62,420,76,0,0,0,0,0,0,0,0
2021-433408,2021,8,3,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1825,471493,1,8,BALTIMORE CANYON,1,2,2,MD,24,1745,2161,9996,1,6,6,7,0,1,1,1,0,0,0,6,8,3814,7350,50,300,78,0,0,0,0,0,0,0,0
2021-433409,2021,8,3,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1835,471493,1,9,POOR MANS CANYON,1,2,2,MD,24,1745,2161,2171,1,6,5,7,0,1,1,1,0,0,0,6,7,3752,7406,80,99997,77,0,0,0,0,0,0,0,0
2021-433410,2021,8,3,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1845,471493,1,10,POOR MANS CANYON,1,2,2,MD,24,1800,2161,2171,1,6,6,7,0,1,1,1,0,0,0,6,9,3752,7406,80,6000,78,0,0,0,0,0,0,0,0
2021-433411,2021,8,3,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1855,471493,1,11,POOR MANS CANYON,1,2,2,MD,24,1800,2161,2171,1,6,6,7,0,1,1,1,0,0,0,6,4,3752,7406,50,3000,79,0,0,0,0,0,0,0,0
2021-433412,2021,8,3,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1910,471493,1,12,ROCK PILE,2,1,3,MD,24,1815,2161,2171,1,6,6,7,0,1,1,1,0,0,0,6,6,3739,7422,64,2400,77,0,0,0,0,0,0,0,0
2021-433413,2021,8,3,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1920,471493,1,13,WASHINGTON CANYON,1,2,2,MD,24,1830,2161,9996,1,6,6,7,0,1,1,1,0,0,0,6,4,3727,7427,65,2000,77,0,0,0,0,0,0,0,0
2021-433414,2021,8,3,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1930,471493,1,14,POOR MANS CANYON,1,2,2,DE,10,1830,2161,2171,1,6,6,7,0,1,1,1,0,0,0,6,7,3752,7406,76,6000,79,0,0,0,0,0,0,0,0
2021-433415,2021,8,3,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1940,471493,1,15,POOR MANS CANYON,1,2,2,MD,24,1830,2161,9996,1,6,5,7,0,1,1,1,0,0,0,6,4,3752,7406,65,2000,78,0,0,0,0,0,0,0,0
2021-433416,2021,8,3,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1950,471493,1,16,WASHINGTON CANYON,2,2,3,MD,24,1830,2161,9996,1,6,7,7,0,1,1,1,0,0,0,6,7,3727,7427,65,3000,77,0,0,0,0,0,0,0,0
2021-433417,2021,8,3,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,2000,471493,1,17,NORFOLK CANYON,2,1,3,FL,12,1845,2161,9996,1,6,5,7,0,1,1,1,0,0,0,6,4,3705,7435,70,300,77,0,0,0,0,0,0,0,0
2021-433418,2021,8,3,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,2015,471493,1,18,WILMINGTON CANYON,1,2,2,MD,24,1930,2161,9996,1,6,5,7,0,1,1,1,0,0,0,6,8,3824,7327,70,2400,74,0,0,0,0,0,0,0,0
2021-433419,2021,8,3,24,47,1493,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,2025,471493,1,19,POOR MANS CANYON,1,2,2,NC,37,1915,2161,2171,1,6,6,7,0,1,1,1,0,0,0,6,7,3752,7406,76,99997,77,0,0,0,0,0,0,0,0
2021-437504,2021,8,3,34,9,900,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1810,90900,1,4,BALTIMORE CANYON,1,2,2,FL,12,1800,2161,4656,1,6,5,7,0,0,1,1,0,0,0,6,5,3820,7345,85,99997,79,0,0,0,0,0,0,0,0
2021-437505,2021,8,3,34,9,900,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1816,90900,1,5,SPENCER CANYON,1,2,2,FL,12,1800,2161,2171,1,6,6,7,0,0,1,1,0,0,0,6,3,3837,7312,77,600,76,0,0,0,0,0,0,0,0
2021-437506,2021,8,3,34,9,900,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1827,90900,1,6,9,1,2,7,LA,22,1800,2161,2171,1,6,6,7,0,0,1,1,0,0,0,6,4,9999,9999,75,500,76,0,0,0,0,0,0,0,0
2021-437507,2021,8,3,34,9,900,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1834,90900,1,7,WILMINGTON CANYON,2,2,3,NJ,34,1830,4691,4711,12,6,8,7,0,1,1,1,0,0,0,6,7,3824,7327,65,1200,75,0,0,0,0,0,0,0,0
2021-437508,2021,8,3,34,9,900,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1840,90900,1,8,LINDENKOHL CANYON,2,2,3,NJ,34,1830,2161,2171,12,6,5,7,0,1,1,1,0,0,0,6,3,3845,7256,100,1000,79,0,0,0,0,0,0,0,0
2021-437509,2021,8,3,34,9,900,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1845,90900,1,9,WILMINGTON CANYON,1,2,2,NJ,34,1830,2161,4711,1,6,4,7,0,0,1,1,0,0,0,6,4,3824,7327,87,99997,77,0,0,0,0,0,0,0,0
2021-437510,2021,8,3,34,9,900,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1857,90900,1,10,LINDENKOHL CANYON,1,2,2,NJ,34,1830,2161,2171,1,6,8,7,0,0,1,1,0,0,0,6,12,3845,7256,100,360,77,0,0,0,0,0,0,0,0
2021-437511,2021,8,3,34,9,900,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1910,90900,1,11,9,1,2,2,FL,12,1900,2171,2161,12,6,6,7,0,1,1,1,0,0,0,6,5,9999,9999,80,99998,77,0,0,0,0,0,0,0,0
2021-437512,2021,8,3,34,9,900,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1925,90900,1,12,POOR MANS CANYON,1,2,2,FL,12,1900,2161,4656,1,6,7,7,0,0,1,1,0,0,0,6,5,3752,7406,72,6000,78,0,0,0,0,0,0,0,0
2021-442801,2021,8,3,51,1,39,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1500,10039,1,1,WASHINGTON CANYON,2,2,3,VA,51,1420,4711,2161,2,6,7,5,0,1,1,1,0,0,0,6,5,3727,7427,58,1200,78,0,0,0,0,0,0,0,0
2021-443001,2021,8,3,51,810,2,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1837,8100002,1,1,NORFOLK CANYON,2,1,3,VA,51,1820,2171,2161,1,6,7,7,0,0,1,1,0,0,0,6,3,3705,7435,64,400,78,0,0,0,0,0,0,0,0
2021-443002,2021,8,3,51,810,2,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1905,8100002,1,2,NORFOLK CANYON,2,1,3,VA,51,1845,2161,9996,1,6,8,9,0,0,1,1,0,0,0,6,6,3705,7435,70,1200,76,0,0,0,0,0,0,0,0
2021-429701,2021,8,5,10,5,1599,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1755,51599,1,1,HOT DOG,1,2,2,DE,10,1748,2161,9996,12,6,4,7,0,1,1,1,0,0,0,6,3,3806,7417,46,120,77,0,0,0,0,0,0,0,0
2021-434101,2021,8,5,24,47,22,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1835,470022,1,1,WASHINGTON CANYON,2,1,3,NC,37,1830,2161,2171,12,6,8,7,0,1,1,1,0,0,0,6,6,3729,7430,70,4200,75,0,0,0,0,0,0,0,0
2021-434102,2021,8,5,24,47,22,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1845,470022,1,2,WASHINGTON CANYON,2,1,3,NC,37,1805,2161,4711,12,6,8,7,0,1,1,1,0,0,0,6,6,3729,7430,70,1000,77,0,0,0,0,0,0,0,0
2021-434103,2021,8,5,24,47,22,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1848,470022,1,3,POOR MANS CANYON,2,1,3,MD,24,1810,2161,2171,12,6,7,7,0,1,1,1,0,0,0,6,6,3752,7406,53,600,78,0,0,0,0,0,0,0,0
2021-430002,2021,8,6,10,5,1599,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1721,51599,1,2,HOT DOG,1,2,2,DE,10,1714,4656,9996,1,6,4,18,0,0,1,0,1,0,0,6,4,3806,7417,50,130,73,0,0,0,0,0,0,0,0
2021-430003,2021,8,6,10,5,1599,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1800,51599,1,3,BALTIMORE CANYON,1,2,2,MD,24,1730,2161,9996,1,6,5,7,0,1,1,1,0,0,0,6,6,3814,7350,90,600,76,0,0,0,0,0,0,0,0
2021-430004,2021,8,6,10,5,1599,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1811,51599,1,4,ROCK PILE,2,2,3,DE,10,1751,2161,9996,12,6,5,7,0,1,1,1,0,0,0,6,5,3739,7422,62,300,74,0,0,0,0,0,0,0,0
2021-430006,2021,8,6,10,5,1599,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1832,51599,1,6,BALTIMORE CANYON,2,2,3,NC,37,1800,2161,9996,12,6,5,7,0,1,1,1,0,0,0,6,5,3806,7349,70,1800,78,0,0,0,0,0,0,0,0
2021-430007,2021,8,6,10,5,1599,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1855,51599,1,7,BALTIMORE CANYON,2,1,3,DE,10,1835,2161,9996,1,6,7,7,0,1,1,1,0,0,0,6,9,3806,7349,76,6000,79,0,0,0,0,0,0,0,0
2021-430008,2021,8,6,10,5,1599,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1910,51599,1,8,POOR MANS CANYON,1,2,2,DE,10,1900,2161,9996,1,6,6,7,0,1,1,1,0,0,0,6,6,3752,7406,68,2400,78,0,0,0,0,0,0,0,0
2021-430009,2021,8,6,10,5,1599,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1930,51599,1,9,BALTIMORE CANYON,1,2,2,MD,24,1913,2161,2171,12,6,7,7,0,1,1,1,0,0,0,6,6,3806,7349,70,1450,75,0,0,0,0,0,0,0,0
2021-434303,2021,8,6,24,47,4,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1820,470004,1,3,POOR MANS CANYON,1,2,2,MD,24,1815,3591,2161,12,6,8,7,0,1,1,1,0,0,0,6,4,3752,7406,58,320,73,0,0,0,0,0,0,0,0
2021-434304,2021,8,6,24,47,4,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1845,470004,1,4,POOR MANS CANYON,2,2,3,MD,24,1840,2161,9996,2,6,6,7,0,0,1,1,0,0,0,6,6,3752,7406,62,752,77,0,0,0,0,0,0,0,0
2021-434305,2021,8,6,24,47,4,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1852,470004,1,5,WASHINGTON CANYON,2,1,3,VA,51,1845,2161,9996,1,6,6,7,0,0,1,1,0,0,0,6,4,3729,7430,65,600,76,0,0,0,0,0,0,0,0
2021-434306,2021,8,6,24,47,4,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1855,470004,1,6,POOR MANS CANYON,1,2,2,MD,24,1855,2161,9996,1,6,6,7,0,0,1,1,0,0,0,6,5,3752,7406,60,750,76,0,0,0,0,0,0,0,0
2021-434307,2021,8,6,24,47,4,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1900,470004,1,7,WILMINGTON CANYON,1,2,2,MD,24,1820,4711,9996,1,6,10,7,0,1,1,1,0,0,0,6,5,3830,7329,87,800,79,0,0,0,0,0,0,0,0
2021-455702,2021,8,6,24,47,853,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1830,470853,1,2,POOR MANS CANYON,1,2,2,MD,24,1800,2161,9996,1,6,7,7,0,0,1,1,0,0,0,6,7,3756,7452,72,6000,78,0,0,0,0,0,0,0,0
2021-455703,2021,8,6,24,47,853,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1835,470853,1,3,WASHINGTON CANYON,1,2,2,MD,24,1800,2161,9996,1,6,9,7,0,0,1,1,0,0,0,6,6,3727,7427,70,3000,78,0,0,0,0,0,0,0,0
2021-455704,2021,8,6,24,47,853,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1841,470853,1,4,POOR MANS CANYON,1,2,2,MD,24,1800,2161,9996,1,6,10,7,0,0,1,1,0,0,0,6,6,3752,7406,65,99998,76,0,0,0,0,0,0,0,0
2021-455705,2021,8,6,24,47,853,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1844,470853,1,5,POOR MANS CANYON,1,2,2,MD,24,1800,2161,9996,12,6,9,7,0,1,1,1,0,0,0,6,6,3752,7406,64,3000,80,0,0,0,0,0,0,0,0
2021-455706,2021,8,6,24,47,853,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1848,470853,1,6,WASHINGTON CANYON,1,2,2,MD,24,1800,2161,9996,12,6,6,7,0,1,1,1,0,0,0,6,7,3727,7427,83,5400,74,0,0,0,0,0,0,0,0
2021-455707,2021,8,6,24,47,853,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1855,470853,1,7,WILMINGTON CANYON,1,2,2,MD,24,1800,2161,9996,12,6,8,7,0,1,1,1,0,0,0,6,5,3824,7327,70,4000,80,0,0,0,0,0,0,0,0
2021-455708,2021,8,6,24,47,853,1,5200,WHITE MARLIN OPEN,5200,WHITE MARLIN OPEN,1900,470853,1,8,POOR MANS CANYON,2,2,3,MD,24,1830,2161,9996,12,6,7,7,0,1,1,1,0,0,0,6,6,3752,7406,78,6000,77,0,0,0,0,0,0,0,0
