stcode,control,docno,c_index,cerrflag,cprobfld,faxno,batch,intcode,tifno,cluster,sitetype,q11a,q23,filestat,month,day,tracker,year,enterr,interr,site_no,othlp,species,row,kept,observe,alive,dead,sell,weighed,measur,id
10,1103,03,9,0,,DEJN1103.pdf,3411,6783,00162220.tif,2,1,2,4,ORIGINAL,06,26,341103,2021,0,1,0051599,BIGEYE TUNA,4691,1,1,0,0,0,0,0,2,2021-341103
10,1103,03,8,0,,DEJN1103.pdf,3411,6783,00162220.tif,2,1,2,4,ORIGINAL,06,26,341103,2021,0,1,0051599,SKIPJACK TUNA,4661,2,0,0,1,0,0,0,2,2021-341103
10,1103,05,10,0,,DEJN1103.pdf,3411,6783,00162223.tif,2,1,2,5,ORIGINAL,06,26,341105,2021,0,0,0051599,SHORTFIN MAKO SHARK,3551,1,0,0,1,0,0,0,2,2021-341105
10,1103,05,11,0,,DEJN1103.pdf,3411,6783,00162223.tif,2,1,2,5,ORIGINAL,06,26,341105,2021,0,0,0051599,YFT,4711,2,2,2,0,0,0,0,2,2021-341105
10,1103,06,12,0,,DEJN1103.pdf,3411,6783,00162225.tif,2,1,2,4,ORIGINAL,06,26,341106,2021,0,0,0051599,YFT,4711,1,2,2,0,0,0,1,2,2021-341106
10,1103,07,13,0,,DEJN1103.pdf,3411,6783,00162227.tif,2,1,2,5,ORIGINAL,06,26,341107,2021,0,0,0051599,DOLPHIN,1050,1,1,1,0,0,0,0,2,2021-341107
10,1103,07,14,0,,DEJN1103.pdf,3411,6783,00162227.tif,2,1,2,5,ORIGINAL,06,26,341107,2021,0,0,0051599,SKIPJACK TUNA,4661,2,0,0,1,0,0,0,2,2021-341107
25,1130,01,349,0,,MAJN1130.pdf,3415,6634,00162238.tif,25,1,1,2,ORIGINAL,06,27,341501,2021,0,0,0013471,ATLANTIC MACKEREL,2120,1,12,0,0,0,0,0,2,2021-341501
25,1217,01,360,0,,MAJN1217.pdf,3418,7380,00162247.tif,5,1,3,3,ORIGINAL,06,26,341801,2021,0,0,0014261,BFT SCHOOL,4677,1,2,0,4,0,0,0,2,2021-341801
25,1217,01,359,0,,MAJN1217.pdf,3418,7380,00162247.tif,5,1,3,3,ORIGINAL,06,26,341801,2021,0,0,0014261,BLUEFISH,230,2,0,0,1,0,0,0,2,2021-341801
25,2143,01,369,0,,MAJN2143.pdf,3423,7910,00162260.tif,15,1,3,8,ORIGINAL,06,28,342301,2021,1,0,0090024,ATLANTIC MACKEREL,2120,1,0,0,20,0,0,0,2,2021-342301
25,2159,01,371,0,,MAJN2159.pdf,3426,7907,00162277.tif,15,1,3,2,ORIGINAL,06,25,342601,2021,0,0,0090024,ATLANTIC MACKEREL,2120,1,12,0,0,0,0,0,2,2021-342601
25,2159,01,370,0,,MAJN2159.pdf,3426,7907,00162277.tif,15,1,3,2,ORIGINAL,06,25,342601,2021,0,0,0090024,HERRING,1670,2,8,0,0,0,0,0,2,2021-342601
24,1202,01,129,0,,MDJN1202.pdf,3428,6447,00162283.tif,3,1,3,5,ORIGINAL,06,26,342801,2021,0,0,0470853,YFT,4711,1,12,0,18,0,0,0,2,2021-342801
24,1202,02,130,0,,MDJN1202.pdf,3428,6447,00162285.tif,3,1,2,4,ORIGINAL,06,26,342802,2021,0,0,0470853,YFT,4711,1,6,0,0,0,0,0,2,2021-342802
24,1202,03,131,0,,MDJN1202.pdf,3428,6447,00162287.tif,3,1,2,3,ORIGINAL,06,26,342803,2021,0,0,0470853,YFT,4711,1,1,0,0,0,0,0,2,2021-342803
24,2204,01,289,0,,MDJN2204.pdf,3430,6936,00162307.tif,5,1,3,6,ORIGINAL,06,28,343001,2021,0,0,0471493,YFT,4711,1,2,2,0,0,0,0,2,2021-343001
24,2204,02,290,0,,MDJN2204.pdf,3430,6936,00162309.tif,5,1,2,6,ORIGINAL,06,28,343002,2021,0,0,0471493,YFT,4711,1,8,8,0,0,0,0,2,2021-343002
34,1104,01,389,0,,NJJN1104.pdf,3431,7509,00162314.tif,2,1,2,5,ORIGINAL,06,27,343101,2021,0,0,0011724,YFT,4711,1,3,3,4,0,0,0,1,2021-343101
34,1104,02,390,0,,NJJN1104.pdf,3431,7509,00162316.tif,2,1,3,6,ORIGINAL,06,27,343102,2021,0,0,0011724,YFT,4711,1,2,1,0,0,0,0,1,2021-343102
34,1112,01,396,0,,NJJN1112.pdf,3433,7508,00162323.tif,11,1,2,6,ORIGINAL,06,27,343301,2021,0,0,0091131,WHITE MARLIN,2161,1,0,0,1,0,0,0,2,2021-343301
34,1112,01,398,0,,NJJN1112.pdf,3433,7508,00162323.tif,11,1,2,6,ORIGINAL,06,27,343301,2021,0,0,0091131,BLUE SHARK,4931,2,0,0,1,0,0,0,2,2021-343301
34,1112,01,395,0,,NJJN1112.pdf,3433,7508,00162323.tif,11,1,2,6,ORIGINAL,06,27,343301,2021,0,0,0091131,DOLPHIN,1050,3,1,0,0,0,0,0,2,2021-343301
34,1112,01,397,0,,NJJN1112.pdf,3433,7508,00162323.tif,11,1,2,6,ORIGINAL,06,27,343301,2021,0,0,0091131,YFT,4711,4,5,0,4,0,0,0,2,2021-343301
34,1112,02,399,0,,NJJN1112.pdf,3433,7508,00162325.tif,11,1,8,4,ORIGINAL,06,27,343302,2021,0,0,0091131,YFT,4711,1,1,0,0,0,0,0,2,2021-343302
34,1112,03,400,1,ALIVE;,NJJN1112.pdf,3433,7508,00162327.tif,11,1,2,5,ORIGINAL,06,27,343303,2021,0,0,0091131,ROUNDSCALE SPEARFISH,4009,1,0,0,1,0,0,0,1,2021-343303
34,1112,03,401,0,,NJJN1112.pdf,3433,7508,00162327.tif,11,1,2,5,ORIGINAL,06,27,343303,2021,0,0,0091131,YFT,4711,2,2,1,0,0,0,0,1,2021-343303
34,1115,01,402,0,,NJJN1115.pdf,3434,7509,00162332.tif,2,1,2,3,ORIGINAL,06,26,343401,2021,0,0,0011063,SHORTFIN MAKO SHARK,3551,1,0,0,3,0,0,0,2,2021-343401
34,1115,02,403,0,,NJJN1115.pdf,3434,7509,00162334.tif,2,1,3,4,ORIGINAL,06,26,343402,2021,0,0,0011724,YFT,4711,1,2,1,0,0,0,0,1,2021-343402
34,1115,03,404,0,,NJJN1115.pdf,3434,7509,00162336.tif,2,1,3,5,ORIGINAL,06,26,343403,2021,0,0,0011724,YFT,4711,1,3,0,0,0,0,0,2,2021-343403
34,1115,04,405,0,,NJJN1115.pdf,3434,7509,00162338.tif,2,1,2,4,ORIGINAL,06,26,343404,2021,0,0,0011063,YFT,4711,1,8,0,2,0,0,0,2,2021-343404
34,1219,01,418,0,,NJJN1219.pdf,3436,7895,00162347.tif,3,1,2,6,ORIGINAL,06,27,343601,2021,0,0,0090900,YFT,4711,1,3,1,1,0,0,0,2,2021-343601
34,1220,01,420,0,,NJJN1220.pdf,3437,7831,00162352.tif,4,1,3,6,ORIGINAL,06,27,343701,2021,0,0,0090869,YFT,4711,1,12,0,4,0,0,0,2,2021-343701
34,1220,01,419,0,,NJJN1220.pdf,3437,7831,00162352.tif,4,1,3,6,ORIGINAL,06,27,343701,2021,0,0,0090869,DOLPHIN,1050,2,1,0,0,0,0,0,2,2021-343701
34,2140,01,466,0,,NJJN2140.pdf,3438,7894,00162357.tif,10,1,2,5,ORIGINAL,06,28,343801,2021,0,0,0294283,YFT,4711,1,10,0,2,0,0,0,2,2021-343801
34,2140,01,465,0,,NJJN2140.pdf,3438,7894,00162357.tif,10,1,2,5,ORIGINAL,06,28,343801,2021,0,0,0294283,SKIPJACK TUNA,4661,2,3,0,0,0,0,0,2,2021-343801
36,1113,01,515,0,,NYJN1113.pdf,3441,7466,00162368.tif,4,1,2,4,ORIGINAL,06,26,344101,2021,0,0,1030137,YFT,4711,1,6,0,0,0,0,0,2,2021-344101
36,1113,02,516,0,,NYJN1113.pdf,3441,7466,00162370.tif,4,1,3,3,ORIGINAL,06,26,344102,2021,0,0,1030085,BFT SCHOOL,4677,1,3,3,3,0,0,0,2,2021-344102
36,1113,03,517,0,,NYJN1113.pdf,3441,7466,00162372.tif,4,1,2,5,ORIGINAL,06,26,344103,2021,0,0,1030137,BLUE SHARK,4931,1,0,0,8,0,0,0,2,2021-344103
36,1113,04,518,0,,NYJN1113.pdf,3441,7466,00162374.tif,4,1,3,5,ORIGINAL,06,26,344104,2021,0,0,1030137,BLUE SHARK,4931,1,0,0,5,0,0,0,2,2021-344104
36,1113,05,519,0,,NYJN1113.pdf,3441,7466,00162376.tif,4,1,3,1,ORIGINAL,06,26,344105,2021,0,0,1030085,SHORTFIN MAKO SHARK,3551,1,0,0,1,0,0,0,2,2021-344105
36,1113,05,520,0,,NYJN1113.pdf,3441,7466,00162376.tif,4,1,3,1,ORIGINAL,06,26,344105,2021,0,0,1030085,BLUE SHARK,4931,2,0,0,2,0,0,0,2,2021-344105
36,1113,06,522,0,,NYJN1113.pdf,3441,7466,00162378.tif,4,1,2,6,ORIGINAL,06,26,344106,2021,0,0,1030085,BIGEYE TUNA,4691,1,1,0,0,0,0,0,2,2021-344106
36,1113,06,523,0,,NYJN1113.pdf,3441,7466,00162378.tif,4,1,2,6,ORIGINAL,06,26,344106,2021,0,0,1030085,YFT,4711,2,18,0,30,0,0,0,2,2021-344106
36,1113,06,521,0,,NYJN1113.pdf,3441,7466,00162378.tif,4,1,2,6,ORIGINAL,06,26,344106,2021,0,0,1030085,DOLPHIN,1050,3,1,0,0,0,0,0,2,2021-344106
36,2109,01,607,0,,NYJN2109.pdf,3443,7466,00162385.tif,4,1,3,6,ORIGINAL,06,25,344301,2021,0,1,1030085,BLUE SHARK,4931,1,0,0,3,0,0,0,2,2021-344301
51,1113,02,725,0,,VAJN1113.pdf,3445,6447,00162393.tif,8,1,2,3,ORIGINAL,06,27,344502,2021,0,0,0010039,YFT,4711,1,1,0,0,0,0,0,2,2021-344502
51,1114,01,726,0,,VAJN1114.pdf,3446,7924,00162397.tif,9,3,3,4,ORIGINAL,06,27,344601,2021,0,0,8100438,DOLPHIN,1050,1,1,1,0,0,0,0,1,2021-344601
51,1114,02,727,0,,VAJN1114.pdf,3446,7924,00162399.tif,9,3,2,6,ORIGINAL,06,27,344602,2021,0,0,8100438,DOLPHIN,1050,1,2,0,0,0,0,0,2,2021-344602
51,1114,03,729,0,,VAJN1114.pdf,3446,7924,00162401.tif,9,3,8,4,ORIGINAL,06,27,344603,2021,0,0,8100438,YFT,4711,1,7,0,0,0,0,0,2,2021-344603
51,1114,03,728,0,,VAJN1114.pdf,3446,7924,00162401.tif,9,3,8,4,ORIGINAL,06,27,344603,2021,0,0,8100438,DOLPHIN,1050,2,1,0,0,0,0,0,2,2021-344603
51,1114,04,732,0,,VAJN1114.pdf,3446,7924,00162403.tif,9,3,8,5,ORIGINAL,06,27,344604,2021,0,0,8100438,YFT,4711,1,1,0,0,0,0,0,2,2021-344604
51,1114,04,731,0,,VAJN1114.pdf,3446,7924,00162403.tif,9,3,8,5,ORIGINAL,06,27,344604,2021,0,0,8100438,BLUELINE TILEFISH,4440,2,15,0,0,0,0,0,2,2021-344604
51,1114,04,730,0,,VAJN1114.pdf,3446,7924,00162403.tif,9,3,8,5,ORIGINAL,06,27,344604,2021,0,0,8100438,BLACK SEA BASS,3350,3,20,0,0,0,0,0,2,2021-344604
51,1116,01,734,0,,VAJN1116.pdf,3447,7652,00162407.tif,8,3,2,3,ORIGINAL,06,26,344701,2021,0,0,0010039,YFT,4711,1,2,0,0,0,0,0,2,2021-344701
51,1116,01,733,0,,VAJN1116.pdf,3447,7652,00162407.tif,8,3,2,3,ORIGINAL,06,26,344701,2021,0,0,0010039,BLACK SEA BASS,3350,2,12,0,0,0,0,0,2,2021-344701
51,1116,02,736,0,,VAJN1116.pdf,3447,7652,00162409.tif,8,1,1,3,ORIGINAL,06,26,344702,2021,0,0,0010039,YFT,4711,1,1,0,1,0,0,0,2,2021-344702
51,1116,02,735,0,,VAJN1116.pdf,3447,7652,00162409.tif,8,1,1,3,ORIGINAL,06,26,344702,2021,0,0,0010039,DOLPHIN,1050,2,2,0,0,0,0,0,2,2021-344702
51,1116,03,738,0,,VAJN1116.pdf,3447,7652,00162411.tif,8,1,2,3,ORIGINAL,06,26,344703,2021,1,0,0010039,YFT,4711,1,4,4,2,0,0,0,1,2021-344703
51,1116,03,737,0,,VAJN1116.pdf,3447,7652,00162411.tif,8,1,2,3,ORIGINAL,06,26,344703,2021,1,0,0010039,ATLANTIC BONITO,330,2,0,0,3,0,0,0,1,2021-344703
51,1116,04,739,0,,VAJN1116.pdf,3447,7652,00162413.tif,8,1,2,5,ORIGINAL,06,26,344704,2021,0,0,0010039,YFT,4711,1,2,0,1,0,0,0,2,2021-344704
51,1203,01,749,0,,VAJN1203.pdf,3448,7871,00162417.tif,3,1,3,5,ORIGINAL,06,27,344801,2021,0,1,8100088,YFT,4711,1,3,3,0,0,0,0,1,2021-344801
51,1203,01,748,0,,VAJN1203.pdf,3448,7871,00162417.tif,3,1,3,5,ORIGINAL,06,27,344801,2021,0,1,8100088,DOLPHIN,1050,2,1,1,0,0,0,0,1,2021-344801
51,1203,02,750,0,,VAJN1203.pdf,3448,7871,00162419.tif,3,1,2,5,ORIGINAL,06,27,344802,2021,0,1,8100088,DOLPHIN,1050,1,1,1,0,0,0,0,1,2021-344802
51,1203,02,751,0,,VAJN1203.pdf,3448,7871,00162419.tif,3,1,2,5,ORIGINAL,06,27,344802,2021,0,1,8100088,YFT,4711,2,4,4,0,0,0,0,1,2021-344802
51,1203,03,752,0,,VAJN1203.pdf,3448,7871,00162421.tif,3,1,3,5,ORIGINAL,06,27,344803,2021,0,0,8100088,WHITE MARLIN,2161,1,0,0,1,0,0,0,1,2021-344803
51,1203,03,753,0,,VAJN1203.pdf,3448,7871,00162421.tif,3,1,3,5,ORIGINAL,06,27,344803,2021,0,0,8100088,YFT,4711,2,8,8,0,0,0,0,1,2021-344803
51,2126,01,804,0,,VAJN2126.pdf,3450,7652,00162427.tif,7,3,2,3,ORIGINAL,06,25,345001,2021,0,0,0010025,YFT,4711,1,3,3,0,0,0,0,1,2021-345001
51,2126,01,803,0,,VAJN2126.pdf,3450,7652,00162427.tif,7,3,2,3,ORIGINAL,06,25,345001,2021,0,0,0010025,DOLPHIN,1050,2,4,4,0,0,0,0,1,2021-345001
51,2204,01,816,0,,VAJN2204.pdf,3451,7924,00162431.tif,3,1,3,6,ORIGINAL,06,28,345101,2021,0,0,8100088,BLUELINE TILEFISH,4440,1,30,0,0,0,0,0,2,2021-345101
51,2204,02,817,0,,VAJN2204.pdf,3451,7924,00162433.tif,3,1,3,6,ORIGINAL,06,28,345102,2021,0,0,8100088,DOLPHIN,1050,1,1,1,0,0,0,0,2,2021-345102
51,2204,02,819,0,,VAJN2204.pdf,3451,7924,00162433.tif,3,1,3,6,ORIGINAL,06,28,345102,2021,0,0,8100088,BLUELINE TILEFISH,4440,2,34,34,0,0,0,0,2,2021-345102
51,2204,02,818,0,,VAJN2204.pdf,3451,7924,00162433.tif,3,1,3,6,ORIGINAL,06,28,345102,2021,0,0,8100088,BLUE MARLIN,2171,3,0,0,1,0,0,0,2,2021-345102
51,2204,03,821,0,,VAJN2204.pdf,3451,7924,00162435.tif,3,1,2,4,ORIGINAL,06,28,345103,2021,1,0,8100088,YFT,4711,1,3,3,0,0,0,0,1,2021-345103
51,2204,03,820,0,,VAJN2204.pdf,3451,7924,00162435.tif,3,1,2,4,ORIGINAL,06,28,345103,2021,1,0,8100088,DOLPHIN,1050,2,2,2,0,0,0,0,1,2021-345103
51,2204,04,824,0,,VAJN2204.pdf,3451,7924,00162437.tif,3,1,3,8,ORIGINAL,06,28,345104,2021,0,0,8100088,YFT,4711,1,3,0,2,0,0,0,2,2021-345104
51,2204,04,823,0,,VAJN2204.pdf,3451,7924,00162437.tif,3,1,3,8,ORIGINAL,06,28,345104,2021,0,0,8100088,BLUELINE TILEFISH,4440,2,25,0,0,0,0,0,2,2021-345104
51,2204,04,822,0,,VAJN2204.pdf,3451,7924,00162437.tif,3,1,3,8,ORIGINAL,06,28,345104,2021,0,0,8100088,DOLPHIN,1050,3,1,0,0,0,0,0,2,2021-345104
51,2204,05,825,0,,VAJN2204.pdf,3451,7924,00162439.tif,3,1,2,6,ORIGINAL,06,28,345105,2021,0,0,8101832,YFT,4711,1,10,0,0,0,0,0,2,2021-345105
51,2204,06,828,0,,VAJN2204.pdf,3451,7924,00162441.tif,3,1,8,6,ORIGINAL,06,28,345106,2021,0,0,8101832,YFT,4711,1,7,0,0,0,0,0,2,2021-345106
51,2204,06,826,0,,VAJN2204.pdf,3451,7924,00162441.tif,3,1,8,6,ORIGINAL,06,28,345106,2021,0,0,8101832,DOLPHIN,1050,2,4,0,0,0,0,0,2,2021-345106
51,2204,06,827,0,,VAJN2204.pdf,3451,7924,00162441.tif,3,1,8,6,ORIGINAL,06,28,345106,2021,0,0,8101832,BLUE MARLIN,2171,3,0,0,1,0,0,0,2,2021-345106
24,2108,01,163,0,,MDJN2108.pdf,3490,6447,00162457.tif,3,1,3,6,ORIGINAL,06,28,349001,2021,0,0,0470853,YFT,4711,1,7,0,0,0,0,0,2,2021-349001
24,2108,02,164,0,,MDJN2108.pdf,3490,6447,00162459.tif,3,1,2,4,ORIGINAL,06,28,349002,2021,0,0,0470853,DOLPHIN,1050,1,5,0,0,0,0,0,2,2021-349002
24,2108,02,165,0,,MDJN2108.pdf,3490,6447,00162459.tif,3,1,2,4,ORIGINAL,06,28,349002,2021,0,0,0470853,WHITE MARLIN,2161,2,0,0,1,0,0,0,2,2021-349002
24,2108,03,166,0,,MDJN2108.pdf,3490,6447,00162461.tif,3,1,3,4,ORIGINAL,06,28,349003,2021,0,0,0470853,YFT,4711,1,5,0,0,0,0,0,2,2021-349003
24,2109,01,167,0,,MDJN2109.pdf,3491,6936,00162465.tif,5,1,3,6,ORIGINAL,06,29,349101,2021,0,0,0471493,YFT,4711,1,1,1,0,0,0,0,2,2021-349101
24,2109,02,168,0,,MDJN2109.pdf,3491,6936,00162467.tif,5,1,3,6,ORIGINAL,06,29,349102,2021,0,0,0471493,BLUELINE TILEFISH,4440,1,21,21,0,0,0,0,2,2021-349102
24,2109,02,169,0,,MDJN2109.pdf,3491,6936,00162467.tif,5,1,3,6,ORIGINAL,06,29,349102,2021,0,0,0471493,GOLDEN TILEFISH,4467,2,1,1,0,0,0,0,2,2021-349102
51,2104,01,770,0,,VAJN2104.pdf,3496,6633,00162481.tif,1,1,3,8,ORIGINAL,06,29,349601,2021,0,0,8100002,BLUE MARLIN,2171,1,0,0,1,0,0,0,1,2021-349601
51,2104,01,772,0,,VAJN2104.pdf,3496,6633,00162481.tif,1,1,3,8,ORIGINAL,06,29,349601,2021,0,0,8100002,BLUELINE TILEFISH,4440,2,20,20,0,0,0,0,1,2021-349601
51,2104,01,771,0,,VAJN2104.pdf,3496,6633,00162481.tif,1,1,3,8,ORIGINAL,06,29,349601,2021,0,0,8100002,BLACK SEA BASS,3350,3,3,3,2,0,0,0,1,2021-349601
51,2104,01,773,0,,VAJN2104.pdf,3496,6633,00162481.tif,1,1,3,8,ORIGINAL,06,29,349601,2021,0,0,8100002,YFT,4711,4,4,4,0,0,0,0,1,2021-349601
51,2104,02,774,0,,VAJN2104.pdf,3496,6633,00162483.tif,1,1,3,7,ORIGINAL,06,29,349602,2021,0,0,8100002,YFT,4711,1,8,8,0,0,0,0,1,2021-349602
25,2230,01,381,0,,MAJN2230.pdf,3501,7907,00162495.tif,15,1,1,4,ORIGINAL,06,30,350101,2021,0,0,0090024,HERRING,1670,1,14,0,0,0,0,0,2,2021-350101
25,2230,01,382,0,,MAJN2230.pdf,3501,7907,00162495.tif,15,1,1,4,ORIGINAL,06,30,350101,2021,0,0,0090024,ATLANTIC MACKEREL,2120,2,10,0,0,0,0,0,2,2021-350101
25,2230,02,383,0,,MAJN2230.pdf,3501,7907,00162497.tif,15,1,3,2,ORIGINAL,06,30,350102,2021,0,0,0090024,HERRING,1670,1,12,0,0,0,0,0,2,2021-350102
25,2230,02,384,0,,MAJN2230.pdf,3501,7907,00162497.tif,15,1,3,2,ORIGINAL,06,30,350102,2021,0,0,0090024,ATLANTIC MACKEREL,2120,2,12,0,0,0,0,0,2,2021-350102
34,2113,01,440,0,,NJJN2113.pdf,3503,7509,00162505.tif,2,1,3,6,ORIGINAL,06,30,350301,2021,0,0,0011724,YFT,4711,1,10,3,0,0,0,0,2,2021-350301
51,1202,01,740,0,,VAJN1202.pdf,3513,7920,00162531.tif,1,1,3,5,ORIGINAL,06,27,351301,2021,0,1,8100091,YFT,4711,1,3,3,2,0,0,0,2,2021-351301
51,1202,02,741,0,,VAJN1202.pdf,3513,7920,00162533.tif,1,1,2,7,ORIGINAL,06,27,351302,2021,0,1,8100091,YFT,4711,1,2,1,0,0,0,0,2,2021-351302
51,1202,03,744,0,,VAJN1202.pdf,3513,7920,00162535.tif,1,1,8,5,ORIGINAL,06,27,351303,2021,0,1,8100091,YFT,4711,1,4,0,0,0,0,0,2,2021-351303
51,1202,03,742,0,,VAJN1202.pdf,3513,7920,00162535.tif,1,1,8,5,ORIGINAL,06,27,351303,2021,0,1,8100091,BIGEYE TUNA,4691,2,1,1,0,0,0,0,2,2021-351303
51,1202,03,743,0,,VAJN1202.pdf,3513,7920,00162535.tif,1,1,8,5,ORIGINAL,06,27,351303,2021,0,1,8100091,ALBACORE TUNA,4701,3,0,0,2,0,0,0,2,2021-351303
51,1202,04,746,0,,VAJN1202.pdf,3513,7920,00162537.tif,1,1,3,6,ORIGINAL,06,27,351304,2021,0,0,8100002,YFT,4711,1,5,0,1,0,0,0,2,2021-351304
51,1202,04,745,0,,VAJN1202.pdf,3513,7920,00162537.tif,1,1,3,6,ORIGINAL,06,27,351304,2021,0,0,8100002,DOLPHIN,1050,2,2,0,0,0,0,0,2,2021-351304
51,1202,05,747,0,,VAJN1202.pdf,3513,7920,00162539.tif,1,1,3,6,ORIGINAL,06,27,351305,2021,0,0,8100002,YFT,4711,1,5,0,1,0,0,0,2,2021-351305
36,2205,01,623,0,,NYJN2205.pdf,3518,7519,00162576.tif,5,1,2,3,ORIGINAL,06,25,351801,2021,0,0,1030133,SHORTFIN MAKO SHARK,3551,1,1,0,0,0,0,1,2,2021-351801
36,2205,02,624,0,,NYJN2205.pdf,3518,7519,00162578.tif,5,1,1,4,ORIGINAL,06,25,351802,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,1,1,0,0,0,0,1,2,2021-351802
36,2205,03,625,0,,NYJN2205.pdf,3518,7519,00162580.tif,5,1,2,6,ORIGINAL,06,25,351803,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,1,1,0,1,0,0,1,2,2021-351803
36,2205,04,626,0,,NYJN2205.pdf,3518,7519,00162582.tif,5,1,3,3,ORIGINAL,06,25,351804,2021,0,0,1030037,BFT SCHOOL,4677,1,3,3,9,0,0,0,2,2021-351804
36,2205,05,627,0,,NYJN2205.pdf,3518,7519,00162584.tif,5,1,2,4,ORIGINAL,06,25,351805,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,1,0,0,2,0,0,0,2,2021-351805
36,2205,06,629,0,,NYJN2205.pdf,3518,7519,00162586.tif,5,1,1,4,ORIGINAL,06,25,351806,2021,1,0,1030037,BLUE SHARK,4931,1,0,0,2,0,0,0,2,2021-351806
36,2205,06,628,0,,NYJN2205.pdf,3518,7519,00162586.tif,5,1,1,4,ORIGINAL,06,25,351806,2021,1,0,1030037,COMMON THRESHER SHARK,3531,2,1,0,0,0,0,1,2,2021-351806
36,2205,07,631,0,,NYJN2205.pdf,3518,7519,00162588.tif,5,1,3,6,ORIGINAL,06,25,351807,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,10,0,0,0,2,2021-351807
36,2205,07,630,0,,NYJN2205.pdf,3518,7519,00162588.tif,5,1,3,6,ORIGINAL,06,25,351807,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,2,1,1,0,0,0,1,2,2021-351807
36,2205,08,633,0,,NYJN2205.pdf,3518,7519,00162590.tif,5,1,3,5,ORIGINAL,06,25,351808,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,6,0,0,0,2,2021-351808
36,2205,08,632,0,,NYJN2205.pdf,3518,7519,00162590.tif,5,1,3,5,ORIGINAL,06,25,351808,2021,0,0,1030037,COMMON THRESHER SHARK,3531,2,1,1,0,0,0,1,2,2021-351808
36,2205,09,635,0,,NYJN2205.pdf,3518,7519,00162592.tif,5,1,2,3,ORIGINAL,06,25,351809,2021,1,0,1030037,BLUE SHARK,4931,1,0,0,15,0,0,0,2,2021-351809
36,2205,09,634,0,,NYJN2205.pdf,3518,7519,00162592.tif,5,1,2,3,ORIGINAL,06,25,351809,2021,1,0,1030037,SHORTFIN MAKO SHARK,3551,2,0,0,2,0,0,0,2,2021-351809
36,2205,10,637,1,ALIVE;,NYJN2205.pdf,3518,7519,00162594.tif,5,1,2,4,ORIGINAL,06,25,351810,2021,1,0,1030037,BLUE SHARK,4931,1,0,0,23,0,0,0,1,2021-351810
36,2205,10,636,0,,NYJN2205.pdf,3518,7519,00162594.tif,5,1,2,4,ORIGINAL,06,25,351810,2021,1,0,1030037,COMMON THRESHER SHARK,3531,2,1,1,0,0,0,1,1,2021-351810
36,2205,11,639,0,,NYJN2205.pdf,3518,7519,00162596.tif,5,1,2,5,ORIGINAL,06,25,351811,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,3,0,0,0,1,2021-351811
36,2205,11,638,0,,NYJN2205.pdf,3518,7519,00162596.tif,5,1,2,5,ORIGINAL,06,25,351811,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,2,1,1,1,0,0,0,1,2021-351811
36,2205,12,641,0,,NYJN2205.pdf,3518,7519,00162598.tif,5,1,1,5,ORIGINAL,06,25,351812,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,5,0,0,0,2,2021-351812
36,2205,12,640,0,,NYJN2205.pdf,3518,7519,00162598.tif,5,1,1,5,ORIGINAL,06,25,351812,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,2,0,0,2,0,0,0,2,2021-351812
36,2205,13,642,0,,NYJN2205.pdf,3518,7519,00162600.tif,5,1,2,7,ORIGINAL,06,25,351813,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,1,0,0,0,2,2021-351813
36,2205,15,644,0,,NYJN2205.pdf,3518,7519,00162603.tif,5,1,3,6,ORIGINAL,06,25,351815,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,4,0,0,0,2,2021-351815
36,2205,15,643,0,,NYJN2205.pdf,3518,7519,00162603.tif,5,1,3,6,ORIGINAL,06,25,351815,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,2,0,0,2,0,0,0,2,2021-351815
36,2205,16,646,1,ALIVE;,NYJN2205.pdf,3518,7519,00162605.tif,5,1,1,5,ORIGINAL,06,25,351816,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,30,0,0,0,2,2021-351816
36,2205,16,645,0,,NYJN2205.pdf,3518,7519,00162605.tif,5,1,1,5,ORIGINAL,06,25,351816,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,2,0,0,2,0,0,0,2,2021-351816
36,2205,17,648,0,,NYJN2205.pdf,3518,7519,00162607.tif,5,1,2,8,ORIGINAL,06,25,351817,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,2,0,0,0,2,2021-351817
36,2205,17,647,0,,NYJN2205.pdf,3518,7519,00162607.tif,5,1,2,8,ORIGINAL,06,25,351817,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,2,0,0,1,0,0,0,2,2021-351817
