tracker,faxno,batch,ppstfips,tcode,location,stcode,returnt,siteno,intcode,hook,inttime,tifno,intdate,cluster,control,sitetype,prim_op,todayt,category,perm_ver,ppstate,prim1,prim2,tourn,tourn_name,hook_oth,lines,fhours,fm_other_oth,party,latddmm,londdmm,miles,depth,sst,proxy,catch,interr,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,contact,filestat,docno,month,day,year,enterr,permismt,county,site_no,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
395401,VAJL2128.pdf,3954,51,6,NORFOLK CANYON,51,1530,0002,6633,2,1640,00164932.tif,07/20/2021,1,2128,1,2,1,3,1,VA,7777,9996,2,6,6,11,8,6,4,3705,7435,64,600,78,1,1,0,0,1,0,1,0,0,0,0,2,ORIGINAL,01,07,20,2021,0,0,810,8100002,7,1011,0,,Y,2,2021-395401
395402,VAJL2128.pdf,3954,51,6,CIGAR,51,1640,0002,6633,2,1745,00164934.tif,07/20/2021,1,2128,1,1,2,2,1,VA,7777,9996,2,6,6,8,4,6,3,3630,7450,58,900,79,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,02,07,20,2021,0,0,810,8100002,7,1009,0,,Y,1,2021-395402
395403,VAJL2128.pdf,3954,51,6,NORFOLK CANYON,51,1735,0002,6633,1,1755,00164936.tif,07/20/2021,1,2128,1,1,2,2,1,VA,2161,2171,2,6,6,4,8,6,6,3705,7435,50,600,79,1,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,03,07,20,2021,0,0,810,8100002,7,1010,0,,Y,2,2021-395403
395404,VAJL2128.pdf,3954,51,6,NORFOLK CANYON,51,1745,0002,6633,2,1820,00164938.tif,07/20/2021,1,2128,1,1,2,2,1,VA,4711,9996,2,6,6,7,8,6,4,3705,7435,70,900,71,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,04,07,20,2021,0,0,810,8100002,7,1012,0,,Y,2,2021-395404
395501,VAJL2211.pdf,3955,51,6,40200,51,1545,1832,7918,12,1710,00164942.tif,07/19/2021,3,2211,1,1,2,2,2,VA,4656,2181,2,6,6,6,6,6,3,9998,9998,60,300,77,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,01,07,19,2021,0,0,810,8101832,7,1024,0,,Y,2,2021-395501
397601,NJJL2109.pdf,3976,34,6,HOT DOG,34,1500,1044,7785,1,1541,00164949.tif,07/20/2021,11,2109,1,1,2,2,6,NJ,4711,4691,2,6,6,6,7,6,4,3806,7417,55,120,80,1,1,1,0,1,0,0,0,1,0,0,1,ORIGINAL,01,07,20,2021,0,0,009,0091044,5,678,0,,N,1,2021-397601
397602,NJJL2109.pdf,3976,34,6,HAMBONE,34,1500,1671,7785,1,1617,00164951.tif,07/20/2021,11,2109,1,2,1,3,1,NJ,4711,9996,2,6,6,6,8,6,6,3811,7424,57,130,75,1,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,02,07,20,2021,0,0,009,0091671,5,674,0,,Y,2,2021-397602
397603,NJJL2109.pdf,3976,34,6,WILMINGTON CANYON,34,1400,1131,7785,2,1640,00164953.tif,07/20/2021,11,2109,1,1,2,2,6,NJ,4711,2161,2,6,6,8,6,6,4,3824,7327,70,600,75,2,1,1,0,1,0,1,0,0,0,0,2,ORIGINAL,03,07,20,2021,0,0,009,0091131,5,679,0,,N,2,2021-397603
397604,NJJL2109.pdf,3976,34,6,WILMINGTON CANYON,34,1545,1044,7785,2,1720,00164955.tif,07/20/2021,11,2109,1,1,2,2,1,NJ,4656,9996,2,6,6,97,7,6,4,3824,7327,70,1200,76,2,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,04,07,20,2021,0,0,009,0091044,5,675,0,,Y,2,2021-397604
397605,NJJL2109.pdf,3976,34,6,LINDENKOHL CANYON,34,1530,1044,7785,2,1737,00164957.tif,07/20/2021,11,2109,1,2,1,3,7,NJ,4711,9996,2,6,6,11,7,6,6,3845,7256,84,600,76,2,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,05,07,20,2021,1,0,009,0091044,5,677,0,,Y,2,2021-397605
397606,NJJL2109.pdf,3976,34,6,HOT DOG,34,1651,1671,7785,1,1755,00164959.tif,07/20/2021,11,2109,1,1,2,2,1,NJ,4656,9996,2,6,6,6,9,6,3,3806,7417,60,150,78,2,1,1,0,1,1,1,0,1,0,0,1,ORIGINAL,06,07,20,2021,0,0,009,0091671,5,676,0,,Y,2,2021-397606
397701,NYJL2205.pdf,3977,36,6,GULLY,36,1600,0146,7466,2,1640,00164964.tif,07/20/2021,4,2205,1,1,2,2,1,NY,4711,3551,2,6,6,7,3,6,5,4100,7120,11,160,71,2,1,1,0,1,1,1,1,1,0,0,1,ORIGINAL,01,07,20,2021,0,0,103,1030146,4,832,0,,N,2,2021-397701
397702,NYJL2205.pdf,3977,36,6,GULLY,36,1705,0085,7466,2,1730,00164966.tif,07/20/2021,4,2205,1,2,1,3,1,NY,4677,9996,2,6,6,4,6,6,3,4100,7120,14,160,98,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,02,07,20,2021,0,0,103,1030085,4,831,0,,Y,1,2021-397702
397703,NYJL2205.pdf,3977,12,6,FISH TALES,36,1830,0085,7466,2,1855,00164968.tif,07/20/2021,4,2205,1,1,2,2,7,FL,2161,4701,2,6,6,7,5,6,2,4000,7120,68,1100,74,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,03,07,20,2021,0,0,103,1030085,4,834,0,,N,2,2021-397703
397704,NYJL2205.pdf,3977,36,6,ATLANTIS CANYON,36,1830,0085,7466,2,1945,00164970.tif,07/20/2021,4,2205,1,1,2,2,6,NY,4711,4691,2,6,6,16,12,6,8,3947,7013,100,1200,78,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,04,07,20,2021,0,0,103,1030085,4,833,1,Q19;,Y,2,2021-397704
397901,NYJL2214.pdf,3979,12,6,ATLANTIS CANYON,36,1650,0169,7727,2,1720,00164978.tif,07/20/2021,3,2214,1,1,2,2,7,FL,4656,9996,2,6,6,8,8,6,6,3947,7013,997,2000,71,2,1,1,0,1,0,1,0,0,0,0,1,ORIGINAL,01,07,20,2021,0,0,103,1030169,4,841,0,,N,2,2021-397901
397902,NYJL2214.pdf,3979,12,6,SO SHINICOCK,36,1900,0589,7727,2,1915,00164980.tif,07/20/2021,3,2214,1,1,2,2,6,FL,1050,9996,2,6,6,2,2,SPIN CASTING,2,9998,9998,9,150,74,2,1,1,0,1,0,0,0,0,0,1,1,ORIGINAL,02,07,20,2021,0,0,103,1030589,4,842,0,,N,2,2021-397902
398001,RIJL2203.pdf,3980,44,6,BLOCK ISLAND SOUND,44,1630,4047,7926,2,1700,00164985.tif,07/19/2021,11,2203,1,1,2,2,7,RI,4677,9996,2,6,6,2,7,6,2,4111,7150,10,150,69,1,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,01,07,19,2021,0,0,009,0094047,3,881,0,,Y,1,2021-398001
398601,MAJL2110.PDF,3986,25,6,CAPE COD BAY S,25,1430,0271,7882,1,1436,00164991.tif,07/21/2021,1,2110,1,1,2,2,1,MA,4671,9996,2,6,6,3,5,6,2,4150,7020,6,95,64,2,2,0,1,0,0,0,0,0,1,0,1,ORIGINAL,01,07,21,2021,0,0,001,0010271,2,509,0,,Y,2,2021-398601
398801,MAJL2125.PDF,3988,25,6,STELLWAGEN BANK,25,1605,0273,7944,2,1608,00164996.tif,07/20/2021,2,2125,3,1,2,2,1,MA,4676,9996,2,6,6,2,7,6,3,4216,7017,10,220,67,2,1,1,1,0,0,0,0,0,1,0,1,ORIGINAL,01,07,20,2021,0,0,001,0010273,2,519,0,,Y,2,2021-398801
399201,NYJL2112.pdf,3992,36,6,BLOCK CANYON,36,1500,0037,7519,2,1500,00165011.tif,07/16/2021,5,2112,1,1,2,2,7,NY,4711,4691,2,6,6,6,22,6,3,3950,7114,70,1000,75,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,16,2021,0,0,103,1030037,4,813,0,,N,2,2021-399201
399202,NYJL2112.pdf,3992,36,6,VEATCH CANYON,36,1700,0037,7519,2,1710,00165013.tif,07/16/2021,5,2112,1,1,2,2,1,NY,4711,9996,2,6,6,6,20,6,3,3952,6933,997,2000,74,2,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,02,07,16,2021,0,0,103,1030037,4,809,0,,Y,2,2021-399202
399203,NYJL2112.pdf,3992,36,6,SE OF MONTAUK,36,1430,0133,7519,2,1730,00165015.tif,07/16/2021,5,2112,1,2,1,3,7,NY,4677,4678,2,6,6,5,5,6,5,9998,9998,25,140,69,2,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,03,07,16,2021,0,0,103,1030133,4,811,0,,N,2,2021-399203
399204,NYJL2112.pdf,3992,09,6,THE GULLY,36,1700,0133,7519,2,1745,00165017.tif,07/16/2021,5,2112,1,1,2,2,1,CT,4677,4678,2,6,6,7,6,6,3,4100,7120,12,150,71,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,04,07,16,2021,0,0,103,1030133,4,812,0,,Y,2,2021-399204
399205,NYJL2112.pdf,3992,09,6,CIA GROUNDS,36,1300,0133,7519,1,1750,00165019.tif,07/16/2021,5,2112,1,1,2,2,1,CT,3551,3531,2,6,6,3,3,6,5,4056,7143,15,180,70,2,1,1,0,1,0,0,1,0,0,0,1,ORIGINAL,05,07,16,2021,0,0,103,1030133,4,808,1,Q15;,Y,2,2021-399205
399206,NYJL2112.pdf,3992,36,6,THE GULLY,36,1200,0133,7519,2,2000,00165021.tif,07/16/2021,5,2112,1,1,2,2,1,NY,4677,4678,2,6,6,5,3,6,2,4100,7120,7,150,68,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,06,07,16,2021,0,0,103,1030133,4,810,1,Q15;,Y,2,2021-399206
399401,RIJL2204.pdf,3994,44,6,THE DUMP,44,1700,4047,7926,2,1740,00165026.tif,07/20/2021,11,2204,1,2,1,3,7,RI,4677,9996,2,6,6,10,15,6,5,4045,7055,40,170,72,2,1,1,1,1,1,1,1,1,1,0,1,REVISED,01,07,20,2021,0,0,009,0094047,3,882,0,,Y,2,2021-399401
399402,RIJL2204.pdf,3994,44,6,BLOCK ISLAND SOUND,44,1830,4047,7926,1,1900,00165028.tif,07/20/2021,11,2204,1,1,2,2,7,RI,4677,9996,2,6,6,2,9,6,2,4111,7150,25,150,72,1,2,1,1,0,0,0,0,0,1,0,1,ORIGINAL,02,07,20,2021,1,0,009,0094047,3,884,0,,Y,2,2021-399402
399403,RIJL2204.pdf,3994,25,6,BLOCK ISLAND SOUND,44,1925,0414,7926,1,1955,00165029.tif,07/20/2021,11,2204,1,1,2,2,7,MA,4677,9996,2,6,6,3,7,6,5,4111,7150,30,170,72,2,2,1,1,0,0,0,0,0,1,0,1,ORIGINAL,03,07,20,2021,0,0,009,0090414,3,885,0,,Y,2,2021-399403
399404,RIJL2204.pdf,3994,44,6,BLOCK ISLAND SOUND,44,2010,9011,7926,1,2030,00165030.tif,07/20/2021,11,2204,1,1,2,3,7,RI,4671,9996,2,6,6,3,8,6,2,4111,7150,23,150,71,2,1,1,1,0,0,0,0,0,1,0,1,ORIGINAL,04,07,20,2021,0,0,009,0099011,3,883,0,,Y,1,2021-399404
399901,DEJL1102.pdf,3999,24,6,BALTIMORE CANYON,10,1540,1599,6783,2,1615,00165043.tif,07/24/2021,2,1102,3,1,2,2,2,MD,4711,9996,2,6,6,9,6,6,6,3814,7350,75,1300,76,2,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,24,2021,0,0,005,0051599,6,197,0,,Y,2,2021-399901
399902,DEJL1102.pdf,3999,10,6,BALTIMORE CANYON,10,1546,1599,6783,2,1551,00165044.tif,07/24/2021,2,1102,3,1,2,2,1,DE,4711,9996,2,6,6,9,9,6,2,3814,7350,998,600,74,1,2,1,0,1,1,1,0,0,0,0,1,REVISED,02,07,24,2021,0,0,005,0051599,6,194,0,,Y,2,2021-399902
399903,DEJL1102.pdf,3999,10,6,MASSEYS CANYON,10,1430,1599,6783,2,1611,00165045.tif,07/24/2021,2,1102,1,1,2,2,1,DE,4711,9996,2,6,6,8,3,6,5,3825,7420,30,155,74,1,2,0,0,1,1,1,0,0,0,0,1,ORIGINAL,03,07,24,2021,0,0,005,0051599,6,193,0,,Y,2,2021-399903
399904,DEJL1102.pdf,3999,10,6,BALTIMORE CANYON,10,1644,1599,6783,12,1655,00165046.tif,07/24/2021,2,1102,1,1,2,2,1,DE,4711,9996,2,6,6,7,7,6,5,3814,7350,67,600,79,1,2,0,0,1,1,1,0,1,0,0,2,ORIGINAL,04,07,24,2021,0,0,005,0051599,6,198,0,,Y,2,2021-399904
399905,DEJL1102.pdf,3999,24,6,BALTIMORE CANYON,10,1651,1599,6783,2,1706,00165047.tif,07/24/2021,2,1102,1,1,2,2,6,MD,4711,9996,2,6,6,9,7,6,6,3814,7350,60,600,75,2,1,1,0,1,0,1,0,0,0,0,1,ORIGINAL,05,07,24,2021,0,0,005,0051599,6,199,0,,N,2,2021-399905
399906,DEJL1102.pdf,3999,10,6,BALTIMORE CANYON,10,1718,1599,6783,2,1723,00165049.tif,07/24/2021,2,1102,1,2,1,3,1,DE,4711,9996,2,6,6,7,7,6,5,3814,7350,65,800,77,2,1,0,0,1,1,1,0,0,0,0,2,ORIGINAL,06,07,24,2021,0,0,005,0051599,6,191,0,,Y,2,2021-399906
399907,DEJL1102.pdf,3999,10,6,BALTIMORE CANYON,10,1720,1599,6783,2,1727,00165051.tif,07/24/2021,2,1102,1,1,2,2,1,DE,4711,9996,2,6,6,7,8,6,5,3814,7350,70,800,98,1,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,07,07,24,2021,1,0,005,0051599,6,196,0,,Y,2,2021-399907
399908,DEJL1102.pdf,3999,24,6,WILMINGTON CANYON,10,1740,1599,6783,2,1745,00165053.tif,07/24/2021,2,1102,1,1,2,2,1,MD,4711,9996,2,6,6,11,7,6,6,3824,7327,75,1800,76,2,2,0,0,1,1,1,0,0,0,0,2,ORIGINAL,08,07,24,2021,0,0,005,0051599,6,192,0,,Y,2,2021-399908
399909,DEJL1102.pdf,3999,10,6,WILMINGTON CANYON,10,1748,1599,6783,2,1757,00165054.tif,07/24/2021,2,1102,1,1,2,2,1,DE,4711,9996,2,6,6,7,10,6,5,3824,7327,70,800,77,2,2,0,0,1,1,1,0,0,0,0,1,ORIGINAL,09,07,24,2021,0,0,005,0051599,6,190,0,,Y,2,2021-399909
399910,DEJL1102.pdf,3999,10,6,BALTIMORE CANYON,10,1810,1599,6783,2,1814,00165055.tif,07/24/2021,2,1102,1,2,1,3,1,DE,4711,9996,2,6,6,7,8,6,2,3814,7350,80,600,78,2,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,10,07,24,2021,0,0,005,0051599,6,195,0,,Y,2,2021-399910
399911,DEJL1102.pdf,3999,10,6,BALTIMORE CANYON,10,1826,1599,6783,2,1834,00165056.tif,07/24/2021,2,1102,1,1,2,2,1,DE,4711,2161,2,6,6,8,8,6,4,3814,7350,80,600,98,2,1,0,0,1,1,1,0,0,0,0,2,ORIGINAL,11,07,24,2021,0,0,005,0051599,6,189,0,,Y,2,2021-399911
400001,DEJL2208.PDF,4000,10,6,BALTIMORE CANYON,10,1645,1599,6783,2,1705,00165060.tif,07/21/2021,2,2208,1,1,2,2,1,DE,4711,9996,2,6,6,9,8,6,5,3814,7350,65,200,75,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,21,2021,0,0,005,0051599,6,259,0,,Y,2,2021-400001
400002,DEJL2208.PDF,4000,10,6,WILMINGTON CANYON,10,1845,1599,6783,2,1900,00165063.tif,07/21/2021,2,2208,1,2,1,3,6,DE,4711,9996,2,6,6,12,8,6,6,3824,7327,70,600,76,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,07,21,2021,0,0,005,0051599,6,258,0,,N,1,2021-400002
400101,DEJL2209.pdf,4001,10,6,BALTIMORE CANYON,10,1614,1599,6783,2,1622,00165067.tif,07/22/2021,2,2209,1,2,2,3,6,DE,4711,9996,2,6,6,9,7,6,4,3814,7350,60,450,77,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,22,2021,0,0,005,0051599,6,264,0,,N,1,2021-400101
400102,DEJL2209.pdf,4001,10,6,WILMINGTON CANYON,10,1616,1599,6783,2,1633,00165069.tif,07/22/2021,2,2209,1,2,1,3,1,DE,4711,9996,2,6,6,8,6,6,4,3824,7327,65,600,77,2,1,1,0,1,1,1,0,0,0,0,2,REVISED,02,07,22,2021,1,0,005,0051599,6,263,0,,Y,2,2021-400102
400103,DEJL2209.pdf,4001,10,6,WILMINGTON CANYON,10,1648,1599,6783,2,1650,00165071.tif,07/22/2021,2,2209,1,2,1,3,1,DE,4711,9996,2,6,6,10,5,6,2,3824,7327,65,540,74,2,1,0,0,1,1,1,0,0,0,0,2,ORIGINAL,03,07,22,2021,1,0,005,0051599,6,262,0,,Y,1,2021-400103
400104,DEJL2209.pdf,4001,10,6,WILMINGTON CANYON,10,1716,1599,6783,2,1723,00165073.tif,07/22/2021,2,2209,1,2,1,3,1,DE,4711,9996,2,6,6,9,7,6,3,3824,7327,75,450,76,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,04,07,22,2021,0,0,005,0051599,6,260,0,,Y,1,2021-400104
400105,DEJL2209.pdf,4001,10,6,WILMINGTON CANYON,10,1712,1599,6783,12,1723,00165075.tif,07/22/2021,2,2209,1,1,2,2,1,DE,7777,9996,2,6,6,8,8,6,5,3824,7327,73,360,75,2,1,1,0,1,1,1,0,0,0,0,2,ORIGINAL,05,07,22,2021,0,0,005,0051599,6,261,0,,Y,2,2021-400105
400201,MAJL1127.pdf,4002,25,6,EAST OF CHANNEL,25,1330,0922,7821,2,1425,00165079.tif,07/24/2021,10,1127,3,2,1,3,2,MA,4679,9996,2,6,6,1,3,6,1,4130,6921,28,270,99,2,1,1,1,0,0,0,0,0,1,0,1,ORIGINAL,01,07,24,2021,0,0,001,0010922,2,489,0,,N,1,2021-400201
400202,MAJL1127.pdf,4002,25,6,REGAL SWORD,25,1440,0922,7821,2,1440,00165081.tif,07/24/2021,10,1127,3,1,2,1,1,MA,4679,9996,2,6,6,3,7,6,2,4128,6921,28,270,99,2,1,1,1,0,0,0,0,0,1,0,1,ORIGINAL,02,07,24,2021,0,0,001,0010922,2,487,0,,Y,2,2021-400202
400203,MAJL1127.pdf,4002,25,6,CRAB LEDGE,25,1500,0922,7821,12,1500,00165083.tif,07/24/2021,10,1127,3,1,2,2,7,MA,4679,9996,2,6,6,4,3,6,2,9999,9999,7,125,66,1,1,1,0,0,1,1,0,0,1,0,1,ORIGINAL,03,07,24,2021,0,0,001,0010922,2,488,0,,N,2,2021-400203
400401,MAJL1136.pdf,4004,25,6,JEFFREYS LEDGE,25,1640,0685,7867,12,1645,00165089.tif,07/24/2021,19,1136,1,1,2,1,1,MA,4671,9996,2,6,6,3,9,6,2,4255,7010,8,220,71,2,1,1,1,0,0,0,0,0,1,0,1,ORIGINAL,01,07,24,2021,0,0,009,0090685,2,493,0,,Y,2,2021-400401
400402,MAJL1136.pdf,4004,25,6,PIDGEON HOLE,25,1645,0685,7867,2,1650,00165091.tif,07/24/2021,19,1136,1,1,2,1,1,MA,4671,9996,2,6,6,3,9,6,1,4255,7005,25,200,71,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,02,07,24,2021,0,0,009,0090685,2,492,0,,Y,2,2021-400402
400403,MAJL1136.pdf,4004,25,6,OLD SCANTUM,25,1630,0685,7867,2,1700,00165093.tif,07/24/2021,19,1136,1,1,2,1,6,MA,4671,9996,2,6,6,2,6,6,3,4250,7025,25,180,66,2,1,1,1,0,0,0,0,0,1,0,1,ORIGINAL,03,07,24,2021,0,0,009,0090685,2,494,0,,Y,2,2021-400403
400701,MAJL2109.pdf,4007,25,6,STELLWAGEN BANK,25,1805,0217,7887,1,1810,00165101.tif,07/21/2021,8,2109,3,1,2,3,1,MA,4671,9996,2,6,6,3,4,6,2,4216,7017,8,100,72,2,1,1,1,0,0,1,0,0,0,0,2,ORIGINAL,01,07,21,2021,0,0,023,0230217,2,508,0,,Y,1,2021-400701
400901,MAJL2227.pdf,4009,25,6,STELLWAGEN BANK,25,1800,0213,7887,2,1805,00165107.tif,07/23/2021,9,2227,1,1,2,3,2,MA,4679,9996,2,6,6,3,6,6,3,4216,7017,15,120,68,2,2,1,1,0,0,0,0,0,1,0,2,ORIGINAL,01,07,23,2021,0,0,023,0230213,2,543,0,,N,2,2021-400901
401101,MDJL1106.pdf,4011,24,6,WILMINGTON CANYON,24,1430,1493,6936,2,1445,00165113.tif,07/25/2021,5,1106,1,1,2,2,1,MD,4711,9996,2,6,6,8,10,6,3,3824,7327,90,600,74,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,01,07,25,2021,0,0,047,0471493,6,280,0,,Y,2,2021-401101
401201,MDJL1113.pdf,4012,24,6,POOR MANS CANYON,24,1615,0853,6447,2,1645,00165117.tif,07/24/2021,3,1113,1,2,1,3,1,MD,4711,9996,2,6,6,10,7,6,6,3752,7406,56,600,78,1,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,24,2021,0,0,047,0470853,6,303,0,,Y,2,2021-401201
401202,MDJL1113.pdf,4012,24,6,POOR MANS CANYON,24,1630,0853,6447,2,1654,00165119.tif,07/24/2021,3,1113,1,2,1,3,1,MD,4711,9996,2,6,6,10,7,6,4,3756,7406,56,400,76,2,1,0,0,1,1,1,0,0,0,0,2,ORIGINAL,02,07,24,2021,1,0,047,0470853,6,301,0,,Y,2,2021-401202
401203,MDJL1113.pdf,4012,24,6,9,24,1700,0853,6447,1,1720,00165121.tif,07/24/2021,3,1113,1,1,2,2,1,MD,2161,9996,2,6,6,5,8,6,3,9999,9999,60,1000,79,2,1,0,0,1,0,1,0,0,0,0,2,ORIGINAL,03,07,24,2021,1,0,047,0470853,6,304,0,,Y,2,2021-401203
401204,MDJL1113.pdf,4012,24,6,POOR MANS CANYON,24,1700,0853,6447,2,1730,00165123.tif,07/24/2021,3,1113,1,1,2,2,1,MD,4711,9996,2,6,6,12,8,6,5,3752,7406,60,1800,78,2,1,0,0,1,1,1,0,0,0,0,1,REVISED,04,07,24,2021,1,0,047,0470853,6,305,0,,Y,2,2021-401204
401205,MDJL1113.pdf,4012,24,6,HOT DOG,24,1745,0853,6447,12,1805,00165125.tif,07/24/2021,3,1113,1,1,2,2,1,MD,4656,9996,2,6,6,9,9,6,6,3806,7417,56,900,82,2,1,0,0,1,1,1,0,0,0,0,2,ORIGINAL,05,07,24,2021,0,0,047,0470853,6,302,0,,Y,2,2021-401205
401206,MDJL1113.pdf,4012,24,6,BALTIMORE CANYON,24,1800,0853,6447,12,1818,00165127.tif,07/24/2021,3,1113,1,1,2,2,1,MD,4656,2161,2,6,6,12,8,6,6,3814,7350,65,1700,76,2,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,06,07,24,2021,1,0,047,0470853,6,306,0,,Y,2,2021-401206
401207,MDJL1113.pdf,4012,34,5075,WASHINGTON CANYON,24,1800,0853,6447,12,1830,00165128.tif,07/24/2021,3,1113,1,1,2,2,6,NJ,4656,9996,1,BIG FISH CLASSIC,6,11,32,6,6,3727,7427,65,6000,79,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,07,07,24,2021,0,0,047,0470853,6,114,0,,N,2,2021-401207
401301,MDJL1114.pdf,4013,24,6,HOT DOG,24,1455,0856,6555,1,1500,00165132.tif,07/24/2021,4,1114,3,1,2,1,2,MD,4711,9996,2,6,6,4,6,6,3,3806,7417,50,240,73,1,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,01,07,24,2021,0,0,047,0470856,6,316,0,,N,2,2021-401301
401302,MDJL1114.pdf,4013,24,6,HOT DOG,24,1505,0856,6555,2,1510,00165134.tif,07/24/2021,4,1114,3,1,2,2,6,MD,4656,9996,2,6,6,4,4,6,2,3806,7417,50,200,74,1,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,07,24,2021,0,0,047,0470856,6,317,0,,N,2,2021-401302
401303,MDJL1114.pdf,4013,24,6,BALTIMORE CANYON,24,1510,0856,6555,1,1515,00165135.tif,07/24/2021,4,1114,1,1,2,2,1,MD,4711,9996,2,6,6,6,7,6,5,3814,7350,60,600,75,1,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,03,07,24,2021,0,0,047,0470856,6,313,0,,Y,2,2021-401303
401304,MDJL1114.pdf,4013,12,6,POOR MANS CANYON,24,1535,0856,6555,1,1540,00165137.tif,07/24/2021,4,1114,3,1,2,8,6,FL,4656,9996,2,6,6,2,2,6,2,3752,7406,60,2800,76,1,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,04,07,24,2021,0,0,047,0470856,6,318,0,,N,2,2021-401304
401305,MDJL1114.pdf,4013,42,6,POOR MANS CANYON,24,1540,0856,6555,2,1545,00165138.tif,07/24/2021,4,1114,3,1,2,2,1,PA,4711,9996,2,6,6,7,6,6,2,3752,7406,65,3000,75,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,05,07,24,2021,0,0,047,0470856,6,307,0,,Y,2,2021-401305
401306,MDJL1114.pdf,4013,10,6,BALTIMORE CANYON,24,1555,0856,6555,1,1600,00165140.tif,07/24/2021,4,1114,3,1,2,2,1,DE,4711,9996,2,6,6,8,8,6,3,3814,7350,60,600,77,1,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,06,07,24,2021,0,0,047,0470856,6,309,0,,Y,2,2021-401306
401307,MDJL1114.pdf,4013,24,6,HOT DOG,24,1600,0856,6555,1,1605,00165142.tif,07/24/2021,4,1114,1,1,2,2,1,MD,4656,1050,2,6,6,4,6,6,2,3806,7417,50,260,76,2,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,07,07,24,2021,1,0,047,0470856,6,311,0,,Y,2,2021-401307
401308,MDJL1114.pdf,4013,24,6,BALTIMORE CANYON,24,1605,0856,6555,2,1610,00165143.tif,07/24/2021,4,1114,3,1,2,2,1,MD,4711,9996,2,6,6,6,5,6,3,3814,7350,60,600,75,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,08,07,24,2021,0,0,047,0470856,6,314,0,,Y,2,2021-401308
401309,MDJL1114.pdf,4013,24,6,HOT DOG,24,1610,0856,6555,2,1615,00165145.tif,07/24/2021,4,1114,3,1,2,2,1,MD,4711,9996,2,6,6,8,6,6,3,3806,7417,50,200,75,1,2,0,0,1,1,1,0,0,0,0,1,ORIGINAL,09,07,24,2021,0,0,047,0470856,6,308,0,,Y,2,2021-401309
401310,MDJL1114.pdf,4013,10,6,HOT DOG,24,1615,0856,6555,12,1620,00165146.tif,07/24/2021,4,1114,3,1,2,2,1,DE,4711,9996,2,6,6,7,6,6,4,3806,7417,50,400,75,2,2,1,0,1,1,1,0,1,0,0,1,ORIGINAL,10,07,24,2021,0,0,047,0470856,6,312,0,,Y,2,2021-401310
401311,MDJL1114.pdf,4013,24,6,9,24,1630,0856,6555,1,1635,00165147.tif,07/24/2021,4,1114,3,1,2,2,7,MD,1050,9996,2,6,6,4,8,6,5,9999,9999,23,100,73,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,11,07,24,2021,1,0,047,0470856,6,315,0,,N,2,2021-401311
401312,MDJL1114.pdf,4013,24,6,POOR MANS CANYON,24,1645,0856,6555,1,1650,00165149.tif,07/24/2021,4,1114,3,1,2,2,1,MD,4711,9996,2,6,6,3,8,6,7,3752,7406,65,2400,98,2,2,1,0,1,0,1,0,1,0,0,1,ORIGINAL,12,07,24,2021,0,0,047,0470856,6,310,0,,N,2,2021-401312
