tracker,faxno,batch,ppstfips,tcode,location,stcode,returnt,siteno,intcode,hook,inttime,tifno,intdate,cluster,control,sitetype,prim_op,todayt,category,perm_ver,ppstate,prim1,prim2,tourn,tourn_name,hook_oth,lines,fhours,fm_other_oth,party,latddmm,londdmm,miles,depth,sst,proxy,catch,interr,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,contact,filestat,docno,month,day,year,enterr,permismt,county,site_no,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
596302,MDOC1109.pdf,5963,24,6,WASHINGTON CANYON,24,1725,1493,6936,1,1740,00174164.tif,10/23/2021,5,1109,1,2,1,3,1,MD,4711,9996,2,6,6,2,8,DEEP DROP,6,3727,7427,62,1200,68,2,1,0,0,1,0,0,0,1,0,1,1,ORIGINAL,02,10,23,2021,0,0,047,0471493,6,127,0,,Y,1,2021-596302
596303,MDOC1109.pdf,5963,24,6,WASHINGTON CANYON,24,1730,1493,6936,1,1815,00174166.tif,10/23/2021,5,1109,1,2,2,3,1,MD,4711,9996,2,6,6,4,7,6,9,3727,7427,80,4800,74,1,1,0,0,1,0,1,0,1,0,0,1,ORIGINAL,03,10,23,2021,0,0,047,0471493,6,128,1,Q23;,Y,2,2021-596303
596601,NHOC1206.pdf,5966,33,6,BOONES LEDGE,33,1600,0099,7915,1,1605,00174244.tif,10/23/2021,2,1206,1,1,2,2,7,NH,4676,9996,2,6,6,2,3,6,2,4307,7025,10,160,57,2,1,1,1,0,0,0,0,0,1,0,1,ORIGINAL,01,10,23,2021,0,0,015,0150099,1,251,0,,N,2,2021-596601
596701,NJOC1102.pdf,5967,34,6,AMBROSE CHANNEL,34,1430,0193,6416,1,1525,00174199.tif,10/24/2021,10,1102,1,1,2,3,1,NJ,4670,9996,2,6,6,4,7,6,4,9998,9998,8,90,68,2,2,1,1,1,0,0,0,0,1,0,1,REVISED,01,10,24,2021,0,0,029,0290193,5,261,0,,Y,2,2021-596701
596702,NJOC1102.pdf,5967,34,6,HUDSON CANYON,34,1200,0193,6416,1,1535,00174200.tif,10/24/2021,10,1102,1,2,1,3,1,NJ,4711,9996,2,6,6,4,16,6,6,3930,7220,997,800,64,1,1,1,0,1,0,0,0,1,0,0,1,ORIGINAL,02,10,24,2021,0,0,029,0290193,5,260,0,,Y,2,2021-596702
596801,NJOC1113.pdf,5968,12,6,HUDSON CANYON,34,1330,1808,6416,1,1702,00174194.tif,10/23/2021,6,1113,1,1,2,2,2,FL,4711,9996,2,6,6,3,2,6,5,3930,7210,40,650,69,2,1,1,1,1,0,0,0,1,1,0,1,ORIGINAL,01,10,23,2021,1,0,025,0251808,5,271,0,,N,2,2021-596801
597401,RIOC2221.pdf,5974,44,6,SEA WALL,44,1400,0414,7926,3,1530,00174257.tif,10/21/2021,11,2221,1,1,2,2,1,RI,4681,9996,2,6,TREBLE HOOK,3,5,CASTING,3,9998,9998,1,68,71,2,2,0,0,0,1,0,0,0,0,1,1,ORIGINAL,01,10,21,2021,0,0,009,0090414,3,373,0,,N,2,2021-597401
597601,VAOC1102.pdf,5976,10,6,WASHINGTON CANYON,51,1715,0039,7901,2,1730,00174189.tif,10/23/2021,8,1102,1,1,2,3,6,DE,4691,4711,2,6,6,4,7,6,4,3727,7427,65,1000,68,2,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,01,10,23,2021,0,0,001,0010039,7,375,0,,Y,2,2021-597601
597701,VAOC1111.pdf,5977,51,6,TRIPLE ZEROS,51,1715,0091,7951,2,1727,00174214.tif,10/23/2021,1,1111,1,2,1,3,1,VA,7777,9996,2,6,6,8,7,6,3,3615,7450,60,480,78,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,01,10,23,2021,0,0,810,8100091,7,382,0,,Y,2,2021-597701
597702,VAOC1111.pdf,5977,51,6,200 LINE,51,1735,0002,7951,2,1740,00174216.tif,10/23/2021,1,1111,1,1,2,2,1,VA,4720,9996,2,6,6,10,12,6,6,9998,9998,52,528,80,1,2,1,0,1,0,1,0,0,0,0,2,ORIGINAL,02,10,23,2021,1,0,810,8100002,7,381,1,Q27;,Y,2,2021-597702
597703,VAOC1111.pdf,5977,51,6,NORFOLK CANYON,51,1812,0002,7951,2,1815,00174217.tif,10/23/2021,1,1111,1,1,2,2,1,VA,4711,9996,2,6,6,12,8,6,7,3705,7435,55,600,78,1,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,03,10,23,2021,0,0,810,8100002,7,383,0,,Y,2,2021-597703
597704,VAOC1111.pdf,5977,51,6,050 LINE,51,1750,0002,7951,2,1820,00174219.tif,10/23/2021,1,1111,1,1,2,2,1,VA,7777,9996,2,6,6,8,6,6,5,9998,9998,76,3000,78,2,1,1,0,1,0,1,0,0,0,0,1,ORIGINAL,04,10,23,2021,0,0,810,8100002,7,386,0,,Y,2,2021-597704
597705,VAOC1111.pdf,5977,51,6,STRAIGHT EAST,51,1845,0002,7951,2,1852,00174221.tif,10/23/2021,1,1111,1,2,1,3,1,VA,4656,9996,2,6,6,12,8,6,6,9998,9998,60,400,79,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,05,10,23,2021,0,0,810,8100002,7,385,1,Q27;,Y,2,2021-597705
597706,VAOC1111.pdf,5977,51,6,NORFOLK CANYON,51,1850,0091,7951,1,1910,00174223.tif,10/23/2021,1,1111,1,1,2,3,1,VA,1050,9996,2,6,6,4,8,6,6,3705,7435,75,1100,78,1,1,0,0,1,0,1,1,0,0,0,1,ORIGINAL,06,10,23,2021,0,0,810,8100091,7,384,0,,Y,2,2021-597706
597901,VAOC1113.pdf,5979,37,9051,NORFOLK CANYON,51,1852,0088,7920,2,1912,00174172.tif,10/23/2021,3,1113,1,1,2,2,1,NC,4328,9996,1,OCEANS EAST SWORDFISH,6,2,8,DRIFTING,8,3705,7435,65,1000,76,1,2,1,0,1,0,0,0,0,0,1,1,ORIGINAL,01,10,23,2021,1,0,810,8100088,7,422,1,Q23;,Y,2,2021-597901
597902,VAOC1113.pdf,5979,51,9051,TRIPLE ZEROS,51,1851,0088,7920,12,1921,00174173.tif,10/23/2021,3,1113,1,1,2,2,1,VA,4328,9996,1,OCEANS EAST SWORDFISH,6,2,8,DRIFTING,4,3615,7450,65,1200,78,1,2,1,0,1,0,0,0,0,0,1,1,ORIGINAL,02,10,23,2021,0,0,810,8100088,7,420,0,,Y,2,2021-597902
597903,VAOC1113.pdf,5979,51,9051,030 LINE,51,1858,0088,7920,2,1925,00174174.tif,10/23/2021,3,1113,1,1,2,2,1,VA,4328,9996,1,OCEANS EAST SWORDFISH,6,2,8,DRIFTING,4,9998,9998,64,2000,74,1,2,0,0,1,0,0,0,0,0,1,1,ORIGINAL,03,10,23,2021,0,0,810,8100088,7,421,0,,Y,2,2021-597903
599001,MAOC1132.pdf,5990,25,6,CRAB LEDGE,25,1500,0406,7821,2,1507,00174276.tif,10/23/2021,6,1132,1,1,2,3,1,MA,4678,9996,2,6,6,5,6,6,3,9998,9998,8,130,58,2,2,0,0,0,1,1,0,0,0,0,1,ORIGINAL,01,10,23,2021,0,0,001,0010406,2,185,0,,Y,2,2021-599001
599101,MAOC1136.pdf,5991,25,6,180 LINE,25,1644,0004,7853,1,1650,00174279.tif,10/24/2021,39,1136,1,1,2,3,1,MA,4671,9996,2,6,6,3,8,6,3,9998,9998,5,180,98,1,1,1,1,1,0,0,0,0,1,0,1,ORIGINAL,01,10,24,2021,0,0,009,0090004,2,186,0,,Y,2,2021-599101
599301,MDOC1203.pdf,5993,24,6,WASHINGTON CANYON,24,1720,0853,6447,1,1730,00174181.tif,10/24/2021,3,1203,1,1,2,2,1,MD,4711,9996,2,6,6,3,24,6,6,3727,7427,65,2300,68,2,1,1,0,1,0,0,0,1,0,0,1,ORIGINAL,01,10,24,2021,1,0,047,0470853,6,138,0,,Y,1,2021-599301
599302,MDOC1203.pdf,5993,24,6,WASHINGTON CANYON,24,1730,0853,6447,1,1755,00174183.tif,10/24/2021,3,1203,1,2,1,3,1,MD,4711,9996,2,6,6,4,8,6,6,3727,7427,61,1400,66,2,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,02,10,24,2021,0,0,047,0470853,6,136,0,,Y,2,2021-599302
599303,MDOC1203.pdf,5993,24,6,WASHINGTON CANYON,24,1745,0853,6447,1,1810,00174185.tif,10/24/2021,3,1203,1,2,1,3,1,MD,4711,9996,2,6,6,4,7,6,6,3727,7427,63,900,66,2,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,03,10,24,2021,0,0,047,0470853,6,137,0,,Y,2,2021-599303
599401,MDOC1206.pdf,5994,24,6,WASHINGTON CANYON,24,1630,0853,6447,2,1648,00174227.tif,10/23/2021,3,1206,1,1,2,2,1,MD,4711,9996,2,6,6,4,6,6,6,3727,7427,70,99998,68,2,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,01,10,23,2021,0,0,047,0470853,6,141,0,,Y,2,2021-599401
599402,MDOC1206.pdf,5994,24,6,WASHINGTON CANYON,24,1730,0853,6447,1,1750,00174229.tif,10/23/2021,3,1206,1,2,1,3,1,MD,4711,1050,2,6,6,3,8,BOTTOM FISHING,6,3727,7427,61,800,67,2,1,0,0,1,0,0,0,1,0,1,1,ORIGINAL,02,10,23,2021,0,0,047,0470853,6,142,0,,Y,2,2021-599402
599403,MDOC1206.pdf,5994,10,6,WASHINGTON CANYON,24,1800,0853,6447,2,1810,00174231.tif,10/23/2021,3,1206,1,2,1,3,1,DE,4711,9996,2,6,6,4,7,6,6,3727,7427,66,1200,69,1,1,0,0,1,1,0,0,1,0,0,2,ORIGINAL,03,10,23,2021,0,0,047,0470853,6,139,0,,Y,2,2021-599403
599404,MDOC1206.pdf,5994,24,6,WASHINGTON CANYON,24,1830,0853,6447,2,1840,00174233.tif,10/23/2021,3,1206,1,1,2,2,1,MD,4711,9996,2,6,6,5,8,6,4,3727,7427,65,1000,68,2,1,0,0,1,0,0,0,1,0,0,2,ORIGINAL,04,10,23,2021,0,0,047,0470853,6,140,0,,Y,2,2021-599404
599701,NYOC1203.PDF,5997,36,6,HUDSON CANYON,36,830,0589,7727,12,1400,00174238.tif,10/24/2021,3,1203,1,1,2,3,1,NY,4711,9996,2,6,6,9,12,6,3,3930,7220,94,1300,68,2,1,0,1,1,1,1,0,0,1,0,1,ORIGINAL,01,10,24,2021,0,0,103,1030589,4,314,1,Q15;,Y,1,2021-599701
599901,RIOC1214.pdf,5999,09,6,EAST BEACH,44,1235,0031,7929,2,1245,00174177.tif,10/23/2021,12,1214,3,1,2,4,6,CT,4681,9996,2,6,6,3,5,CASTING,3,9998,9998,2,25,98,2,1,1,0,0,1,0,0,0,0,1,1,REVISED,01,10,23,2021,0,0,009,0090031,3,352,0,,N,2,2021-599901
600001,RIOC1215.pdf,6000,44,6,OFF POINT JUDITH,44,1610,9011,7665,2,1616,00174205.tif,10/24/2021,11,1215,1,1,2,2,1,RI,4681,9996,2,6,6,2,3,CASTING,2,9998,9998,1,30,98,2,2,1,0,0,1,0,0,0,0,1,1,ORIGINAL,01,10,24,2021,0,0,009,0099011,3,354,0,,N,2,2021-600001
600002,RIOC1215.pdf,6000,44,6,OFF SCARBOROUGH BEACH,44,1600,9011,7665,1,1629,00174206.tif,10/24/2021,11,1215,1,1,2,1,1,RI,4671,9996,2,6,6,2,3,6,1,9998,9998,4,100,64,2,2,0,1,0,0,0,0,0,1,0,1,ORIGINAL,02,10,24,2021,0,0,009,0099011,3,353,0,,Y,2,2021-600002
600501,DEOC1104.pdf,6005,10,6,WASHINGTON CANYON,10,1500,0017,6783,1,1520,00174304.tif,10/24/2021,2,1104,1,1,2,2,1,DE,4711,9996,2,6,6,4,18,6,4,3727,7427,50,500,67,2,1,0,0,1,0,0,0,1,0,0,2,ORIGINAL,01,10,24,2021,0,0,005,0050017,6,97,0,,Y,2,2021-600501
600502,DEOC1104.pdf,6005,10,6,WASHINGTON CANYON,10,1630,1599,6783,1,1638,00174306.tif,10/24/2021,2,1104,1,1,2,2,1,DE,4711,9996,2,6,6,4,7,6,4,3727,7427,54,1000,65,1,1,1,0,1,0,0,0,1,0,0,1,ORIGINAL,02,10,24,2021,0,0,005,0051599,6,98,0,,Y,1,2021-600502
600503,DEOC1104.pdf,6005,10,6,WASHINGTON CANYON,10,1732,1599,6783,1,1744,00174308.tif,10/24/2021,2,1104,1,1,2,2,1,DE,4711,9996,2,6,6,4,7,6,4,3727,7427,50,600,68,2,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,03,10,24,2021,0,0,005,0051599,6,96,0,,Y,2,2021-600503
600601,MAOC1111.pdf,6006,25,6,CAPE COD BAY N OF FISHING LEDGE,25,1355,0784,7821,1,1405,00174312.tif,10/24/2021,8,1111,1,1,2,1,1,MA,4671,9996,2,6,6,2,4,6,2,9998,9998,9,170,98,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,01,10,24,2021,0,0,023,0230784,2,179,0,,Y,2,2021-600601
600602,MAOC1111.pdf,6006,25,6,SW CORNER STELLWAGEN,25,1555,0218,7821,1,1600,00174314.tif,10/24/2021,8,1111,1,2,2,3,1,MA,4671,9996,2,6,6,4,5,6,4,9998,9998,7,120,98,2,1,1,1,0,0,0,0,0,1,0,2,ORIGINAL,02,10,24,2021,0,0,023,0230218,2,175,0,,Y,2,2021-600602
600603,MAOC1111.pdf,6006,25,6,CAPE COD BAY 900 LINE,25,1615,0784,7821,1,1625,00174316.tif,10/24/2021,8,1111,1,1,2,3,1,MA,4671,9996,2,6,6,3,5,6,3,9998,9998,7,180,61,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,03,10,24,2021,0,0,023,0230784,2,178,0,,Y,2,2021-600603
600604,MAOC1111.pdf,6006,25,6,CAPE COD BAY,25,1645,0218,7821,2,1650,00174318.tif,10/24/2021,8,1111,1,1,2,1,1,MA,4671,9996,2,6,6,3,3,6,4,9998,9998,7,200,98,2,2,0,1,0,0,0,0,0,1,0,1,ORIGINAL,04,10,24,2021,0,0,023,0230218,2,176,0,,Y,2,2021-600604
600605,MAOC1111.pdf,6006,25,6,CAPE COD BAY N OF FISHING LEDGE,25,1745,0784,7821,2,1800,00174319.tif,10/24/2021,8,1111,1,1,2,1,1,MA,4671,9996,2,6,6,3,10,6,2,9998,9998,8,195,59,2,1,0,1,0,0,0,0,0,1,0,2,ORIGINAL,05,10,24,2021,0,0,023,0230784,2,177,0,,Y,2,2021-600605
602701,NYOC1106.pdf,6027,36,6,HUDSON CANYON,36,1630,0085,7519,2,1730,00174373.tif,10/23/2021,4,1106,1,1,2,2,1,NY,4711,4691,2,6,6,7,6,6,7,3930,7220,70,800,70,2,1,0,1,1,1,1,0,0,0,0,1,ORIGINAL,01,10,23,2021,1,0,103,1030085,4,311,0,,Y,1,2021-602701
602702,NYOC1106.pdf,6027,36,6,NORTH OF MONTAUK,36,1730,0085,7519,2,1740,00174375.tif,10/23/2021,4,1106,1,2,1,4,6,NY,4681,9996,2,6,6,2,8,FLY FISHING,2,9998,9998,1,20,66,2,1,0,0,0,1,0,0,0,0,1,1,ORIGINAL,02,10,23,2021,0,0,103,1030085,4,313,1,Q26;,N,2,2021-602702
602703,NYOC1106.pdf,6027,36,6,SHAGWONG REEF,36,1715,0085,7519,2,1745,00174377.tif,10/23/2021,4,1106,1,1,2,4,6,NY,4681,9996,2,6,6,2,8,SPIN CAST & FLY FISH,1,9998,9998,1,99998,98,2,1,1,0,0,1,0,0,0,0,1,1,ORIGINAL,03,10,23,2021,1,0,103,1030085,4,312,0,,N,2,2021-602703
602704,NYOC1106.pdf,6027,36,6,RANGER WRECK,36,1730,0037,7519,2,1800,00174379.tif,10/23/2021,4,1106,1,1,2,3,7,NY,4711,4678,2,6,6,6,8,6,4,4035,7147,40,226,63,2,1,1,0,1,0,1,1,1,0,0,1,ORIGINAL,04,10,23,2021,0,0,103,1030037,4,310,0,,Y,2,2021-602704
602901,VAOC1101.pdf,6029,51,6,NORFOLK CANYON,51,1741,0088,6686,2,1750,00174387.tif,10/24/2021,3,1101,1,2,2,3,1,VA,4711,4691,2,6,6,10,3,6,6,3705,7435,68,2000,77,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,01,10,24,2021,0,0,810,8100088,7,374,0,,Y,2,2021-602901
602902,VAOC1101.pdf,6029,51,9051,NORFOLK CANYON,51,1845,0088,6686,12,1852,00174389.tif,10/24/2021,3,1101,1,1,2,2,1,VA,4328,9996,1,OCEANS EAST SWORDFISH,6,2,8,DRIFTING,3,3705,7435,70,1200,78,2,1,0,0,1,0,0,0,0,0,1,1,ORIGINAL,02,10,24,2021,0,0,810,8100088,7,416,0,,Y,2,2021-602902
602903,VAOC1101.pdf,6029,51,9051,TRIPLE ZEROS,51,1914,0088,6686,2,1918,00174391.tif,10/24/2021,3,1101,1,1,2,2,6,VA,4328,9996,1,OCEANS EAST SWORDFISH,6,3,8,DRIFTING,4,3615,7450,60,1200,77,2,1,1,0,1,0,0,0,0,0,1,1,ORIGINAL,03,10,24,2021,0,0,810,8100088,7,419,0,,N,1,2021-602903
602904,VAOC1101.pdf,6029,51,9051,SOUTH OF WASHINGTON,51,1950,0088,6686,2,1955,00174393.tif,10/24/2021,3,1101,1,1,2,2,6,VA,4328,9996,1,OCEANS EAST SWORDFISH,6,2,8,DRIFTING,4,9998,9998,80,1300,70,1,1,1,0,1,0,0,0,0,0,1,1,ORIGINAL,04,10,24,2021,0,0,810,8100088,7,418,0,,N,1,2021-602904
602905,VAOC1101.pdf,6029,51,9051,300 LINE,51,1915,0088,6686,2,2010,00174396.tif,10/24/2021,3,1101,1,1,2,2,1,VA,4328,9996,1,OCEANS EAST SWORDFISH,6,3,8,BOTTOM FISHING,7,9998,9998,60,600,76,1,1,0,0,1,0,0,0,0,0,1,1,ORIGINAL,05,10,24,2021,0,0,810,8100088,7,417,0,,Y,2,2021-602905
702701,158655388,7027,36,6,OYSTER PONDS,36,1200,0037,7519,23,1245,158655389,10/16/2021,4,1201,1,2,1,3,1,NY,4681,9996,2,6,TREBLE,4,4,SPIN CASTING,4,9998,9998,1,20,98,2,1,0,0,0,1,0,0,0,0,1,1,ORIGINAL,01,10,16,2021,0,0,103,1030037,4,3,1,Q26;,Y,2,2021-702701
702702,158655388,7027,09,6,WEST ATLANTIS,36,1845,0037,7519,2,1900,158655390,10/16/2021,4,1201,1,1,2,2,6,CT,4711,9996,2,6,6,7,36,6,3,4102,7127,70,800,74,2,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,02,10,16,2021,0,0,103,1030037,4,15,1,Q27;,N,2,2021-702702
702703,158655388,7027,36,6,OYSTER PONDS,36,1330,0085,7519,2,1330,158655391,10/16/2021,4,1201,1,1,2,2,1,NY,4681,9996,2,6,6,2,3,SPIN CASTING,2,9998,9998,1,30,98,1,1,0,0,0,1,0,0,0,0,1,1,ORIGINAL,03,10,16,2021,0,0,103,1030085,4,6,0,,Y,2,2021-702703
702704,158655388,7027,36,6,NORTH OF MONTAUK POINT,36,1435,0085,7519,2,1435,158655392,10/16/2021,4,1201,1,2,1,4,6,NY,4681,9996,2,6,6,1,4,FLY FISHING,1,9998,9998,1,30,98,2,2,0,0,0,1,0,0,0,0,1,1,ORIGINAL,04,10,16,2021,0,0,103,1030085,4,14,0,,N,2,2021-702704
702705,158655388,7027,36,6,OFF MONTAUK POINT,36,1545,0085,7519,2,1600,158655393,10/16/2021,4,1201,1,2,1,4,6,NY,4681,9996,2,6,6,2,6,FLY FISHING,2,9998,9998,1,20,98,2,1,0,0,0,1,0,0,0,0,1,1,ORIGINAL,05,10,16,2021,0,0,103,1030085,4,7,1,Q26;,N,2,2021-702705
702706,158655388,7027,36,6,FORT POND BAY,36,1545,0085,7519,2,1610,158655394,10/16/2021,4,1201,1,2,1,4,6,NY,4681,9996,2,6,6,2,6,FLY FISHING,2,4045,7055,1,25,98,2,1,0,0,0,1,0,0,0,0,1,1,ORIGINAL,06,10,16,2021,0,0,103,1030085,4,8,0,,N,2,2021-702706
702707,158655388,7027,36,6,GARDINERS BAY,36,1740,0085,7519,2,1800,158655395,10/16/2021,4,1201,1,2,1,4,6,NY,4681,9996,2,6,6,2,6,FLY FISHING,2,9998,9998,1,10,98,2,1,1,0,0,1,0,0,0,0,1,1,ORIGINAL,07,10,16,2021,0,0,103,1030085,4,9,1,Q26;,N,2,2021-702707
702708,158655388,7027,09,6,FORT POND,36,1410,0137,7519,23,1415,158655396,10/16/2021,4,1201,1,1,2,4,6,CT,4681,9996,2,6,TREBLE,3,7,FLY FISHING AND SPIN,3,9998,9998,1,30,98,2,1,1,0,0,1,0,0,0,0,1,1,ORIGINAL,08,10,16,2021,0,0,103,1030137,4,13,0,,N,2,2021-702708
702709,158655388,7027,36,6,NORTH OF FORT POND BAY,36,1500,0137,7519,2,1525,158655397,10/16/2021,4,1201,1,2,1,3,1,NY,4681,9996,2,6,6,4,6,SPIN CASTING,4,9998,9998,3,70,71,2,1,1,0,0,1,0,0,0,0,1,1,ORIGINAL,09,10,16,2021,0,0,103,1030137,4,5,0,,Y,2,2021-702709
702710,158655388,7027,36,6,NORTH OF MONTAUK,36,1525,0137,7519,2,1530,158655398,10/16/2021,4,1201,1,2,1,4,6,NY,4681,9996,2,6,6,2,8,FLY FISHING,2,9998,9998,1,20,98,2,1,1,0,0,1,0,0,0,0,1,1,ORIGINAL,10,10,16,2021,0,0,103,1030137,4,10,1,Q26;,N,2,2021-702710
702711,158655388,7027,36,6,FORT POND BAY,36,1530,0137,7519,2,1535,158655399,10/16/2021,4,1201,1,2,1,4,6,NY,4681,9996,2,6,6,2,6,FLY FISHING,2,9998,9998,1,35,98,2,1,1,0,0,1,0,0,0,0,1,1,ORIGINAL,11,10,16,2021,0,0,103,1030137,4,11,0,,N,2,2021-702711
702712,158655388,7027,36,6,HUDSON CANYON,36,1600,0137,7519,2,1745,158655400,10/16/2021,4,1201,1,1,2,2,1,NY,4711,9996,2,6,6,5,12,6,6,3930,7220,75,1000,72,2,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,12,10,16,2021,0,0,103,1030137,4,4,0,,Y,2,2021-702712
702713,158655388,7027,12,6,NORTH OF POINT,36,1815,0372,7519,13,1827,158655401,10/16/2021,4,1201,3,1,2,4,6,FL,4681,9996,2,6,TREBLE,2,7,SPIN CASTING,2,4030,7250,1,99998,67,2,1,1,0,0,1,0,0,0,0,1,1,REVISED,13,10,16,2021,0,0,103,1030372,4,12,0,,N,2,2021-702713
703101,158943786,7031,33,6,JEFFREY’S LEDGE,33,1655,0088,7800,1,1656,158943872,10/21/2021,1,2222,1,1,2,3,1,NH,4671,4679,2,6,6,2,6,6,2,9998,9998,5,200,61,2,1,0,1,0,0,0,0,0,1,0,2,ORIGINAL,01,10,21,2021,0,0,015,0150088,1,1,0,,Y,2,2021-703101
703401,159107819,7034,36,6,OFF MONTAUK POINT,36,1705,0085,7519,2,1713,159107826,10/22/2021,4,2201,1,2,1,4,6,NY,4681,9996,2,6,6,2,6,FLY FISHING,2,9998,9998,1,20,66,2,1,0,0,0,1,0,0,1,0,1,1,ORIGINAL,01,10,22,2021,0,0,103,1030085,4,17,1,Q26;,N,2,2021-703401
703501,159107821,7035,36,6,OFF MORICHES,36,1630,0564,7519,1,1743,159107827,10/24/2021,2,1202,1,1,2,2,1,NY,3531,9996,2,6,6,3,2,6,7,9998,9998,5,80,98,2,1,0,0,1,0,0,1,1,0,0,1,ORIGINAL,01,10,24,2021,0,0,103,1030564,4,16,1,Q23;,Y,2,2021-703501
703701,159462604,7037,36,6,OFF MONTAUK POINT,36,1230,0085,7519,2,1745,159462605,10/31/2021,4,1103,1,2,1,4,6,NY,4681,9996,2,6,6,2,2.5,SPIN CASTING,2,9998,9998,1,20,67,2,1,0,0,0,1,0,0,0,0,1,1,ORIGINAL,01,10,31,2021,0,0,103,1030085,4,2,1,Q15;Q26;,N,2,2021-703701
M10001,,M100,23,6,TANTAS,23,1445,0213,6441,1,1450,,10/20/2021,5,2104,4,1,2,3,1,ME,4671,9996,2,6,6,1,7,6,1,4320,7010,10,208,58,2,1,,1,0,0,0,0,0,1,0,1,,01,10,20,2021,,,031,0310213,,,,,,1,2021-23-10-M10001
